-0.151991	2.511771	-2.383152	3.465762
-0.005721	2.399184	-2.487531	3.455999
-0.087168	2.345350	-2.501112	3.429843
-0.039600	2.410229	-2.517375	3.485391
-0.039350	2.374277	-2.497229	3.445996
-0.109974	2.350651	-2.382974	3.349062
-0.086150	2.349609	-2.528929	3.453052
-0.103811	2.268532	-2.480711	3.363174
-0.040074	2.400682	-2.475779	3.448820
-0.032104	2.414600	-2.444861	3.436375
