All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:42:33
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.123	     0.011	     0.144	     0.190
  0.006640	     0.146	    -0.020	     0.112	     0.185
  0.009960	     0.155	    -0.009	     0.124	     0.199
  0.013280	     0.156	    -0.003	     0.122	     0.198
  0.016600	     0.137	    -0.006	     0.107	     0.174
  0.019920	     0.142	    -0.029	     0.114	     0.184
  0.023240	     0.134	     0.004	     0.142	     0.195
  0.026560	     0.138	    -0.004	     0.107	     0.175
  0.029880	     0.162	    -0.016	     0.107	     0.195
  0.033200	     0.158	    -0.007	     0.095	     0.184
  0.036520	     0.136	     0.003	     0.104	     0.171
  0.039840	     0.171	    -0.020	     0.095	     0.197
  0.043160	     0.163	     0.006	     0.080	     0.182
  0.046480	     0.144	     0.005	     0.118	     0.186
  0.049800	     0.146	    -0.012	     0.095	     0.175
  0.053120	     0.153	    -0.029	     0.114	     0.193
  0.056440	     0.154	    -0.020	     0.107	     0.189
  0.059760	     0.172	    -0.010	     0.119	     0.209
  0.063080	     0.144	    -0.009	     0.111	     0.182
  0.066400	     0.154	     0.009	     0.095	     0.181
  0.069720	     0.156	    -0.019	     0.092	     0.182
  0.073040	     0.146	    -0.020	     0.089	     0.172
  0.076360	     0.156	     0.024	     0.092	     0.183
  0.079680	     0.139	    -0.006	     0.089	     0.165
  0.083000	     0.149	     0.013	     0.132	     0.199
  0.086320	     0.141	     0.005	     0.098	     0.172
  0.089640	     0.158	     0.005	     0.111	     0.193
  0.092960	     0.158	    -0.012	     0.112	     0.194
  0.096280	     0.152	    -0.007	     0.108	     0.187
  0.099600	     0.145	    -0.011	     0.135	     0.198
  0.102920	     0.166	    -0.013	     0.123	     0.207
  0.106240	     0.155	    -0.026	     0.105	     0.189
  0.109560	     0.173	    -0.010	     0.114	     0.207
  0.112880	     0.159	    -0.026	     0.112	     0.196
  0.116200	     0.157	    -0.021	     0.104	     0.189
  0.119520	     0.158	     0.010	     0.113	     0.195
  0.122840	     0.162	     0.004	     0.111	     0.196
  0.126160	     0.159	    -0.002	     0.123	     0.201
