All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:56:28
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.146	    -0.004	    -0.092	     0.173
  0.006640	     0.140	    -0.023	    -0.086	     0.166
  0.009960	     0.131	    -0.009	    -0.050	     0.141
  0.013280	     0.160	    -0.032	    -0.064	     0.175
  0.016600	     0.122	    -0.032	    -0.089	     0.154
  0.019920	     0.141	    -0.029	    -0.071	     0.161
  0.023240	     0.149	     0.001	    -0.081	     0.170
  0.026560	     0.151	    -0.007	    -0.063	     0.164
  0.029880	     0.166	    -0.031	    -0.051	     0.176
  0.033200	     0.168	    -0.035	    -0.062	     0.182
  0.036520	     0.150	    -0.030	    -0.052	     0.162
  0.039840	     0.161	    -0.010	    -0.069	     0.175
  0.043160	     0.159	    -0.004	    -0.064	     0.171
  0.046480	     0.160	    -0.048	    -0.067	     0.180
  0.049800	     0.171	    -0.026	    -0.065	     0.185
  0.053120	     0.144	    -0.010	    -0.078	     0.164
  0.056440	     0.155	    -0.027	    -0.054	     0.166
  0.059760	     0.167	    -0.010	    -0.040	     0.172
  0.063080	     0.170	    -0.038	    -0.052	     0.182
  0.066400	     0.166	    -0.027	    -0.071	     0.183
  0.069720	     0.164	    -0.032	    -0.057	     0.177
  0.073040	     0.153	    -0.034	    -0.058	     0.167
  0.076360	     0.158	    -0.023	    -0.053	     0.168
  0.079680	     0.175	    -0.022	    -0.079	     0.193
  0.083000	     0.168	    -0.006	    -0.061	     0.179
  0.086320	     0.167	    -0.024	    -0.076	     0.185
  0.089640	     0.158	    -0.035	    -0.069	     0.176
  0.092960	     0.161	    -0.021	    -0.065	     0.175
  0.096280	     0.158	    -0.007	    -0.059	     0.169
  0.099600	     0.163	    -0.020	    -0.067	     0.177
  0.102920	     0.147	    -0.034	    -0.054	     0.160
  0.106240	     0.162	    -0.032	    -0.062	     0.176
  0.109560	     0.160	    -0.017	    -0.076	     0.178
  0.112880	     0.127	    -0.040	    -0.050	     0.142
  0.116200	     0.122	    -0.026	    -0.063	     0.140
  0.119520	     0.129	    -0.017	    -0.074	     0.150
  0.122840	     0.158	    -0.007	    -0.060	     0.169
  0.126160	     0.127	    -0.038	    -0.067	     0.149
  0.129480	     0.098	    -0.031	    -0.066	     0.122
  0.132800	     0.139	    -0.052	    -0.059	     0.160
  0.136120	     0.138	    -0.031	    -0.057	     0.152
  0.139440	     0.156	    -0.003	    -0.071	     0.171
