All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:54:32
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.150	    -0.017	     0.026	     0.153
  0.006640	     0.145	    -0.014	     0.025	     0.148
  0.009960	     0.150	    -0.021	     0.003	     0.151
  0.013280	     0.156	    -0.038	     0.032	     0.164
  0.016600	     0.128	    -0.025	     0.046	     0.138
  0.019920	     0.126	    -0.017	     0.056	     0.139
  0.023240	     0.141	     0.008	     0.064	     0.155
  0.026560	     0.138	    -0.020	     0.029	     0.142
  0.029880	     0.139	    -0.021	     0.028	     0.143
  0.033200	     0.148	     0.008	     0.037	     0.153
  0.036520	     0.127	    -0.014	     0.071	     0.146
  0.039840	     0.137	     0.002	     0.076	     0.157
  0.043160	     0.143	    -0.008	     0.039	     0.148
  0.046480	     0.115	     0.020	     0.039	     0.123
  0.049800	     0.130	    -0.009	     0.040	     0.136
  0.053120	     0.156	    -0.029	     0.058	     0.169
  0.056440	     0.154	    -0.036	     0.035	     0.162
  0.059760	     0.122	     0.002	     0.046	     0.130
  0.063080	     0.140	    -0.007	     0.016	     0.141
  0.066400	     0.136	    -0.016	     0.059	     0.149
  0.069720	     0.112	    -0.014	     0.047	     0.122
  0.073040	     0.124	     0.003	     0.053	     0.135
  0.076360	     0.127	     0.014	     0.035	     0.132
  0.079680	     0.121	    -0.004	     0.046	     0.130
  0.083000	     0.130	    -0.019	     0.081	     0.154
  0.086320	     0.132	     0.011	     0.025	     0.135
  0.089640	     0.151	    -0.042	     0.043	     0.163
  0.092960	     0.120	    -0.018	     0.053	     0.132
  0.096280	     0.149	    -0.009	     0.076	     0.168
  0.099600	     0.140	    -0.012	     0.049	     0.149
  0.102920	     0.129	    -0.004	     0.058	     0.141
  0.106240	     0.142	    -0.009	     0.043	     0.149
  0.109560	     0.153	    -0.035	     0.049	     0.164
  0.112880	     0.140	    -0.009	     0.033	     0.144
  0.116200	     0.153	     0.000	     0.038	     0.158
  0.119520	     0.134	    -0.016	     0.019	     0.136
  0.122840	     0.131	     0.010	     0.053	     0.142
  0.126160	     0.131	    -0.002	     0.031	     0.135
  0.129480	     0.139	     0.001	     0.047	     0.147
  0.132800	     0.152	    -0.001	     0.031	     0.155
  0.136120	     0.125	    -0.003	     0.055	     0.137
  0.139440	     0.127	    -0.022	     0.038	     0.134
  0.142760	     0.127	     0.003	     0.052	     0.137
  0.146080	     0.146	    -0.012	     0.043	     0.153
  0.149400	     0.147	    -0.027	     0.006	     0.150
  0.152720	     0.139	    -0.020	     0.036	     0.145
  0.156040	     0.133	    -0.011	     0.058	     0.146
  0.159360	     0.144	    -0.009	     0.026	     0.147
  0.162680	     0.131	    -0.020	     0.045	     0.140
  0.166000	     0.167	    -0.026	     0.041	     0.174
  0.169320	     0.138	    -0.012	     0.061	     0.151
  0.172640	     0.111	    -0.033	     0.034	     0.121
  0.175960	     0.117	     0.000	     0.016	     0.118
  0.179280	     0.122	    -0.015	     0.061	     0.137
  0.182600	     0.138	    -0.007	     0.032	     0.142
  0.185920	     0.138	    -0.017	     0.009	     0.139
  0.189240	     0.128	     0.004	     0.017	     0.129
  0.192560	     0.138	    -0.003	     0.050	     0.147
  0.195880	     0.127	    -0.009	     0.032	     0.131
  0.199200	     0.116	    -0.041	     0.041	     0.130
  0.202520	     0.152	    -0.024	     0.028	     0.156
  0.205840	     0.127	     0.009	     0.032	     0.131
  0.209160	     0.160	    -0.006	     0.028	     0.163
  0.212480	     0.158	    -0.009	     0.052	     0.167
  0.215800	     0.151	    -0.015	     0.029	     0.154
  0.219120	     0.127	    -0.005	     0.061	     0.141
  0.222440	     0.141	    -0.008	     0.046	     0.149
  0.225760	     0.149	    -0.007	     0.037	     0.154
  0.229080	     0.127	     0.000	     0.068	     0.144
  0.232400	     0.137	    -0.018	     0.047	     0.146
  0.235720	     0.137	    -0.015	     0.034	     0.142
