All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:42:58
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.116	    -0.027	     0.144	     0.187
  0.006640	     0.118	    -0.024	     0.119	     0.169
  0.009960	     0.133	    -0.023	     0.133	     0.189
  0.013280	     0.130	    -0.003	     0.150	     0.199
  0.016600	     0.142	    -0.003	     0.108	     0.178
  0.019920	     0.136	    -0.007	     0.111	     0.176
  0.023240	     0.112	    -0.013	     0.147	     0.185
  0.026560	     0.141	    -0.017	     0.151	     0.207
  0.029880	     0.147	    -0.009	     0.115	     0.187
  0.033200	     0.135	    -0.018	     0.138	     0.194
  0.036520	     0.140	    -0.013	     0.121	     0.185
  0.039840	     0.138	    -0.023	     0.153	     0.207
  0.043160	     0.140	    -0.020	     0.105	     0.176
  0.046480	     0.142	    -0.019	     0.123	     0.189
  0.049800	     0.159	     0.027	     0.132	     0.208
  0.053120	     0.152	    -0.003	     0.145	     0.210
  0.056440	     0.173	     0.010	     0.120	     0.211
  0.059760	     0.151	     0.003	     0.151	     0.214
  0.063080	     0.146	    -0.023	     0.137	     0.202
  0.066400	     0.156	    -0.019	     0.117	     0.196
  0.069720	     0.119	    -0.005	     0.121	     0.170
  0.073040	     0.148	    -0.007	     0.125	     0.194
  0.076360	     0.128	     0.010	     0.129	     0.182
  0.079680	     0.138	    -0.010	     0.114	     0.179
  0.083000	     0.162	    -0.010	     0.142	     0.216
  0.086320	     0.151	    -0.017	     0.130	     0.200
  0.089640	     0.148	    -0.009	     0.130	     0.197
  0.092960	     0.143	    -0.007	     0.130	     0.193
  0.096280	     0.142	    -0.005	     0.123	     0.188
  0.099600	     0.129	    -0.037	     0.137	     0.192
  0.102920	     0.155	    -0.006	     0.151	     0.216
  0.106240	     0.127	    -0.009	     0.119	     0.174
  0.109560	     0.119	     0.002	     0.116	     0.166
  0.112880	     0.111	    -0.021	     0.127	     0.170
  0.116200	     0.126	    -0.030	     0.117	     0.175
  0.119520	     0.129	    -0.001	     0.142	     0.192
  0.122840	     0.137	    -0.031	     0.160	     0.213
  0.126160	     0.119	    -0.020	     0.145	     0.189
  0.129480	     0.135	    -0.021	     0.130	     0.189
  0.132800	     0.137	    -0.009	     0.150	     0.203
  0.136120	     0.120	     0.032	     0.128	     0.178
  0.139440	     0.122	    -0.014	     0.136	     0.183
  0.142760	     0.123	    -0.006	     0.135	     0.183
  0.146080	     0.131	    -0.005	     0.158	     0.205
  0.149400	     0.135	    -0.018	     0.121	     0.182
  0.152720	     0.109	    -0.006	     0.133	     0.172
  0.156040	     0.136	     0.002	     0.142	     0.197
  0.159360	     0.133	    -0.018	     0.124	     0.183
  0.162680	     0.135	     0.017	     0.136	     0.192
  0.166000	     0.138	    -0.001	     0.119	     0.182
  0.169320	     0.120	     0.014	     0.148	     0.191
  0.172640	     0.138	    -0.012	     0.151	     0.205
  0.175960	     0.149	    -0.026	     0.141	     0.207
  0.179280	     0.130	     0.005	     0.141	     0.192
  0.182600	     0.109	    -0.014	     0.121	     0.163
  0.185920	     0.129	    -0.017	     0.113	     0.172
  0.189240	     0.146	    -0.003	     0.141	     0.203
  0.192560	     0.140	    -0.012	     0.148	     0.204
  0.195880	     0.137	    -0.005	     0.134	     0.192
  0.199200	     0.150	    -0.016	     0.135	     0.202
  0.202520	     0.118	    -0.007	     0.138	     0.182
  0.205840	     0.148	    -0.004	     0.130	     0.197
  0.209160	     0.159	    -0.027	     0.142	     0.215
  0.212480	     0.130	    -0.006	     0.142	     0.193
  0.215800	     0.142	     0.016	     0.141	     0.201
  0.219120	     0.113	    -0.022	     0.139	     0.180
  0.222440	     0.145	    -0.014	     0.133	     0.197
  0.225760	     0.155	    -0.003	     0.127	     0.200
  0.229080	     0.151	    -0.029	     0.121	     0.196
  0.232400	     0.126	    -0.023	     0.120	     0.176
  0.235720	     0.123	     0.010	     0.144	     0.190
  0.239040	     0.108	    -0.017	     0.116	     0.159
  0.242360	     0.137	    -0.024	     0.118	     0.182
  0.245680	     0.144	    -0.040	     0.142	     0.206
  0.249000	     0.152	    -0.019	     0.103	     0.185
  0.252320	     0.133	    -0.020	     0.105	     0.171
  0.255640	     0.152	     0.002	     0.126	     0.197
  0.258960	     0.138	     0.001	     0.120	     0.183
  0.262280	     0.146	     0.005	     0.086	     0.170
  0.265600	     0.113	    -0.008	     0.096	     0.148
  0.268920	     0.132	    -0.015	     0.114	     0.175
  0.272240	     0.131	    -0.026	     0.117	     0.178
  0.275560	     0.135	    -0.024	     0.126	     0.186
  0.278880	     0.114	    -0.010	     0.123	     0.168
  0.282200	     0.102	     0.003	     0.122	     0.159
  0.285520	     0.129	    -0.010	     0.116	     0.174
  0.288840	     0.127	    -0.013	     0.127	     0.180
  0.292160	     0.126	    -0.002	     0.126	     0.178
  0.295480	     0.126	    -0.006	     0.118	     0.173
  0.298800	     0.120	    -0.009	     0.131	     0.178
  0.302120	     0.135	    -0.007	     0.111	     0.175
  0.305440	     0.133	    -0.001	     0.114	     0.175
  0.308760	     0.145	    -0.014	     0.136	     0.199
  0.312080	     0.137	     0.010	     0.132	     0.191
  0.315400	     0.138	    -0.010	     0.123	     0.185
  0.318720	     0.103	    -0.018	     0.112	     0.153
  0.322040	     0.111	     0.001	     0.114	     0.159
  0.325360	     0.158	     0.013	     0.127	     0.203
  0.328680	     0.134	     0.000	     0.154	     0.204
  0.332000	     0.132	    -0.019	     0.141	     0.194
  0.335320	     0.133	     0.006	     0.140	     0.193
  0.338640	     0.144	     0.010	     0.150	     0.208
  0.341960	     0.135	    -0.009	     0.151	     0.203
  0.345280	     0.139	    -0.012	     0.119	     0.183
  0.348600	     0.127	    -0.012	     0.107	     0.166
  0.351920	     0.144	     0.000	     0.124	     0.190
  0.355240	     0.117	    -0.009	     0.150	     0.190
  0.358560	     0.134	    -0.010	     0.115	     0.177
  0.361880	     0.148	    -0.029	     0.106	     0.184
  0.365200	     0.126	    -0.013	     0.139	     0.188
  0.368520	     0.147	    -0.032	     0.136	     0.203
  0.371840	     0.137	    -0.023	     0.123	     0.186
  0.375160	     0.144	    -0.019	     0.120	     0.188
  0.378480	     0.146	    -0.009	     0.137	     0.200
  0.381800	     0.150	    -0.026	     0.135	     0.203
  0.385120	     0.119	    -0.016	     0.141	     0.185
  0.388440	     0.142	    -0.031	     0.115	     0.185
  0.391760	     0.130	    -0.007	     0.131	     0.185
  0.395080	     0.121	    -0.003	     0.136	     0.182
  0.398400	     0.146	     0.004	     0.092	     0.173
  0.401720	     0.164	     0.011	     0.147	     0.221
  0.405040	     0.125	     0.010	     0.123	     0.176
  0.408360	     0.141	    -0.007	     0.139	     0.198
  0.411680	     0.148	    -0.009	     0.118	     0.189
  0.415000	     0.133	    -0.012	     0.150	     0.201
  0.418320	     0.116	     0.009	     0.131	     0.175
  0.421640	     0.118	    -0.009	     0.153	     0.193
