All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:56:5
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.142	    -0.023	    -0.034	     0.148
  0.006640	     0.138	    -0.017	    -0.036	     0.144
  0.009960	     0.131	    -0.009	    -0.044	     0.138
  0.013280	     0.149	    -0.044	    -0.041	     0.161
  0.016600	     0.145	    -0.029	    -0.029	     0.151
  0.019920	     0.129	    -0.018	    -0.044	     0.137
  0.023240	     0.134	    -0.025	    -0.047	     0.144
  0.026560	     0.148	    -0.015	    -0.062	     0.161
  0.029880	     0.165	    -0.012	    -0.030	     0.168
  0.033200	     0.140	    -0.032	    -0.035	     0.148
  0.036520	     0.159	    -0.024	    -0.020	     0.162
  0.039840	     0.143	    -0.013	    -0.032	     0.147
  0.043160	     0.131	    -0.025	    -0.007	     0.134
  0.046480	     0.160	    -0.023	    -0.037	     0.166
  0.049800	     0.134	    -0.010	    -0.017	     0.135
  0.053120	     0.126	    -0.024	    -0.039	     0.134
  0.056440	     0.151	    -0.024	    -0.055	     0.162
  0.059760	     0.131	    -0.023	    -0.043	     0.140
  0.063080	     0.145	    -0.031	    -0.041	     0.154
  0.066400	     0.126	     0.001	    -0.033	     0.130
  0.069720	     0.145	    -0.038	    -0.030	     0.153
  0.073040	     0.158	    -0.021	    -0.029	     0.162
  0.076360	     0.160	    -0.014	    -0.030	     0.163
  0.079680	     0.146	    -0.012	    -0.029	     0.149
  0.083000	     0.159	    -0.024	    -0.058	     0.171
  0.086320	     0.144	    -0.024	    -0.044	     0.152
  0.089640	     0.139	    -0.012	    -0.038	     0.145
  0.092960	     0.149	    -0.026	    -0.046	     0.158
  0.096280	     0.167	    -0.024	    -0.054	     0.177
  0.099600	     0.138	    -0.019	    -0.034	     0.143
  0.102920	     0.164	    -0.035	    -0.022	     0.169
  0.106240	     0.157	    -0.022	    -0.050	     0.166
  0.109560	     0.129	    -0.018	    -0.057	     0.142
  0.112880	     0.129	    -0.021	    -0.053	     0.141
  0.116200	     0.137	    -0.035	    -0.019	     0.143
  0.119520	     0.151	    -0.017	    -0.040	     0.157
  0.122840	     0.135	    -0.020	    -0.059	     0.149
  0.126160	     0.148	    -0.029	    -0.047	     0.158
  0.129480	     0.166	    -0.018	    -0.019	     0.168
  0.132800	     0.170	    -0.020	    -0.032	     0.174
  0.136120	     0.151	    -0.003	    -0.035	     0.155
  0.139440	     0.152	    -0.039	    -0.024	     0.159
  0.142760	     0.144	    -0.010	    -0.054	     0.154
  0.146080	     0.162	    -0.038	    -0.032	     0.169
  0.149400	     0.137	    -0.023	    -0.032	     0.143
  0.152720	     0.174	    -0.035	    -0.060	     0.187
  0.156040	     0.182	     0.004	    -0.038	     0.186
  0.159360	     0.157	    -0.021	    -0.077	     0.176
  0.162680	     0.142	    -0.032	    -0.037	     0.150
  0.166000	     0.161	    -0.006	    -0.042	     0.166
  0.169320	     0.145	     0.007	    -0.022	     0.147
  0.172640	     0.138	    -0.043	    -0.042	     0.151
  0.175960	     0.142	    -0.024	    -0.040	     0.149
  0.179280	     0.136	    -0.007	    -0.047	     0.144
  0.182600	     0.164	    -0.021	    -0.009	     0.166
  0.185920	     0.142	    -0.049	    -0.038	     0.155
  0.189240	     0.156	    -0.009	    -0.025	     0.158
  0.192560	     0.164	    -0.008	    -0.050	     0.172
  0.195880	     0.149	     0.007	    -0.013	     0.150
  0.199200	     0.167	    -0.029	    -0.044	     0.175
  0.202520	     0.131	    -0.031	    -0.052	     0.144
  0.205840	     0.140	    -0.014	    -0.047	     0.148
  0.209160	     0.131	    -0.033	    -0.054	     0.145
  0.212480	     0.108	    -0.043	    -0.049	     0.126
  0.215800	     0.133	    -0.036	    -0.049	     0.146
  0.219120	     0.123	     0.006	    -0.020	     0.125
  0.222440	     0.118	    -0.029	    -0.005	     0.122
  0.225760	     0.146	    -0.010	    -0.016	     0.147
  0.229080	     0.134	    -0.020	    -0.041	     0.142
  0.232400	     0.131	    -0.007	    -0.052	     0.141
  0.235720	     0.138	    -0.009	    -0.010	     0.139
  0.239040	     0.127	    -0.026	    -0.040	     0.136
  0.242360	     0.141	    -0.012	    -0.022	     0.143
  0.245680	     0.126	    -0.037	    -0.061	     0.145
  0.249000	     0.134	    -0.030	    -0.035	     0.142
  0.252320	     0.126	    -0.018	    -0.039	     0.133
  0.255640	     0.123	    -0.035	    -0.013	     0.129
  0.258960	     0.138	    -0.017	    -0.032	     0.143
  0.262280	     0.110	    -0.027	    -0.045	     0.122
  0.265600	     0.137	    -0.029	    -0.048	     0.148
  0.268920	     0.125	    -0.012	    -0.067	     0.142
  0.272240	     0.115	    -0.013	    -0.037	     0.122
  0.275560	     0.151	    -0.018	    -0.044	     0.158
  0.278880	     0.123	     0.004	    -0.042	     0.130
