All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:55:28
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.149	    -0.022	     0.016	     0.151
  0.006640	     0.137	    -0.023	    -0.017	     0.140
  0.009960	     0.152	    -0.029	    -0.012	     0.155
  0.013280	     0.153	    -0.014	     0.009	     0.154
  0.016600	     0.133	    -0.037	     0.004	     0.138
  0.019920	     0.153	    -0.014	     0.006	     0.154
  0.023240	     0.130	    -0.001	    -0.009	     0.130
  0.026560	     0.141	    -0.024	     0.002	     0.143
  0.029880	     0.173	     0.015	    -0.016	     0.174
  0.033200	     0.133	    -0.009	     0.007	     0.133
  0.036520	     0.113	    -0.016	    -0.010	     0.115
  0.039840	     0.139	    -0.015	    -0.015	     0.141
  0.043160	     0.132	    -0.005	    -0.008	     0.132
  0.046480	     0.137	    -0.032	     0.006	     0.141
  0.049800	     0.148	    -0.027	    -0.007	     0.151
  0.053120	     0.153	    -0.004	     0.009	     0.153
  0.056440	     0.146	    -0.021	     0.003	     0.148
  0.059760	     0.142	    -0.035	     0.041	     0.152
  0.063080	     0.141	    -0.027	     0.005	     0.144
  0.066400	     0.124	    -0.003	    -0.012	     0.125
  0.069720	     0.143	    -0.038	     0.009	     0.148
  0.073040	     0.139	     0.022	    -0.004	     0.141
  0.076360	     0.130	    -0.061	    -0.005	     0.144
  0.079680	     0.155	    -0.054	    -0.015	     0.165
  0.083000	     0.133	    -0.003	    -0.002	     0.133
  0.086320	     0.153	    -0.015	    -0.015	     0.154
  0.089640	     0.131	     0.007	    -0.012	     0.132
  0.092960	     0.127	     0.003	    -0.017	     0.128
  0.096280	     0.129	    -0.006	    -0.015	     0.130
  0.099600	     0.141	    -0.023	     0.007	     0.143
  0.102920	     0.133	     0.004	     0.022	     0.135
  0.106240	     0.138	    -0.018	     0.015	     0.140
  0.109560	     0.131	    -0.017	     0.009	     0.132
  0.112880	     0.141	     0.008	     0.004	     0.141
  0.116200	     0.129	     0.003	     0.010	     0.129
  0.119520	     0.138	    -0.022	     0.007	     0.140
  0.122840	     0.140	    -0.006	    -0.012	     0.141
  0.126160	     0.143	    -0.027	     0.000	     0.146
  0.129480	     0.123	    -0.012	    -0.026	     0.126
  0.132800	     0.149	    -0.023	    -0.003	     0.151
  0.136120	     0.154	    -0.007	    -0.009	     0.154
  0.139440	     0.133	    -0.014	    -0.014	     0.134
  0.142760	     0.143	    -0.020	    -0.020	     0.146
  0.146080	     0.139	    -0.027	     0.000	     0.142
  0.149400	     0.141	    -0.030	     0.025	     0.146
  0.152720	     0.143	    -0.018	    -0.017	     0.145
  0.156040	     0.131	    -0.014	    -0.002	     0.132
  0.159360	     0.120	    -0.003	     0.009	     0.120
  0.162680	     0.141	    -0.027	     0.003	     0.144
  0.166000	     0.130	    -0.010	     0.000	     0.130
  0.169320	     0.146	    -0.021	     0.007	     0.148
  0.172640	     0.129	    -0.003	    -0.005	     0.129
  0.175960	     0.136	    -0.020	    -0.002	     0.137
  0.179280	     0.160	     0.005	    -0.014	     0.161
  0.182600	     0.139	    -0.021	     0.004	     0.141
  0.185920	     0.124	    -0.013	     0.002	     0.125
  0.189240	     0.182	    -0.020	    -0.023	     0.185
  0.192560	     0.130	    -0.026	    -0.020	     0.134
  0.195880	     0.145	     0.008	    -0.011	     0.146
  0.199200	     0.133	    -0.006	     0.028	     0.136
  0.202520	     0.164	     0.005	    -0.004	     0.164
  0.205840	     0.149	    -0.006	    -0.017	     0.150
  0.209160	     0.150	    -0.020	    -0.009	     0.152
  0.212480	     0.163	    -0.018	     0.000	     0.164
  0.215800	     0.153	    -0.016	    -0.004	     0.154
  0.219120	     0.171	    -0.023	     0.018	     0.173
  0.222440	     0.136	    -0.015	    -0.002	     0.137
  0.225760	     0.163	     0.000	     0.003	     0.163
  0.229080	     0.145	     0.000	    -0.009	     0.145
  0.232400	     0.161	    -0.046	    -0.014	     0.168
  0.235720	     0.165	     0.011	    -0.014	     0.166
  0.239040	     0.145	    -0.041	     0.009	     0.151
  0.242360	     0.137	    -0.020	    -0.002	     0.138
  0.245680	     0.162	    -0.023	    -0.013	     0.164
  0.249000	     0.135	    -0.023	     0.003	     0.137
  0.252320	     0.160	    -0.024	     0.002	     0.162
  0.255640	     0.146	     0.003	     0.010	     0.146
  0.258960	     0.167	    -0.004	    -0.007	     0.167
  0.262280	     0.160	    -0.019	     0.000	     0.161
  0.265600	     0.135	    -0.004	    -0.004	     0.135
  0.268920	     0.160	    -0.009	    -0.024	     0.162
  0.272240	     0.138	    -0.022	    -0.013	     0.140
  0.275560	     0.184	    -0.030	     0.014	     0.187
  0.278880	     0.173	    -0.040	    -0.003	     0.178
  0.282200	     0.130	    -0.023	     0.002	     0.132
