All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:49:1
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.133	    -0.024	     0.372	     0.396
  0.006640	     0.137	     0.012	     0.367	     0.392
  0.009960	     0.162	     0.005	     0.380	     0.413
  0.013280	     0.157	     0.008	     0.377	     0.408
  0.016600	     0.163	     0.014	     0.357	     0.393
  0.019920	     0.167	     0.039	     0.390	     0.426
  0.023240	     0.142	     0.014	     0.366	     0.393
  0.026560	     0.116	     0.007	     0.369	     0.387
  0.029880	     0.146	     0.002	     0.391	     0.417
  0.033200	     0.126	    -0.018	     0.381	     0.402
  0.036520	     0.129	    -0.008	     0.377	     0.399
  0.039840	     0.153	    -0.004	     0.381	     0.411
  0.043160	     0.137	     0.006	     0.401	     0.424
  0.046480	     0.167	     0.005	     0.399	     0.433
  0.049800	     0.152	     0.021	     0.373	     0.403
  0.053120	     0.122	     0.003	     0.357	     0.377
  0.056440	     0.113	     0.019	     0.381	     0.398
  0.059760	     0.121	    -0.004	     0.377	     0.396
  0.063080	     0.173	     0.016	     0.372	     0.411
  0.066400	     0.143	    -0.001	     0.363	     0.390
  0.069720	     0.145	    -0.008	     0.367	     0.395
  0.073040	     0.155	     0.006	     0.349	     0.382
  0.076360	     0.155	    -0.005	     0.376	     0.407
  0.079680	     0.142	    -0.001	     0.366	     0.393
  0.083000	     0.159	     0.003	     0.376	     0.408
  0.086320	     0.175	     0.014	     0.387	     0.425
  0.089640	     0.156	     0.001	     0.360	     0.392
  0.092960	     0.132	    -0.007	     0.361	     0.384
  0.096280	     0.142	     0.001	     0.371	     0.397
  0.099600	     0.150	     0.012	     0.371	     0.400
  0.102920	     0.136	     0.001	     0.394	     0.417
  0.106240	     0.145	    -0.015	     0.390	     0.416
  0.109560	     0.163	     0.003	     0.385	     0.418
  0.112880	     0.146	     0.006	     0.397	     0.423
  0.116200	     0.135	     0.010	     0.399	     0.421
  0.119520	     0.131	    -0.001	     0.360	     0.383
  0.122840	     0.131	     0.019	     0.367	     0.390
  0.126160	     0.154	    -0.001	     0.365	     0.396
  0.129480	     0.140	     0.021	     0.369	     0.395
  0.132800	     0.134	     0.011	     0.373	     0.396
  0.136120	     0.141	     0.014	     0.387	     0.412
  0.139440	     0.120	    -0.010	     0.350	     0.370
  0.142760	     0.151	     0.008	     0.378	     0.407
  0.146080	     0.134	     0.010	     0.381	     0.404
  0.149400	     0.138	    -0.001	     0.357	     0.383
  0.152720	     0.137	     0.014	     0.390	     0.414
  0.156040	     0.141	     0.019	     0.380	     0.406
  0.159360	     0.153	    -0.006	     0.368	     0.399
  0.162680	     0.138	    -0.023	     0.368	     0.394
  0.166000	     0.123	     0.008	     0.368	     0.388
  0.169320	     0.130	     0.020	     0.387	     0.409
  0.172640	     0.124	     0.008	     0.377	     0.397
  0.175960	     0.124	     0.005	     0.366	     0.386
  0.179280	     0.119	     0.004	     0.361	     0.380
  0.182600	     0.134	     0.003	     0.333	     0.359
  0.185920	     0.129	    -0.016	     0.368	     0.390
  0.189240	     0.148	     0.014	     0.391	     0.418
  0.192560	     0.133	    -0.001	     0.366	     0.389
  0.195880	     0.144	    -0.004	     0.367	     0.394
  0.199200	     0.118	     0.003	     0.369	     0.387
  0.202520	     0.158	    -0.006	     0.373	     0.405
  0.205840	     0.127	    -0.018	     0.393	     0.413
  0.209160	     0.133	    -0.008	     0.354	     0.378
  0.212480	     0.134	    -0.017	     0.393	     0.416
  0.215800	     0.122	    -0.015	     0.387	     0.406
  0.219120	     0.160	     0.020	     0.357	     0.392
  0.222440	     0.150	    -0.003	     0.379	     0.408
  0.225760	     0.149	     0.002	     0.381	     0.409
  0.229080	     0.124	     0.023	     0.363	     0.384
  0.232400	     0.129	     0.012	     0.370	     0.392
  0.235720	     0.158	     0.028	     0.387	     0.419
  0.239040	     0.124	    -0.007	     0.372	     0.392
  0.242360	     0.125	     0.013	     0.378	     0.398
  0.245680	     0.140	     0.012	     0.380	     0.405
  0.249000	     0.126	     0.020	     0.344	     0.367
  0.252320	     0.119	     0.005	     0.365	     0.384
  0.255640	     0.141	    -0.009	     0.388	     0.413
  0.258960	     0.137	    -0.006	     0.359	     0.384
  0.262280	     0.148	    -0.018	     0.400	     0.427
  0.265600	     0.152	    -0.015	     0.376	     0.406
  0.268920	     0.140	     0.027	     0.374	     0.400
  0.272240	     0.146	    -0.010	     0.362	     0.390
  0.275560	     0.158	    -0.010	     0.356	     0.390
  0.278880	     0.159	     0.001	     0.378	     0.410
  0.282200	     0.163	     0.017	     0.368	     0.403
