All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:47:20
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.127	    -0.012	     0.285	     0.312
  0.006640	     0.130	     0.006	     0.318	     0.344
  0.009960	     0.120	     0.001	     0.320	     0.342
  0.013280	     0.134	     0.003	     0.292	     0.321
  0.016600	     0.146	    -0.015	     0.304	     0.338
  0.019920	     0.122	     0.007	     0.307	     0.330
  0.023240	     0.123	     0.030	     0.311	     0.336
  0.026560	     0.133	    -0.012	     0.303	     0.331
  0.029880	     0.138	     0.016	     0.314	     0.343
  0.033200	     0.138	     0.019	     0.317	     0.346
  0.036520	     0.122	     0.000	     0.299	     0.323
  0.039840	     0.124	     0.002	     0.304	     0.328
  0.043160	     0.129	     0.017	     0.301	     0.328
  0.046480	     0.119	    -0.007	     0.319	     0.341
  0.049800	     0.141	     0.017	     0.310	     0.341
  0.053120	     0.122	    -0.007	     0.298	     0.322
  0.056440	     0.140	    -0.003	     0.329	     0.358
  0.059760	     0.123	    -0.017	     0.336	     0.358
  0.063080	     0.134	    -0.019	     0.298	     0.327
  0.066400	     0.123	    -0.004	     0.326	     0.348
  0.069720	     0.129	     0.008	     0.314	     0.340
  0.073040	     0.151	    -0.006	     0.307	     0.342
  0.076360	     0.159	    -0.004	     0.326	     0.363
  0.079680	     0.142	     0.009	     0.301	     0.333
  0.083000	     0.140	    -0.003	     0.323	     0.352
  0.086320	     0.103	    -0.007	     0.299	     0.316
  0.089640	     0.121	     0.001	     0.295	     0.319
  0.092960	     0.130	     0.004	     0.307	     0.333
  0.096280	     0.122	     0.012	     0.301	     0.325
  0.099600	     0.119	    -0.001	     0.293	     0.316
  0.102920	     0.120	    -0.006	     0.325	     0.346
  0.106240	     0.126	    -0.023	     0.310	     0.335
  0.109560	     0.117	     0.010	     0.313	     0.334
  0.112880	     0.110	    -0.003	     0.300	     0.320
  0.116200	     0.138	     0.028	     0.307	     0.338
  0.119520	     0.104	    -0.015	     0.311	     0.328
  0.122840	     0.112	     0.017	     0.304	     0.324
  0.126160	     0.144	     0.034	     0.311	     0.344
  0.129480	     0.108	    -0.014	     0.284	     0.304
  0.132800	     0.110	     0.012	     0.298	     0.318
  0.136120	     0.135	    -0.003	     0.296	     0.325
  0.139440	     0.109	     0.008	     0.297	     0.316
  0.142760	     0.111	     0.010	     0.310	     0.329
  0.146080	     0.116	    -0.010	     0.299	     0.321
  0.149400	     0.130	     0.006	     0.286	     0.314
  0.152720	     0.146	     0.018	     0.302	     0.336
  0.156040	     0.129	     0.006	     0.322	     0.347
  0.159360	     0.132	     0.018	     0.296	     0.325
  0.162680	     0.129	    -0.010	     0.301	     0.328
  0.166000	     0.116	     0.023	     0.285	     0.309
  0.169320	     0.133	     0.003	     0.280	     0.310
  0.172640	     0.114	    -0.023	     0.298	     0.320
  0.175960	     0.141	    -0.004	     0.279	     0.313
  0.179280	     0.123	     0.010	     0.282	     0.308
  0.182600	     0.117	    -0.006	     0.271	     0.295
  0.185920	     0.124	     0.005	     0.299	     0.324
  0.189240	     0.116	    -0.012	     0.306	     0.327
  0.192560	     0.119	     0.006	     0.290	     0.314
  0.195880	     0.140	    -0.006	     0.296	     0.327
  0.199200	     0.120	    -0.010	     0.286	     0.310
  0.202520	     0.105	    -0.012	     0.288	     0.307
  0.205840	     0.143	    -0.024	     0.283	     0.318
  0.209160	     0.142	     0.009	     0.317	     0.347
  0.212480	     0.122	    -0.005	     0.307	     0.330
  0.215800	     0.127	     0.024	     0.319	     0.344
  0.219120	     0.118	    -0.009	     0.296	     0.319
  0.222440	     0.116	    -0.014	     0.306	     0.328
  0.225760	     0.138	    -0.009	     0.297	     0.328
  0.229080	     0.112	    -0.008	     0.317	     0.336
  0.232400	     0.141	    -0.002	     0.284	     0.317
  0.235720	     0.123	     0.007	     0.299	     0.323
  0.239040	     0.102	    -0.007	     0.280	     0.298
  0.242360	     0.135	     0.039	     0.293	     0.325
  0.245680	     0.152	     0.023	     0.280	     0.319
  0.249000	     0.167	    -0.012	     0.306	     0.349
  0.252320	     0.134	     0.002	     0.308	     0.336
  0.255640	     0.149	     0.018	     0.295	     0.331
  0.258960	     0.135	     0.000	     0.283	     0.314
  0.262280	     0.140	     0.013	     0.310	     0.340
  0.265600	     0.166	     0.012	     0.302	     0.345
  0.268920	     0.127	    -0.012	     0.283	     0.310
  0.272240	     0.129	    -0.008	     0.317	     0.342
  0.275560	     0.115	     0.003	     0.306	     0.327
  0.278880	     0.137	     0.009	     0.311	     0.340
  0.282200	     0.134	    -0.012	     0.279	     0.310
  0.285520	     0.148	     0.011	     0.324	     0.356
  0.288840	     0.130	     0.014	     0.288	     0.316
  0.292160	     0.133	     0.014	     0.302	     0.330
  0.295480	     0.117	     0.005	     0.278	     0.302
  0.298800	     0.145	    -0.009	     0.322	     0.353
  0.302120	     0.115	     0.002	     0.306	     0.327
  0.305440	     0.115	     0.000	     0.299	     0.320
  0.308760	     0.130	     0.003	     0.306	     0.332
  0.312080	     0.134	     0.009	     0.310	     0.338
  0.315400	     0.127	    -0.022	     0.301	     0.327
  0.318720	     0.138	     0.020	     0.307	     0.337
  0.322040	     0.117	     0.000	     0.295	     0.317
  0.325360	     0.121	    -0.003	     0.314	     0.337
  0.328680	     0.134	    -0.005	     0.309	     0.337
  0.332000	     0.134	    -0.015	     0.298	     0.327
  0.335320	     0.135	    -0.001	     0.302	     0.331
  0.338640	     0.133	     0.026	     0.311	     0.339
  0.341960	     0.134	     0.001	     0.319	     0.346
  0.345280	     0.128	     0.003	     0.283	     0.311
  0.348600	     0.112	    -0.010	     0.330	     0.349
  0.351920	     0.153	     0.026	     0.308	     0.345
  0.355240	     0.148	     0.021	     0.313	     0.347
  0.358560	     0.133	     0.023	     0.298	     0.327
  0.361880	     0.123	     0.019	     0.301	     0.326
  0.365200	     0.147	     0.014	     0.314	     0.347
  0.368520	     0.134	     0.034	     0.313	     0.342
  0.371840	     0.129	     0.010	     0.317	     0.342
  0.375160	     0.137	    -0.025	     0.281	     0.314
  0.378480	     0.119	     0.006	     0.305	     0.327
  0.381800	     0.131	     0.019	     0.301	     0.329
  0.385120	     0.126	     0.000	     0.342	     0.364
  0.388440	     0.144	     0.001	     0.304	     0.336
  0.391760	     0.122	     0.006	     0.290	     0.315
  0.395080	     0.136	    -0.014	     0.299	     0.329
  0.398400	     0.149	     0.016	     0.291	     0.327
  0.401720	     0.116	     0.019	     0.293	     0.316
  0.405040	     0.128	     0.016	     0.298	     0.325
  0.408360	     0.114	     0.021	     0.334	     0.354
  0.411680	     0.145	    -0.003	     0.302	     0.335
  0.415000	     0.131	    -0.027	     0.298	     0.327
  0.418320	     0.130	     0.011	     0.325	     0.350
  0.421640	     0.133	    -0.006	     0.298	     0.326
  0.424960	     0.131	    -0.002	     0.304	     0.331
  0.428280	     0.134	    -0.007	     0.310	     0.338
  0.431600	     0.156	     0.009	     0.305	     0.343
  0.434920	     0.118	     0.011	     0.326	     0.347
  0.438240	     0.142	     0.008	     0.280	     0.314
  0.441560	     0.120	     0.020	     0.314	     0.337
  0.444880	     0.129	     0.013	     0.277	     0.306
  0.448200	     0.123	     0.008	     0.314	     0.337
  0.451520	     0.123	     0.021	     0.299	     0.324
  0.454840	     0.135	    -0.017	     0.322	     0.350
