All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:57:30
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.162	    -0.008	    -0.114	     0.198
  0.006640	     0.142	    -0.022	    -0.077	     0.163
  0.009960	     0.131	    -0.021	    -0.111	     0.173
  0.013280	     0.145	    -0.038	    -0.109	     0.185
  0.016600	     0.156	    -0.005	    -0.118	     0.196
  0.019920	     0.148	    -0.027	    -0.099	     0.180
  0.023240	     0.174	    -0.012	    -0.111	     0.207
  0.026560	     0.132	    -0.007	    -0.115	     0.175
  0.029880	     0.135	    -0.012	    -0.122	     0.182
  0.033200	     0.160	    -0.009	    -0.111	     0.195
  0.036520	     0.146	    -0.012	    -0.100	     0.177
  0.039840	     0.142	    -0.048	    -0.121	     0.193
  0.043160	     0.170	    -0.009	    -0.141	     0.221
  0.046480	     0.152	    -0.008	    -0.109	     0.187
  0.049800	     0.151	    -0.014	    -0.129	     0.199
  0.053120	     0.145	    -0.018	    -0.091	     0.172
  0.056440	     0.146	    -0.024	    -0.111	     0.185
  0.059760	     0.176	    -0.007	    -0.102	     0.204
  0.063080	     0.136	    -0.023	    -0.100	     0.170
  0.066400	     0.160	    -0.038	    -0.114	     0.200
  0.069720	     0.155	     0.003	    -0.125	     0.199
  0.073040	     0.154	    -0.030	    -0.117	     0.196
  0.076360	     0.146	    -0.027	    -0.122	     0.192
  0.079680	     0.151	     0.003	    -0.139	     0.205
  0.083000	     0.149	    -0.041	    -0.114	     0.192
  0.086320	     0.146	    -0.006	    -0.119	     0.188
  0.089640	     0.156	    -0.001	    -0.126	     0.201
  0.092960	     0.147	    -0.009	    -0.112	     0.185
  0.096280	     0.151	    -0.034	    -0.127	     0.200
  0.099600	     0.148	    -0.015	    -0.122	     0.192
  0.102920	     0.166	    -0.027	    -0.120	     0.207
  0.106240	     0.166	    -0.014	    -0.107	     0.198
  0.109560	     0.170	    -0.048	    -0.115	     0.211
  0.112880	     0.149	    -0.045	    -0.098	     0.184
  0.116200	     0.131	    -0.004	    -0.116	     0.175
  0.119520	     0.155	    -0.029	    -0.092	     0.183
  0.122840	     0.157	    -0.001	    -0.109	     0.191
  0.126160	     0.148	    -0.010	    -0.112	     0.186
  0.129480	     0.164	    -0.004	    -0.120	     0.203
  0.132800	     0.137	    -0.029	    -0.109	     0.177
  0.136120	     0.151	    -0.025	    -0.094	     0.180
  0.139440	     0.131	    -0.029	    -0.117	     0.178
  0.142760	     0.157	    -0.014	    -0.122	     0.199
  0.146080	     0.170	    -0.017	    -0.115	     0.206
  0.149400	     0.142	    -0.017	    -0.112	     0.182
  0.152720	     0.158	    -0.017	    -0.107	     0.192
  0.156040	     0.122	    -0.024	    -0.087	     0.152
  0.159360	     0.137	    -0.041	    -0.110	     0.180
  0.162680	     0.135	    -0.039	    -0.139	     0.198
  0.166000	     0.140	    -0.010	    -0.104	     0.175
  0.169320	     0.156	    -0.021	    -0.087	     0.180
  0.172640	     0.142	    -0.055	    -0.127	     0.198
  0.175960	     0.158	    -0.027	    -0.130	     0.206
  0.179280	     0.151	    -0.009	    -0.118	     0.192
  0.182600	     0.152	    -0.044	    -0.120	     0.199
  0.185920	     0.169	    -0.031	    -0.105	     0.201
  0.189240	     0.150	    -0.020	    -0.077	     0.170
  0.192560	     0.132	    -0.016	    -0.114	     0.175
  0.195880	     0.147	    -0.001	    -0.127	     0.194
  0.199200	     0.139	    -0.033	    -0.111	     0.181
  0.202520	     0.171	    -0.009	    -0.112	     0.205
  0.205840	     0.151	    -0.009	    -0.108	     0.186
  0.209160	     0.156	    -0.026	    -0.095	     0.184
  0.212480	     0.153	    -0.043	    -0.079	     0.177
  0.215800	     0.160	    -0.024	    -0.113	     0.197
  0.219120	     0.160	    -0.004	    -0.120	     0.200
  0.222440	     0.150	    -0.037	    -0.106	     0.187
  0.225760	     0.141	    -0.020	    -0.114	     0.182
  0.229080	     0.133	    -0.041	    -0.099	     0.171
  0.232400	     0.145	    -0.023	    -0.106	     0.181
  0.235720	     0.166	    -0.017	    -0.106	     0.198
  0.239040	     0.142	     0.001	    -0.139	     0.199
  0.242360	     0.141	    -0.038	    -0.114	     0.185
  0.245680	     0.148	    -0.012	    -0.103	     0.181
  0.249000	     0.162	    -0.040	    -0.121	     0.206
  0.252320	     0.162	    -0.031	    -0.087	     0.186
  0.255640	     0.157	    -0.010	    -0.107	     0.190
  0.258960	     0.177	    -0.011	    -0.092	     0.200
  0.262280	     0.160	    -0.011	    -0.129	     0.206
  0.265600	     0.169	     0.002	    -0.102	     0.197
  0.268920	     0.148	    -0.022	    -0.106	     0.183
  0.272240	     0.176	     0.001	    -0.118	     0.212
  0.275560	     0.150	    -0.026	    -0.108	     0.187
  0.278880	     0.148	    -0.012	    -0.106	     0.182
  0.282200	     0.159	    -0.028	    -0.097	     0.188
  0.285520	     0.151	    -0.003	    -0.106	     0.185
  0.288840	     0.150	    -0.023	    -0.109	     0.187
  0.292160	     0.153	    -0.010	    -0.131	     0.202
  0.295480	     0.161	    -0.019	    -0.125	     0.205
  0.298800	     0.153	    -0.016	    -0.129	     0.201
  0.302120	     0.159	    -0.032	    -0.081	     0.181
  0.305440	     0.166	    -0.020	    -0.101	     0.195
  0.308760	     0.178	    -0.037	    -0.079	     0.198
  0.312080	     0.164	    -0.017	    -0.094	     0.190
  0.315400	     0.137	    -0.023	    -0.117	     0.182
  0.318720	     0.164	     0.001	    -0.091	     0.188
  0.322040	     0.144	    -0.032	    -0.131	     0.197
  0.325360	     0.152	    -0.034	    -0.099	     0.185
  0.328680	     0.155	    -0.026	    -0.109	     0.191
  0.332000	     0.158	    -0.017	    -0.076	     0.176
  0.335320	     0.152	    -0.030	    -0.132	     0.204
  0.338640	     0.169	    -0.030	    -0.096	     0.197
  0.341960	     0.152	    -0.018	    -0.089	     0.177
  0.345280	     0.121	    -0.017	    -0.099	     0.157
  0.348600	     0.146	    -0.020	    -0.114	     0.186
  0.351920	     0.130	    -0.030	    -0.111	     0.174
  0.355240	     0.140	     0.006	    -0.094	     0.169
  0.358560	     0.148	    -0.016	    -0.097	     0.178
  0.361880	     0.167	    -0.022	    -0.086	     0.189
  0.365200	     0.123	    -0.023	    -0.140	     0.188
  0.368520	     0.164	    -0.031	    -0.115	     0.203
  0.371840	     0.138	    -0.010	    -0.121	     0.184
  0.375160	     0.159	    -0.014	    -0.106	     0.192
  0.378480	     0.148	    -0.042	    -0.123	     0.197
  0.381800	     0.172	    -0.021	    -0.118	     0.210
  0.385120	     0.175	    -0.021	    -0.103	     0.204
  0.388440	     0.167	    -0.037	    -0.089	     0.193
  0.391760	     0.166	    -0.009	    -0.113	     0.201
  0.395080	     0.178	    -0.039	    -0.115	     0.215
  0.398400	     0.173	    -0.004	    -0.099	     0.199
  0.401720	     0.180	    -0.009	    -0.112	     0.212
  0.405040	     0.148	    -0.006	    -0.127	     0.195
  0.408360	     0.164	    -0.029	    -0.110	     0.200
  0.411680	     0.156	    -0.020	    -0.091	     0.182
  0.415000	     0.170	    -0.023	    -0.091	     0.194
  0.418320	     0.160	    -0.024	    -0.073	     0.177
  0.421640	     0.177	    -0.026	    -0.101	     0.205
  0.424960	     0.135	    -0.028	    -0.119	     0.182
  0.428280	     0.151	    -0.023	    -0.111	     0.189
  0.431600	     0.173	    -0.014	    -0.120	     0.211
  0.434920	     0.184	    -0.015	    -0.114	     0.217
  0.438240	     0.156	    -0.009	    -0.089	     0.180
  0.441560	     0.183	    -0.006	    -0.091	     0.204
  0.444880	     0.144	    -0.009	    -0.097	     0.174
  0.448200	     0.157	    -0.034	    -0.131	     0.207
  0.451520	     0.180	    -0.043	    -0.083	     0.203
