All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:45:28
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.123	    -0.015	     0.187	     0.224
  0.006640	     0.158	     0.031	     0.207	     0.262
  0.009960	     0.112	    -0.009	     0.196	     0.226
  0.013280	     0.133	    -0.008	     0.207	     0.246
  0.016600	     0.120	     0.017	     0.236	     0.265
  0.019920	     0.135	     0.017	     0.204	     0.245
  0.023240	     0.139	    -0.003	     0.210	     0.252
  0.026560	     0.132	     0.010	     0.222	     0.258
  0.029880	     0.149	     0.013	     0.227	     0.272
  0.033200	     0.130	     0.003	     0.213	     0.250
  0.036520	     0.139	     0.016	     0.194	     0.239
  0.039840	     0.146	    -0.001	     0.173	     0.226
  0.043160	     0.126	     0.005	     0.190	     0.228
  0.046480	     0.137	     0.007	     0.203	     0.245
  0.049800	     0.132	    -0.014	     0.221	     0.258
  0.053120	     0.131	     0.009	     0.210	     0.248
  0.056440	     0.116	     0.007	     0.202	     0.233
  0.059760	     0.148	    -0.011	     0.170	     0.226
  0.063080	     0.146	    -0.034	     0.169	     0.226
  0.066400	     0.153	     0.019	     0.213	     0.263
  0.069720	     0.132	     0.019	     0.192	     0.234
  0.073040	     0.124	     0.008	     0.213	     0.247
  0.076360	     0.128	     0.006	     0.211	     0.247
  0.079680	     0.122	     0.006	     0.220	     0.252
  0.083000	     0.146	    -0.015	     0.208	     0.255
  0.086320	     0.137	    -0.012	     0.212	     0.253
  0.089640	     0.143	    -0.051	     0.216	     0.264
  0.092960	     0.127	     0.008	     0.207	     0.243
  0.096280	     0.122	    -0.027	     0.209	     0.244
  0.099600	     0.137	     0.003	     0.177	     0.224
  0.102920	     0.162	    -0.009	     0.217	     0.271
  0.106240	     0.122	    -0.002	     0.207	     0.240
  0.109560	     0.140	    -0.003	     0.214	     0.256
  0.112880	     0.126	     0.020	     0.194	     0.232
  0.116200	     0.144	    -0.010	     0.188	     0.237
  0.119520	     0.122	    -0.013	     0.191	     0.227
  0.122840	     0.142	    -0.007	     0.216	     0.259
  0.126160	     0.144	    -0.004	     0.210	     0.255
  0.129480	     0.147	    -0.005	     0.210	     0.256
  0.132800	     0.159	    -0.006	     0.199	     0.255
  0.136120	     0.128	    -0.024	     0.194	     0.234
  0.139440	     0.115	     0.017	     0.203	     0.234
  0.142760	     0.113	     0.006	     0.197	     0.227
  0.146080	     0.128	     0.023	     0.216	     0.252
  0.149400	     0.132	    -0.014	     0.182	     0.225
  0.152720	     0.132	     0.029	     0.190	     0.233
  0.156040	     0.140	    -0.015	     0.193	     0.239
  0.159360	     0.134	    -0.004	     0.214	     0.253
  0.162680	     0.168	     0.023	     0.236	     0.291
  0.166000	     0.151	     0.014	     0.225	     0.271
  0.169320	     0.159	    -0.008	     0.215	     0.268
  0.172640	     0.145	    -0.004	     0.204	     0.250
  0.175960	     0.122	     0.000	     0.231	     0.261
  0.179280	     0.131	    -0.014	     0.210	     0.248
  0.182600	     0.122	    -0.012	     0.200	     0.235
  0.185920	     0.149	    -0.002	     0.239	     0.282
  0.189240	     0.129	    -0.004	     0.234	     0.267
  0.192560	     0.127	     0.003	     0.223	     0.257
  0.195880	     0.156	     0.010	     0.202	     0.255
  0.199200	     0.177	     0.011	     0.210	     0.275
  0.202520	     0.149	    -0.017	     0.176	     0.231
  0.205840	     0.166	     0.013	     0.210	     0.268
  0.209160	     0.136	    -0.012	     0.219	     0.258
  0.212480	     0.149	     0.006	     0.196	     0.246
  0.215800	     0.140	     0.011	     0.214	     0.256
  0.219120	     0.148	     0.011	     0.221	     0.266
  0.222440	     0.151	     0.008	     0.221	     0.268
  0.225760	     0.145	     0.012	     0.190	     0.239
  0.229080	     0.144	    -0.014	     0.221	     0.264
  0.232400	     0.160	    -0.029	     0.220	     0.274
  0.235720	     0.140	     0.010	     0.184	     0.231
  0.239040	     0.163	    -0.010	     0.205	     0.262
  0.242360	     0.159	    -0.018	     0.203	     0.258
  0.245680	     0.158	     0.016	     0.218	     0.270
  0.249000	     0.145	    -0.015	     0.199	     0.247
  0.252320	     0.137	    -0.005	     0.212	     0.252
  0.255640	     0.137	    -0.025	     0.193	     0.238
  0.258960	     0.150	     0.004	     0.210	     0.258
  0.262280	     0.150	     0.008	     0.187	     0.240
  0.265600	     0.121	    -0.003	     0.218	     0.249
  0.268920	     0.146	     0.014	     0.197	     0.246
  0.272240	     0.139	    -0.031	     0.214	     0.257
  0.275560	     0.152	     0.026	     0.199	     0.252
  0.278880	     0.123	     0.011	     0.211	     0.244
  0.282200	     0.182	     0.016	     0.206	     0.275
  0.285520	     0.133	     0.016	     0.194	     0.236
  0.288840	     0.142	    -0.006	     0.210	     0.254
  0.292160	     0.134	    -0.007	     0.233	     0.269
  0.295480	     0.130	    -0.021	     0.191	     0.232
  0.298800	     0.144	     0.012	     0.206	     0.252
  0.302120	     0.156	    -0.006	     0.213	     0.264
  0.305440	     0.145	     0.001	     0.188	     0.237
  0.308760	     0.148	     0.008	     0.195	     0.245
  0.312080	     0.149	     0.005	     0.203	     0.252
  0.315400	     0.157	    -0.012	     0.219	     0.270
  0.318720	     0.165	    -0.026	     0.215	     0.272
  0.322040	     0.133	    -0.003	     0.207	     0.246
  0.325360	     0.134	    -0.010	     0.198	     0.239
  0.328680	     0.143	     0.008	     0.196	     0.243
  0.332000	     0.147	     0.003	     0.191	     0.241
  0.335320	     0.160	    -0.017	     0.214	     0.268
  0.338640	     0.164	    -0.013	     0.212	     0.268
  0.341960	     0.115	     0.025	     0.207	     0.238
  0.345280	     0.150	     0.017	     0.218	     0.265
  0.348600	     0.177	     0.007	     0.222	     0.284
  0.351920	     0.144	     0.001	     0.199	     0.246
  0.355240	     0.160	     0.010	     0.214	     0.267
  0.358560	     0.162	     0.010	     0.228	     0.280
  0.361880	     0.137	    -0.020	     0.194	     0.238
  0.365200	     0.164	     0.010	     0.201	     0.260
  0.368520	     0.152	    -0.023	     0.206	     0.257
  0.371840	     0.155	     0.008	     0.216	     0.266
  0.375160	     0.152	    -0.001	     0.214	     0.262
  0.378480	     0.151	     0.001	     0.239	     0.283
  0.381800	     0.142	    -0.016	     0.199	     0.245
  0.385120	     0.152	     0.019	     0.200	     0.252
  0.388440	     0.137	     0.001	     0.228	     0.266
  0.391760	     0.145	    -0.009	     0.204	     0.250
  0.395080	     0.158	    -0.013	     0.210	     0.263
  0.398400	     0.132	    -0.017	     0.197	     0.238
  0.401720	     0.138	    -0.005	     0.215	     0.256
  0.405040	     0.117	    -0.028	     0.214	     0.245
  0.408360	     0.134	     0.031	     0.202	     0.244
  0.411680	     0.134	    -0.022	     0.200	     0.242
  0.415000	     0.144	     0.008	     0.243	     0.283
  0.418320	     0.137	     0.011	     0.212	     0.253
  0.421640	     0.137	    -0.018	     0.194	     0.238
  0.424960	     0.146	    -0.017	     0.209	     0.256
  0.428280	     0.131	     0.015	     0.232	     0.267
  0.431600	     0.121	    -0.002	     0.213	     0.245
  0.434920	     0.128	     0.004	     0.230	     0.263
  0.438240	     0.139	    -0.003	     0.209	     0.251
  0.441560	     0.139	     0.001	     0.209	     0.251
  0.444880	     0.133	    -0.006	     0.213	     0.251
  0.448200	     0.141	     0.008	     0.212	     0.255
  0.451520	     0.142	    -0.007	     0.212	     0.255
  0.454840	     0.151	    -0.010	     0.203	     0.253
  0.458160	     0.135	     0.004	     0.219	     0.257
  0.461480	     0.135	     0.005	     0.220	     0.258
  0.464800	     0.131	    -0.018	     0.201	     0.241
  0.468120	     0.130	    -0.005	     0.238	     0.271
  0.471440	     0.126	    -0.023	     0.188	     0.227
  0.474760	     0.115	     0.004	     0.210	     0.239
  0.478080	     0.133	    -0.006	     0.211	     0.249
  0.481400	     0.146	    -0.010	     0.197	     0.245
  0.484720	     0.141	    -0.001	     0.199	     0.244
  0.488040	     0.131	    -0.022	     0.214	     0.252
  0.491360	     0.113	     0.001	     0.237	     0.263
  0.494680	     0.156	    -0.012	     0.210	     0.262
  0.498000	     0.137	    -0.020	     0.189	     0.234
  0.501320	     0.143	     0.014	     0.206	     0.251
  0.504640	     0.134	    -0.008	     0.225	     0.262
  0.507960	     0.145	     0.015	     0.196	     0.244
  0.511280	     0.122	    -0.017	     0.192	     0.228
  0.514600	     0.120	    -0.026	     0.206	     0.240
  0.517920	     0.135	    -0.007	     0.216	     0.255
  0.521240	     0.139	    -0.011	     0.214	     0.255
  0.524560	     0.153	     0.007	     0.224	     0.271
  0.527880	     0.124	     0.015	     0.229	     0.261
