All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:20:1
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.159	     0.193	     0.046	     0.254
  0.006640	     0.158	     0.164	     0.046	     0.232
  0.009960	     0.171	     0.211	     0.068	     0.280
  0.013280	     0.196	     0.195	     0.067	     0.284
  0.016600	     0.158	     0.188	     0.071	     0.256
  0.019920	     0.164	     0.203	     0.075	     0.272
  0.023240	     0.176	     0.202	     0.053	     0.273
  0.026560	     0.170	     0.178	     0.053	     0.252
  0.029880	     0.178	     0.191	     0.080	     0.273
  0.033200	     0.182	     0.181	     0.058	     0.263
  0.036520	     0.155	     0.182	     0.040	     0.242
  0.039840	     0.167	     0.177	     0.032	     0.245
  0.043160	     0.171	     0.204	     0.068	     0.275
  0.046480	     0.176	     0.195	     0.080	     0.275
  0.049800	     0.178	     0.183	     0.037	     0.258
  0.053120	     0.183	     0.212	     0.072	     0.289
  0.056440	     0.162	     0.180	     0.060	     0.249
  0.059760	     0.166	     0.179	     0.066	     0.253
  0.063080	     0.144	     0.174	     0.059	     0.233
  0.066400	     0.160	     0.183	     0.063	     0.251
  0.069720	     0.182	     0.201	     0.039	     0.274
  0.073040	     0.176	     0.195	     0.037	     0.265
  0.076360	     0.178	     0.155	     0.073	     0.247
  0.079680	     0.176	     0.184	     0.042	     0.258
  0.083000	     0.175	     0.183	     0.061	     0.260
  0.086320	     0.189	     0.210	     0.034	     0.285
  0.089640	     0.181	     0.195	     0.060	     0.273
  0.092960	     0.182	     0.208	     0.059	     0.283
  0.096280	     0.170	     0.187	     0.058	     0.259
  0.099600	     0.193	     0.208	     0.052	     0.288
  0.102920	     0.183	     0.181	     0.053	     0.263
  0.106240	     0.202	     0.193	     0.048	     0.283
  0.109560	     0.173	     0.194	     0.077	     0.271
  0.112880	     0.164	     0.184	     0.058	     0.253
  0.116200	     0.171	     0.184	     0.052	     0.257
  0.119520	     0.164	     0.161	     0.055	     0.236
  0.122840	     0.162	     0.200	     0.050	     0.262
  0.126160	     0.190	     0.177	     0.043	     0.263
