All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:16:53
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.127	     0.020	     0.058	     0.141
  0.006640	     0.137	     0.008	     0.044	     0.144
  0.009960	     0.144	     0.046	     0.044	     0.157
  0.013280	     0.141	     0.030	     0.056	     0.155
  0.016600	     0.129	     0.036	     0.059	     0.146
  0.019920	     0.149	     0.014	     0.074	     0.167
  0.023240	     0.123	     0.029	     0.070	     0.144
  0.026560	     0.159	     0.036	     0.062	     0.174
  0.029880	     0.152	     0.014	     0.028	     0.155
  0.033200	     0.145	     0.012	     0.029	     0.148
  0.036520	     0.156	     0.012	     0.052	     0.165
  0.039840	     0.161	     0.039	     0.053	     0.174
  0.043160	     0.140	     0.030	     0.050	     0.152
  0.046480	     0.140	     0.019	     0.058	     0.153
  0.049800	     0.142	     0.028	     0.047	     0.152
  0.053120	     0.155	     0.050	     0.047	     0.170
  0.056440	     0.134	     0.030	     0.061	     0.150
  0.059760	     0.141	     0.022	     0.049	     0.151
  0.063080	     0.142	    -0.006	     0.046	     0.149
  0.066400	     0.167	     0.017	     0.049	     0.175
  0.069720	     0.138	     0.052	     0.034	     0.151
  0.073040	     0.138	     0.013	     0.061	     0.151
  0.076360	     0.173	     0.057	     0.065	     0.193
  0.079680	     0.149	     0.004	     0.043	     0.155
  0.083000	     0.162	     0.041	     0.064	     0.179
  0.086320	     0.129	     0.034	     0.071	     0.151
  0.089640	     0.162	     0.050	     0.056	     0.179
  0.092960	     0.164	     0.041	     0.073	     0.184
  0.096280	     0.157	     0.019	     0.067	     0.172
  0.099600	     0.149	     0.039	     0.096	     0.181
  0.102920	     0.145	     0.040	     0.029	     0.153
  0.106240	     0.152	     0.041	     0.072	     0.173
  0.109560	     0.134	     0.016	     0.080	     0.157
  0.112880	     0.152	     0.005	     0.036	     0.156
  0.116200	     0.162	    -0.004	     0.044	     0.168
  0.119520	     0.141	     0.006	     0.062	     0.154
  0.122840	     0.146	     0.032	     0.069	     0.165
  0.126160	     0.154	     0.016	     0.058	     0.165
  0.129480	     0.145	     0.019	     0.059	     0.158
  0.132800	     0.126	     0.034	     0.050	     0.140
  0.136120	     0.150	     0.017	     0.069	     0.166
  0.139440	     0.144	     0.010	     0.059	     0.156
  0.142760	     0.142	     0.054	     0.073	     0.169
  0.146080	     0.133	     0.044	     0.055	     0.150
  0.149400	     0.149	     0.012	     0.046	     0.156
  0.152720	     0.145	     0.036	     0.070	     0.165
  0.156040	     0.163	     0.030	     0.083	     0.185
  0.159360	     0.144	     0.028	     0.064	     0.160
  0.162680	     0.130	     0.036	     0.075	     0.154
  0.166000	     0.156	     0.026	     0.056	     0.168
  0.169320	     0.155	     0.022	     0.054	     0.166
  0.172640	     0.133	     0.029	     0.043	     0.143
  0.175960	     0.138	     0.038	     0.046	     0.150
  0.179280	     0.146	     0.044	     0.051	     0.161
  0.182600	     0.162	     0.050	     0.072	     0.184
  0.185920	     0.130	     0.038	     0.039	     0.141
  0.189240	     0.153	     0.001	     0.074	     0.170
  0.192560	     0.138	     0.029	     0.074	     0.159
  0.195880	     0.146	     0.022	     0.048	     0.155
  0.199200	     0.158	     0.037	     0.064	     0.174
  0.202520	     0.142	     0.000	     0.046	     0.149
  0.205840	     0.166	     0.047	     0.086	     0.193
  0.209160	     0.172	     0.012	     0.053	     0.180
  0.212480	     0.168	     0.036	     0.063	     0.183
  0.215800	     0.158	     0.015	     0.069	     0.173
  0.219120	     0.148	     0.032	     0.063	     0.164
  0.222440	     0.134	     0.036	     0.046	     0.146
  0.225760	     0.151	     0.028	     0.058	     0.164
  0.229080	     0.161	     0.012	     0.064	     0.174
  0.232400	     0.162	     0.016	     0.053	     0.171
  0.235720	     0.160	     0.044	     0.054	     0.175
  0.239040	     0.148	     0.036	     0.054	     0.162
  0.242360	     0.151	     0.019	     0.073	     0.169
  0.245680	     0.177	     0.041	     0.055	     0.190
  0.249000	     0.169	     0.014	     0.070	     0.183
  0.252320	     0.134	     0.052	     0.053	     0.153
  0.255640	     0.160	     0.017	     0.065	     0.174
  0.258960	     0.158	     0.016	     0.040	     0.164
  0.262280	     0.184	     0.008	     0.070	     0.197
  0.265600	     0.133	     0.021	     0.061	     0.148
  0.268920	     0.161	     0.016	     0.059	     0.172
  0.272240	     0.145	     0.045	     0.052	     0.160
  0.275560	     0.130	     0.033	     0.051	     0.143
  0.278880	     0.129	     0.027	     0.050	     0.141
  0.282200	     0.134	     0.024	     0.069	     0.153
  0.285520	     0.144	     0.010	     0.039	     0.150
  0.288840	     0.178	     0.017	     0.033	     0.182
  0.292160	     0.153	     0.032	     0.058	     0.167
  0.295480	     0.178	     0.029	     0.074	     0.195
  0.298800	     0.149	     0.036	     0.030	     0.156
  0.302120	     0.169	     0.021	     0.068	     0.183
  0.305440	     0.169	     0.012	     0.065	     0.181
  0.308760	     0.131	     0.028	     0.051	     0.143
  0.312080	     0.156	     0.034	     0.058	     0.170
  0.315400	     0.143	     0.029	     0.037	     0.151
  0.318720	     0.152	     0.032	     0.058	     0.166
  0.322040	     0.159	     0.023	     0.020	     0.162
  0.325360	     0.141	     0.028	     0.054	     0.154
  0.328680	     0.153	     0.039	     0.060	     0.169
  0.332000	     0.139	     0.042	     0.034	     0.149
  0.335320	     0.130	     0.020	     0.059	     0.144
  0.338640	     0.158	     0.030	     0.053	     0.169
