All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:14:26
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.135	    -0.023	     0.043	     0.144
  0.006640	     0.149	    -0.027	     0.087	     0.175
  0.009960	     0.151	    -0.011	     0.054	     0.161
  0.013280	     0.148	    -0.043	     0.061	     0.166
  0.016600	     0.135	    -0.037	     0.046	     0.147
  0.019920	     0.138	    -0.012	     0.038	     0.144
  0.023240	     0.149	    -0.020	     0.047	     0.158
  0.026560	     0.153	    -0.032	     0.033	     0.160
  0.029880	     0.162	    -0.032	     0.040	     0.170
  0.033200	     0.135	    -0.021	     0.059	     0.149
  0.036520	     0.153	    -0.013	     0.059	     0.164
  0.039840	     0.123	    -0.047	     0.072	     0.150
  0.043160	     0.158	    -0.026	     0.049	     0.167
  0.046480	     0.155	    -0.031	     0.054	     0.167
  0.049800	     0.141	    -0.002	     0.069	     0.157
  0.053120	     0.123	    -0.024	     0.076	     0.147
  0.056440	     0.156	    -0.023	     0.046	     0.164
  0.059760	     0.149	    -0.014	     0.040	     0.155
  0.063080	     0.135	    -0.046	     0.041	     0.148
  0.066400	     0.115	    -0.039	     0.061	     0.136
  0.069720	     0.139	    -0.008	     0.056	     0.150
  0.073040	     0.114	    -0.021	     0.064	     0.132
  0.076360	     0.131	    -0.027	     0.057	     0.145
  0.079680	     0.123	    -0.003	     0.068	     0.141
  0.083000	     0.141	    -0.022	     0.073	     0.160
  0.086320	     0.127	    -0.021	     0.046	     0.137
  0.089640	     0.122	    -0.022	     0.054	     0.135
  0.092960	     0.134	    -0.019	     0.058	     0.147
  0.096280	     0.143	    -0.031	     0.069	     0.162
  0.099600	     0.135	    -0.041	     0.069	     0.157
  0.102920	     0.149	    -0.007	     0.095	     0.177
  0.106240	     0.145	    -0.015	     0.069	     0.161
  0.109560	     0.108	    -0.043	     0.053	     0.128
  0.112880	     0.138	    -0.018	     0.067	     0.154
  0.116200	     0.118	    -0.015	     0.068	     0.137
  0.119520	     0.135	    -0.036	     0.073	     0.158
  0.122840	     0.151	    -0.005	     0.072	     0.167
  0.126160	     0.138	    -0.027	     0.058	     0.152
  0.129480	     0.117	    -0.048	     0.046	     0.135
  0.132800	     0.115	    -0.022	     0.080	     0.142
  0.136120	     0.142	    -0.041	     0.080	     0.168
  0.139440	     0.149	    -0.037	     0.056	     0.163
  0.142760	     0.129	    -0.003	     0.051	     0.139
  0.146080	     0.134	    -0.024	     0.084	     0.160
  0.149400	     0.126	    -0.014	     0.077	     0.148
  0.152720	     0.132	    -0.054	     0.061	     0.155
  0.156040	     0.135	    -0.006	     0.069	     0.152
  0.159360	     0.131	    -0.011	     0.044	     0.139
  0.162680	     0.126	    -0.032	     0.078	     0.152
  0.166000	     0.130	    -0.021	     0.072	     0.150
  0.169320	     0.106	    -0.011	     0.048	     0.117
  0.172640	     0.138	    -0.006	     0.072	     0.156
  0.175960	     0.131	    -0.048	     0.061	     0.152
  0.179280	     0.123	    -0.009	     0.043	     0.131
  0.182600	     0.116	    -0.003	     0.061	     0.131
  0.185920	     0.148	    -0.028	     0.072	     0.167
  0.189240	     0.109	    -0.031	     0.074	     0.135
  0.192560	     0.148	    -0.017	     0.066	     0.163
  0.195880	     0.124	    -0.018	     0.053	     0.136
  0.199200	     0.133	    -0.020	     0.069	     0.151
  0.202520	     0.145	    -0.029	     0.037	     0.152
  0.205840	     0.131	    -0.056	     0.041	     0.148
  0.209160	     0.108	    -0.003	     0.051	     0.119
  0.212480	     0.130	     0.001	     0.063	     0.144
  0.215800	     0.107	    -0.025	     0.059	     0.125
  0.219120	     0.140	    -0.025	     0.062	     0.155
