All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:7:23
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.074	    -0.353	     0.053	     0.365
  0.006640	     0.048	    -0.358	     0.067	     0.367
  0.009960	     0.069	    -0.362	     0.074	     0.376
  0.013280	     0.070	    -0.359	     0.060	     0.371
  0.016600	     0.072	    -0.351	     0.090	     0.369
  0.019920	     0.055	    -0.361	     0.099	     0.378
  0.023240	     0.066	    -0.362	     0.061	     0.373
  0.026560	     0.066	    -0.348	     0.089	     0.365
  0.029880	     0.086	    -0.332	     0.064	     0.349
  0.033200	     0.077	    -0.344	     0.077	     0.361
  0.036520	     0.069	    -0.360	     0.063	     0.372
  0.039840	     0.077	    -0.379	     0.087	     0.396
  0.043160	     0.061	    -0.362	     0.072	     0.374
  0.046480	     0.087	    -0.347	     0.074	     0.365
  0.049800	     0.089	    -0.346	     0.075	     0.365
  0.053120	     0.083	    -0.343	     0.071	     0.360
  0.056440	     0.065	    -0.375	     0.068	     0.387
  0.059760	     0.077	    -0.347	     0.075	     0.363
  0.063080	     0.055	    -0.368	     0.037	     0.374
  0.066400	     0.053	    -0.349	     0.076	     0.361
  0.069720	     0.062	    -0.385	     0.065	     0.395
  0.073040	     0.089	    -0.363	     0.056	     0.378
  0.076360	     0.062	    -0.362	     0.069	     0.374
  0.079680	     0.058	    -0.337	     0.076	     0.350
  0.083000	     0.060	    -0.360	     0.080	     0.374
  0.086320	     0.059	    -0.354	     0.059	     0.364
  0.089640	     0.081	    -0.350	     0.089	     0.370
  0.092960	     0.050	    -0.340	     0.080	     0.353
  0.096280	     0.061	    -0.355	     0.070	     0.367
  0.099600	     0.074	    -0.348	     0.105	     0.371
  0.102920	     0.065	    -0.396	     0.049	     0.404
  0.106240	     0.068	    -0.329	     0.047	     0.339
  0.109560	     0.064	    -0.373	     0.074	     0.386
  0.112880	     0.081	    -0.357	     0.087	     0.376
  0.116200	     0.073	    -0.360	     0.087	     0.377
  0.119520	     0.064	    -0.354	     0.088	     0.370
  0.122840	     0.063	    -0.357	     0.077	     0.371
  0.126160	     0.033	    -0.351	     0.069	     0.359
  0.129480	     0.068	    -0.343	     0.088	     0.361
  0.132800	     0.101	    -0.363	     0.072	     0.384
  0.136120	     0.067	    -0.372	     0.072	     0.385
  0.139440	     0.058	    -0.377	     0.082	     0.390
  0.142760	     0.067	    -0.348	     0.049	     0.358
  0.146080	     0.048	    -0.366	     0.054	     0.373
  0.149400	     0.079	    -0.348	     0.070	     0.364
  0.152720	     0.098	    -0.360	     0.078	     0.381
  0.156040	     0.076	    -0.361	     0.089	     0.379
  0.159360	     0.059	    -0.353	     0.058	     0.363
  0.162680	     0.064	    -0.358	     0.072	     0.371
  0.166000	     0.081	    -0.360	     0.059	     0.374
  0.169320	     0.093	    -0.364	     0.087	     0.386
  0.172640	     0.061	    -0.378	     0.095	     0.394
  0.175960	     0.099	    -0.363	     0.069	     0.383
  0.179280	     0.083	    -0.352	     0.075	     0.369
  0.182600	     0.068	    -0.341	     0.066	     0.354
  0.185920	     0.076	    -0.345	     0.081	     0.362
  0.189240	     0.072	    -0.369	     0.072	     0.383
  0.192560	     0.075	    -0.353	     0.060	     0.366
  0.195880	     0.081	    -0.345	     0.054	     0.358
  0.199200	     0.084	    -0.337	     0.075	     0.355
  0.202520	     0.074	    -0.365	     0.069	     0.379
  0.205840	     0.087	    -0.380	     0.086	     0.399
  0.209160	     0.100	    -0.346	     0.061	     0.365
  0.212480	     0.083	    -0.344	     0.075	     0.362
  0.215800	     0.079	    -0.342	     0.071	     0.358
  0.219120	     0.083	    -0.366	     0.071	     0.382
  0.222440	     0.070	    -0.351	     0.071	     0.365
  0.225760	     0.057	    -0.364	     0.049	     0.372
  0.229080	     0.112	    -0.339	     0.069	     0.364
  0.232400	     0.086	    -0.363	     0.074	     0.380
  0.235720	     0.060	    -0.332	     0.078	     0.346
  0.239040	     0.081	    -0.363	     0.079	     0.380
  0.242360	     0.068	    -0.354	     0.054	     0.364
  0.245680	     0.076	    -0.322	     0.064	     0.337
  0.249000	     0.094	    -0.365	     0.031	     0.378
  0.252320	     0.104	    -0.365	     0.052	     0.383
  0.255640	     0.088	    -0.357	     0.046	     0.371
  0.258960	     0.093	    -0.351	     0.099	     0.376
  0.262280	     0.086	    -0.334	     0.076	     0.353
  0.265600	     0.089	    -0.330	     0.062	     0.347
  0.268920	     0.092	    -0.348	     0.041	     0.362
  0.272240	     0.088	    -0.367	     0.083	     0.386
  0.275560	     0.063	    -0.348	     0.072	     0.361
  0.278880	     0.106	    -0.366	     0.040	     0.383
  0.282200	     0.076	    -0.339	     0.078	     0.356
  0.285520	     0.082	    -0.357	     0.065	     0.372
  0.288840	     0.090	    -0.331	     0.066	     0.349
  0.292160	     0.094	    -0.352	     0.061	     0.369
  0.295480	     0.111	    -0.371	     0.074	     0.394
  0.298800	     0.098	    -0.363	     0.089	     0.386
  0.302120	     0.094	    -0.368	     0.067	     0.386
  0.305440	     0.106	    -0.380	     0.057	     0.399
  0.308760	     0.085	    -0.342	     0.072	     0.360
  0.312080	     0.033	    -0.362	     0.085	     0.373
  0.315400	     0.088	    -0.358	     0.083	     0.378
  0.318720	     0.090	    -0.367	     0.058	     0.382
  0.322040	     0.080	    -0.348	     0.072	     0.364
  0.325360	     0.093	    -0.342	     0.067	     0.361
  0.328680	     0.068	    -0.349	     0.072	     0.363
  0.332000	     0.081	    -0.350	     0.061	     0.364
  0.335320	     0.069	    -0.329	     0.081	     0.346
  0.338640	     0.081	    -0.352	     0.071	     0.368
  0.341960	     0.093	    -0.352	     0.056	     0.368
  0.345280	     0.052	    -0.359	     0.068	     0.369
  0.348600	     0.059	    -0.344	     0.062	     0.354
  0.351920	     0.075	    -0.346	     0.077	     0.362
  0.355240	     0.044	    -0.360	     0.060	     0.368
  0.358560	     0.060	    -0.361	     0.051	     0.369
  0.361880	     0.086	    -0.363	     0.079	     0.381
  0.365200	     0.079	    -0.370	     0.072	     0.385
  0.368520	     0.059	    -0.360	     0.072	     0.372
  0.371840	     0.081	    -0.355	     0.047	     0.367
  0.375160	     0.062	    -0.345	     0.061	     0.356
  0.378480	     0.088	    -0.346	     0.072	     0.364
  0.381800	     0.085	    -0.361	     0.068	     0.377
  0.385120	     0.073	    -0.344	     0.086	     0.362
  0.388440	     0.067	    -0.352	     0.080	     0.367
  0.391760	     0.060	    -0.342	     0.055	     0.352
  0.395080	     0.040	    -0.348	     0.086	     0.361
  0.398400	     0.065	    -0.349	     0.097	     0.368
  0.401720	     0.060	    -0.358	     0.088	     0.374
  0.405040	     0.065	    -0.366	     0.055	     0.376
  0.408360	     0.072	    -0.358	     0.105	     0.380
  0.411680	     0.073	    -0.360	     0.061	     0.372
  0.415000	     0.071	    -0.357	     0.085	     0.374
  0.418320	     0.072	    -0.360	     0.062	     0.372
  0.421640	     0.084	    -0.360	     0.042	     0.372
  0.424960	     0.066	    -0.356	     0.073	     0.369
  0.428280	     0.069	    -0.339	     0.079	     0.355
  0.431600	     0.048	    -0.346	     0.061	     0.355
  0.434920	     0.098	    -0.354	     0.062	     0.373
  0.438240	     0.055	    -0.359	     0.063	     0.369
  0.441560	     0.093	    -0.357	     0.072	     0.376
  0.444880	     0.055	    -0.328	     0.080	     0.342
  0.448200	     0.050	    -0.361	     0.085	     0.374
  0.451520	     0.090	    -0.371	     0.090	     0.392
  0.454840	     0.085	    -0.349	     0.082	     0.368
  0.458160	     0.078	    -0.357	     0.073	     0.373
  0.461480	     0.084	    -0.343	     0.074	     0.361
  0.464800	     0.092	    -0.372	     0.080	     0.391
  0.468120	     0.067	    -0.360	     0.082	     0.375
  0.471440	     0.065	    -0.357	     0.027	     0.364
  0.474760	     0.074	    -0.358	     0.084	     0.375
  0.478080	     0.087	    -0.356	     0.090	     0.377
  0.481400	     0.092	    -0.373	     0.103	     0.398
  0.484720	     0.100	    -0.376	     0.048	     0.392
  0.488040	     0.113	    -0.345	     0.060	     0.368
  0.491360	     0.075	    -0.365	     0.056	     0.377
  0.494680	     0.083	    -0.366	     0.064	     0.381
  0.498000	     0.085	    -0.353	     0.052	     0.367
  0.501320	     0.091	    -0.328	     0.065	     0.347
  0.504640	     0.075	    -0.346	     0.082	     0.363
  0.507960	     0.080	    -0.346	     0.080	     0.364
  0.511280	     0.073	    -0.363	     0.070	     0.377
  0.514600	     0.095	    -0.368	     0.084	     0.389
  0.517920	     0.066	    -0.338	     0.077	     0.353
  0.521240	     0.099	    -0.368	     0.067	     0.387
  0.524560	     0.075	    -0.348	     0.070	     0.363
  0.527880	     0.079	    -0.367	     0.062	     0.380
  0.531200	     0.089	    -0.347	     0.058	     0.363
  0.534520	     0.096	    -0.373	     0.084	     0.394
  0.537840	     0.075	    -0.339	     0.078	     0.356
  0.541160	     0.101	    -0.353	     0.064	     0.373
  0.544480	     0.071	    -0.382	     0.064	     0.394
  0.547800	     0.116	    -0.355	     0.040	     0.376
  0.551120	     0.087	    -0.353	     0.080	     0.372
  0.554440	     0.078	    -0.337	     0.086	     0.356
  0.557760	     0.060	    -0.348	     0.062	     0.359
  0.561080	     0.090	    -0.357	     0.064	     0.374
  0.564400	     0.082	    -0.376	     0.056	     0.389
  0.567720	     0.081	    -0.355	     0.093	     0.376
  0.571040	     0.070	    -0.382	     0.048	     0.391
  0.574360	     0.092	    -0.363	     0.091	     0.385
  0.577680	     0.086	    -0.350	     0.075	     0.368
  0.581000	     0.069	    -0.331	     0.068	     0.345
  0.584320	     0.076	    -0.360	     0.053	     0.372
  0.587640	     0.104	    -0.343	     0.081	     0.367
  0.590960	     0.101	    -0.365	     0.075	     0.386
  0.594280	     0.075	    -0.368	     0.069	     0.382
  0.597600	     0.086	    -0.353	     0.069	     0.370
  0.600920	     0.083	    -0.354	     0.064	     0.369
  0.604240	     0.059	    -0.376	     0.072	     0.387
  0.607560	     0.098	    -0.362	     0.057	     0.379
  0.610880	     0.106	    -0.351	     0.077	     0.375
  0.614200	     0.053	    -0.340	     0.058	     0.349
  0.617520	     0.093	    -0.357	     0.053	     0.373
  0.620840	     0.065	    -0.346	     0.063	     0.358
  0.624160	     0.095	    -0.352	     0.084	     0.374
  0.627480	     0.099	    -0.353	     0.053	     0.370
  0.630800	     0.081	    -0.360	     0.072	     0.376
  0.634120	     0.070	    -0.362	     0.067	     0.375
  0.637440	     0.078	    -0.347	     0.082	     0.365
  0.640760	     0.068	    -0.345	     0.083	     0.361
  0.644080	     0.084	    -0.354	     0.078	     0.372
  0.647400	     0.068	    -0.370	     0.072	     0.383
  0.650720	     0.077	    -0.357	     0.081	     0.374
  0.654040	     0.088	    -0.342	     0.078	     0.362
  0.657360	     0.066	    -0.341	     0.075	     0.355
  0.660680	     0.063	    -0.326	     0.071	     0.340
  0.664000	     0.079	    -0.341	     0.064	     0.356
  0.667320	     0.082	    -0.374	     0.084	     0.392
  0.670640	     0.063	    -0.353	     0.091	     0.370
  0.673960	     0.101	    -0.365	     0.055	     0.383
  0.677280	     0.077	    -0.352	     0.059	     0.365
  0.680600	     0.069	    -0.373	     0.056	     0.383
