All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:6:59
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.069	    -0.367	     0.072	     0.380
  0.006640	     0.081	    -0.359	     0.078	     0.376
  0.009960	     0.057	    -0.363	     0.083	     0.377
  0.013280	     0.049	    -0.363	     0.061	     0.371
  0.016600	     0.050	    -0.363	     0.080	     0.375
  0.019920	     0.075	    -0.353	     0.080	     0.370
  0.023240	     0.086	    -0.370	     0.080	     0.388
  0.026560	     0.073	    -0.380	     0.062	     0.392
  0.029880	     0.051	    -0.366	     0.055	     0.374
  0.033200	     0.057	    -0.377	     0.074	     0.388
  0.036520	     0.063	    -0.370	     0.091	     0.386
  0.039840	     0.048	    -0.381	     0.078	     0.392
  0.043160	     0.061	    -0.345	     0.052	     0.354
  0.046480	     0.062	    -0.376	     0.076	     0.389
  0.049800	     0.046	    -0.336	     0.065	     0.345
  0.053120	     0.069	    -0.377	     0.081	     0.392
  0.056440	     0.069	    -0.368	     0.090	     0.385
  0.059760	     0.061	    -0.356	     0.081	     0.370
  0.063080	     0.065	    -0.363	     0.105	     0.383
  0.066400	     0.052	    -0.380	     0.083	     0.392
  0.069720	     0.066	    -0.370	     0.085	     0.385
  0.073040	     0.047	    -0.377	     0.081	     0.388
  0.076360	     0.058	    -0.370	     0.099	     0.387
  0.079680	     0.061	    -0.389	     0.076	     0.401
  0.083000	     0.050	    -0.385	     0.084	     0.397
  0.086320	     0.055	    -0.360	     0.075	     0.372
  0.089640	     0.063	    -0.376	     0.069	     0.387
  0.092960	     0.070	    -0.373	     0.084	     0.389
  0.096280	     0.073	    -0.373	     0.086	     0.390
  0.099600	     0.059	    -0.388	     0.090	     0.403
  0.102920	     0.045	    -0.385	     0.087	     0.397
  0.106240	     0.074	    -0.357	     0.067	     0.371
  0.109560	     0.075	    -0.356	     0.055	     0.368
  0.112880	     0.076	    -0.377	     0.064	     0.390
  0.116200	     0.047	    -0.366	     0.071	     0.376
  0.119520	     0.077	    -0.371	     0.091	     0.390
  0.122840	     0.062	    -0.387	     0.064	     0.397
  0.126160	     0.063	    -0.356	     0.076	     0.369
  0.129480	     0.055	    -0.362	     0.068	     0.372
  0.132800	     0.051	    -0.387	     0.061	     0.395
  0.136120	     0.063	    -0.363	     0.072	     0.375
  0.139440	     0.044	    -0.390	     0.089	     0.402
  0.142760	     0.052	    -0.348	     0.067	     0.358
  0.146080	     0.066	    -0.370	     0.067	     0.382
  0.149400	     0.062	    -0.388	     0.065	     0.398
  0.152720	     0.069	    -0.385	     0.059	     0.396
  0.156040	     0.051	    -0.373	     0.061	     0.381
  0.159360	     0.065	    -0.358	     0.079	     0.372
  0.162680	     0.033	    -0.388	     0.071	     0.396
  0.166000	     0.041	    -0.371	     0.068	     0.379
  0.169320	     0.071	    -0.374	     0.063	     0.386
  0.172640	     0.060	    -0.417	     0.042	     0.423
