All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:23:9
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.214	     0.377	     0.081	     0.441
  0.006640	     0.203	     0.366	     0.054	     0.422
  0.009960	     0.207	     0.386	     0.034	     0.439
  0.013280	     0.199	     0.377	     0.076	     0.433
  0.016600	     0.213	     0.391	     0.021	     0.446
  0.019920	     0.225	     0.339	     0.041	     0.409
  0.023240	     0.211	     0.366	     0.046	     0.425
  0.026560	     0.214	     0.374	     0.038	     0.433
  0.029880	     0.218	     0.360	     0.043	     0.423
  0.033200	     0.173	     0.366	     0.046	     0.407
  0.036520	     0.201	     0.369	     0.029	     0.421
  0.039840	     0.211	     0.389	     0.024	     0.443
  0.043160	     0.220	     0.371	     0.058	     0.435
  0.046480	     0.194	     0.371	     0.047	     0.421
  0.049800	     0.202	     0.367	     0.037	     0.421
  0.053120	     0.205	     0.399	     0.042	     0.451
  0.056440	     0.223	     0.359	     0.054	     0.426
  0.059760	     0.230	     0.377	     0.052	     0.445
  0.063080	     0.195	     0.386	     0.068	     0.438
  0.066400	     0.211	     0.394	     0.042	     0.449
  0.069720	     0.216	     0.384	     0.042	     0.443
  0.073040	     0.213	     0.373	     0.042	     0.432
  0.076360	     0.221	     0.357	     0.031	     0.421
  0.079680	     0.207	     0.362	     0.064	     0.422
  0.083000	     0.200	     0.384	     0.074	     0.439
  0.086320	     0.199	     0.388	     0.051	     0.439
  0.089640	     0.220	     0.353	     0.057	     0.420
  0.092960	     0.189	     0.369	     0.052	     0.418
  0.096280	     0.194	     0.382	     0.041	     0.430
  0.099600	     0.203	     0.394	     0.076	     0.450
  0.102920	     0.196	     0.388	     0.052	     0.438
  0.106240	     0.202	     0.357	     0.048	     0.413
  0.109560	     0.184	     0.350	     0.063	     0.400
  0.112880	     0.204	     0.368	     0.052	     0.424
  0.116200	     0.192	     0.383	     0.044	     0.431
  0.119520	     0.223	     0.372	     0.042	     0.436
  0.122840	     0.199	     0.387	     0.065	     0.440
  0.126160	     0.228	     0.395	     0.048	     0.459
  0.129480	     0.178	     0.373	     0.061	     0.418
  0.132800	     0.188	     0.382	     0.053	     0.429
  0.136120	     0.223	     0.388	     0.080	     0.455
  0.139440	     0.177	     0.350	     0.071	     0.399
  0.142760	     0.204	     0.379	     0.077	     0.437
  0.146080	     0.207	     0.393	     0.058	     0.448
  0.149400	     0.188	     0.370	     0.061	     0.419
  0.152720	     0.217	     0.379	     0.060	     0.441
  0.156040	     0.204	     0.355	     0.045	     0.412
  0.159360	     0.208	     0.355	     0.068	     0.417
  0.162680	     0.206	     0.373	     0.047	     0.429
  0.166000	     0.214	     0.364	     0.036	     0.424
  0.169320	     0.192	     0.372	     0.090	     0.428
  0.172640	     0.216	     0.364	     0.050	     0.426
  0.175960	     0.207	     0.401	     0.068	     0.456
  0.179280	     0.174	     0.399	     0.049	     0.438
  0.182600	     0.203	     0.384	     0.048	     0.437
  0.185920	     0.181	     0.379	     0.071	     0.426
  0.189240	     0.184	     0.399	     0.053	     0.443
  0.192560	     0.200	     0.377	     0.053	     0.430
  0.195880	     0.211	     0.391	     0.056	     0.448
  0.199200	     0.199	     0.387	     0.050	     0.438
  0.202520	     0.221	     0.364	     0.069	     0.431
  0.205840	     0.184	     0.364	     0.031	     0.409
  0.209160	     0.196	     0.394	     0.062	     0.444
  0.212480	     0.205	     0.380	     0.062	     0.436
  0.215800	     0.189	     0.373	     0.070	     0.424
  0.219120	     0.200	     0.369	     0.051	     0.423
  0.222440	     0.201	     0.379	     0.081	     0.437
  0.225760	     0.213	     0.361	     0.058	     0.423
  0.229080	     0.210	     0.355	     0.056	     0.416
  0.232400	     0.203	     0.381	     0.043	     0.434
  0.235720	     0.203	     0.366	     0.049	     0.421
  0.239040	     0.181	     0.377	     0.022	     0.419
  0.242360	     0.201	     0.395	     0.038	     0.445
  0.245680	     0.210	     0.380	     0.041	     0.436
  0.249000	     0.218	     0.367	     0.041	     0.429
  0.252320	     0.196	     0.346	     0.059	     0.402
  0.255640	     0.177	     0.382	     0.048	     0.424
  0.258960	     0.200	     0.359	     0.065	     0.416
  0.262280	     0.205	     0.389	     0.065	     0.444
  0.265600	     0.207	     0.367	     0.061	     0.426
  0.268920	     0.224	     0.374	     0.025	     0.437
  0.272240	     0.194	     0.359	     0.065	     0.413
  0.275560	     0.189	     0.391	     0.074	     0.441
  0.278880	     0.198	     0.373	     0.019	     0.423
  0.282200	     0.202	     0.361	     0.044	     0.416
  0.285520	     0.227	     0.374	     0.063	     0.442
  0.288840	     0.206	     0.384	     0.041	     0.438
  0.292160	     0.211	     0.369	     0.037	     0.427
  0.295480	     0.198	     0.351	     0.064	     0.408
  0.298800	     0.196	     0.386	     0.054	     0.436
  0.302120	     0.228	     0.365	     0.083	     0.438
  0.305440	     0.217	     0.377	     0.071	     0.441
  0.308760	     0.190	     0.369	     0.042	     0.417
  0.312080	     0.188	     0.383	     0.064	     0.431
  0.315400	     0.178	     0.369	     0.044	     0.412
  0.318720	     0.216	     0.385	     0.033	     0.443
  0.322040	     0.187	     0.371	     0.059	     0.420
  0.325360	     0.198	     0.388	     0.046	     0.438
  0.328680	     0.218	     0.397	     0.053	     0.456
  0.332000	     0.188	     0.373	     0.058	     0.422
  0.335320	     0.217	     0.377	     0.055	     0.438
  0.338640	     0.188	     0.351	     0.039	     0.400
  0.341960	     0.191	     0.366	     0.058	     0.417
  0.345280	     0.200	     0.380	     0.043	     0.432
  0.348600	     0.187	     0.377	     0.038	     0.423
  0.351920	     0.190	     0.385	     0.060	     0.434
  0.355240	     0.212	     0.369	     0.047	     0.428
  0.358560	     0.192	     0.361	     0.050	     0.412
  0.361880	     0.209	     0.382	     0.054	     0.439
  0.365200	     0.185	     0.383	     0.042	     0.427
  0.368520	     0.201	     0.372	     0.053	     0.426
  0.371840	     0.235	     0.358	     0.060	     0.432
  0.375160	     0.217	     0.370	     0.052	     0.432
  0.378480	     0.217	     0.373	     0.076	     0.438
  0.381800	     0.208	     0.373	     0.057	     0.431
  0.385120	     0.229	     0.378	     0.071	     0.448
  0.388440	     0.249	     0.380	     0.061	     0.458
  0.391760	     0.212	     0.359	     0.049	     0.420
  0.395080	     0.212	     0.383	     0.046	     0.440
  0.398400	     0.208	     0.371	     0.018	     0.426
  0.401720	     0.226	     0.372	     0.052	     0.438
  0.405040	     0.196	     0.374	     0.038	     0.424
  0.408360	     0.184	     0.386	     0.013	     0.428
  0.411680	     0.200	     0.390	     0.068	     0.444
  0.415000	     0.216	     0.377	     0.006	     0.435
  0.418320	     0.208	     0.347	     0.078	     0.412
  0.421640	     0.207	     0.397	     0.074	     0.454
  0.424960	     0.213	     0.371	     0.070	     0.433
  0.428280	     0.190	     0.394	     0.030	     0.438
  0.431600	     0.200	     0.376	     0.067	     0.431
  0.434920	     0.210	     0.386	     0.066	     0.444
  0.438240	     0.196	     0.360	     0.052	     0.413
  0.441560	     0.194	     0.367	     0.058	     0.419
  0.444880	     0.184	     0.382	     0.048	     0.427
  0.448200	     0.217	     0.405	     0.058	     0.463
  0.451520	     0.200	     0.393	     0.058	     0.445
  0.454840	     0.208	     0.378	     0.057	     0.435
  0.458160	     0.213	     0.384	     0.033	     0.440
  0.461480	     0.210	     0.386	     0.052	     0.442
  0.464800	     0.213	     0.388	     0.055	     0.446
  0.468120	     0.198	     0.375	     0.036	     0.426
  0.471440	     0.210	     0.383	     0.060	     0.441
  0.474760	     0.206	     0.384	     0.040	     0.438
  0.478080	     0.192	     0.359	     0.044	     0.409
  0.481400	     0.205	     0.373	     0.052	     0.429
  0.484720	     0.210	     0.377	     0.069	     0.437
  0.488040	     0.218	     0.380	     0.058	     0.442
  0.491360	     0.211	     0.386	     0.057	     0.444
  0.494680	     0.216	     0.368	     0.029	     0.428
  0.498000	     0.199	     0.351	     0.044	     0.406
  0.501320	     0.209	     0.358	     0.041	     0.417
  0.504640	     0.223	     0.385	     0.075	     0.451
  0.507960	     0.216	     0.378	     0.050	     0.438
  0.511280	     0.210	     0.369	     0.072	     0.431
  0.514600	     0.234	     0.382	     0.066	     0.453
  0.517920	     0.220	     0.379	     0.087	     0.447
  0.521240	     0.207	     0.385	     0.052	     0.440
  0.524560	     0.208	     0.379	     0.072	     0.438
  0.527880	     0.239	     0.362	     0.023	     0.434
  0.531200	     0.206	     0.364	     0.059	     0.422
  0.534520	     0.221	     0.392	     0.080	     0.457
  0.537840	     0.226	     0.373	     0.049	     0.439
  0.541160	     0.211	     0.372	     0.030	     0.429
  0.544480	     0.213	     0.357	     0.050	     0.419
  0.547800	     0.192	     0.371	     0.062	     0.422
  0.551120	     0.188	     0.356	     0.056	     0.406
  0.554440	     0.216	     0.375	     0.057	     0.436
  0.557760	     0.194	     0.368	     0.067	     0.421
  0.561080	     0.206	     0.367	     0.049	     0.424
  0.564400	     0.202	     0.374	     0.040	     0.427
  0.567720	     0.177	     0.366	     0.066	     0.412
  0.571040	     0.199	     0.378	     0.055	     0.431
  0.574360	     0.174	     0.375	     0.060	     0.418
  0.577680	     0.228	     0.385	     0.049	     0.450
  0.581000	     0.200	     0.386	     0.060	     0.439
  0.584320	     0.217	     0.387	     0.056	     0.447
  0.587640	     0.204	     0.386	     0.042	     0.439
  0.590960	     0.194	     0.388	     0.056	     0.437
  0.594280	     0.193	     0.388	     0.041	     0.435
  0.597600	     0.214	     0.364	     0.052	     0.425
  0.600920	     0.235	     0.356	     0.068	     0.432
  0.604240	     0.218	     0.386	     0.032	     0.444
  0.607560	     0.195	     0.359	     0.045	     0.411
  0.610880	     0.224	     0.386	     0.078	     0.453
  0.614200	     0.214	     0.360	     0.053	     0.422
  0.617520	     0.217	     0.397	     0.065	     0.457
  0.620840	     0.239	     0.373	     0.057	     0.447
  0.624160	     0.225	     0.355	     0.037	     0.422
  0.627480	     0.205	     0.371	     0.062	     0.428
  0.630800	     0.216	     0.388	     0.053	     0.447
  0.634120	     0.226	     0.367	     0.073	     0.437
  0.637440	     0.223	     0.375	     0.075	     0.443
  0.640760	     0.217	     0.379	     0.050	     0.440
  0.644080	     0.209	     0.366	     0.080	     0.429
  0.647400	     0.216	     0.369	     0.071	     0.433
  0.650720	     0.219	     0.350	     0.055	     0.417
  0.654040	     0.214	     0.355	     0.074	     0.421
  0.657360	     0.220	     0.366	     0.077	     0.434
  0.660680	     0.206	     0.395	     0.076	     0.452
  0.664000	     0.219	     0.340	     0.064	     0.409
  0.667320	     0.212	     0.364	     0.070	     0.427
  0.670640	     0.192	     0.374	     0.063	     0.425
  0.673960	     0.206	     0.389	     0.077	     0.447
  0.677280	     0.213	     0.368	     0.052	     0.428
  0.680600	     0.216	     0.369	     0.051	     0.431
  0.683920	     0.224	     0.382	     0.059	     0.447
  0.687240	     0.186	     0.367	     0.029	     0.412
  0.690560	     0.239	     0.363	     0.040	     0.436
  0.693880	     0.212	     0.362	     0.061	     0.424
  0.697200	     0.233	     0.377	     0.034	     0.444
  0.700520	     0.222	     0.372	     0.044	     0.435
  0.703840	     0.217	     0.380	     0.052	     0.441
  0.707160	     0.218	     0.413	     0.050	     0.470
  0.710480	     0.213	     0.365	     0.039	     0.424
  0.713800	     0.212	     0.373	     0.054	     0.432
  0.717120	     0.218	     0.380	     0.063	     0.443
  0.720440	     0.206	     0.374	     0.046	     0.429
  0.723760	     0.236	     0.386	     0.040	     0.454
  0.727080	     0.204	     0.369	     0.040	     0.424
  0.730400	     0.213	     0.363	     0.036	     0.422
  0.733720	     0.184	     0.374	     0.061	     0.421
  0.737040	     0.206	     0.387	     0.067	     0.444
  0.740360	     0.224	     0.364	     0.056	     0.431
  0.743680	     0.219	     0.389	     0.072	     0.452
  0.747000	     0.215	     0.406	     0.044	     0.462
  0.750320	     0.211	     0.356	     0.072	     0.420
  0.753640	     0.198	     0.401	     0.048	     0.450
  0.756960	     0.216	     0.371	     0.072	     0.435
  0.760280	     0.183	     0.403	     0.072	     0.448
  0.763600	     0.207	     0.357	     0.047	     0.415
  0.766920	     0.199	     0.373	     0.059	     0.427
  0.770240	     0.197	     0.360	     0.046	     0.413
  0.773560	     0.213	     0.353	     0.057	     0.416
  0.776880	     0.227	     0.371	     0.052	     0.438
  0.780200	     0.236	     0.359	     0.065	     0.435
  0.783520	     0.188	     0.364	     0.074	     0.416
  0.786840	     0.229	     0.391	     0.035	     0.454
  0.790160	     0.214	     0.384	     0.058	     0.443
