All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:18:44
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.168	     0.116	     0.038	     0.208
  0.006640	     0.144	     0.090	     0.044	     0.175
  0.009960	     0.151	     0.128	     0.039	     0.202
  0.013280	     0.162	     0.106	     0.034	     0.197
  0.016600	     0.151	     0.089	     0.056	     0.184
  0.019920	     0.158	     0.135	     0.050	     0.214
  0.023240	     0.170	     0.119	     0.045	     0.212
  0.026560	     0.166	     0.093	     0.055	     0.198
  0.029880	     0.162	     0.132	     0.058	     0.217
  0.033200	     0.173	     0.100	     0.061	     0.209
  0.036520	     0.187	     0.124	     0.067	     0.234
  0.039840	     0.190	     0.103	     0.059	     0.224
  0.043160	     0.154	     0.126	     0.075	     0.213
  0.046480	     0.171	     0.093	     0.064	     0.205
  0.049800	     0.188	     0.121	     0.064	     0.233
  0.053120	     0.162	     0.129	     0.092	     0.227
  0.056440	     0.197	     0.118	     0.059	     0.237
  0.059760	     0.177	     0.108	     0.083	     0.223
  0.063080	     0.154	     0.110	     0.053	     0.197
  0.066400	     0.183	     0.121	     0.086	     0.236
  0.069720	     0.185	     0.115	     0.074	     0.230
  0.073040	     0.170	     0.114	     0.068	     0.216
  0.076360	     0.171	     0.133	     0.044	     0.221
  0.079680	     0.180	     0.121	     0.074	     0.229
  0.083000	     0.149	     0.142	     0.064	     0.216
  0.086320	     0.146	     0.102	     0.051	     0.185
  0.089640	     0.149	     0.141	     0.020	     0.206
  0.092960	     0.154	     0.124	     0.061	     0.207
  0.096280	     0.160	     0.083	     0.068	     0.193
  0.099600	     0.175	     0.094	     0.076	     0.213
  0.102920	     0.154	     0.110	     0.059	     0.198
  0.106240	     0.194	     0.121	     0.077	     0.241
  0.109560	     0.185	     0.123	     0.077	     0.235
  0.112880	     0.195	     0.104	     0.043	     0.225
  0.116200	     0.193	     0.113	     0.058	     0.231
  0.119520	     0.192	     0.099	     0.061	     0.224
  0.122840	     0.208	     0.112	     0.047	     0.241
  0.126160	     0.176	     0.123	     0.072	     0.226
  0.129480	     0.185	     0.108	     0.045	     0.219
  0.132800	     0.188	     0.110	     0.052	     0.224
  0.136120	     0.186	     0.096	     0.070	     0.221
  0.139440	     0.196	     0.122	     0.074	     0.242
