All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:17:17
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.167	     0.032	     0.076	     0.186
  0.006640	     0.164	     0.061	     0.046	     0.181
  0.009960	     0.139	     0.063	     0.056	     0.163
  0.013280	     0.138	     0.045	     0.071	     0.162
  0.016600	     0.146	     0.039	     0.065	     0.165
  0.019920	     0.147	     0.031	     0.060	     0.162
  0.023240	     0.152	     0.037	     0.068	     0.171
  0.026560	     0.143	     0.050	     0.100	     0.182
  0.029880	     0.146	     0.044	     0.069	     0.167
  0.033200	     0.131	     0.039	     0.085	     0.161
  0.036520	     0.158	     0.046	     0.074	     0.180
  0.039840	     0.139	     0.026	     0.071	     0.158
  0.043160	     0.135	     0.023	     0.091	     0.164
  0.046480	     0.126	     0.040	     0.057	     0.144
  0.049800	     0.136	     0.049	     0.069	     0.160
  0.053120	     0.139	     0.010	     0.040	     0.145
  0.056440	     0.152	     0.057	     0.079	     0.181
  0.059760	     0.116	     0.059	     0.059	     0.143
  0.063080	     0.158	     0.046	     0.055	     0.174
  0.066400	     0.134	     0.055	     0.052	     0.154
  0.069720	     0.148	     0.048	     0.079	     0.174
  0.073040	     0.131	     0.039	     0.069	     0.153
  0.076360	     0.133	     0.039	     0.043	     0.145
  0.079680	     0.155	     0.065	     0.074	     0.184
  0.083000	     0.137	     0.041	     0.084	     0.166
  0.086320	     0.142	     0.046	     0.050	     0.157
  0.089640	     0.131	     0.037	     0.066	     0.151
  0.092960	     0.140	     0.011	     0.067	     0.156
  0.096280	     0.145	     0.028	     0.065	     0.161
  0.099600	     0.142	     0.048	     0.036	     0.154
  0.102920	     0.155	     0.043	     0.044	     0.167
  0.106240	     0.156	     0.028	     0.055	     0.168
  0.109560	     0.131	     0.052	     0.078	     0.161
  0.112880	     0.135	     0.043	     0.038	     0.147
  0.116200	     0.144	     0.057	     0.078	     0.173
  0.119520	     0.129	     0.037	     0.072	     0.152
  0.122840	     0.140	     0.034	     0.035	     0.148
  0.126160	     0.129	     0.043	     0.092	     0.164
  0.129480	     0.124	     0.034	     0.061	     0.142
  0.132800	     0.138	     0.075	     0.074	     0.174
  0.136120	     0.131	     0.083	     0.065	     0.168
  0.139440	     0.171	     0.059	     0.080	     0.198
  0.142760	     0.149	     0.045	     0.062	     0.168
  0.146080	     0.125	     0.057	     0.052	     0.147
  0.149400	     0.146	     0.048	     0.065	     0.167
  0.152720	     0.133	     0.040	     0.045	     0.146
  0.156040	     0.134	     0.043	     0.065	     0.155
  0.159360	     0.134	     0.021	     0.082	     0.158
  0.162680	     0.166	     0.058	     0.069	     0.189
  0.166000	     0.144	     0.043	     0.067	     0.165
  0.169320	     0.145	     0.028	     0.075	     0.166
  0.172640	     0.134	     0.068	     0.071	     0.166
  0.175960	     0.160	     0.032	     0.058	     0.173
  0.179280	     0.151	     0.046	     0.058	     0.168
  0.182600	     0.153	     0.050	     0.059	     0.171
  0.185920	     0.140	     0.028	     0.077	     0.162
  0.189240	     0.138	     0.045	     0.090	     0.171
  0.192560	     0.131	     0.037	     0.056	     0.147
  0.195880	     0.166	     0.043	     0.057	     0.181
  0.199200	     0.143	     0.030	     0.055	     0.156
  0.202520	     0.155	     0.065	     0.086	     0.189
  0.205840	     0.152	     0.041	     0.084	     0.178
  0.209160	     0.128	     0.043	     0.080	     0.157
  0.212480	     0.129	     0.052	     0.047	     0.147
  0.215800	     0.158	     0.028	     0.055	     0.170
  0.219120	     0.131	     0.032	     0.057	     0.146
  0.222440	     0.141	     0.063	     0.061	     0.166
  0.225760	     0.162	     0.052	     0.075	     0.186
  0.229080	     0.140	     0.048	     0.062	     0.160
  0.232400	     0.162	     0.045	     0.041	     0.173
  0.235720	     0.153	     0.051	     0.069	     0.175
  0.239040	     0.141	     0.046	     0.055	     0.158
  0.242360	     0.147	     0.046	     0.092	     0.179
  0.245680	     0.149	     0.038	     0.052	     0.162
  0.249000	     0.147	     0.048	     0.066	     0.168
  0.252320	     0.145	     0.069	     0.064	     0.173
  0.255640	     0.169	     0.046	     0.067	     0.188
  0.258960	     0.126	     0.035	     0.043	     0.138
  0.262280	     0.119	     0.075	     0.059	     0.153
  0.265600	     0.150	     0.058	     0.084	     0.181
  0.268920	     0.160	     0.052	     0.065	     0.180
  0.272240	     0.152	     0.032	     0.065	     0.168
  0.275560	     0.146	     0.040	     0.059	     0.162
  0.278880	     0.144	     0.043	     0.051	     0.159
  0.282200	     0.142	     0.041	     0.044	     0.154
  0.285520	     0.144	     0.065	     0.042	     0.163
  0.288840	     0.156	     0.032	     0.056	     0.169
  0.292160	     0.166	     0.034	     0.064	     0.181
  0.295480	     0.158	     0.026	     0.071	     0.175
  0.298800	     0.153	     0.048	     0.056	     0.170
  0.302120	     0.149	     0.046	     0.065	     0.169
  0.305440	     0.129	     0.058	     0.038	     0.146
  0.308760	     0.152	     0.069	     0.074	     0.183
  0.312080	     0.133	     0.043	     0.050	     0.148
  0.315400	     0.139	     0.054	     0.039	     0.154
  0.318720	     0.144	     0.045	     0.062	     0.163
  0.322040	     0.146	     0.036	     0.069	     0.165
  0.325360	     0.169	     0.028	     0.071	     0.185
  0.328680	     0.154	     0.039	     0.071	     0.174
  0.332000	     0.160	     0.044	     0.054	     0.175
  0.335320	     0.136	     0.042	     0.062	     0.155
  0.338640	     0.156	     0.054	     0.061	     0.176
  0.341960	     0.138	     0.032	     0.074	     0.160
  0.345280	     0.141	     0.057	     0.065	     0.165
  0.348600	     0.163	     0.055	     0.066	     0.184
