All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:6:21
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.066	    -0.423	     0.064	     0.433
  0.006640	     0.054	    -0.419	     0.097	     0.433
  0.009960	     0.065	    -0.401	     0.078	     0.414
  0.013280	     0.032	    -0.416	     0.065	     0.422
  0.016600	     0.033	    -0.405	     0.071	     0.412
  0.019920	     0.061	    -0.410	     0.075	     0.421
  0.023240	     0.069	    -0.418	     0.068	     0.429
  0.026560	     0.030	    -0.394	     0.066	     0.401
  0.029880	     0.058	    -0.387	     0.088	     0.401
  0.033200	     0.034	    -0.421	     0.069	     0.428
  0.036520	     0.058	    -0.398	     0.072	     0.409
  0.039840	     0.048	    -0.403	     0.098	     0.418
  0.043160	     0.061	    -0.401	     0.084	     0.414
  0.046480	     0.052	    -0.404	     0.092	     0.418
  0.049800	     0.068	    -0.419	     0.086	     0.433
  0.053120	     0.056	    -0.388	     0.078	     0.400
  0.056440	     0.037	    -0.380	     0.092	     0.393
  0.059760	     0.049	    -0.411	     0.085	     0.423
  0.063080	     0.080	    -0.410	     0.087	     0.427
  0.066400	     0.068	    -0.404	     0.081	     0.418
  0.069720	     0.050	    -0.385	     0.082	     0.397
  0.073040	     0.043	    -0.401	     0.080	     0.411
  0.076360	     0.073	    -0.407	     0.082	     0.422
  0.079680	     0.027	    -0.407	     0.078	     0.415
  0.083000	     0.048	    -0.407	     0.111	     0.425
  0.086320	     0.039	    -0.419	     0.106	     0.434
  0.089640	     0.049	    -0.412	     0.086	     0.424
  0.092960	     0.034	    -0.412	     0.077	     0.421
  0.096280	     0.050	    -0.401	     0.079	     0.412
  0.099600	     0.058	    -0.441	     0.050	     0.448
  0.102920	     0.056	    -0.407	     0.087	     0.420
  0.106240	     0.067	    -0.399	     0.068	     0.410
  0.109560	     0.081	    -0.418	     0.092	     0.436
  0.112880	     0.077	    -0.400	     0.079	     0.415
  0.116200	     0.055	    -0.411	     0.077	     0.422
  0.119520	     0.096	    -0.411	     0.086	     0.431
  0.122840	     0.082	    -0.398	     0.077	     0.414
  0.126160	     0.066	    -0.394	     0.069	     0.405
  0.129480	     0.064	    -0.397	     0.081	     0.410
  0.132800	     0.077	    -0.398	     0.055	     0.409
  0.136120	     0.076	    -0.407	     0.048	     0.417
  0.139440	     0.078	    -0.419	     0.063	     0.431
  0.142760	     0.061	    -0.402	     0.053	     0.410
  0.146080	     0.063	    -0.429	     0.086	     0.442
  0.149400	     0.062	    -0.403	     0.062	     0.412
  0.152720	     0.081	    -0.400	     0.061	     0.413
  0.156040	     0.057	    -0.377	     0.073	     0.388
  0.159360	     0.079	    -0.417	     0.073	     0.431
  0.162680	     0.075	    -0.399	     0.050	     0.409
  0.166000	     0.073	    -0.439	     0.061	     0.449
  0.169320	     0.082	    -0.404	     0.086	     0.421
  0.172640	     0.069	    -0.399	     0.062	     0.410
  0.175960	     0.062	    -0.393	     0.071	     0.404
  0.179280	     0.055	    -0.401	     0.089	     0.414
  0.182600	     0.059	    -0.387	     0.088	     0.401
  0.185920	     0.041	    -0.411	     0.067	     0.418
  0.189240	     0.063	    -0.413	     0.090	     0.427
  0.192560	     0.057	    -0.439	     0.068	     0.448
  0.195880	     0.068	    -0.404	     0.074	     0.416
  0.199200	     0.062	    -0.392	     0.051	     0.400
  0.202520	     0.063	    -0.422	     0.056	     0.430
  0.205840	     0.076	    -0.407	     0.053	     0.417
  0.209160	     0.058	    -0.399	     0.092	     0.414
  0.212480	     0.069	    -0.420	     0.106	     0.439
  0.215800	     0.086	    -0.416	     0.043	     0.427
  0.219120	     0.061	    -0.433	     0.063	     0.442
  0.222440	     0.064	    -0.408	     0.067	     0.418
  0.225760	     0.044	    -0.416	     0.092	     0.428
  0.229080	     0.034	    -0.424	     0.068	     0.431
  0.232400	     0.041	    -0.405	     0.072	     0.413
  0.235720	     0.062	    -0.433	     0.074	     0.444
  0.239040	     0.046	    -0.391	     0.072	     0.400
  0.242360	     0.045	    -0.415	     0.066	     0.423
  0.245680	     0.059	    -0.390	     0.080	     0.402
  0.249000	     0.033	    -0.407	     0.073	     0.415
  0.252320	     0.054	    -0.388	     0.072	     0.398
  0.255640	     0.041	    -0.390	     0.067	     0.398
  0.258960	     0.046	    -0.393	     0.051	     0.399
  0.262280	     0.070	    -0.406	     0.072	     0.418
  0.265600	     0.061	    -0.421	     0.061	     0.430
  0.268920	     0.080	    -0.406	     0.057	     0.418
  0.272240	     0.058	    -0.410	     0.067	     0.419
  0.275560	     0.076	    -0.411	     0.085	     0.427
  0.278880	     0.073	    -0.424	     0.074	     0.437
  0.282200	     0.077	    -0.426	     0.090	     0.442
  0.285520	     0.080	    -0.388	     0.080	     0.404
  0.288840	     0.036	    -0.421	     0.066	     0.428
  0.292160	     0.058	    -0.414	     0.065	     0.423
  0.295480	     0.073	    -0.419	     0.100	     0.437
  0.298800	     0.057	    -0.420	     0.079	     0.431
  0.302120	     0.075	    -0.407	     0.087	     0.423
  0.305440	     0.073	    -0.385	     0.044	     0.394
  0.308760	     0.073	    -0.397	     0.071	     0.410
  0.312080	     0.057	    -0.417	     0.068	     0.426
  0.315400	     0.068	    -0.428	     0.084	     0.441
  0.318720	     0.073	    -0.404	     0.096	     0.422
  0.322040	     0.086	    -0.388	     0.072	     0.404
  0.325360	     0.052	    -0.410	     0.072	     0.420
  0.328680	     0.061	    -0.417	     0.076	     0.428
  0.332000	     0.054	    -0.394	     0.081	     0.406
  0.335320	     0.059	    -0.409	     0.078	     0.421
  0.338640	     0.075	    -0.411	     0.071	     0.424
  0.341960	     0.039	    -0.431	     0.080	     0.440
  0.345280	     0.059	    -0.417	     0.070	     0.427
  0.348600	     0.073	    -0.411	     0.089	     0.427
  0.351920	     0.056	    -0.373	     0.085	     0.387
  0.355240	     0.057	    -0.410	     0.081	     0.422
  0.358560	     0.036	    -0.436	     0.078	     0.444
  0.361880	     0.042	    -0.411	     0.096	     0.424
  0.365200	     0.050	    -0.418	     0.061	     0.425
  0.368520	     0.051	    -0.390	     0.061	     0.398
  0.371840	     0.045	    -0.419	     0.064	     0.426
  0.375160	     0.067	    -0.395	     0.079	     0.408
  0.378480	     0.070	    -0.424	     0.081	     0.437
  0.381800	     0.041	    -0.380	     0.062	     0.387
  0.385120	     0.055	    -0.392	     0.104	     0.409
  0.388440	     0.044	    -0.429	     0.066	     0.436
  0.391760	     0.061	    -0.416	     0.078	     0.428
