1;451.78;9.78
2;417.68;157.96
3;320.73;283.55
4;175.65;367.45
5;4.51;396.98
6;-166.68;367.47
7;-311.82;283.55
8;-408.66;157.92
9;-442.71;9.78
10;-408.65;-138.38
11;-311.67;-264.04
12;-166.69;-347.94
13;4.52;-377.42
14;175.65;-347.97
15;320.7;-264.04
16;417.71;-138.37
17;451.76;-9.78
