0.020631	-0.147007	-4.253792	4.256381
0.145805	-0.413523	-4.291089	4.313433
0.187369	-0.326770	-4.301652	4.318113
0.222121	-0.355040	-4.346519	4.366649
0.214538	-0.402216	-4.383719	4.407357
0.191114	-0.527419	-4.323290	4.359534
0.218876	-0.308696	-4.278191	4.294895
0.209225	-0.311361	-4.361188	4.377291
0.209230	-0.318262	-4.324168	4.340910
0.268738	-0.388293	-4.310038	4.335829
