0.082572	-0.185706	0.092455	0.223278
0.068448	-0.118678	0.027899	0.139815
0.055580	-0.134491	0.049512	0.153715
0.096716	-0.179055	0.074690	0.216779
0.046225	-0.124233	0.092489	0.161632
0.052801	-0.090763	0.060753	0.121313
0.058163	-0.191616	0.121069	0.234002
0.071562	-0.102873	0.048300	0.134301
0.117003	-0.141998	0.059213	0.193285
0.030659	-0.145713	0.116394	0.188997
0.051919	-0.044322	0.100581	0.121559
0.068332	-0.100645	0.086000	0.148979
0.076906	-0.071052	0.049694	0.115899
0.059713	-0.197350	0.102692	0.230344
0.114090	-0.088265	0.063378	0.157556
0.057465	-0.154148	0.121982	0.204801
0.040558	-0.146904	0.101213	0.182947
0.080937	-0.109876	0.109740	0.175119
0.090014	-0.106351	0.018445	0.140546
0.039576	-0.118196	0.088344	0.152779
0.069898	-0.035818	0.020090	0.081070
0.118149	-0.108255	0.028298	0.162724
0.050033	-0.227731	0.110774	0.258139
0.071645	-0.170979	0.129252	0.225993
0.095476	-0.176235	0.135119	0.241726
0.068256	-0.141092	0.131874	0.204833
0.034109	-0.113786	0.125190	0.172578
0.101221	-0.068238	0.055894	0.134262
0.111377	-0.142978	0.075825	0.196461
0.041878	-0.116698	0.113200	0.167888
0.070585	-0.128070	0.096488	0.175197
0.057442	-0.087707	0.075848	0.129402
0.067782	-0.106771	-0.002172	0.126488
0.104875	-0.104755	0.065802	0.162180
0.087987	-0.168325	0.048785	0.196100
0.110434	-0.139770	0.044553	0.183620
0.082002	-0.069073	0.030855	0.111568
0.058560	-0.147249	0.076535	0.175980
0.080848	-0.165433	0.100037	0.209551
0.098484	-0.178290	0.084001	0.220324
0.130997	-0.124367	0.072761	0.194734
0.132507	-0.150652	0.072074	0.213187
0.043994	-0.152317	0.113690	0.195093
0.110314	-0.126020	0.078287	0.184876
0.103819	-0.169522	0.087207	0.217074
0.064174	-0.201975	0.096331	0.232791
0.093928	-0.063925	0.030323	0.117594
0.103174	-0.127697	0.062306	0.175595
0.126280	-0.117786	0.094477	0.196841
0.092925	-0.131328	0.141002	0.213924
0.124674	-0.191791	0.072646	0.240010
0.064540	-0.104557	0.137108	0.184109
0.109989	-0.178381	0.108583	0.236024
0.101298	-0.165918	0.081150	0.210655
0.071206	-0.156702	0.053965	0.180383
0.076643	-0.175158	0.086873	0.210003
0.061180	-0.105445	0.062335	0.136920
0.083483	-0.151421	0.053036	0.180861
0.120267	-0.119234	0.073251	0.184517
0.090276	-0.203618	0.092405	0.241140
0.105051	-0.106531	0.065857	0.163467
0.108941	-0.174253	0.051530	0.211867
0.083291	-0.201486	0.144211	0.261402
0.117681	-0.155640	0.106126	0.222116
0.081889	-0.145636	0.133874	0.214098
0.070796	-0.185144	0.155133	0.251708
0.099521	-0.113267	0.079230	0.170327
0.122938	-0.103871	0.074701	0.177435
0.087080	-0.178615	0.090844	0.218492
0.097820	-0.091776	0.069531	0.151084
0.141909	-0.179466	0.056376	0.235636
0.120920	-0.155119	0.083013	0.213482
0.096281	-0.162679	0.079953	0.205249
0.107721	-0.133230	0.097302	0.197032
0.123756	-0.100249	0.046500	0.165915
0.104589	-0.113811	0.078738	0.173468
0.101484	-0.194027	0.133405	0.256403
0.087270	-0.151552	0.047574	0.181239
0.093731	-0.164430	0.126144	0.227453
0.083468	-0.187182	0.114519	0.234774
0.087184	-0.173530	0.104724	0.220638
0.107692	-0.120283	0.045875	0.167840
0.101393	-0.139695	0.110653	0.205035
0.148038	-0.121000	0.069411	0.203406
0.083488	-0.177980	0.141761	0.242370
0.126903	-0.108471	0.056492	0.176243
0.064159	-0.240206	0.133384	0.282147
0.099177	-0.146920	0.106201	0.206640
0.101941	-0.160115	0.066326	0.201067
0.055814	-0.142180	0.102949	0.184198
0.131524	-0.090571	0.085991	0.181373
0.119063	-0.099025	0.074776	0.171969
0.065006	-0.105257	0.061115	0.137985
0.100728	-0.144452	0.080886	0.193791
0.106452	-0.094061	0.092660	0.169604
-0.002997	-0.135665	0.122326	0.182696
0.123320	-0.118190	0.103421	0.199682
0.111265	-0.176191	0.085130	0.225100
0.125629	-0.158907	0.082646	0.218779
0.083426	-0.235652	0.104043	0.270770
0.117693	-0.182875	0.073128	0.229440
0.095478	-0.153833	0.057141	0.189857
0.105992	-0.138863	0.069905	0.188160
0.128961	-0.147651	0.066532	0.207022
0.110716	-0.170252	0.107848	0.229946
0.117410	-0.124228	0.071300	0.185206
0.117473	-0.204202	0.064851	0.244345
0.088459	-0.163072	0.112931	0.217189
0.087873	-0.125363	0.128412	0.199818
0.118760	-0.209331	0.115631	0.267009
0.098366	-0.157821	0.106679	0.214392
0.149045	-0.174767	0.097318	0.249457
0.110770	-0.095135	0.137357	0.200469
0.111972	-0.131499	0.072001	0.187120
0.111894	-0.129940	0.082241	0.190179
0.107237	-0.112929	0.117643	0.195174
0.123245	-0.152114	0.097077	0.218522
0.191587	-0.048464	0.006846	0.197740
0.118999	-0.159305	0.100914	0.222986
0.116012	-0.110409	0.110096	0.194345
0.123207	-0.095263	0.065351	0.168895
0.106328	-0.170361	0.130703	0.239607
0.162507	-0.109479	0.049326	0.202057
0.138882	-0.082273	0.050649	0.169181
0.113692	-0.125629	0.131300	0.214355
0.105755	-0.118883	0.095010	0.185322
0.117380	-0.128447	0.035992	0.177686
0.106665	-0.163486	0.099520	0.219111
0.123519	-0.152368	0.122111	0.231050
0.111224	-0.153955	0.094151	0.211985
0.114065	-0.084708	0.109736	0.179523
0.117198	-0.206622	0.077142	0.249757
0.126496	-0.111157	0.109237	0.200723
0.097437	-0.207103	0.152481	0.275021
0.087484	-0.173135	0.093041	0.215142
0.082067	-0.141410	0.064824	0.175881
0.106012	-0.116448	0.090864	0.181810
0.151329	-0.120436	0.093162	0.214673
0.145502	-0.105962	0.090552	0.201490
0.154737	-0.112349	0.112669	0.221946
0.140464	-0.094553	0.109415	0.201598
0.156574	-0.110392	0.051237	0.198310
0.105800	-0.132786	0.044015	0.175394
0.079979	-0.119906	0.131766	0.195285
0.099430	-0.239408	0.123987	0.287359
0.151882	-0.132196	0.081680	0.217291
0.148525	-0.121795	0.091366	0.212700
0.129866	-0.159829	0.144134	0.251366
0.169042	-0.063956	0.108875	0.210996
0.128712	-0.128539	0.119208	0.217484
0.125918	-0.179461	0.075480	0.231860
0.117870	-0.177418	0.099638	0.235155
0.131077	-0.215790	0.113964	0.277009
0.138210	-0.106542	0.126993	0.215825
0.174271	-0.115334	0.083873	0.225182
0.117768	-0.155296	0.121539	0.229691
0.184963	-0.142081	0.136014	0.269997
0.118356	-0.149826	0.127756	0.229733
0.144031	-0.168260	0.059195	0.229260
0.181767	-0.133238	0.113301	0.252247
0.119192	-0.066221	0.127328	0.186559
0.113705	-0.122389	0.106013	0.197856
0.178739	-0.040759	0.083213	0.201329
0.158169	-0.096660	0.081492	0.202489
0.119157	-0.199622	0.142695	0.272780
0.150580	-0.116543	0.110396	0.220100
0.105375	-0.104056	0.091768	0.174221
0.165181	-0.106374	0.109697	0.225019
0.122855	-0.205198	0.140905	0.277586
0.147349	-0.132126	0.151354	0.249152
0.146287	-0.105080	0.132381	0.223532
0.110358	-0.118997	0.097575	0.189367
0.198572	-0.112886	0.080042	0.242035
0.131636	-0.062808	0.072304	0.162791
0.124997	-0.131897	0.126915	0.221649
0.138882	-0.149566	0.101610	0.227997
0.140976	-0.139374	0.142176	0.243953
0.151589	-0.111784	0.100851	0.213649
0.182894	-0.154770	0.066610	0.248678
0.152187	-0.049655	0.064286	0.172508
0.125507	-0.167456	0.141146	0.252420
0.122019	-0.183781	0.090775	0.238546
0.160515	-0.146389	0.116271	0.246402
0.122401	-0.181900	0.129700	0.254738
0.158258	-0.162070	0.104619	0.249514
0.154101	-0.087913	0.062167	0.187991
0.143142	-0.216942	0.158978	0.304676
0.165267	-0.125642	0.132754	0.246420
0.160690	-0.136277	0.032543	0.213194
0.133791	-0.077672	0.102410	0.185529
0.152549	-0.175851	0.107308	0.256339
0.183734	-0.080878	0.082880	0.217183
0.129008	-0.150643	0.179353	0.267402
0.146800	-0.155023	0.087809	0.230852
0.147434	-0.248314	0.095805	0.304261
0.151068	-0.220656	0.120356	0.293251
0.163868	-0.127161	0.117203	0.238242
0.148707	-0.105066	0.115997	0.215889
0.152871	-0.073911	0.124760	0.210707
0.122014	-0.193552	0.168114	0.283923
0.192617	-0.091278	0.075382	0.226087
0.182522	-0.087218	0.108006	0.229317
0.157442	-0.131918	0.130036	0.243104
0.154619	-0.100651	0.122302	0.221349
0.188799	-0.119383	0.107087	0.247719
0.165671	-0.164631	0.100825	0.254393
0.176038	-0.098889	0.109747	0.229810
0.181805	-0.124787	0.159471	0.272132
0.145603	-0.156861	0.118586	0.244680
0.143248	-0.147346	0.097544	0.227477
0.108757	-0.137650	0.146390	0.228486
0.172637	-0.142583	0.110520	0.249696
0.184027	-0.126049	0.134808	0.260629
0.180919	-0.195495	0.131357	0.296993
0.196028	-0.144823	0.102469	0.264388
0.145907	-0.118207	0.125410	0.225808
0.132625	-0.070282	0.090836	0.175442
0.184834	-0.158107	0.111140	0.267420
0.154659	-0.160416	0.107449	0.247382
0.139409	-0.147042	0.124593	0.237865
0.201447	-0.167495	0.074629	0.272406
0.145598	-0.136669	0.109841	0.227909
0.159422	-0.075124	0.070776	0.189917
0.210292	-0.090191	0.104696	0.251631
