All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:34:15
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.115	     0.029	     0.055	     0.131
  0.006640	    -0.102	     0.039	     0.050	     0.120
  0.009960	    -0.094	     0.007	     0.037	     0.101
  0.013280	    -0.085	     0.049	     0.077	     0.125
  0.016600	    -0.126	     0.032	     0.060	     0.143
  0.019920	    -0.114	     0.053	     0.059	     0.139
  0.023240	    -0.109	     0.016	     0.056	     0.124
  0.026560	    -0.098	     0.037	     0.065	     0.123
  0.029880	    -0.117	     0.054	     0.036	     0.134
  0.033200	    -0.091	     0.019	     0.039	     0.101
  0.036520	    -0.103	     0.019	     0.060	     0.121
  0.039840	    -0.084	     0.039	     0.078	     0.121
  0.043160	    -0.065	     0.048	     0.054	     0.097
  0.046480	    -0.107	     0.024	     0.053	     0.122
  0.049800	    -0.100	     0.030	     0.066	     0.124
  0.053120	    -0.112	     0.042	     0.066	     0.137
  0.056440	    -0.075	     0.032	     0.075	     0.111
  0.059760	    -0.083	     0.039	     0.062	     0.111
  0.063080	    -0.090	     0.034	     0.064	     0.116
  0.066400	    -0.100	     0.016	     0.077	     0.127
  0.069720	    -0.112	     0.059	     0.071	     0.145
  0.073040	    -0.093	     0.054	     0.075	     0.131
  0.076360	    -0.101	     0.050	     0.075	     0.135
  0.079680	    -0.080	     0.038	     0.074	     0.115
  0.083000	    -0.070	     0.038	     0.069	     0.105
  0.086320	    -0.082	     0.041	     0.059	     0.109
  0.089640	    -0.075	     0.050	     0.064	     0.111
  0.092960	    -0.079	     0.037	     0.061	     0.106
  0.096280	    -0.091	     0.042	     0.061	     0.117
  0.099600	    -0.104	     0.038	     0.074	     0.133
  0.102920	    -0.093	     0.039	     0.068	     0.122
  0.106240	    -0.102	     0.039	     0.065	     0.127
  0.109560	    -0.107	     0.061	     0.060	     0.137
  0.112880	    -0.102	     0.009	     0.058	     0.118
  0.116200	    -0.089	     0.031	     0.061	     0.112
  0.119520	    -0.099	     0.066	     0.055	     0.131
  0.122840	    -0.100	     0.049	     0.040	     0.118
  0.126160	    -0.082	     0.050	     0.043	     0.105
  0.129480	    -0.118	     0.027	     0.075	     0.142
  0.132800	    -0.091	     0.020	     0.055	     0.108
  0.136120	    -0.125	     0.041	     0.056	     0.143
  0.139440	    -0.134	     0.044	     0.073	     0.159
  0.142760	    -0.110	     0.053	     0.070	     0.141
  0.146080	    -0.104	     0.025	     0.067	     0.126
  0.149400	    -0.109	     0.046	     0.061	     0.133
  0.152720	    -0.099	     0.039	     0.060	     0.122
  0.156040	    -0.087	     0.052	     0.062	     0.119
  0.159360	    -0.084	     0.030	     0.078	     0.118
  0.162680	    -0.109	     0.058	     0.043	     0.131
  0.166000	    -0.092	     0.019	     0.053	     0.108
  0.169320	    -0.111	     0.068	     0.064	     0.145
  0.172640	    -0.084	     0.060	     0.067	     0.123
  0.175960	    -0.077	     0.052	     0.080	     0.123
  0.179280	    -0.086	     0.026	     0.065	     0.111
  0.182600	    -0.100	     0.034	     0.057	     0.120
  0.185920	    -0.101	     0.055	     0.071	     0.135
  0.189240	    -0.079	     0.052	     0.035	     0.101
  0.192560	    -0.108	     0.072	     0.058	     0.142
  0.195880	    -0.150	     0.071	     0.061	     0.177
  0.199200	    -0.101	     0.051	     0.064	     0.130
  0.202520	    -0.092	     0.025	     0.043	     0.105
  0.205840	    -0.127	     0.037	     0.054	     0.143
  0.209160	    -0.105	     0.054	     0.058	     0.132
  0.212480	    -0.094	     0.038	     0.056	     0.116
  0.215800	    -0.094	     0.036	     0.065	     0.120
  0.219120	    -0.085	     0.034	     0.078	     0.120
  0.222440	    -0.101	     0.039	     0.076	     0.132
  0.225760	    -0.102	     0.040	     0.051	     0.121
  0.229080	    -0.090	     0.017	     0.077	     0.120
  0.232400	    -0.091	     0.048	     0.054	     0.116
  0.235720	    -0.079	     0.043	     0.069	     0.113
  0.239040	    -0.101	     0.053	     0.055	     0.127
  0.242360	    -0.089	     0.065	     0.075	     0.133
  0.245680	    -0.113	     0.057	     0.052	     0.137
  0.249000	    -0.107	     0.039	     0.050	     0.124
  0.252320	    -0.077	     0.040	     0.039	     0.095
  0.255640	    -0.100	     0.034	     0.071	     0.127
  0.258960	    -0.112	     0.025	     0.056	     0.128
  0.262280	    -0.112	     0.059	     0.038	     0.132
  0.265600	    -0.110	     0.028	     0.045	     0.122
  0.268920	    -0.116	     0.066	     0.059	     0.146
  0.272240	    -0.122	     0.059	     0.053	     0.146
  0.275560	    -0.097	     0.043	     0.056	     0.120
  0.278880	    -0.122	     0.061	     0.053	     0.146
  0.282200	    -0.087	     0.053	     0.062	     0.119
  0.285520	    -0.110	     0.069	     0.044	     0.137
  0.288840	    -0.074	     0.009	     0.062	     0.097
  0.292160	    -0.100	     0.036	     0.058	     0.121
  0.295480	    -0.085	     0.035	     0.050	     0.105
  0.298800	    -0.075	     0.037	     0.080	     0.116
  0.302120	    -0.094	     0.036	     0.053	     0.114
  0.305440	    -0.078	     0.045	     0.032	     0.096
  0.308760	    -0.109	     0.060	     0.059	     0.138
  0.312080	    -0.089	     0.041	     0.042	     0.107
  0.315400	    -0.107	     0.048	     0.064	     0.134
  0.318720	    -0.108	     0.038	     0.080	     0.140
  0.322040	    -0.094	     0.043	     0.067	     0.123
  0.325360	    -0.110	     0.052	     0.058	     0.135
  0.328680	    -0.101	     0.045	     0.064	     0.128
  0.332000	    -0.111	     0.006	     0.053	     0.123
  0.335320	    -0.073	     0.039	     0.056	     0.100
  0.338640	    -0.112	     0.049	     0.027	     0.125
  0.341960	    -0.130	     0.042	     0.065	     0.151
  0.345280	    -0.106	     0.049	     0.040	     0.123
  0.348600	    -0.083	     0.042	     0.046	     0.104
  0.351920	    -0.107	     0.019	     0.040	     0.116
  0.355240	    -0.114	     0.023	     0.032	     0.121
  0.358560	    -0.097	     0.043	     0.071	     0.128
  0.361880	    -0.121	     0.066	     0.039	     0.143
  0.365200	    -0.090	     0.021	     0.046	     0.103
  0.368520	    -0.085	     0.035	     0.072	     0.117
  0.371840	    -0.085	     0.044	     0.058	     0.112
  0.375160	    -0.105	     0.043	     0.067	     0.132
  0.378480	    -0.092	     0.040	     0.049	     0.112
  0.381800	    -0.089	     0.054	     0.057	     0.119
  0.385120	    -0.080	     0.068	     0.057	     0.119
  0.388440	    -0.088	     0.030	     0.052	     0.107
  0.391760	    -0.105	     0.079	     0.057	     0.143
  0.395080	    -0.105	     0.035	     0.055	     0.124
  0.398400	    -0.108	     0.036	     0.035	     0.119
  0.401720	    -0.114	     0.052	     0.044	     0.133
  0.405040	    -0.102	     0.045	     0.062	     0.128
  0.408360	    -0.109	     0.032	     0.043	     0.121
  0.411680	    -0.087	     0.032	     0.050	     0.105
  0.415000	    -0.092	     0.039	     0.058	     0.116
  0.418320	    -0.114	     0.032	     0.068	     0.137
  0.421640	    -0.102	     0.035	     0.073	     0.130
  0.424960	    -0.116	     0.030	     0.050	     0.130
  0.428280	    -0.112	     0.034	     0.074	     0.138
  0.431600	    -0.094	     0.020	     0.061	     0.114
  0.434920	    -0.076	     0.025	     0.069	     0.106
  0.438240	    -0.107	     0.046	     0.071	     0.136
  0.441560	    -0.112	     0.027	     0.075	     0.137
  0.444880	    -0.085	     0.046	     0.073	     0.121
  0.448200	    -0.110	     0.041	     0.074	     0.139
