All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:44:39
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.362	    -0.058	     0.044	     0.369
  0.006640	     0.386	    -0.053	     0.072	     0.396
  0.009960	     0.354	    -0.038	     0.068	     0.362
  0.013280	     0.347	    -0.027	     0.075	     0.356
  0.016600	     0.328	    -0.047	     0.081	     0.341
  0.019920	     0.358	    -0.049	     0.066	     0.367
  0.023240	     0.355	    -0.067	     0.075	     0.369
  0.026560	     0.365	    -0.045	     0.053	     0.372
  0.029880	     0.391	    -0.068	     0.059	     0.401
  0.033200	     0.352	    -0.034	     0.090	     0.365
  0.036520	     0.348	    -0.049	     0.059	     0.356
  0.039840	     0.362	    -0.051	     0.068	     0.372
  0.043160	     0.351	    -0.057	     0.075	     0.363
  0.046480	     0.370	    -0.076	     0.067	     0.384
  0.049800	     0.356	    -0.061	     0.040	     0.363
  0.053120	     0.380	    -0.080	     0.059	     0.393
  0.056440	     0.359	    -0.046	     0.053	     0.366
  0.059760	     0.344	    -0.028	     0.058	     0.350
  0.063080	     0.362	    -0.063	     0.086	     0.377
  0.066400	     0.350	    -0.042	     0.061	     0.358
  0.069720	     0.370	    -0.044	     0.060	     0.377
  0.073040	     0.343	    -0.056	     0.065	     0.354
  0.076360	     0.351	    -0.083	     0.065	     0.366
  0.079680	     0.353	    -0.063	     0.075	     0.366
  0.083000	     0.359	    -0.057	     0.072	     0.371
  0.086320	     0.341	    -0.069	     0.081	     0.357
  0.089640	     0.347	    -0.051	     0.062	     0.356
  0.092960	     0.348	    -0.034	     0.061	     0.355
  0.096280	     0.351	    -0.067	     0.090	     0.368
  0.099600	     0.332	    -0.037	     0.066	     0.341
  0.102920	     0.361	    -0.051	     0.094	     0.377
  0.106240	     0.371	    -0.057	     0.057	     0.380
  0.109560	     0.341	    -0.060	     0.051	     0.350
  0.112880	     0.359	    -0.046	     0.083	     0.371
  0.116200	     0.383	    -0.026	     0.064	     0.389
  0.119520	     0.361	    -0.063	     0.078	     0.375
  0.122840	     0.335	    -0.052	     0.102	     0.354
  0.126160	     0.343	    -0.053	     0.055	     0.351
  0.129480	     0.351	    -0.037	     0.077	     0.361
  0.132800	     0.336	    -0.041	     0.053	     0.343
