All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:33:5
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.182	     0.046	     0.077	     0.203
  0.006640	    -0.148	     0.063	     0.049	     0.168
  0.009960	    -0.136	     0.071	     0.062	     0.165
  0.013280	    -0.167	     0.049	     0.071	     0.188
  0.016600	    -0.137	     0.034	     0.074	     0.159
  0.019920	    -0.167	     0.063	     0.049	     0.185
  0.023240	    -0.162	     0.059	     0.075	     0.188
  0.026560	    -0.162	     0.063	     0.067	     0.186
  0.029880	    -0.158	     0.039	     0.047	     0.169
  0.033200	    -0.172	     0.042	     0.059	     0.187
  0.036520	    -0.157	     0.047	     0.049	     0.171
  0.039840	    -0.167	     0.064	     0.095	     0.203
  0.043160	    -0.148	     0.034	     0.065	     0.165
  0.046480	    -0.157	     0.032	     0.049	     0.168
  0.049800	    -0.152	     0.054	     0.051	     0.169
  0.053120	    -0.168	     0.062	     0.077	     0.195
  0.056440	    -0.158	     0.054	     0.063	     0.178
  0.059760	    -0.149	     0.041	     0.064	     0.167
  0.063080	    -0.131	     0.061	     0.057	     0.155
  0.066400	    -0.156	     0.049	     0.056	     0.173
  0.069720	    -0.166	     0.069	     0.059	     0.189
  0.073040	    -0.154	     0.063	     0.069	     0.180
  0.076360	    -0.152	     0.070	     0.058	     0.177
  0.079680	    -0.164	     0.037	     0.065	     0.180
  0.083000	    -0.131	     0.030	     0.056	     0.146
  0.086320	    -0.138	     0.054	     0.105	     0.182
  0.089640	    -0.155	     0.054	     0.078	     0.182
  0.092960	    -0.139	     0.037	     0.050	     0.152
  0.096280	    -0.169	     0.053	     0.040	     0.182
  0.099600	    -0.162	     0.031	     0.066	     0.178
  0.102920	    -0.159	     0.046	     0.073	     0.181
  0.106240	    -0.134	     0.039	     0.032	     0.143
  0.109560	    -0.144	     0.045	     0.060	     0.162
  0.112880	    -0.152	     0.052	     0.068	     0.174
  0.116200	    -0.158	     0.050	     0.062	     0.177
  0.119520	    -0.143	     0.052	     0.056	     0.162
  0.122840	    -0.144	     0.059	     0.061	     0.167
  0.126160	    -0.161	     0.052	     0.072	     0.184
  0.129480	    -0.166	     0.054	     0.041	     0.179
  0.132800	    -0.165	     0.054	     0.053	     0.182
  0.136120	    -0.117	     0.041	     0.087	     0.151
  0.139440	    -0.166	     0.036	     0.055	     0.179
  0.142760	    -0.152	     0.053	     0.056	     0.170
  0.146080	    -0.154	     0.043	     0.054	     0.169
  0.149400	    -0.119	     0.070	     0.081	     0.160
  0.152720	    -0.169	     0.052	     0.056	     0.185
  0.156040	    -0.152	     0.087	     0.025	     0.177
  0.159360	    -0.122	     0.066	     0.083	     0.162
  0.162680	    -0.129	     0.053	     0.066	     0.154
  0.166000	    -0.142	     0.068	     0.052	     0.166
  0.169320	    -0.125	     0.043	     0.068	     0.149
  0.172640	    -0.143	     0.062	     0.068	     0.170
  0.175960	    -0.153	     0.063	     0.075	     0.182
  0.179280	    -0.115	     0.046	     0.052	     0.134
  0.182600	    -0.115	     0.080	     0.046	     0.147
  0.185920	    -0.125	     0.060	     0.043	     0.145
  0.189240	    -0.128	     0.056	     0.049	     0.148
  0.192560	    -0.145	     0.034	     0.050	     0.157
  0.195880	    -0.127	     0.066	     0.065	     0.157
  0.199200	    -0.134	     0.032	     0.078	     0.158
  0.202520	    -0.123	     0.080	     0.047	     0.154
  0.205840	    -0.129	     0.063	     0.065	     0.158
  0.209160	    -0.136	     0.037	     0.053	     0.151
  0.212480	    -0.139	     0.040	     0.067	     0.159
  0.215800	    -0.119	     0.098	     0.070	     0.169
  0.219120	    -0.139	     0.068	     0.057	     0.165
  0.222440	    -0.151	     0.058	     0.052	     0.170
  0.225760	    -0.114	     0.080	     0.072	     0.157
  0.229080	    -0.146	     0.049	     0.083	     0.175
  0.232400	    -0.155	     0.068	     0.071	     0.184
  0.235720	    -0.142	     0.090	     0.053	     0.176
  0.239040	    -0.131	     0.045	     0.050	     0.147
  0.242360	    -0.128	     0.057	     0.047	     0.148
  0.245680	    -0.160	     0.059	     0.053	     0.179
  0.249000	    -0.149	     0.046	     0.049	     0.163
  0.252320	    -0.147	     0.066	     0.059	     0.172
  0.255640	    -0.099	     0.055	     0.056	     0.126
  0.258960	    -0.124	     0.064	     0.050	     0.148
  0.262280	    -0.144	     0.056	     0.078	     0.173
  0.265600	    -0.138	     0.067	     0.059	     0.164
  0.268920	    -0.167	     0.075	     0.061	     0.193
  0.272240	    -0.145	     0.041	     0.044	     0.157
  0.275560	    -0.152	     0.076	     0.038	     0.174
  0.278880	    -0.151	     0.060	     0.057	     0.172
  0.282200	    -0.178	     0.039	     0.062	     0.192
  0.285520	    -0.147	     0.021	     0.072	     0.165
  0.288840	    -0.152	     0.055	     0.059	     0.172
  0.292160	    -0.149	     0.061	     0.054	     0.170
  0.295480	    -0.159	     0.047	     0.081	     0.185
  0.298800	    -0.144	     0.055	     0.073	     0.171
  0.302120	    -0.151	     0.064	     0.047	     0.171
  0.305440	    -0.138	     0.045	     0.053	     0.155
  0.308760	    -0.159	     0.079	     0.057	     0.186
  0.312080	    -0.160	     0.044	     0.050	     0.173
  0.315400	    -0.125	     0.054	     0.074	     0.155
  0.318720	    -0.147	     0.065	     0.059	     0.171
  0.322040	    -0.162	     0.057	     0.053	     0.180
  0.325360	    -0.160	     0.054	     0.058	     0.179
  0.328680	    -0.135	     0.068	     0.075	     0.169
  0.332000	    -0.140	     0.050	     0.067	     0.163
  0.335320	    -0.172	     0.041	     0.071	     0.191
  0.338640	    -0.146	     0.050	     0.078	     0.173
  0.341960	    -0.133	     0.041	     0.074	     0.158
  0.345280	    -0.141	     0.044	     0.052	     0.157
  0.348600	    -0.159	     0.036	     0.058	     0.173
  0.351920	    -0.165	     0.062	     0.064	     0.188
  0.355240	    -0.140	     0.055	     0.068	     0.165
  0.358560	    -0.135	     0.064	     0.076	     0.168
  0.361880	    -0.158	     0.086	     0.067	     0.192
  0.365200	    -0.156	     0.064	     0.071	     0.183
  0.368520	    -0.160	     0.029	     0.061	     0.174
  0.371840	    -0.176	     0.064	     0.076	     0.202
  0.375160	    -0.133	     0.052	     0.095	     0.172
  0.378480	    -0.166	     0.057	     0.043	     0.181
  0.381800	    -0.157	     0.061	     0.023	     0.170
  0.385120	    -0.154	     0.033	     0.050	     0.165
  0.388440	    -0.168	     0.075	     0.072	     0.198
  0.391760	    -0.164	     0.050	     0.047	     0.178
  0.395080	    -0.150	     0.067	     0.069	     0.178
  0.398400	    -0.121	     0.052	     0.057	     0.144
  0.401720	    -0.139	     0.034	     0.044	     0.150
  0.405040	    -0.144	     0.030	     0.059	     0.158
  0.408360	    -0.127	     0.071	     0.064	     0.159
  0.411680	    -0.153	     0.051	     0.050	     0.169
  0.415000	    -0.157	     0.017	     0.053	     0.167
  0.418320	    -0.151	     0.045	     0.075	     0.175
  0.421640	    -0.124	     0.063	     0.057	     0.150
  0.424960	    -0.141	     0.034	     0.065	     0.159
  0.428280	    -0.152	     0.045	     0.052	     0.167
  0.431600	    -0.174	     0.055	     0.054	     0.190
  0.434920	    -0.170	     0.050	     0.050	     0.184
  0.438240	    -0.146	     0.045	     0.067	     0.167
  0.441560	    -0.136	     0.061	     0.066	     0.163
  0.444880	    -0.141	     0.045	     0.076	     0.166
  0.448200	    -0.157	     0.047	     0.062	     0.175
  0.451520	    -0.154	     0.047	     0.079	     0.179
  0.454840	    -0.157	     0.050	     0.082	     0.184
  0.458160	    -0.130	     0.065	     0.043	     0.152
  0.461480	    -0.167	     0.043	     0.045	     0.178
  0.464800	    -0.172	     0.045	     0.060	     0.188
  0.468120	    -0.166	     0.019	     0.071	     0.182
  0.471440	    -0.141	     0.050	     0.075	     0.167
  0.474760	    -0.170	     0.055	     0.071	     0.192
  0.478080	    -0.172	     0.070	     0.056	     0.194
  0.481400	    -0.159	     0.060	     0.061	     0.181
  0.484720	    -0.167	     0.048	     0.065	     0.186
  0.488040	    -0.158	     0.070	     0.084	     0.192
