All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:36:14
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.024	     0.015	     0.062	     0.068
  0.006640	     0.053	     0.014	     0.090	     0.105
  0.009960	     0.032	     0.001	     0.082	     0.088
  0.013280	    -0.010	    -0.001	     0.075	     0.076
  0.016600	     0.032	     0.034	     0.043	     0.063
  0.019920	     0.042	     0.048	     0.079	     0.102
  0.023240	     0.030	     0.012	     0.049	     0.059
  0.026560	     0.030	     0.008	     0.084	     0.090
  0.029880	     0.023	     0.010	     0.063	     0.068
  0.033200	     0.065	     0.023	     0.066	     0.095
  0.036520	     0.042	    -0.014	     0.084	     0.095
  0.039840	     0.066	     0.004	     0.061	     0.090
  0.043160	     0.030	     0.023	     0.089	     0.097
  0.046480	     0.019	     0.059	     0.069	     0.093
  0.049800	     0.039	     0.004	     0.049	     0.063
  0.053120	     0.024	     0.011	     0.043	     0.050
  0.056440	     0.017	     0.006	     0.076	     0.078
  0.059760	     0.050	     0.043	     0.063	     0.091
  0.063080	     0.035	    -0.011	     0.056	     0.067
  0.066400	     0.024	     0.014	     0.073	     0.078
  0.069720	     0.020	     0.072	     0.046	     0.088
  0.073040	     0.034	     0.022	     0.080	     0.090
  0.076360	     0.022	    -0.010	     0.095	     0.098
  0.079680	     0.022	     0.022	     0.059	     0.067
  0.083000	     0.005	     0.005	     0.046	     0.047
  0.086320	     0.034	     0.021	     0.061	     0.073
  0.089640	     0.002	     0.018	     0.058	     0.061
  0.092960	     0.028	     0.014	     0.072	     0.079
  0.096280	     0.029	     0.021	     0.074	     0.082
  0.099600	     0.031	    -0.004	     0.067	     0.074
  0.102920	     0.014	     0.030	     0.078	     0.085
  0.106240	     0.016	    -0.001	     0.068	     0.070
  0.109560	     0.027	     0.010	     0.058	     0.065
  0.112880	     0.035	     0.010	     0.037	     0.052
  0.116200	     0.032	     0.027	     0.073	     0.084
  0.119520	    -0.001	     0.043	     0.064	     0.077
  0.122840	     0.020	     0.008	     0.081	     0.084
  0.126160	     0.030	     0.023	     0.028	     0.047
  0.129480	     0.029	    -0.012	     0.071	     0.078
  0.132800	     0.039	     0.017	     0.070	     0.082
  0.136120	     0.041	     0.024	     0.102	     0.113
  0.139440	     0.032	     0.018	     0.064	     0.074
  0.142760	     0.054	     0.021	     0.079	     0.098
  0.146080	     0.051	     0.021	     0.054	     0.077
  0.149400	     0.031	     0.019	     0.073	     0.082
  0.152720	     0.046	     0.014	     0.061	     0.078
  0.156040	     0.024	     0.016	     0.061	     0.067
  0.159360	     0.023	    -0.002	     0.049	     0.054
  0.162680	     0.042	     0.008	     0.055	     0.070
  0.166000	     0.004	     0.023	     0.034	     0.041
  0.169320	     0.039	     0.016	     0.078	     0.089
  0.172640	     0.025	     0.014	     0.056	     0.063
  0.175960	     0.036	     0.006	     0.063	     0.073
  0.179280	     0.055	     0.025	     0.063	     0.087
  0.182600	     0.024	     0.021	     0.064	     0.072
  0.185920	     0.062	     0.037	     0.049	     0.087
  0.189240	     0.039	     0.017	     0.062	     0.075
  0.192560	     0.043	     0.022	     0.048	     0.068
  0.195880	     0.047	     0.015	     0.092	     0.104
  0.199200	     0.006	     0.005	     0.047	     0.048
  0.202520	     0.032	     0.021	     0.065	     0.075
  0.205840	     0.057	     0.040	     0.037	     0.079
  0.209160	     0.037	     0.012	     0.045	     0.059
  0.212480	     0.036	     0.022	     0.040	     0.058
  0.215800	     0.015	     0.019	     0.036	     0.043
  0.219120	     0.036	     0.019	     0.031	     0.051
  0.222440	     0.030	     0.016	     0.075	     0.082
  0.225760	     0.016	     0.006	     0.046	     0.049
  0.229080	     0.041	     0.019	     0.053	     0.070
