All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:43:59
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.265	    -0.037	     0.046	     0.271
  0.006640	     0.319	    -0.049	     0.064	     0.329
  0.009960	     0.310	    -0.074	     0.075	     0.327
  0.013280	     0.307	    -0.024	     0.069	     0.316
  0.016600	     0.312	    -0.020	     0.057	     0.318
  0.019920	     0.299	    -0.062	     0.071	     0.314
  0.023240	     0.270	    -0.044	     0.087	     0.287
  0.026560	     0.302	    -0.064	     0.101	     0.325
  0.029880	     0.306	    -0.048	     0.075	     0.319
  0.033200	     0.303	    -0.043	     0.080	     0.316
  0.036520	     0.267	    -0.064	     0.089	     0.289
  0.039840	     0.289	    -0.027	     0.081	     0.301
  0.043160	     0.296	    -0.037	     0.062	     0.305
  0.046480	     0.335	    -0.066	     0.053	     0.346
  0.049800	     0.304	    -0.074	     0.079	     0.323
  0.053120	     0.292	    -0.052	     0.078	     0.307
  0.056440	     0.305	    -0.071	     0.074	     0.322
  0.059760	     0.288	    -0.044	     0.056	     0.297
  0.063080	     0.311	    -0.062	     0.047	     0.321
  0.066400	     0.285	    -0.017	     0.068	     0.293
  0.069720	     0.308	    -0.052	     0.046	     0.316
  0.073040	     0.289	    -0.049	     0.070	     0.301
  0.076360	     0.311	    -0.022	     0.078	     0.321
  0.079680	     0.300	    -0.010	     0.071	     0.308
  0.083000	     0.293	    -0.038	     0.067	     0.303
  0.086320	     0.293	    -0.073	     0.048	     0.306
  0.089640	     0.307	    -0.040	     0.068	     0.317
  0.092960	     0.297	    -0.061	     0.064	     0.310
  0.096280	     0.285	    -0.074	     0.089	     0.308
  0.099600	     0.312	    -0.053	     0.046	     0.320
  0.102920	     0.299	    -0.025	     0.056	     0.305
  0.106240	     0.294	    -0.066	     0.071	     0.310
  0.109560	     0.288	    -0.035	     0.049	     0.294
  0.112880	     0.316	    -0.062	     0.041	     0.325
  0.116200	     0.280	    -0.015	     0.067	     0.288
  0.119520	     0.299	    -0.044	     0.081	     0.313
  0.122840	     0.311	    -0.041	     0.062	     0.320
  0.126160	     0.309	    -0.052	     0.054	     0.318
  0.129480	     0.303	    -0.031	     0.072	     0.313
  0.132800	     0.329	    -0.055	     0.056	     0.338
  0.136120	     0.306	    -0.033	     0.062	     0.314
  0.139440	     0.274	    -0.037	     0.079	     0.288
  0.142760	     0.300	    -0.088	     0.081	     0.323
  0.146080	     0.304	    -0.042	     0.064	     0.313
  0.149400	     0.317	    -0.046	     0.047	     0.324
  0.152720	     0.291	    -0.060	     0.071	     0.305
  0.156040	     0.297	    -0.061	     0.071	     0.311
  0.159360	     0.300	    -0.055	     0.034	     0.307
  0.162680	     0.285	    -0.021	     0.074	     0.295
  0.166000	     0.297	    -0.055	     0.052	     0.306
  0.169320	     0.312	    -0.060	     0.063	     0.324
  0.172640	     0.306	    -0.045	     0.066	     0.316
  0.175960	     0.303	    -0.029	     0.087	     0.317
  0.179280	     0.319	    -0.033	     0.069	     0.328
  0.182600	     0.292	    -0.021	     0.039	     0.295
  0.185920	     0.303	    -0.065	     0.072	     0.318
  0.189240	     0.290	    -0.063	     0.063	     0.303
