All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:37:57
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.083	    -0.009	     0.054	     0.099
  0.006640	     0.081	     0.002	     0.049	     0.095
  0.009960	     0.104	     0.008	     0.049	     0.115
  0.013280	     0.095	     0.003	     0.037	     0.102
  0.016600	     0.098	     0.012	     0.054	     0.113
  0.019920	     0.094	     0.001	     0.067	     0.115
  0.023240	     0.075	     0.003	     0.049	     0.090
  0.026560	     0.090	     0.034	     0.034	     0.102
  0.029880	     0.094	     0.028	     0.032	     0.103
  0.033200	     0.111	     0.001	     0.035	     0.116
  0.036520	     0.075	    -0.005	     0.057	     0.094
  0.039840	     0.122	    -0.002	     0.074	     0.143
  0.043160	     0.094	    -0.021	     0.030	     0.101
  0.046480	     0.093	    -0.018	     0.086	     0.128
  0.049800	     0.080	     0.026	     0.058	     0.102
  0.053120	     0.105	     0.019	     0.055	     0.120
  0.056440	     0.087	    -0.008	     0.072	     0.113
  0.059760	     0.076	    -0.006	     0.053	     0.093
  0.063080	     0.052	     0.001	     0.062	     0.081
  0.066400	     0.077	    -0.006	     0.055	     0.095
  0.069720	     0.076	    -0.018	     0.067	     0.103
  0.073040	     0.073	     0.024	     0.087	     0.116
  0.076360	     0.101	     0.001	     0.055	     0.115
  0.079680	     0.090	    -0.006	     0.056	     0.106
  0.083000	     0.057	    -0.007	     0.052	     0.077
  0.086320	     0.093	    -0.015	     0.086	     0.128
  0.089640	     0.084	    -0.021	     0.056	     0.103
  0.092960	     0.084	     0.008	     0.061	     0.104
  0.096280	     0.074	    -0.010	     0.070	     0.102
  0.099600	     0.062	    -0.012	     0.061	     0.088
  0.102920	     0.087	     0.021	     0.045	     0.100
  0.106240	     0.077	    -0.012	     0.067	     0.103
  0.109560	     0.097	    -0.007	     0.052	     0.110
  0.112880	     0.090	     0.019	     0.067	     0.114
  0.116200	     0.086	    -0.011	     0.049	     0.100
  0.119520	     0.088	     0.001	     0.075	     0.116
  0.122840	     0.105	     0.025	     0.065	     0.126
  0.126160	     0.069	     0.012	     0.047	     0.084
  0.129480	     0.096	     0.022	     0.062	     0.116
  0.132800	     0.104	     0.012	     0.071	     0.126
  0.136120	     0.081	    -0.035	     0.071	     0.113
  0.139440	     0.066	     0.014	     0.060	     0.090
  0.142760	     0.088	    -0.023	     0.062	     0.110
  0.146080	     0.090	     0.001	     0.072	     0.115
  0.149400	     0.099	     0.003	     0.060	     0.116
  0.152720	     0.065	     0.008	     0.042	     0.078
  0.156040	     0.099	    -0.001	     0.048	     0.110
  0.159360	     0.081	     0.009	     0.038	     0.090
  0.162680	     0.086	     0.007	     0.061	     0.106
  0.166000	     0.084	     0.000	     0.037	     0.092
  0.169320	     0.088	     0.003	     0.072	     0.114
  0.172640	     0.073	     0.003	     0.043	     0.085
  0.175960	     0.077	    -0.009	     0.053	     0.094
  0.179280	     0.096	     0.023	     0.050	     0.111
  0.182600	     0.089	     0.007	     0.066	     0.111
  0.185920	     0.101	    -0.015	     0.049	     0.113
  0.189240	     0.095	     0.001	     0.049	     0.107
  0.192560	     0.089	    -0.009	     0.056	     0.106
  0.195880	     0.109	     0.010	     0.071	     0.130
  0.199200	     0.091	    -0.004	     0.033	     0.097
  0.202520	     0.094	     0.014	     0.069	     0.117
  0.205840	     0.081	    -0.010	     0.050	     0.096
  0.209160	     0.095	    -0.009	     0.053	     0.109
  0.212480	     0.077	     0.006	     0.064	     0.100
  0.215800	     0.104	     0.001	     0.075	     0.128
  0.219120	     0.072	     0.006	     0.058	     0.093
  0.222440	     0.100	    -0.005	     0.069	     0.122
  0.225760	     0.091	    -0.010	     0.068	     0.114
  0.229080	     0.088	    -0.007	     0.075	     0.116
  0.232400	     0.086	     0.006	     0.049	     0.099
  0.235720	     0.092	    -0.006	     0.064	     0.112
  0.239040	     0.094	    -0.014	     0.067	     0.116
  0.242360	     0.082	    -0.006	     0.047	     0.095
  0.245680	     0.099	     0.006	     0.065	     0.119
  0.249000	     0.069	     0.005	     0.052	     0.087
  0.252320	     0.090	    -0.005	     0.066	     0.112
  0.255640	     0.091	    -0.001	     0.062	     0.110
  0.258960	     0.070	     0.016	     0.061	     0.094
  0.262280	     0.083	     0.021	     0.044	     0.096
  0.265600	     0.090	    -0.009	     0.038	     0.098
  0.268920	     0.099	     0.035	     0.058	     0.120
  0.272240	     0.116	     0.005	     0.064	     0.133
  0.275560	     0.097	    -0.010	     0.046	     0.108
  0.278880	     0.080	    -0.010	     0.047	     0.093
  0.282200	     0.098	     0.015	     0.050	     0.111
  0.285520	     0.096	     0.039	     0.052	     0.116
  0.288840	     0.089	    -0.010	     0.059	     0.107
  0.292160	     0.096	    -0.001	     0.061	     0.114
  0.295480	     0.105	     0.017	     0.059	     0.122
  0.298800	     0.119	    -0.006	     0.075	     0.141
  0.302120	     0.117	     0.000	     0.067	     0.135
  0.305440	     0.105	    -0.012	     0.067	     0.125
  0.308760	     0.111	     0.001	     0.071	     0.132
  0.312080	     0.116	     0.014	     0.049	     0.127
  0.315400	     0.113	     0.013	     0.054	     0.126
  0.318720	     0.129	    -0.024	     0.058	     0.143
  0.322040	     0.124	    -0.004	     0.054	     0.135
  0.325360	     0.097	     0.010	     0.051	     0.110
  0.328680	     0.109	     0.001	     0.044	     0.118
  0.332000	     0.113	    -0.007	     0.045	     0.122
  0.335320	     0.113	     0.008	     0.031	     0.117
  0.338640	     0.093	     0.012	     0.077	     0.121
  0.341960	     0.080	     0.015	     0.049	     0.095
  0.345280	     0.088	     0.022	     0.063	     0.110
  0.348600	     0.121	     0.005	     0.095	     0.154
  0.351920	     0.092	     0.001	     0.058	     0.109
  0.355240	     0.097	     0.011	     0.055	     0.112
  0.358560	     0.090	     0.001	     0.067	     0.112
  0.361880	     0.082	     0.023	     0.035	     0.092
  0.365200	     0.106	    -0.006	     0.071	     0.128
  0.368520	     0.111	    -0.009	     0.049	     0.122
  0.371840	     0.104	    -0.003	     0.063	     0.122
  0.375160	     0.094	     0.023	     0.027	     0.100
  0.378480	     0.078	     0.002	     0.046	     0.091
  0.381800	     0.078	    -0.012	     0.072	     0.107
  0.385120	     0.078	     0.017	     0.093	     0.123
  0.388440	     0.091	    -0.024	     0.067	     0.116
  0.391760	     0.080	     0.017	     0.045	     0.093
  0.395080	     0.106	    -0.038	     0.063	     0.129
  0.398400	     0.063	    -0.024	     0.055	     0.087
  0.401720	     0.084	     0.014	     0.043	     0.095
  0.405040	     0.087	     0.006	     0.082	     0.120
  0.408360	     0.103	     0.031	     0.043	     0.116
  0.411680	     0.081	     0.003	     0.049	     0.095
  0.415000	     0.098	    -0.014	     0.055	     0.113
  0.418320	     0.093	     0.003	     0.083	     0.125
  0.421640	     0.098	     0.015	     0.044	     0.108
  0.424960	     0.098	     0.000	     0.061	     0.115
  0.428280	     0.093	     0.010	     0.038	     0.101
  0.431600	     0.098	    -0.007	     0.063	     0.117
  0.434920	     0.094	     0.003	     0.108	     0.143
  0.438240	     0.080	    -0.014	     0.059	     0.100
  0.441560	     0.104	    -0.012	     0.043	     0.113
  0.444880	     0.109	     0.013	     0.086	     0.139
  0.448200	     0.087	     0.012	     0.041	     0.097
  0.451520	     0.072	     0.010	     0.086	     0.113
  0.454840	     0.088	    -0.012	     0.052	     0.103
  0.458160	     0.098	    -0.001	     0.068	     0.119
  0.461480	     0.098	    -0.007	     0.070	     0.121
  0.464800	     0.087	    -0.005	     0.082	     0.120
  0.468120	     0.096	     0.006	     0.077	     0.123
  0.471440	     0.096	    -0.023	     0.054	     0.113
  0.474760	     0.074	    -0.010	     0.059	     0.095
  0.478080	     0.070	    -0.004	     0.047	     0.084
  0.481400	     0.057	     0.002	     0.090	     0.107
  0.484720	     0.075	    -0.010	     0.051	     0.091
  0.488040	     0.086	     0.024	     0.068	     0.112
  0.491360	     0.095	    -0.024	     0.078	     0.125
  0.494680	     0.094	     0.006	     0.052	     0.108
  0.498000	     0.075	     0.027	     0.061	     0.100
  0.501320	     0.081	     0.019	     0.072	     0.110
  0.504640	     0.069	     0.001	     0.098	     0.120
  0.507960	     0.077	    -0.027	     0.050	     0.096
  0.511280	     0.051	    -0.013	     0.060	     0.080
  0.514600	     0.084	     0.011	     0.067	     0.108
  0.517920	     0.081	     0.003	     0.038	     0.090
  0.521240	     0.090	     0.001	     0.046	     0.101
  0.524560	     0.087	     0.016	     0.072	     0.114
  0.527880	     0.078	    -0.017	     0.067	     0.104
  0.531200	     0.086	     0.008	     0.024	     0.090
  0.534520	     0.072	     0.007	     0.055	     0.091
  0.537840	     0.062	     0.014	     0.046	     0.078
  0.541160	     0.087	    -0.016	     0.047	     0.100
  0.544480	     0.086	    -0.002	     0.055	     0.102
  0.547800	     0.088	     0.000	     0.075	     0.116
  0.551120	     0.076	    -0.018	     0.074	     0.108
  0.554440	     0.094	    -0.010	     0.061	     0.113
  0.557760	     0.090	     0.010	     0.053	     0.105
  0.561080	     0.091	     0.000	     0.061	     0.110
  0.564400	     0.066	    -0.001	     0.075	     0.100
  0.567720	     0.095	     0.005	     0.072	     0.119
  0.571040	     0.097	     0.021	     0.055	     0.113
  0.574360	     0.089	     0.000	     0.043	     0.099
  0.577680	     0.099	    -0.006	     0.049	     0.111
  0.581000	     0.078	    -0.004	     0.042	     0.089
  0.584320	     0.077	    -0.012	     0.046	     0.090
  0.587640	     0.099	     0.020	     0.053	     0.114
  0.590960	     0.088	    -0.003	     0.096	     0.130
  0.594280	     0.085	    -0.009	     0.072	     0.112
  0.597600	     0.077	     0.000	     0.057	     0.096
  0.600920	     0.088	    -0.024	     0.040	     0.100
  0.604240	     0.089	     0.027	     0.066	     0.114
  0.607560	     0.063	    -0.002	     0.044	     0.077
  0.610880	     0.070	    -0.007	     0.074	     0.102
  0.614200	     0.097	    -0.012	     0.059	     0.114
  0.617520	     0.064	     0.011	     0.045	     0.079
  0.620840	     0.091	     0.014	     0.061	     0.110
  0.624160	     0.108	    -0.015	     0.074	     0.132
  0.627480	     0.088	    -0.009	     0.074	     0.115
  0.630800	     0.072	     0.005	     0.040	     0.083
  0.634120	     0.100	    -0.014	     0.056	     0.115
  0.637440	     0.097	     0.009	     0.032	     0.103
  0.640760	     0.092	    -0.004	     0.069	     0.115
  0.644080	     0.084	    -0.009	     0.055	     0.101
  0.647400	     0.077	    -0.001	     0.066	     0.101
  0.650720	     0.068	     0.019	     0.058	     0.091
  0.654040	     0.084	    -0.001	     0.070	     0.109
