All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:50:25
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.639	    -0.092	     0.083	     0.651
  0.006640	     0.638	    -0.122	     0.082	     0.655
  0.009960	     0.614	    -0.083	     0.098	     0.627
  0.013280	     0.622	    -0.127	     0.093	     0.642
  0.016600	     0.625	    -0.105	     0.075	     0.638
  0.019920	     0.640	    -0.112	     0.058	     0.652
  0.023240	     0.625	    -0.115	     0.067	     0.639
  0.026560	     0.608	    -0.123	     0.094	     0.627
  0.029880	     0.611	    -0.100	     0.089	     0.625
  0.033200	     0.617	    -0.097	     0.054	     0.627
  0.036520	     0.636	    -0.131	     0.068	     0.653
  0.039840	     0.641	    -0.132	     0.080	     0.659
  0.043160	     0.630	    -0.103	     0.078	     0.643
  0.046480	     0.612	    -0.096	     0.080	     0.625
  0.049800	     0.627	    -0.077	     0.072	     0.636
  0.053120	     0.621	    -0.104	     0.068	     0.633
  0.056440	     0.630	    -0.097	     0.076	     0.642
  0.059760	     0.620	    -0.102	     0.067	     0.632
  0.063080	     0.627	    -0.096	     0.087	     0.640
  0.066400	     0.632	    -0.105	     0.074	     0.645
  0.069720	     0.615	    -0.140	     0.081	     0.636
  0.073040	     0.627	    -0.102	     0.068	     0.639
  0.076360	     0.629	    -0.141	     0.074	     0.649
  0.079680	     0.625	    -0.106	     0.098	     0.641
  0.083000	     0.625	    -0.095	     0.074	     0.636
  0.086320	     0.629	    -0.122	     0.099	     0.648
  0.089640	     0.621	    -0.075	     0.084	     0.631
  0.092960	     0.636	    -0.092	     0.080	     0.648
  0.096280	     0.617	    -0.125	     0.077	     0.634
  0.099600	     0.606	    -0.110	     0.071	     0.620
  0.102920	     0.627	    -0.106	     0.062	     0.639
  0.106240	     0.608	    -0.128	     0.075	     0.626
  0.109560	     0.604	    -0.103	     0.062	     0.616
  0.112880	     0.633	    -0.105	     0.082	     0.647
  0.116200	     0.620	    -0.110	     0.091	     0.636
  0.119520	     0.636	    -0.130	     0.069	     0.653
  0.122840	     0.620	    -0.103	     0.100	     0.636
  0.126160	     0.640	    -0.095	     0.093	     0.654
  0.129480	     0.628	    -0.113	     0.095	     0.645
  0.132800	     0.618	    -0.104	     0.072	     0.631
  0.136120	     0.620	    -0.113	     0.081	     0.635
  0.139440	     0.617	    -0.100	     0.083	     0.631
  0.142760	     0.638	    -0.117	     0.096	     0.656
  0.146080	     0.644	    -0.100	     0.067	     0.655
  0.149400	     0.625	    -0.106	     0.096	     0.641
  0.152720	     0.622	    -0.112	     0.095	     0.639
  0.156040	     0.640	    -0.096	     0.068	     0.651
  0.159360	     0.637	    -0.156	     0.094	     0.663
