All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:30:15
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.286	     0.061	     0.032	     0.294
  0.006640	    -0.308	     0.115	     0.039	     0.331
  0.009960	    -0.300	     0.081	     0.031	     0.312
  0.013280	    -0.289	     0.068	     0.058	     0.303
  0.016600	    -0.297	     0.073	     0.043	     0.309
  0.019920	    -0.301	     0.100	     0.080	     0.327
  0.023240	    -0.292	     0.074	     0.043	     0.304
  0.026560	    -0.282	     0.086	     0.060	     0.301
  0.029880	    -0.283	     0.085	     0.050	     0.300
  0.033200	    -0.273	     0.086	     0.049	     0.290
  0.036520	    -0.267	     0.090	     0.036	     0.284
  0.039840	    -0.317	     0.091	     0.047	     0.333
  0.043160	    -0.299	     0.061	     0.068	     0.313
  0.046480	    -0.273	     0.065	     0.084	     0.293
  0.049800	    -0.272	     0.079	     0.067	     0.291
  0.053120	    -0.297	     0.061	     0.057	     0.309
  0.056440	    -0.302	     0.081	     0.034	     0.315
  0.059760	    -0.303	     0.065	     0.038	     0.312
  0.063080	    -0.296	     0.055	     0.042	     0.304
  0.066400	    -0.295	     0.087	     0.041	     0.310
  0.069720	    -0.290	     0.079	     0.068	     0.308
  0.073040	    -0.299	     0.064	     0.071	     0.314
  0.076360	    -0.288	     0.072	     0.048	     0.301
  0.079680	    -0.296	     0.074	     0.047	     0.309
  0.083000	    -0.292	     0.086	     0.068	     0.312
  0.086320	    -0.295	     0.074	     0.028	     0.305
  0.089640	    -0.261	     0.078	     0.053	     0.278
  0.092960	    -0.287	     0.066	     0.037	     0.297
  0.096280	    -0.273	     0.099	     0.061	     0.297
  0.099600	    -0.298	     0.097	     0.057	     0.319
  0.102920	    -0.301	     0.086	     0.051	     0.317
  0.106240	    -0.307	     0.070	     0.046	     0.318
  0.109560	    -0.307	     0.071	     0.050	     0.319
  0.112880	    -0.277	     0.086	     0.067	     0.298
  0.116200	    -0.313	     0.098	     0.040	     0.330
  0.119520	    -0.312	     0.072	     0.039	     0.323
  0.122840	    -0.311	     0.081	     0.062	     0.327
