All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:40:55
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.184	    -0.012	     0.040	     0.189
  0.006640	     0.164	    -0.033	     0.062	     0.178
  0.009960	     0.181	    -0.029	     0.070	     0.196
  0.013280	     0.191	     0.002	     0.047	     0.197
  0.016600	     0.180	    -0.020	     0.059	     0.190
  0.019920	     0.141	    -0.015	     0.058	     0.153
  0.023240	     0.164	    -0.004	     0.047	     0.171
  0.026560	     0.151	    -0.004	     0.053	     0.160
  0.029880	     0.182	    -0.025	     0.071	     0.197
  0.033200	     0.180	    -0.009	     0.060	     0.190
  0.036520	     0.162	    -0.005	     0.053	     0.171
  0.039840	     0.142	    -0.027	     0.056	     0.155
  0.043160	     0.168	     0.004	     0.056	     0.177
  0.046480	     0.175	    -0.021	     0.031	     0.179
  0.049800	     0.176	    -0.013	     0.044	     0.182
  0.053120	     0.164	    -0.031	     0.074	     0.183
  0.056440	     0.178	     0.003	     0.084	     0.197
  0.059760	     0.180	    -0.003	     0.041	     0.185
  0.063080	     0.158	     0.006	     0.061	     0.169
  0.066400	     0.178	    -0.025	     0.076	     0.195
  0.069720	     0.159	    -0.008	     0.088	     0.182
  0.073040	     0.161	    -0.010	     0.058	     0.171
  0.076360	     0.152	    -0.012	     0.055	     0.162
  0.079680	     0.147	    -0.031	     0.050	     0.158
  0.083000	     0.152	    -0.023	     0.068	     0.168
  0.086320	     0.167	    -0.017	     0.081	     0.186
  0.089640	     0.161	    -0.019	     0.058	     0.172
  0.092960	     0.133	    -0.018	     0.050	     0.143
  0.096280	     0.155	     0.012	     0.080	     0.175
  0.099600	     0.149	     0.006	     0.050	     0.157
  0.102920	     0.142	     0.001	     0.062	     0.155
  0.106240	     0.152	    -0.024	     0.070	     0.169
  0.109560	     0.147	    -0.005	     0.068	     0.162
  0.112880	     0.148	    -0.014	     0.052	     0.157
  0.116200	     0.177	    -0.004	     0.076	     0.193
  0.119520	     0.136	    -0.014	     0.056	     0.148
  0.122840	     0.157	    -0.007	     0.064	     0.170
  0.126160	     0.171	    -0.010	     0.049	     0.178
  0.129480	     0.119	    -0.015	     0.080	     0.144
  0.132800	     0.141	    -0.028	     0.062	     0.157
  0.136120	     0.170	    -0.032	     0.052	     0.181
  0.139440	     0.163	    -0.017	     0.069	     0.178
  0.142760	     0.171	    -0.019	     0.065	     0.184
  0.146080	     0.149	    -0.018	     0.065	     0.164
  0.149400	     0.165	    -0.009	     0.068	     0.179
  0.152720	     0.144	    -0.007	     0.065	     0.158
  0.156040	     0.169	     0.003	     0.055	     0.178
  0.159360	     0.159	    -0.013	     0.074	     0.176
  0.162680	     0.141	    -0.015	     0.062	     0.155
  0.166000	     0.157	    -0.004	     0.065	     0.170
  0.169320	     0.163	    -0.011	     0.066	     0.176
  0.172640	     0.155	    -0.028	     0.067	     0.171
  0.175960	     0.174	    -0.018	     0.067	     0.187
  0.179280	     0.151	    -0.010	     0.062	     0.164
  0.182600	     0.186	    -0.006	     0.042	     0.191
  0.185920	     0.157	    -0.020	     0.074	     0.175
  0.189240	     0.173	    -0.002	     0.069	     0.186
  0.192560	     0.144	     0.000	     0.072	     0.161
  0.195880	     0.146	     0.002	     0.075	     0.164
  0.199200	     0.145	    -0.016	     0.081	     0.167
  0.202520	     0.170	    -0.023	     0.070	     0.185
  0.205840	     0.145	    -0.026	     0.049	     0.155
  0.209160	     0.158	    -0.018	     0.076	     0.176
  0.212480	     0.158	    -0.017	     0.061	     0.170
  0.215800	     0.170	    -0.009	     0.047	     0.177
  0.219120	     0.154	    -0.013	     0.069	     0.169
  0.222440	     0.174	     0.011	     0.059	     0.184
  0.225760	     0.149	     0.003	     0.069	     0.164
  0.229080	     0.165	     0.004	     0.060	     0.176
  0.232400	     0.167	    -0.044	     0.057	     0.182
  0.235720	     0.182	    -0.009	     0.062	     0.192
  0.239040	     0.168	    -0.014	     0.053	     0.177
  0.242360	     0.175	    -0.032	     0.031	     0.181
  0.245680	     0.167	    -0.026	     0.064	     0.181
  0.249000	     0.163	    -0.001	     0.083	     0.183
  0.252320	     0.167	    -0.001	     0.072	     0.182
  0.255640	     0.206	    -0.010	     0.077	     0.220
  0.258960	     0.169	    -0.017	     0.055	     0.179
  0.262280	     0.152	    -0.023	     0.055	     0.163
  0.265600	     0.155	     0.007	     0.056	     0.165
  0.268920	     0.164	     0.000	     0.049	     0.171
  0.272240	     0.170	    -0.008	     0.048	     0.177
  0.275560	     0.163	    -0.003	     0.062	     0.174
  0.278880	     0.151	    -0.011	     0.053	     0.160
  0.282200	     0.153	    -0.012	     0.057	     0.164
  0.285520	     0.142	     0.001	     0.068	     0.157
  0.288840	     0.171	    -0.018	     0.078	     0.189
  0.292160	     0.148	    -0.035	     0.061	     0.164
  0.295480	     0.175	    -0.032	     0.079	     0.195
  0.298800	     0.138	    -0.020	     0.053	     0.149
  0.302120	     0.163	    -0.012	     0.067	     0.177
  0.305440	     0.142	    -0.012	     0.064	     0.156
  0.308760	     0.137	    -0.017	     0.062	     0.151
  0.312080	     0.130	    -0.023	     0.047	     0.140
  0.315400	     0.135	     0.001	     0.065	     0.150
  0.318720	     0.140	    -0.001	     0.071	     0.157
  0.322040	     0.163	    -0.019	     0.056	     0.173
  0.325360	     0.163	    -0.009	     0.062	     0.175
  0.328680	     0.191	    -0.041	     0.069	     0.207
  0.332000	     0.148	    -0.009	     0.056	     0.158
  0.335320	     0.159	    -0.014	     0.066	     0.173
  0.338640	     0.159	     0.016	     0.047	     0.167
  0.341960	     0.158	    -0.032	     0.047	     0.168
  0.345280	     0.161	    -0.001	     0.068	     0.175
  0.348600	     0.151	    -0.010	     0.080	     0.171
  0.351920	     0.151	    -0.026	     0.074	     0.170
  0.355240	     0.137	    -0.008	     0.054	     0.147
  0.358560	     0.145	    -0.014	     0.059	     0.157
  0.361880	     0.150	     0.008	     0.077	     0.169
