All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:48:48
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.559	    -0.094	     0.108	     0.577
  0.006640	     0.530	    -0.094	     0.062	     0.542
  0.009960	     0.552	    -0.094	     0.084	     0.566
  0.013280	     0.546	    -0.089	     0.069	     0.557
  0.016600	     0.569	    -0.059	     0.062	     0.575
  0.019920	     0.563	    -0.086	     0.093	     0.577
  0.023240	     0.573	    -0.105	     0.086	     0.589
  0.026560	     0.540	    -0.108	     0.095	     0.559
  0.029880	     0.538	    -0.095	     0.056	     0.549
  0.033200	     0.560	    -0.086	     0.065	     0.570
  0.036520	     0.554	    -0.079	     0.061	     0.563
  0.039840	     0.588	    -0.076	     0.078	     0.598
  0.043160	     0.535	    -0.103	     0.063	     0.548
  0.046480	     0.556	    -0.099	     0.071	     0.569
  0.049800	     0.546	    -0.091	     0.048	     0.556
  0.053120	     0.530	    -0.090	     0.068	     0.542
  0.056440	     0.570	    -0.108	     0.067	     0.584
  0.059760	     0.557	    -0.094	     0.069	     0.569
  0.063080	     0.556	    -0.074	     0.058	     0.564
  0.066400	     0.552	    -0.089	     0.076	     0.564
  0.069720	     0.557	    -0.086	     0.065	     0.567
  0.073040	     0.546	    -0.104	     0.068	     0.560
  0.076360	     0.565	    -0.124	     0.078	     0.584
  0.079680	     0.549	    -0.105	     0.062	     0.562
  0.083000	     0.563	    -0.077	     0.086	     0.575
  0.086320	     0.548	    -0.101	     0.056	     0.560
  0.089640	     0.551	    -0.102	     0.066	     0.564
  0.092960	     0.543	    -0.087	     0.072	     0.555
  0.096280	     0.557	    -0.091	     0.064	     0.568
  0.099600	     0.570	    -0.115	     0.069	     0.586
  0.102920	     0.564	    -0.111	     0.069	     0.579
  0.106240	     0.571	    -0.116	     0.077	     0.588
  0.109560	     0.555	    -0.075	     0.083	     0.566
  0.112880	     0.546	    -0.110	     0.057	     0.560
  0.116200	     0.570	    -0.076	     0.073	     0.580
  0.119520	     0.549	    -0.094	     0.067	     0.561
  0.122840	     0.559	    -0.088	     0.080	     0.572
  0.126160	     0.562	    -0.096	     0.084	     0.576
  0.129480	     0.560	    -0.075	     0.061	     0.568
  0.132800	     0.544	    -0.086	     0.062	     0.554
  0.136120	     0.558	    -0.102	     0.074	     0.572
  0.139440	     0.554	    -0.106	     0.086	     0.571
  0.142760	     0.575	    -0.096	     0.090	     0.590
  0.146080	     0.569	    -0.105	     0.067	     0.582
  0.149400	     0.553	    -0.089	     0.102	     0.569
  0.152720	     0.560	    -0.093	     0.089	     0.575
  0.156040	     0.556	    -0.094	     0.079	     0.569
  0.159360	     0.562	    -0.099	     0.099	     0.579
  0.162680	     0.528	    -0.069	     0.068	     0.537
  0.166000	     0.570	    -0.106	     0.069	     0.584
  0.169320	     0.568	    -0.082	     0.056	     0.577
  0.172640	     0.560	    -0.088	     0.092	     0.574
  0.175960	     0.570	    -0.086	     0.083	     0.582
  0.179280	     0.564	    -0.112	     0.073	     0.580
  0.182600	     0.562	    -0.103	     0.057	     0.574
  0.185920	     0.575	    -0.091	     0.085	     0.588
  0.189240	     0.576	    -0.082	     0.067	     0.586
  0.192560	     0.547	    -0.085	     0.086	     0.560
  0.195880	     0.536	    -0.091	     0.075	     0.549
  0.199200	     0.572	    -0.075	     0.072	     0.581
  0.202520	     0.549	    -0.096	     0.064	     0.561
  0.205840	     0.573	    -0.101	     0.064	     0.585
  0.209160	     0.569	    -0.063	     0.072	     0.577
  0.212480	     0.550	    -0.118	     0.060	     0.566
  0.215800	     0.554	    -0.092	     0.050	     0.564
  0.219120	     0.563	    -0.087	     0.062	     0.573
  0.222440	     0.559	    -0.075	     0.090	     0.571
  0.225760	     0.554	    -0.105	     0.061	     0.567
  0.229080	     0.562	    -0.082	     0.065	     0.572
  0.232400	     0.547	    -0.110	     0.055	     0.561
  0.235720	     0.613	    -0.088	     0.083	     0.625
  0.239040	     0.567	    -0.108	     0.059	     0.580
  0.242360	     0.549	    -0.105	     0.069	     0.563
  0.245680	     0.568	    -0.106	     0.069	     0.582
  0.249000	     0.559	    -0.098	     0.092	     0.575
  0.252320	     0.562	    -0.092	     0.061	     0.573
  0.255640	     0.577	    -0.068	     0.070	     0.585
  0.258960	     0.564	    -0.103	     0.068	     0.577
  0.262280	     0.553	    -0.083	     0.085	     0.566
  0.265600	     0.570	    -0.084	     0.072	     0.581
  0.268920	     0.553	    -0.118	     0.069	     0.570
  0.272240	     0.568	    -0.097	     0.052	     0.579
  0.275560	     0.526	    -0.092	     0.074	     0.539
  0.278880	     0.551	    -0.114	     0.041	     0.564
  0.282200	     0.567	    -0.097	     0.035	     0.576
  0.285520	     0.567	    -0.098	     0.082	     0.581
  0.288840	     0.551	    -0.075	     0.079	     0.562
  0.292160	     0.575	    -0.133	     0.080	     0.596
  0.295480	     0.553	    -0.094	     0.087	     0.568
  0.298800	     0.545	    -0.105	     0.064	     0.559
  0.302120	     0.557	    -0.102	     0.050	     0.568
  0.305440	     0.564	    -0.102	     0.089	     0.580
