All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:32:41
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.173	     0.074	     0.067	     0.200
  0.006640	    -0.179	     0.055	     0.079	     0.203
  0.009960	    -0.177	     0.058	     0.043	     0.191
  0.013280	    -0.203	     0.072	     0.058	     0.223
  0.016600	    -0.219	     0.037	     0.059	     0.230
  0.019920	    -0.191	     0.037	     0.038	     0.198
  0.023240	    -0.196	     0.044	     0.047	     0.206
  0.026560	    -0.173	     0.047	     0.052	     0.187
  0.029880	    -0.199	     0.068	     0.031	     0.213
  0.033200	    -0.184	     0.086	     0.052	     0.210
  0.036520	    -0.200	     0.063	     0.075	     0.223
  0.039840	    -0.182	     0.050	     0.078	     0.204
  0.043160	    -0.162	     0.046	     0.040	     0.173
  0.046480	    -0.191	     0.048	     0.074	     0.210
  0.049800	    -0.189	     0.050	     0.065	     0.206
  0.053120	    -0.192	     0.056	     0.065	     0.210
  0.056440	    -0.165	     0.028	     0.071	     0.182
  0.059760	    -0.198	     0.068	     0.075	     0.222
  0.063080	    -0.167	     0.050	     0.082	     0.193
  0.066400	    -0.220	     0.044	     0.075	     0.237
  0.069720	    -0.188	     0.070	     0.060	     0.209
  0.073040	    -0.183	     0.042	     0.068	     0.200
  0.076360	    -0.225	     0.067	     0.027	     0.236
  0.079680	    -0.221	     0.051	     0.064	     0.236
  0.083000	    -0.177	     0.074	     0.078	     0.207
  0.086320	    -0.201	     0.057	     0.071	     0.221
  0.089640	    -0.201	     0.050	     0.068	     0.218
  0.092960	    -0.216	     0.049	     0.059	     0.229
  0.096280	    -0.187	     0.066	     0.045	     0.203
  0.099600	    -0.211	     0.067	     0.069	     0.232
  0.102920	    -0.183	     0.053	     0.071	     0.203
  0.106240	    -0.181	     0.086	     0.065	     0.211
  0.109560	    -0.181	     0.063	     0.060	     0.201
  0.112880	    -0.194	     0.055	     0.089	     0.220
  0.116200	    -0.186	     0.058	     0.065	     0.205
  0.119520	    -0.189	     0.064	     0.046	     0.205
  0.122840	    -0.197	     0.063	     0.065	     0.217
  0.126160	    -0.186	     0.070	     0.071	     0.211
  0.129480	    -0.216	     0.066	     0.080	     0.240
  0.132800	    -0.169	     0.043	     0.038	     0.178
  0.136120	    -0.189	     0.053	     0.081	     0.212
  0.139440	    -0.194	     0.034	     0.056	     0.205
  0.142760	    -0.164	     0.070	     0.064	     0.189
  0.146080	    -0.196	     0.068	     0.059	     0.216
  0.149400	    -0.179	     0.056	     0.028	     0.190
  0.152720	    -0.188	     0.079	     0.062	     0.213
  0.156040	    -0.181	     0.028	     0.037	     0.187
  0.159360	    -0.210	     0.075	     0.054	     0.229
  0.162680	    -0.191	     0.047	     0.035	     0.200
  0.166000	    -0.216	     0.070	     0.048	     0.232
  0.169320	    -0.172	     0.060	     0.065	     0.193
  0.172640	    -0.174	     0.063	     0.071	     0.198
  0.175960	    -0.199	     0.054	     0.069	     0.217
  0.179280	    -0.192	     0.041	     0.076	     0.211
  0.182600	    -0.193	     0.055	     0.075	     0.214
  0.185920	    -0.191	     0.049	     0.053	     0.204
  0.189240	    -0.201	     0.052	     0.046	     0.213
  0.192560	    -0.208	     0.082	     0.084	     0.239
  0.195880	    -0.203	     0.066	     0.049	     0.219
  0.199200	    -0.166	     0.065	     0.076	     0.194
  0.202520	    -0.211	     0.054	     0.080	     0.232
  0.205840	    -0.211	     0.044	     0.066	     0.225
  0.209160	    -0.204	     0.042	     0.082	     0.224
  0.212480	    -0.189	     0.070	     0.059	     0.210
  0.215800	    -0.183	     0.066	     0.057	     0.203
  0.219120	    -0.181	     0.026	     0.087	     0.202
  0.222440	    -0.208	     0.071	     0.074	     0.232
  0.225760	    -0.179	     0.049	     0.052	     0.193
  0.229080	    -0.186	     0.066	     0.056	     0.205
  0.232400	    -0.199	     0.055	     0.056	     0.214
  0.235720	    -0.181	     0.079	     0.087	     0.216
  0.239040	    -0.178	     0.074	     0.048	     0.199
  0.242360	    -0.201	     0.060	     0.064	     0.219
  0.245680	    -0.162	     0.074	     0.055	     0.186
  0.249000	    -0.191	     0.037	     0.080	     0.210
  0.252320	    -0.211	     0.067	     0.065	     0.231
  0.255640	    -0.199	     0.055	     0.077	     0.220
  0.258960	    -0.196	     0.034	     0.050	     0.205
  0.262280	    -0.178	     0.068	     0.072	     0.204
  0.265600	    -0.194	     0.063	     0.037	     0.207
  0.268920	    -0.179	     0.046	     0.060	     0.194
  0.272240	    -0.194	     0.044	     0.050	     0.205
  0.275560	    -0.213	     0.066	     0.074	     0.235
  0.278880	    -0.191	     0.046	     0.055	     0.204
  0.282200	    -0.224	     0.060	     0.057	     0.239
  0.285520	    -0.200	     0.053	     0.056	     0.214
  0.288840	    -0.177	     0.047	     0.066	     0.195
  0.292160	    -0.208	     0.054	     0.053	     0.221
  0.295480	    -0.194	     0.064	     0.064	     0.214
  0.298800	    -0.220	     0.080	     0.059	     0.241
  0.302120	    -0.220	     0.041	     0.086	     0.240
  0.305440	    -0.191	     0.049	     0.084	     0.214
  0.308760	    -0.179	     0.042	     0.043	     0.189
  0.312080	    -0.204	     0.077	     0.086	     0.234
  0.315400	    -0.218	     0.081	     0.056	     0.239
  0.318720	    -0.216	     0.073	     0.051	     0.234
  0.322040	    -0.208	     0.050	     0.075	     0.227
  0.325360	    -0.188	     0.066	     0.058	     0.208
  0.328680	    -0.183	     0.055	     0.062	     0.201
  0.332000	    -0.208	     0.077	     0.039	     0.225
  0.335320	    -0.188	     0.073	     0.046	     0.207
  0.338640	    -0.227	     0.034	     0.054	     0.236
  0.341960	    -0.225	     0.050	     0.059	     0.238
  0.345280	    -0.203	     0.087	     0.062	     0.229
  0.348600	    -0.194	     0.041	     0.067	     0.209
  0.351920	    -0.213	     0.031	     0.046	     0.220
  0.355240	    -0.173	     0.066	     0.044	     0.190
  0.358560	    -0.168	     0.040	     0.067	     0.185
  0.361880	    -0.202	     0.039	     0.074	     0.219
  0.365200	    -0.191	     0.064	     0.080	     0.217
  0.368520	    -0.176	     0.063	     0.061	     0.197
  0.371840	    -0.181	     0.073	     0.071	     0.208
  0.375160	    -0.174	     0.067	     0.061	     0.196
  0.378480	    -0.160	     0.063	     0.062	     0.183
  0.381800	    -0.217	     0.068	     0.058	     0.235
  0.385120	    -0.208	     0.053	     0.073	     0.227
  0.388440	    -0.190	     0.036	     0.040	     0.197
  0.391760	    -0.224	     0.045	     0.061	     0.236
  0.395080	    -0.201	     0.054	     0.059	     0.216
  0.398400	    -0.176	     0.071	     0.058	     0.198
  0.401720	    -0.203	     0.052	     0.040	     0.213
  0.405040	    -0.210	     0.054	     0.063	     0.226
  0.408360	    -0.182	     0.054	     0.087	     0.209
  0.411680	    -0.207	     0.050	     0.072	     0.225
  0.415000	    -0.194	     0.056	     0.073	     0.215
  0.418320	    -0.195	     0.054	     0.033	     0.205
  0.421640	    -0.218	     0.052	     0.062	     0.233
  0.424960	    -0.189	     0.047	     0.052	     0.202
  0.428280	    -0.213	     0.048	     0.047	     0.223
  0.431600	    -0.185	     0.070	     0.077	     0.212
  0.434920	    -0.203	     0.037	     0.046	     0.211
  0.438240	    -0.189	     0.072	     0.083	     0.219
  0.441560	    -0.194	     0.054	     0.074	     0.215
  0.444880	    -0.195	     0.056	     0.071	     0.215
  0.448200	    -0.198	     0.047	     0.049	     0.209
  0.451520	    -0.215	     0.048	     0.061	     0.229
  0.454840	    -0.182	     0.051	     0.077	     0.204
  0.458160	    -0.203	     0.063	     0.062	     0.221
  0.461480	    -0.183	     0.048	     0.052	     0.196
  0.464800	    -0.183	     0.069	     0.047	     0.201
  0.468120	    -0.193	     0.054	     0.077	     0.215
  0.471440	    -0.198	     0.067	     0.062	     0.218
  0.474760	    -0.200	     0.050	     0.075	     0.219
  0.478080	    -0.181	     0.033	     0.041	     0.188
  0.481400	    -0.164	     0.057	     0.035	     0.177
  0.484720	    -0.213	     0.077	     0.080	     0.240
  0.488040	    -0.207	     0.069	     0.075	     0.231
  0.491360	    -0.203	     0.077	     0.090	     0.235
  0.494680	    -0.188	     0.075	     0.056	     0.210
  0.498000	    -0.224	     0.059	     0.052	     0.237
  0.501320	    -0.204	     0.040	     0.059	     0.216
  0.504640	    -0.196	     0.030	     0.054	     0.206
  0.507960	    -0.180	     0.037	     0.059	     0.193
  0.511280	    -0.177	     0.039	     0.040	     0.186
  0.514600	    -0.209	     0.056	     0.065	     0.226
  0.517920	    -0.178	     0.050	     0.069	     0.197
  0.521240	    -0.203	     0.037	     0.053	     0.213
  0.524560	    -0.186	     0.061	     0.046	     0.201
  0.527880	    -0.194	     0.073	     0.056	     0.215
  0.531200	    -0.198	     0.059	     0.055	     0.214
  0.534520	    -0.193	     0.047	     0.068	     0.210
  0.537840	    -0.189	     0.056	     0.053	     0.204
  0.541160	    -0.199	     0.057	     0.071	     0.219
  0.544480	    -0.171	     0.064	     0.076	     0.198
  0.547800	    -0.202	     0.059	     0.064	     0.220
  0.551120	    -0.236	     0.070	     0.049	     0.251
  0.554440	    -0.174	     0.064	     0.097	     0.209
  0.557760	    -0.203	     0.060	     0.072	     0.224
  0.561080	    -0.179	     0.063	     0.065	     0.201
