3.719593	-0.024266	0.310078	3.732574
3.606548	-0.179448	0.161198	3.614606
3.597759	-0.134980	0.193168	3.605468
3.575542	-0.136948	0.158930	3.581692
3.585553	-0.107526	0.143442	3.590032
3.522954	-0.085322	0.152863	3.527301
3.521816	-0.122324	0.208817	3.530122
3.594874	-0.135901	0.100493	3.598845
3.604200	-0.154374	0.115245	3.609345
3.620715	-0.091387	0.088173	3.622941
