current_x_coil,current_y_coil,current_z_coil,Bx_probe,By_probe,Bz_probe,Bmod_probe,Bx_std_probe,By_std_probe,Bz_std_probe,Bmod_std_probe,Bmod_np_std_probe,slope,intercept,Bmod_linear
0.0,-200.18,0.0,0.04424709302325594,0.18397051495016623,-0.013564368770764397,-0.18970226069340157,-2.854978098808898e-05,0.00019789714700448784,6.184730624181822e-05,0.00011751406927155072,0.00011751406927155072,0.000903949350924783,-0.00884694270503021,-0.18979952377315326
0.0,-180.11,0.0,0.040481312292358934,0.1661067275747508,-0.011228820598006839,-0.17133670944233229,5.649373972867449e-05,9.178768245192339e-05,-5.4487358090621156e-05,7.717884084960111e-05,7.717884084960111e-05,0.000903949350924783,-0.00884694270503021,-0.17165726030009287
0.0,-160.15,0.0,0.03800955149501675,0.1467695182724252,-0.012493770764119914,-0.15212531612679878,-8.345751940521014e-06,0.00011084786935816777,-0.0001156573625274715,0.00011316451329455987,0.00011316451329455987,0.000903949350924783,-0.00884694270503021,-0.1536144312556342
0.0,-140.33,0.0,0.0326673588039868,0.12941486710963435,-0.009934800664452015,-0.1338434325040834,0.00018442081550834122,0.00022109536884895586,-6.304647978637142e-05,0.00014690217790748515,0.00014690217790748515,0.000903949350924783,-0.00884694270503021,-0.135698155120305
0.0,-120.29,0.0,0.02846303986710952,0.1117230066445177,-0.01029775747508313,-0.11575067456038104,6.9491534473455595e-06,0.00012400698869923692,-9.27088017154765e-05,7.548453823505137e-05,7.548453823505137e-05,0.000903949350924783,-0.00884694270503021,-0.11758301012777236
0.0,-100.19,0.0,0.014129983388703943,0.09321636212624543,-0.01123297342192716,-0.09494801888672609,9.336412071141165e-05,-2.102680510690817e-05,4.097334066008578e-06,2.453681043966885e-05,2.453681043966885e-05,0.000903949350924783,-0.00884694270503021,-0.09941362817418421
0.0,-80.17,0.0,0.01313911960132877,0.07473961794019932,-0.007752076411960275,-0.07628067673036111,0.00010471810370211044,0.00015790069153371082,-0.00011532199313537541,0.00015179588828237185,0.00015179588828237185,0.000903949350924783,-0.00884694270503021,-0.08131656216867006
0.0,-60.06,0.0,0.01036088039867089,0.05698629568106301,-0.008159883720930225,-0.05849247336558957,-4.558072445516332e-05,0.00013108245230546373,9.034821481869286e-06,-1.902169683880078e-05,-1.902169683880078e-05,0.000903949350924783,-0.00884694270503021,-0.06313814072157267
0.0,-40.06,0.0,0.020188953488372297,0.037566860465116196,-0.0016258305647841864,-0.04267910698675122,0.00015642348123357354,0.00017071653954346374,7.16544741586043e-05,0.0003039596936067609,0.0003039596936067609,0.000903949350924783,-0.00884694270503021,-0.04505915370307702
0.0,-20.27,0.0,0.008600913621262363,0.019814368770764073,-0.0035975913621263123,-0.0218981183783697,2.3295345150756933e-05,6.859439907742427e-05,5.159052822845773e-05,2.5844854841460766e-05,2.5844854841460766e-05,0.000903949350924783,-0.00884694270503021,-0.02716999604827556
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.000903949350924783,-0.00884694270503021,-0.00884694270503021
0.0,20.11,0.0,-0.005048588039866936,-0.014664867109634563,-0.00799958471760806,0.017451072293521608,7.291771903273877e-05,-1.1713570762576526e-05,-8.532840420296013e-05,8.849647249748729e-05,8.849647249748729e-05,0.000903949350924783,-0.00884694270503021,0.009331478742067174
0.0,40.55,0.0,-0.011719684385382068,-0.030968023255813895,-0.0027163621262460413,0.03322270443035158,-0.00011045488145554902,-0.0001522066853693097,-3.7087572001036698e-06,-4.053043015001239e-05,-4.053043015001239e-05,0.000903949350924783,-0.00884694270503021,0.027808203474969734
0.0,60.26,0.0,-0.01715905315614638,-0.048482142857143085,-0.007876661129568217,0.05202877157675297,0.00024360472809402834,3.9698605151153483e-05,1.5290551507837064e-05,0.00014998261877158855,0.00014998261877158855,0.000903949350924783,-0.00884694270503021,0.04562504518169721
0.0,80.41,0.0,-0.016634966777408472,-0.06647632890365424,0.001123338870431645,0.06853529247336822,0.00015861866718403774,8.708392775712065e-05,-0.00010348012806549005,-2.9719419609049863e-05,-2.9719419609049863e-05,0.000903949350924783,-0.00884694270503021,0.06383962460283159
0.0,100.73,0.0,-0.023025332225913686,-0.08271802325581332,-0.00524792358804,0.0860231247831005,0.00010544362222260004,-5.84279831325734e-05,-8.349001813488799e-05,3.6175727141304903e-06,3.6175727141304903e-06,0.000903949350924783,-0.00884694270503021,0.08220787541362318
0.0,120.47,0.0,-0.019178156146179487,-0.10010838870431876,0.0019514119601327928,0.10194753145996409,0.0001104362632150177,-5.3238507512804074e-06,-9.190581971237977e-05,9.290837962842424e-05,9.290837962842424e-05,0.000903949350924783,-0.00884694270503021,0.1000518356008784
0.0,140.38,0.0,-0.029180647840531843,-0.11703363787375409,-0.0004273255813953408,0.12061743327359714,-7.969811369102318e-05,-4.9770350097913096e-05,-8.875008799155053e-05,-6.66568096914749e-05,-6.66568096914749e-05,0.000903949350924783,-0.00884694270503021,0.11804946717779081
0.0,160.11,0.0,-0.02963828903654514,-0.13540074750830608,0.004882475083056309,0.1386925706941742,0.00012453280350003268,-3.3737388624967106e-05,7.374293451507027e-05,5.27100738679097e-05,5.27100738679097e-05,0.000903949350924783,-0.00884694270503021,0.1358843878715368
0.0,180.26,0.0,-0.027827657807309086,-0.15364493355481765,0.0020992524916944727,0.1561587365699688,0.00011429257157549895,-4.939266324437055e-05,-8.987910410928517e-05,-3.222644768728633e-05,-3.222644768728633e-05,0.000903949350924783,-0.00884694270503021,0.15409896729267117
0.0,200.52,0.0,-0.031075996677741052,-0.17111337209302332,0.002198089700996525,0.173926235159892,0.0001233084944524238,1.776171456826202e-05,-0.00014678890512175762,-3.3701465469108266e-07,-3.3701465469108266e-07,0.000903949350924783,-0.00884694270503021,0.1724129811424073
0.0,220.47,0.0,-0.04099626245847206,-0.18880357142857154,0.00024044850498332326,0.19320336419232245,3.155382138484179e-05,-1.4378745721670399e-05,-0.00010088698748613855,-7.360837866134074e-05,-7.360837866134074e-05,0.000903949350924783,-0.00884694270503021,0.1904467706933567
0.0,240.11,0.0,-0.048734634551495376,-0.20430107973421954,-0.0009738372093025249,0.21003557828221855,0.00011119954593954984,-0.00018419357514331451,0.00013755133504961877,-0.00011331373151954923,-0.00011331373151954923,0.000903949350924783,-0.00884694270503021,0.20820033594551945
0.0,260.13,0.0,-0.049941445182724434,-0.22298380398671172,0.0010668604651161012,0.22851053143909006,8.284512745949891e-05,4.2044002868465644e-05,-0.00013188070518333015,-3.646199128288889e-05,-3.646199128288889e-05,0.000903949350924783,-0.00884694270503021,0.2262974019510336
0.0,280.19,0.0,-0.05075539867109652,-0.23924294019933615,0.0025303156146179867,0.2445806562804889,3.2454644777219366e-05,-2.5000284495321247e-06,-9.584481334781346e-05,-1.2424203695998465e-05,-1.2424203695998465e-05,0.000903949350924783,-0.00884694270503021,0.24443062593058476
0.0,300.21,0.0,-0.03322466777408663,-0.2568567275747502,0.00468646179401995,0.25903903175632564,0.00012360258860138465,-0.00011019289361318806,-8.498700006648102e-05,-0.00015018555989739077,-0.00015018555989739077,0.000903949350924783,-0.00884694270503021,0.2625276919360989
0.0,320.2,0.0,-0.05236420265780756,-0.27335008305647773,0.005552740863787237,0.2783758440635099,0.00019845591358576362,-0.00015544608848413717,5.132887545541325e-05,-0.00015688992405632528,-0.00015688992405632528,0.000903949350924783,-0.00884694270503021,0.2805976394610853
0.0,340.31,0.0,-0.05787915282392052,-0.2911225083056479,0.007073504983388629,0.29690460698099114,1.9897535169603135e-05,-0.00011032365349099857,-5.5887365275042976e-05,-0.0001237275290743023,-0.0001237275290743023,0.000903949350924783,-0.00884694270503021,0.29877606090818265
0.0,360.27,0.0,-0.06307599667774086,-0.30753446843853816,0.0068268272425247994,0.3140105670273914,7.627987508386632e-05,-0.00011375610973177186,-3.889281524674642e-05,-0.00011304486598555288,-0.00011304486598555288,0.000903949350924783,-0.00884694270503021,0.3168188899526413
0.0,380.25,0.0,-0.06390157807308967,-0.32418729235880417,0.007506229235880332,0.3305104471639369,0.0001473685351804188,-9.091217815636191e-05,-0.0001025628971024527,-0.0001608493488905391,-0.0001608493488905391,0.000903949350924783,-0.00884694270503021,0.3348797979841185
0.0,400.1,0.0,-0.06346470099667766,-0.3429115448504984,0.007260382059800577,0.3488105632173535,0.00014009834173033583,-0.0001223717159915174,-2.999699192811822e-05,-0.00015146537243032696,-0.00015146537243032696,0.000903949350924783,-0.00884694270503021,0.35282319259997547
0.0,420.95,0.0,-0.07182433554817279,-0.360111710963455,0.005268687707640982,0.36724234317426435,1.6005827305557753e-05,-4.587091034995161e-05,-0.00011427612987014498,-0.00011542499004224376,-0.00011542499004224376,0.000903949350924783,-0.00884694270503021,0.37167053656675714
0.0,440.67,0.0,-0.07411337209302316,-0.3777130398671087,0.004559385382059716,0.3849424897354319,4.5920292598386134e-05,7.288405280962825e-05,-0.00010332650664061265,1.8684197822420052e-05,1.8684197822420052e-05,0.000903949350924783,-0.00884694270503021,0.3894964177669939
0.0,460.73,0.0,-0.07896303986710965,-0.39668646179401845,0.011117524916943344,0.40462193464515844,-0.00010283173677773112,-7.928167141150501e-05,-0.00025169651635108346,-0.0001349374681265886,-0.0001349374681265886,0.000903949350924783,-0.00884694270503021,0.40762964174654504
0.0,480.55,0.0,-0.07950705980066426,-0.413384136212624,0.011991279069767505,0.4211313422248844,-9.151398525516618e-06,-4.076415958448277e-05,-6.416656699812732e-05,-6.68879982684569e-05,-6.68879982684569e-05,0.000903949350924783,-0.00884694270503021,0.42554591788187424
0.0,500.3,0.0,-0.06874127906976736,-0.4276441029900323,0.010824335548172581,0.43326897940004483,4.642292879669489e-05,-0.0001432468496651339,-0.00026539852707048277,-0.00015474690095869338,-0.00015474690095869338,0.000903949350924783,-0.00884694270503021,0.4433989175626387
