0.047085	3.181907	-1.319695	3.445046
0.043494	3.133635	-1.299710	3.392758
0.048680	3.154023	-1.343447	3.428568
0.005947	3.041806	-1.321776	3.316581
0.038175	3.221203	-1.278022	3.465681
0.045293	3.116455	-1.282497	3.370333
0.060545	3.228838	-1.439838	3.535844
-0.003944	3.119508	-1.272645	3.369121
0.023307	3.130737	-1.284463	3.384066
0.023026	3.055536	-1.339479	3.336320
