All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:0:6
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.134	    -0.021	    -0.231	     0.268
  0.006640	     0.156	    -0.034	    -0.246	     0.293
  0.009960	     0.138	    -0.027	    -0.218	     0.259
  0.013280	     0.145	    -0.025	    -0.238	     0.280
  0.016600	     0.144	    -0.018	    -0.246	     0.286
  0.019920	     0.135	    -0.041	    -0.228	     0.268
  0.023240	     0.150	    -0.035	    -0.206	     0.257
  0.026560	     0.140	    -0.041	    -0.232	     0.274
  0.029880	     0.146	    -0.025	    -0.240	     0.282
  0.033200	     0.164	    -0.036	    -0.238	     0.291
  0.036520	     0.121	     0.003	    -0.268	     0.294
  0.039840	     0.149	    -0.031	    -0.258	     0.300
  0.043160	     0.149	    -0.027	    -0.253	     0.295
  0.046480	     0.159	    -0.021	    -0.234	     0.284
  0.049800	     0.137	    -0.037	    -0.239	     0.278
  0.053120	     0.129	    -0.030	    -0.268	     0.299
  0.056440	     0.145	    -0.035	    -0.224	     0.269
  0.059760	     0.150	    -0.023	    -0.241	     0.285
  0.063080	     0.152	    -0.040	    -0.239	     0.286
  0.066400	     0.140	    -0.019	    -0.240	     0.278
  0.069720	     0.135	    -0.049	    -0.242	     0.281
  0.073040	     0.130	    -0.017	    -0.239	     0.273
  0.076360	     0.141	    -0.009	    -0.212	     0.255
  0.079680	     0.154	    -0.021	    -0.239	     0.285
  0.083000	     0.166	    -0.028	    -0.247	     0.299
  0.086320	     0.143	    -0.003	    -0.229	     0.270
  0.089640	     0.158	    -0.012	    -0.236	     0.284
  0.092960	     0.157	    -0.008	    -0.203	     0.257
  0.096280	     0.163	    -0.038	    -0.248	     0.299
  0.099600	     0.129	    -0.012	    -0.248	     0.280
  0.102920	     0.144	    -0.039	    -0.236	     0.279
  0.106240	     0.158	    -0.037	    -0.246	     0.295
  0.109560	     0.173	    -0.009	    -0.238	     0.294
  0.112880	     0.158	    -0.017	    -0.219	     0.271
  0.116200	     0.136	    -0.038	    -0.244	     0.282
  0.119520	     0.155	    -0.023	    -0.238	     0.285
  0.122840	     0.144	    -0.017	    -0.239	     0.280
  0.126160	     0.162	    -0.019	    -0.232	     0.284
  0.129480	     0.167	    -0.014	    -0.226	     0.281
  0.132800	     0.169	    -0.001	    -0.254	     0.305
  0.136120	     0.135	    -0.060	    -0.227	     0.271
  0.139440	     0.142	    -0.017	    -0.241	     0.280
  0.142760	     0.141	    -0.034	    -0.247	     0.286
  0.146080	     0.137	    -0.010	    -0.272	     0.305
  0.149400	     0.146	    -0.038	    -0.236	     0.280
  0.152720	     0.149	    -0.045	    -0.268	     0.310
  0.156040	     0.153	    -0.027	    -0.240	     0.286
  0.159360	     0.159	    -0.012	    -0.224	     0.275
  0.162680	     0.153	    -0.032	    -0.221	     0.271
  0.166000	     0.153	    -0.055	    -0.255	     0.302
  0.169320	     0.137	    -0.035	    -0.249	     0.286
  0.172640	     0.158	    -0.037	    -0.241	     0.291
  0.175960	     0.151	    -0.041	    -0.219	     0.269
  0.179280	     0.148	    -0.032	    -0.221	     0.268
  0.182600	     0.152	    -0.004	    -0.241	     0.285
  0.185920	     0.177	    -0.031	    -0.236	     0.297
  0.189240	     0.137	    -0.031	    -0.273	     0.307
  0.192560	     0.151	    -0.013	    -0.227	     0.273
  0.195880	     0.135	    -0.017	    -0.217	     0.256
  0.199200	     0.152	    -0.023	    -0.209	     0.259
  0.202520	     0.152	    -0.029	    -0.229	     0.276
  0.205840	     0.138	     0.013	    -0.240	     0.277
  0.209160	     0.157	    -0.036	    -0.239	     0.288
  0.212480	     0.147	    -0.029	    -0.229	     0.274
  0.215800	     0.171	    -0.032	    -0.243	     0.299
  0.219120	     0.145	    -0.017	    -0.250	     0.290
  0.222440	     0.150	    -0.039	    -0.211	     0.262
  0.225760	     0.161	    -0.032	    -0.239	     0.290
  0.229080	     0.175	    -0.028	    -0.226	     0.287
  0.232400	     0.165	    -0.038	    -0.219	     0.277
  0.235720	     0.153	    -0.038	    -0.224	     0.274
  0.239040	     0.184	    -0.037	    -0.254	     0.316
  0.242360	     0.161	     0.000	    -0.224	     0.276
  0.245680	     0.154	    -0.040	    -0.229	     0.279
  0.249000	     0.173	    -0.015	    -0.238	     0.295
  0.252320	     0.166	    -0.041	    -0.248	     0.301
  0.255640	     0.150	    -0.037	    -0.202	     0.254
  0.258960	     0.146	    -0.013	    -0.226	     0.269
  0.262280	     0.148	    -0.006	    -0.226	     0.270
  0.265600	     0.159	    -0.035	    -0.224	     0.277
  0.268920	     0.154	    -0.009	    -0.224	     0.272
  0.272240	     0.134	     0.001	    -0.246	     0.280
  0.275560	     0.151	    -0.036	    -0.221	     0.270
  0.278880	     0.140	    -0.026	    -0.228	     0.269
  0.282200	     0.140	    -0.010	    -0.227	     0.267
  0.285520	     0.153	    -0.036	    -0.216	     0.267
  0.288840	     0.146	    -0.022	    -0.210	     0.257
  0.292160	     0.137	    -0.027	    -0.222	     0.262
  0.295480	     0.155	    -0.031	    -0.202	     0.256
  0.298800	     0.149	    -0.046	    -0.223	     0.272
  0.302120	     0.157	    -0.020	    -0.248	     0.294
  0.305440	     0.176	    -0.013	    -0.190	     0.259
  0.308760	     0.165	    -0.012	    -0.236	     0.288
  0.312080	     0.174	    -0.036	    -0.237	     0.296
  0.315400	     0.147	    -0.043	    -0.217	     0.266
  0.318720	     0.134	    -0.031	    -0.210	     0.251
  0.322040	     0.156	    -0.055	    -0.241	     0.292
  0.325360	     0.146	    -0.009	    -0.216	     0.261
  0.328680	     0.143	    -0.032	    -0.218	     0.263
  0.332000	     0.156	    -0.034	    -0.223	     0.274
  0.335320	     0.160	    -0.012	    -0.232	     0.282
  0.338640	     0.145	    -0.046	    -0.206	     0.256
  0.341960	     0.157	    -0.040	    -0.221	     0.274
  0.345280	     0.142	    -0.025	    -0.239	     0.279
  0.348600	     0.163	    -0.022	    -0.257	     0.305
  0.351920	     0.173	    -0.034	    -0.221	     0.283
  0.355240	     0.153	    -0.034	    -0.224	     0.273
  0.358560	     0.152	    -0.028	    -0.243	     0.288
  0.361880	     0.137	    -0.046	    -0.240	     0.280
  0.365200	     0.177	    -0.026	    -0.237	     0.297
  0.368520	     0.139	    -0.040	    -0.265	     0.302
  0.371840	     0.123	    -0.035	    -0.226	     0.260
  0.375160	     0.132	    -0.030	    -0.221	     0.259
  0.378480	     0.130	    -0.020	    -0.248	     0.281
  0.381800	     0.130	    -0.042	    -0.261	     0.295
  0.385120	     0.110	    -0.014	    -0.230	     0.255
  0.388440	     0.142	    -0.024	    -0.234	     0.275
  0.391760	     0.126	    -0.023	    -0.214	     0.249
  0.395080	     0.141	    -0.011	    -0.238	     0.277
  0.398400	     0.149	    -0.031	    -0.224	     0.271
  0.401720	     0.154	    -0.026	    -0.224	     0.273
  0.405040	     0.138	    -0.045	    -0.226	     0.269
  0.408360	     0.144	    -0.031	    -0.226	     0.270
  0.411680	     0.117	    -0.048	    -0.220	     0.254
  0.415000	     0.136	    -0.043	    -0.249	     0.287
  0.418320	     0.146	    -0.028	    -0.253	     0.293
  0.421640	     0.136	    -0.019	    -0.221	     0.260
