All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:59:33
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.127	    -0.019	    -0.213	     0.249
  0.006640	     0.141	     0.008	    -0.191	     0.238
  0.009960	     0.143	    -0.035	    -0.223	     0.267
  0.013280	     0.145	    -0.017	    -0.226	     0.269
  0.016600	     0.144	    -0.012	    -0.234	     0.275
  0.019920	     0.160	    -0.038	    -0.226	     0.279
  0.023240	     0.169	    -0.035	    -0.179	     0.249
  0.026560	     0.111	    -0.016	    -0.201	     0.230
  0.029880	     0.163	    -0.020	    -0.214	     0.270
  0.033200	     0.150	    -0.045	    -0.219	     0.269
  0.036520	     0.149	    -0.038	    -0.209	     0.259
  0.039840	     0.124	    -0.010	    -0.206	     0.241
  0.043160	     0.137	    -0.033	    -0.207	     0.250
  0.046480	     0.146	    -0.043	    -0.216	     0.264
  0.049800	     0.129	    -0.019	    -0.220	     0.256
  0.053120	     0.124	    -0.027	    -0.204	     0.240
  0.056440	     0.135	    -0.029	    -0.168	     0.217
  0.059760	     0.135	    -0.026	    -0.196	     0.239
  0.063080	     0.146	    -0.045	    -0.170	     0.229
  0.066400	     0.152	    -0.026	    -0.187	     0.242
  0.069720	     0.166	    -0.024	    -0.214	     0.272
  0.073040	     0.113	    -0.046	    -0.209	     0.242
  0.076360	     0.123	    -0.018	    -0.191	     0.228
  0.079680	     0.139	    -0.023	    -0.224	     0.265
  0.083000	     0.134	    -0.043	    -0.214	     0.256
  0.086320	     0.159	    -0.020	    -0.224	     0.275
  0.089640	     0.151	    -0.012	    -0.216	     0.264
  0.092960	     0.146	    -0.029	    -0.209	     0.257
  0.096280	     0.154	    -0.033	    -0.223	     0.273
  0.099600	     0.139	    -0.045	    -0.213	     0.258
  0.102920	     0.129	    -0.025	    -0.194	     0.234
  0.106240	     0.135	    -0.018	    -0.218	     0.257
  0.109560	     0.140	    -0.026	    -0.221	     0.263
  0.112880	     0.127	    -0.031	    -0.202	     0.241
  0.116200	     0.142	    -0.021	    -0.226	     0.268
  0.119520	     0.120	    -0.060	    -0.200	     0.241
  0.122840	     0.138	    -0.011	    -0.191	     0.236
  0.126160	     0.119	    -0.025	    -0.211	     0.244
  0.129480	     0.155	    -0.028	    -0.213	     0.265
  0.132800	     0.116	    -0.015	    -0.217	     0.247
  0.136120	     0.156	    -0.046	    -0.221	     0.274
  0.139440	     0.143	    -0.041	    -0.202	     0.251
  0.142760	     0.124	    -0.012	    -0.186	     0.224
  0.146080	     0.125	    -0.009	    -0.192	     0.229
  0.149400	     0.127	    -0.009	    -0.199	     0.236
  0.152720	     0.133	    -0.014	    -0.219	     0.257
  0.156040	     0.133	     0.005	    -0.201	     0.241
  0.159360	     0.127	    -0.031	    -0.206	     0.244
  0.162680	     0.152	     0.000	    -0.219	     0.267
  0.166000	     0.145	    -0.020	    -0.218	     0.263
  0.169320	     0.120	    -0.026	    -0.208	     0.242
  0.172640	     0.148	    -0.026	    -0.208	     0.257
  0.175960	     0.123	    -0.003	    -0.209	     0.243
  0.179280	     0.127	    -0.036	    -0.207	     0.246
  0.182600	     0.113	    -0.027	    -0.206	     0.237
  0.185920	     0.151	    -0.014	    -0.215	     0.263
  0.189240	     0.145	    -0.020	    -0.221	     0.265
  0.192560	     0.129	    -0.036	    -0.202	     0.242
  0.195880	     0.133	    -0.025	    -0.185	     0.229
  0.199200	     0.143	    -0.021	    -0.214	     0.258
  0.202520	     0.121	     0.003	    -0.227	     0.257
  0.205840	     0.136	    -0.024	    -0.196	     0.240
  0.209160	     0.135	    -0.023	    -0.190	     0.234
  0.212480	     0.138	    -0.026	    -0.182	     0.230
  0.215800	     0.116	    -0.009	    -0.213	     0.243
  0.219120	     0.124	    -0.028	    -0.219	     0.253
  0.222440	     0.133	    -0.020	    -0.207	     0.247
  0.225760	     0.116	    -0.019	    -0.202	     0.234
  0.229080	     0.125	    -0.034	    -0.177	     0.219
  0.232400	     0.146	    -0.003	    -0.207	     0.253
  0.235720	     0.116	    -0.010	    -0.201	     0.232
  0.239040	     0.128	    -0.023	    -0.192	     0.232
  0.242360	     0.136	    -0.017	    -0.193	     0.237
  0.245680	     0.146	    -0.037	    -0.199	     0.250
  0.249000	     0.142	    -0.032	    -0.212	     0.257
  0.252320	     0.154	    -0.037	    -0.214	     0.266
  0.255640	     0.133	    -0.021	    -0.214	     0.253
  0.258960	     0.142	    -0.018	    -0.185	     0.234
  0.262280	     0.131	    -0.024	    -0.214	     0.252
