All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:59:12
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.123	    -0.029	    -0.175	     0.216
  0.006640	     0.135	    -0.014	    -0.162	     0.211
  0.009960	     0.161	    -0.043	    -0.167	     0.236
  0.013280	     0.134	    -0.030	    -0.191	     0.235
  0.016600	     0.113	    -0.005	    -0.171	     0.205
  0.019920	     0.115	    -0.020	    -0.186	     0.220
  0.023240	     0.120	    -0.017	    -0.184	     0.220
  0.026560	     0.144	    -0.031	    -0.176	     0.230
  0.029880	     0.130	    -0.018	    -0.187	     0.228
  0.033200	     0.114	    -0.031	    -0.194	     0.227
  0.036520	     0.134	    -0.029	    -0.203	     0.245
  0.039840	     0.124	    -0.010	    -0.172	     0.212
  0.043160	     0.125	    -0.030	    -0.187	     0.227
  0.046480	     0.135	    -0.022	    -0.163	     0.213
  0.049800	     0.135	    -0.019	    -0.204	     0.245
  0.053120	     0.146	    -0.017	    -0.159	     0.217
  0.056440	     0.151	    -0.039	    -0.181	     0.239
  0.059760	     0.149	    -0.004	    -0.168	     0.225
  0.063080	     0.156	    -0.026	    -0.162	     0.226
  0.066400	     0.130	    -0.002	    -0.176	     0.219
  0.069720	     0.144	    -0.021	    -0.162	     0.218
  0.073040	     0.149	    -0.006	    -0.179	     0.233
  0.076360	     0.129	    -0.032	    -0.174	     0.219
  0.079680	     0.130	    -0.001	    -0.179	     0.221
  0.083000	     0.148	    -0.021	    -0.186	     0.239
  0.086320	     0.136	    -0.024	    -0.196	     0.240
  0.089640	     0.129	     0.012	    -0.172	     0.215
  0.092960	     0.127	    -0.004	    -0.185	     0.224
  0.096280	     0.162	    -0.034	    -0.177	     0.242
  0.099600	     0.162	    -0.026	    -0.183	     0.246
  0.102920	     0.148	    -0.012	    -0.172	     0.227
  0.106240	     0.152	    -0.013	    -0.192	     0.245
  0.109560	     0.141	     0.006	    -0.176	     0.226
  0.112880	     0.156	    -0.007	    -0.186	     0.243
  0.116200	     0.155	    -0.027	    -0.175	     0.235
  0.119520	     0.140	    -0.042	    -0.139	     0.202
  0.122840	     0.151	    -0.033	    -0.194	     0.248
  0.126160	     0.158	    -0.013	    -0.174	     0.235
  0.129480	     0.125	    -0.029	    -0.185	     0.225
  0.132800	     0.143	    -0.049	    -0.164	     0.223
  0.136120	     0.162	    -0.007	    -0.186	     0.247
  0.139440	     0.144	    -0.023	    -0.172	     0.225
  0.142760	     0.129	    -0.021	    -0.167	     0.212
  0.146080	     0.144	    -0.014	    -0.166	     0.220
  0.149400	     0.159	    -0.028	    -0.175	     0.238
  0.152720	     0.150	    -0.047	    -0.174	     0.234
  0.156040	     0.125	    -0.018	    -0.155	     0.200
  0.159360	     0.166	    -0.032	    -0.201	     0.263
  0.162680	     0.158	    -0.020	    -0.179	     0.240
  0.166000	     0.144	    -0.032	    -0.205	     0.253
  0.169320	     0.161	    -0.035	    -0.184	     0.247
  0.172640	     0.152	    -0.025	    -0.198	     0.251
  0.175960	     0.141	    -0.002	    -0.177	     0.226
  0.179280	     0.123	    -0.016	    -0.194	     0.230
  0.182600	     0.133	    -0.012	    -0.173	     0.219
  0.185920	     0.136	    -0.031	    -0.199	     0.243
  0.189240	     0.177	    -0.029	    -0.193	     0.263
  0.192560	     0.167	    -0.037	    -0.193	     0.258
  0.195880	     0.144	    -0.035	    -0.185	     0.237
  0.199200	     0.154	    -0.016	    -0.180	     0.237
  0.202520	     0.162	    -0.033	    -0.176	     0.241
  0.205840	     0.177	    -0.013	    -0.179	     0.252
  0.209160	     0.166	    -0.023	    -0.163	     0.234
  0.212480	     0.149	    -0.030	    -0.184	     0.239
  0.215800	     0.159	    -0.016	    -0.177	     0.238
  0.219120	     0.161	    -0.034	    -0.195	     0.255
  0.222440	     0.169	    -0.009	    -0.184	     0.250
  0.225760	     0.158	    -0.024	    -0.195	     0.252
  0.229080	     0.162	    -0.026	    -0.170	     0.236
  0.232400	     0.156	    -0.015	    -0.155	     0.220
  0.235720	     0.162	     0.002	    -0.177	     0.240
  0.239040	     0.156	    -0.032	    -0.143	     0.214
  0.242360	     0.170	    -0.014	    -0.170	     0.241
  0.245680	     0.177	    -0.023	    -0.180	     0.253
  0.249000	     0.138	    -0.050	    -0.172	     0.226
  0.252320	     0.162	    -0.032	    -0.180	     0.244
  0.255640	     0.161	    -0.022	    -0.162	     0.229
  0.258960	     0.160	    -0.017	    -0.193	     0.251
  0.262280	     0.153	    -0.032	    -0.143	     0.212
  0.265600	     0.169	    -0.068	    -0.182	     0.258
  0.268920	     0.165	    -0.003	    -0.171	     0.238
  0.272240	     0.151	    -0.023	    -0.152	     0.215
  0.275560	     0.158	    -0.026	    -0.196	     0.253
  0.278880	     0.172	    -0.030	    -0.171	     0.244
  0.282200	     0.157	    -0.041	    -0.156	     0.225
  0.285520	     0.182	    -0.029	    -0.174	     0.253
  0.288840	     0.150	     0.003	    -0.176	     0.231
  0.292160	     0.156	    -0.033	    -0.187	     0.246
  0.295480	     0.177	    -0.041	    -0.166	     0.246
  0.298800	     0.127	    -0.001	    -0.179	     0.219
  0.302120	     0.146	    -0.009	    -0.175	     0.228
  0.305440	     0.120	    -0.030	    -0.156	     0.199
  0.308760	     0.152	    -0.015	    -0.154	     0.217
  0.312080	     0.119	    -0.021	    -0.212	     0.244
  0.315400	     0.163	    -0.017	    -0.155	     0.226
  0.318720	     0.116	    -0.007	    -0.167	     0.203
  0.322040	     0.129	    -0.026	    -0.178	     0.221
  0.325360	     0.155	    -0.013	    -0.177	     0.236
  0.328680	     0.153	    -0.050	    -0.182	     0.243
  0.332000	     0.133	    -0.035	    -0.172	     0.220
  0.335320	     0.146	    -0.050	    -0.169	     0.229
  0.338640	     0.141	    -0.024	    -0.179	     0.229
  0.341960	     0.132	    -0.017	    -0.189	     0.231
  0.345280	     0.134	    -0.030	    -0.182	     0.228
  0.348600	     0.129	    -0.005	    -0.168	     0.212
  0.351920	     0.150	    -0.021	    -0.187	     0.241
  0.355240	     0.132	    -0.037	    -0.171	     0.219
  0.358560	     0.153	    -0.015	    -0.197	     0.250
  0.361880	     0.137	    -0.010	    -0.158	     0.209
  0.365200	     0.140	    -0.026	    -0.184	     0.233
  0.368520	     0.155	    -0.035	    -0.164	     0.228
  0.371840	     0.148	    -0.018	    -0.201	     0.250
  0.375160	     0.135	    -0.016	    -0.164	     0.213
  0.378480	     0.145	     0.004	    -0.198	     0.245
  0.381800	     0.155	    -0.021	    -0.161	     0.224
  0.385120	     0.145	    -0.026	    -0.186	     0.237
  0.388440	     0.140	    -0.031	    -0.196	     0.243
  0.391760	     0.131	    -0.031	    -0.187	     0.230
  0.395080	     0.115	    -0.031	    -0.188	     0.223
  0.398400	     0.119	    -0.024	    -0.182	     0.219
  0.401720	     0.116	    -0.037	    -0.180	     0.217
  0.405040	     0.166	    -0.045	    -0.176	     0.246
  0.408360	     0.141	    -0.066	    -0.231	     0.279
  0.411680	     0.130	    -0.021	    -0.180	     0.223
  0.415000	     0.166	    -0.043	    -0.169	     0.241
  0.418320	     0.153	    -0.046	    -0.174	     0.236
  0.421640	     0.146	    -0.028	    -0.226	     0.271
  0.424960	     0.144	    -0.032	    -0.181	     0.233
  0.428280	     0.126	    -0.013	    -0.203	     0.239
  0.431600	     0.149	    -0.046	    -0.201	     0.254
  0.434920	     0.136	    -0.024	    -0.178	     0.225
  0.438240	     0.146	    -0.010	    -0.171	     0.225
  0.441560	     0.134	     0.004	    -0.144	     0.197
  0.444880	     0.148	    -0.022	    -0.168	     0.225
  0.448200	     0.158	    -0.031	    -0.184	     0.245
  0.451520	     0.187	    -0.009	    -0.174	     0.256
  0.454840	     0.166	    -0.041	    -0.175	     0.245
  0.458160	     0.174	    -0.029	    -0.193	     0.261
  0.461480	     0.170	    -0.004	    -0.197	     0.260
  0.464800	     0.133	    -0.029	    -0.184	     0.229
  0.468120	     0.144	    -0.015	    -0.162	     0.217
  0.471440	     0.151	    -0.019	    -0.177	     0.233
  0.474760	     0.153	    -0.029	    -0.192	     0.247
  0.478080	     0.145	    -0.021	    -0.154	     0.213
  0.481400	     0.127	    -0.020	    -0.176	     0.218
  0.484720	     0.157	    -0.029	    -0.195	     0.252
  0.488040	     0.167	    -0.010	    -0.210	     0.268
  0.491360	     0.138	    -0.019	    -0.201	     0.245
  0.494680	     0.149	    -0.035	    -0.182	     0.238
  0.498000	     0.167	    -0.045	    -0.188	     0.255
  0.501320	     0.149	    -0.021	    -0.191	     0.243
  0.504640	     0.156	    -0.022	    -0.204	     0.258
  0.507960	     0.142	    -0.027	    -0.201	     0.248
  0.511280	     0.151	    -0.022	    -0.180	     0.236
  0.514600	     0.160	    -0.028	    -0.187	     0.248
  0.517920	     0.140	    -0.020	    -0.196	     0.242
  0.521240	     0.140	    -0.013	    -0.176	     0.225
  0.524560	     0.153	    -0.035	    -0.168	     0.230
  0.527880	     0.155	    -0.029	    -0.171	     0.233
  0.531200	     0.144	     0.000	    -0.180	     0.231
  0.534520	     0.161	    -0.046	    -0.200	     0.261
  0.537840	     0.146	    -0.026	    -0.183	     0.236
  0.541160	     0.156	    -0.018	    -0.189	     0.246
  0.544480	     0.133	    -0.031	    -0.163	     0.213
  0.547800	     0.152	    -0.003	    -0.181	     0.236
  0.551120	     0.129	    -0.008	    -0.204	     0.241
  0.554440	     0.142	    -0.026	    -0.184	     0.234
  0.557760	     0.144	    -0.018	    -0.157	     0.214
  0.561080	     0.135	    -0.018	    -0.176	     0.223
  0.564400	     0.148	    -0.034	    -0.186	     0.240
  0.567720	     0.161	    -0.010	    -0.198	     0.255
  0.571040	     0.143	    -0.004	    -0.182	     0.231
  0.574360	     0.146	    -0.019	    -0.193	     0.243
  0.577680	     0.138	    -0.024	    -0.187	     0.234
  0.581000	     0.145	     0.001	    -0.179	     0.230
  0.584320	     0.130	    -0.005	    -0.182	     0.224
  0.587640	     0.144	    -0.020	    -0.199	     0.246
  0.590960	     0.141	     0.003	    -0.168	     0.219
  0.594280	     0.164	    -0.018	    -0.174	     0.240
  0.597600	     0.137	    -0.014	    -0.177	     0.224
  0.600920	     0.152	    -0.021	    -0.170	     0.229
  0.604240	     0.104	    -0.018	    -0.172	     0.202
  0.607560	     0.133	    -0.023	    -0.185	     0.229
  0.610880	     0.123	    -0.004	    -0.177	     0.216
  0.614200	     0.149	    -0.021	    -0.184	     0.238
  0.617520	     0.151	    -0.008	    -0.167	     0.225
  0.620840	     0.156	    -0.009	    -0.209	     0.261
  0.624160	     0.148	    -0.024	    -0.143	     0.207
  0.627480	     0.133	    -0.029	    -0.168	     0.216
  0.630800	     0.145	    -0.034	    -0.154	     0.214
  0.634120	     0.151	    -0.037	    -0.171	     0.231
  0.637440	     0.163	    -0.033	    -0.195	     0.256
  0.640760	     0.159	    -0.042	    -0.167	     0.234
  0.644080	     0.130	    -0.015	    -0.171	     0.215
  0.647400	     0.149	    -0.035	    -0.195	     0.248
  0.650720	     0.151	    -0.032	    -0.199	     0.252
  0.654040	     0.124	    -0.013	    -0.167	     0.208
  0.657360	     0.140	    -0.016	    -0.166	     0.218
  0.660680	     0.148	    -0.056	    -0.174	     0.235
  0.664000	     0.156	    -0.025	    -0.204	     0.258
  0.667320	     0.149	    -0.003	    -0.179	     0.233
  0.670640	     0.140	    -0.032	    -0.183	     0.233
  0.673960	     0.171	    -0.007	    -0.154	     0.230
  0.677280	     0.155	    -0.023	    -0.172	     0.233
  0.680600	     0.160	    -0.023	    -0.163	     0.230
  0.683920	     0.141	    -0.007	    -0.171	     0.222
  0.687240	     0.158	    -0.036	    -0.156	     0.225
  0.690560	     0.160	    -0.046	    -0.187	     0.250
  0.693880	     0.184	    -0.014	    -0.179	     0.257
  0.697200	     0.148	    -0.034	    -0.181	     0.236
  0.700520	     0.164	    -0.021	    -0.184	     0.247
  0.703840	     0.150	    -0.026	    -0.164	     0.224
  0.707160	     0.146	     0.012	    -0.146	     0.207
  0.710480	     0.140	     0.005	    -0.178	     0.227
  0.713800	     0.153	    -0.002	    -0.196	     0.249
  0.717120	     0.122	    -0.020	    -0.173	     0.213
  0.720440	     0.140	    -0.003	    -0.161	     0.213
  0.723760	     0.163	    -0.014	    -0.186	     0.248
  0.727080	     0.147	    -0.004	    -0.178	     0.231
  0.730400	     0.135	    -0.015	    -0.193	     0.236
  0.733720	     0.167	    -0.007	    -0.175	     0.242
  0.737040	     0.151	    -0.032	    -0.171	     0.230
  0.740360	     0.135	    -0.018	    -0.205	     0.246
  0.743680	     0.158	    -0.024	    -0.209	     0.263
  0.747000	     0.171	    -0.047	    -0.196	     0.264
  0.750320	     0.158	    -0.009	    -0.179	     0.239
  0.753640	     0.176	    -0.020	    -0.163	     0.241
  0.756960	     0.158	    -0.020	    -0.191	     0.249
  0.760280	     0.136	    -0.031	    -0.163	     0.215
  0.763600	     0.149	    -0.023	    -0.162	     0.221
  0.766920	     0.133	    -0.007	    -0.170	     0.216
  0.770240	     0.135	    -0.032	    -0.172	     0.221
  0.773560	     0.155	    -0.037	    -0.146	     0.216
  0.776880	     0.152	    -0.021	    -0.152	     0.216
  0.780200	     0.123	    -0.026	    -0.175	     0.215
  0.783520	     0.137	    -0.024	    -0.191	     0.236
  0.786840	     0.151	    -0.009	    -0.171	     0.228
  0.790160	     0.141	    -0.027	    -0.159	     0.214
  0.793480	     0.136	    -0.011	    -0.174	     0.221
  0.796800	     0.152	    -0.003	    -0.169	     0.227
  0.800120	     0.120	    -0.013	    -0.172	     0.210
  0.803440	     0.163	    -0.032	    -0.176	     0.242
  0.806760	     0.145	    -0.007	    -0.185	     0.235
  0.810080	     0.148	    -0.026	    -0.172	     0.228
  0.813400	     0.167	    -0.029	    -0.202	     0.264
  0.816720	     0.152	    -0.045	    -0.182	     0.241
  0.820040	     0.146	    -0.006	    -0.152	     0.211
  0.823360	     0.135	    -0.003	    -0.169	     0.216
  0.826680	     0.154	    -0.016	    -0.164	     0.226
  0.830000	     0.122	    -0.027	    -0.172	     0.213
  0.833320	     0.119	    -0.014	    -0.204	     0.237
  0.836640	     0.133	     0.014	    -0.190	     0.232
  0.839960	     0.156	    -0.028	    -0.202	     0.257
  0.843280	     0.120	    -0.040	    -0.202	     0.238
  0.846600	     0.162	    -0.013	    -0.176	     0.240
  0.849920	     0.140	    -0.031	    -0.175	     0.226
  0.853240	     0.134	    -0.013	    -0.163	     0.211
  0.856560	     0.126	    -0.019	    -0.222	     0.256
  0.859880	     0.128	    -0.039	    -0.181	     0.225
  0.863200	     0.158	    -0.018	    -0.177	     0.238
  0.866520	     0.130	    -0.035	    -0.167	     0.215
  0.869840	     0.153	    -0.002	    -0.180	     0.236
  0.873160	     0.126	    -0.032	    -0.152	     0.200
  0.876480	     0.148	    -0.006	    -0.191	     0.242
  0.879800	     0.145	    -0.023	    -0.208	     0.255
  0.883120	     0.137	    -0.015	    -0.171	     0.220
  0.886440	     0.136	    -0.003	    -0.183	     0.228
  0.889760	     0.151	    -0.026	    -0.164	     0.224
  0.893080	     0.155	    -0.001	    -0.166	     0.227
  0.896400	     0.146	     0.003	    -0.164	     0.220
  0.899720	     0.134	    -0.040	    -0.181	     0.229
  0.903040	     0.157	    -0.019	    -0.166	     0.229
  0.906360	     0.129	    -0.036	    -0.172	     0.218
  0.909680	     0.153	    -0.007	    -0.180	     0.236
  0.913000	     0.156	    -0.024	    -0.174	     0.235
  0.916320	     0.126	    -0.020	    -0.176	     0.217
  0.919640	     0.141	    -0.038	    -0.179	     0.231
  0.922960	     0.171	    -0.023	    -0.184	     0.252
  0.926280	     0.165	    -0.022	    -0.179	     0.244
  0.929600	     0.130	    -0.042	    -0.172	     0.220
  0.932920	     0.127	    -0.023	    -0.167	     0.211
  0.936240	     0.160	    -0.007	    -0.174	     0.236
  0.939560	     0.159	    -0.027	    -0.161	     0.228
  0.942880	     0.134	    -0.019	    -0.163	     0.212
  0.946200	     0.168	    -0.024	    -0.181	     0.248
  0.949520	     0.142	    -0.039	    -0.190	     0.240
  0.952840	     0.146	    -0.014	    -0.171	     0.225
  0.956160	     0.134	    -0.004	    -0.185	     0.228
  0.959480	     0.155	    -0.023	    -0.181	     0.239
  0.962800	     0.133	     0.001	    -0.172	     0.217
  0.966120	     0.130	    -0.024	    -0.192	     0.233
  0.969440	     0.131	    -0.014	    -0.151	     0.200
  0.972760	     0.144	    -0.024	    -0.167	     0.222
  0.976080	     0.163	    -0.027	    -0.196	     0.256
  0.979400	     0.130	    -0.014	    -0.210	     0.247
  0.982720	     0.121	    -0.038	    -0.182	     0.222
  0.986040	     0.144	    -0.017	    -0.169	     0.223
  0.989360	     0.141	     0.006	    -0.179	     0.228
  0.992680	     0.153	    -0.045	    -0.164	     0.229
  0.996000	     0.168	    -0.031	    -0.186	     0.253
  0.999320	     0.129	    -0.021	    -0.167	     0.212
  1.002640	     0.145	    -0.016	    -0.174	     0.227
  1.005960	     0.154	    -0.034	    -0.151	     0.218
  1.009280	     0.145	    -0.018	    -0.180	     0.232
  1.012600	     0.133	    -0.033	    -0.167	     0.216
  1.015920	     0.133	    -0.006	    -0.177	     0.221
  1.019240	     0.143	    -0.055	    -0.170	     0.229
  1.022560	     0.142	    -0.025	    -0.176	     0.228
  1.025880	     0.129	    -0.015	    -0.165	     0.210
  1.029200	     0.140	    -0.043	    -0.198	     0.246
  1.032520	     0.159	    -0.032	    -0.187	     0.248
  1.035840	     0.132	    -0.013	    -0.207	     0.246
  1.039160	     0.164	    -0.027	    -0.177	     0.243
  1.042480	     0.141	    -0.015	    -0.151	     0.207
  1.045800	     0.163	    -0.026	    -0.169	     0.236
  1.049120	     0.164	    -0.019	    -0.181	     0.245
  1.052440	     0.148	    -0.021	    -0.182	     0.236
  1.055760	     0.158	    -0.039	    -0.177	     0.240
  1.059080	     0.149	    -0.015	    -0.164	     0.222
  1.062400	     0.151	    -0.014	    -0.176	     0.232
  1.065720	     0.153	    -0.024	    -0.187	     0.243
  1.069040	     0.161	    -0.028	    -0.176	     0.240
  1.072360	     0.152	    -0.034	    -0.171	     0.231
  1.075680	     0.179	    -0.025	    -0.177	     0.253
  1.079000	     0.146	    -0.016	    -0.184	     0.235
  1.082320	     0.155	    -0.012	    -0.173	     0.233
  1.085640	     0.166	    -0.024	    -0.192	     0.255
  1.088960	     0.139	    -0.018	    -0.186	     0.233
  1.092280	     0.135	    -0.020	    -0.165	     0.214
  1.095600	     0.145	    -0.015	    -0.188	     0.238
  1.098920	     0.148	    -0.022	    -0.163	     0.221
  1.102240	     0.166	    -0.030	    -0.164	     0.235
  1.105560	     0.141	    -0.013	    -0.168	     0.220
  1.108880	     0.138	    -0.039	    -0.184	     0.233
  1.112200	     0.157	    -0.035	    -0.189	     0.248
  1.115520	     0.148	    -0.035	    -0.159	     0.220
  1.118840	     0.153	    -0.026	    -0.184	     0.241
  1.122160	     0.151	    -0.031	    -0.182	     0.239
  1.125480	     0.140	    -0.017	    -0.199	     0.244
  1.128800	     0.135	    -0.020	    -0.182	     0.227
  1.132120	     0.141	    -0.032	    -0.189	     0.238
  1.135440	     0.139	    -0.006	    -0.177	     0.225
  1.138760	     0.142	     0.005	    -0.190	     0.237
  1.142080	     0.154	    -0.031	    -0.171	     0.232
  1.145400	     0.156	    -0.024	    -0.204	     0.258
  1.148720	     0.148	     0.000	    -0.176	     0.230
  1.152040	     0.146	    -0.014	    -0.194	     0.243
  1.155360	     0.164	    -0.017	    -0.172	     0.238
  1.158680	     0.152	    -0.024	    -0.180	     0.237
  1.162000	     0.154	    -0.034	    -0.179	     0.239
  1.165320	     0.137	     0.005	    -0.199	     0.242
  1.168640	     0.148	    -0.034	    -0.169	     0.227
  1.171960	     0.159	    -0.052	    -0.180	     0.246
  1.175280	     0.124	    -0.023	    -0.169	     0.211
  1.178600	     0.135	    -0.030	    -0.197	     0.241
  1.181920	     0.146	    -0.033	    -0.177	     0.232
  1.185240	     0.129	    -0.014	    -0.174	     0.217
  1.188560	     0.149	    -0.029	    -0.205	     0.255
  1.191880	     0.142	    -0.057	    -0.169	     0.228
  1.195200	     0.127	    -0.004	    -0.170	     0.212
  1.198520	     0.105	    -0.028	    -0.191	     0.220
  1.201840	     0.143	    -0.027	    -0.187	     0.237
  1.205160	     0.149	    -0.003	    -0.171	     0.227
  1.208480	     0.157	    -0.023	    -0.164	     0.228
  1.211800	     0.150	    -0.021	    -0.179	     0.234
  1.215120	     0.141	    -0.040	    -0.186	     0.237
  1.218440	     0.156	    -0.020	    -0.192	     0.248
  1.221760	     0.137	    -0.007	    -0.179	     0.226
  1.225080	     0.148	    -0.020	    -0.166	     0.223
  1.228400	     0.149	     0.001	    -0.149	     0.211
  1.231720	     0.184	    -0.033	    -0.196	     0.271
  1.235040	     0.160	    -0.012	    -0.206	     0.261
  1.238360	     0.138	    -0.032	    -0.182	     0.231
  1.241680	     0.164	    -0.024	    -0.209	     0.267
  1.245000	     0.155	    -0.023	    -0.164	     0.227
  1.248320	     0.126	    -0.020	    -0.182	     0.222
  1.251640	     0.167	    -0.032	    -0.166	     0.238
  1.254960	     0.146	    -0.007	    -0.199	     0.247
  1.258280	     0.152	    -0.009	    -0.194	     0.247
  1.261600	     0.164	    -0.014	    -0.209	     0.266
  1.264920	     0.159	    -0.047	    -0.161	     0.231
  1.268240	     0.156	    -0.016	    -0.177	     0.236
  1.271560	     0.144	    -0.024	    -0.175	     0.228
  1.274880	     0.152	    -0.026	    -0.162	     0.224
  1.278200	     0.163	    -0.011	    -0.174	     0.239
  1.281520	     0.155	    -0.018	    -0.201	     0.254
  1.284840	     0.166	    -0.022	    -0.180	     0.246
  1.288160	     0.131	    -0.021	    -0.178	     0.222
  1.291480	     0.140	    -0.029	    -0.182	     0.231
  1.294800	     0.148	    -0.028	    -0.171	     0.228
  1.298120	     0.156	    -0.021	    -0.162	     0.226
  1.301440	     0.148	    -0.026	    -0.197	     0.248
  1.304760	     0.158	    -0.020	    -0.204	     0.259
  1.308080	     0.142	    -0.038	    -0.192	     0.242
  1.311400	     0.142	    -0.017	    -0.166	     0.219
  1.314720	     0.144	    -0.028	    -0.171	     0.225
  1.318040	     0.138	    -0.032	    -0.171	     0.222
  1.321360	     0.134	    -0.025	    -0.183	     0.228
  1.324680	     0.160	    -0.002	    -0.191	     0.249
  1.328000	     0.159	    -0.020	    -0.186	     0.246
  1.331320	     0.135	    -0.027	    -0.204	     0.246
  1.334640	     0.164	    -0.022	    -0.169	     0.237
  1.337960	     0.148	    -0.021	    -0.182	     0.236
  1.341280	     0.150	    -0.003	    -0.169	     0.226
  1.344600	     0.162	    -0.046	    -0.202	     0.263
  1.347920	     0.144	     0.025	    -0.181	     0.233
  1.351240	     0.159	    -0.034	    -0.176	     0.240
  1.354560	     0.129	    -0.012	    -0.174	     0.217
  1.357880	     0.153	    -0.010	    -0.178	     0.235
  1.361200	     0.158	    -0.013	    -0.161	     0.226
  1.364520	     0.112	    -0.017	    -0.167	     0.202
  1.367840	     0.155	    -0.041	    -0.169	     0.233
  1.371160	     0.152	    -0.020	    -0.179	     0.236
  1.374480	     0.145	     0.012	    -0.176	     0.228
  1.377800	     0.152	    -0.020	    -0.176	     0.233
  1.381120	     0.133	    -0.018	    -0.190	     0.233
  1.384440	     0.137	    -0.043	    -0.181	     0.231
  1.387760	     0.158	    -0.048	    -0.181	     0.245
  1.391080	     0.163	    -0.016	    -0.182	     0.245
  1.394400	     0.137	    -0.029	    -0.163	     0.215
  1.397720	     0.184	    -0.012	    -0.199	     0.271
  1.401040	     0.153	    -0.031	    -0.161	     0.224
  1.404360	     0.129	    -0.034	    -0.180	     0.224
  1.407680	     0.150	    -0.019	    -0.196	     0.248
  1.411000	     0.155	    -0.047	    -0.140	     0.214
  1.414320	     0.149	    -0.046	    -0.179	     0.237
  1.417640	     0.164	    -0.022	    -0.190	     0.252
  1.420960	     0.160	     0.003	    -0.156	     0.223
  1.424280	     0.146	    -0.001	    -0.156	     0.214
  1.427600	     0.154	    -0.008	    -0.169	     0.229
  1.430920	     0.141	    -0.012	    -0.195	     0.241
  1.434240	     0.145	    -0.010	    -0.164	     0.219
  1.437560	     0.150	    -0.026	    -0.177	     0.233
  1.440880	     0.146	    -0.015	    -0.192	     0.242
  1.444200	     0.129	     0.009	    -0.199	     0.237
  1.447520	     0.126	    -0.023	    -0.199	     0.237
  1.450840	     0.143	    -0.034	    -0.171	     0.225
  1.454160	     0.125	     0.001	    -0.147	     0.193
  1.457480	     0.134	    -0.045	    -0.169	     0.220
  1.460800	     0.141	    -0.028	    -0.184	     0.233
  1.464120	     0.149	    -0.040	    -0.204	     0.256
  1.467440	     0.162	    -0.041	    -0.176	     0.243
  1.470760	     0.127	    -0.013	    -0.176	     0.217
  1.474080	     0.153	    -0.040	    -0.154	     0.221
  1.477400	     0.135	    -0.015	    -0.171	     0.218
  1.480720	     0.156	    -0.020	    -0.172	     0.233
  1.484040	     0.130	    -0.034	    -0.152	     0.203
  1.487360	     0.131	    -0.028	    -0.177	     0.222
  1.490680	     0.127	    -0.058	    -0.182	     0.229
  1.494000	     0.137	    -0.018	    -0.172	     0.221
  1.497320	     0.156	    -0.010	    -0.161	     0.224
  1.500640	     0.103	    -0.029	    -0.170	     0.201
  1.503960	     0.142	    -0.026	    -0.192	     0.240
  1.507280	     0.143	    -0.011	    -0.172	     0.224
  1.510600	     0.117	    -0.017	    -0.172	     0.209
  1.513920	     0.145	    -0.010	    -0.181	     0.232
  1.517240	     0.138	    -0.038	    -0.162	     0.216
  1.520560	     0.142	    -0.020	    -0.172	     0.224
  1.523880	     0.153	    -0.038	    -0.156	     0.222
  1.527200	     0.128	    -0.019	    -0.196	     0.235
  1.530520	     0.140	    -0.006	    -0.191	     0.237
  1.533840	     0.153	    -0.026	    -0.174	     0.233
  1.537160	     0.126	    -0.018	    -0.174	     0.216
  1.540480	     0.146	    -0.024	    -0.175	     0.229
  1.543800	     0.138	    -0.026	    -0.156	     0.210
  1.547120	     0.120	    -0.018	    -0.169	     0.208
  1.550440	     0.123	    -0.028	    -0.144	     0.191
  1.553760	     0.145	    -0.050	    -0.167	     0.227
  1.557080	     0.149	    -0.025	    -0.206	     0.255
