All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:0:25
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.144	    -0.041	    -0.254	     0.295
  0.006640	     0.133	    -0.040	    -0.266	     0.300
  0.009960	     0.156	    -0.038	    -0.271	     0.315
  0.013280	     0.146	    -0.011	    -0.271	     0.308
  0.016600	     0.152	    -0.013	    -0.253	     0.295
  0.019920	     0.147	    -0.033	    -0.252	     0.294
  0.023240	     0.159	    -0.035	    -0.260	     0.307
  0.026560	     0.137	    -0.053	    -0.229	     0.272
  0.029880	     0.168	    -0.030	    -0.279	     0.327
  0.033200	     0.132	    -0.006	    -0.248	     0.281
  0.036520	     0.099	    -0.017	    -0.232	     0.253
  0.039840	     0.133	    -0.043	    -0.243	     0.280
  0.043160	     0.142	    -0.030	    -0.232	     0.274
  0.046480	     0.137	    -0.045	    -0.246	     0.285
  0.049800	     0.150	    -0.017	    -0.253	     0.295
  0.053120	     0.127	    -0.011	    -0.237	     0.269
  0.056440	     0.164	    -0.015	    -0.234	     0.286
  0.059760	     0.133	    -0.029	    -0.246	     0.281
  0.063080	     0.146	    -0.023	    -0.244	     0.285
  0.066400	     0.144	    -0.019	    -0.259	     0.297
  0.069720	     0.130	    -0.027	    -0.245	     0.279
  0.073040	     0.129	    -0.017	    -0.227	     0.262
  0.076360	     0.138	    -0.010	    -0.256	     0.291
  0.079680	     0.140	    -0.053	    -0.273	     0.311
  0.083000	     0.119	    -0.029	    -0.253	     0.281
  0.086320	     0.136	    -0.031	    -0.274	     0.307
  0.089640	     0.135	    -0.030	    -0.238	     0.275
  0.092960	     0.140	    -0.036	    -0.265	     0.302
  0.096280	     0.123	    -0.059	    -0.258	     0.292
  0.099600	     0.145	    -0.008	    -0.237	     0.278
  0.102920	     0.146	    -0.020	    -0.261	     0.300
  0.106240	     0.161	    -0.031	    -0.244	     0.294
  0.109560	     0.130	    -0.030	    -0.246	     0.280
  0.112880	     0.142	    -0.017	    -0.266	     0.302
  0.116200	     0.159	     0.016	    -0.243	     0.291
  0.119520	     0.169	    -0.031	    -0.265	     0.316
  0.122840	     0.156	    -0.017	    -0.247	     0.293
  0.126160	     0.121	    -0.013	    -0.217	     0.249
  0.129480	     0.140	    -0.052	    -0.223	     0.268
  0.132800	     0.158	    -0.044	    -0.254	     0.302
  0.136120	     0.169	    -0.034	    -0.241	     0.296
  0.139440	     0.153	    -0.027	    -0.255	     0.299
  0.142760	     0.170	    -0.035	    -0.224	     0.283
  0.146080	     0.160	    -0.023	    -0.270	     0.315
  0.149400	     0.163	    -0.010	    -0.253	     0.301
  0.152720	     0.153	    -0.035	    -0.242	     0.288
  0.156040	     0.161	    -0.039	    -0.256	     0.305
  0.159360	     0.164	    -0.015	    -0.259	     0.307
  0.162680	     0.173	    -0.029	    -0.271	     0.323
  0.166000	     0.133	    -0.024	    -0.268	     0.300
  0.169320	     0.119	    -0.048	    -0.261	     0.291
  0.172640	     0.152	    -0.015	    -0.245	     0.289
  0.175960	     0.138	    -0.017	    -0.236	     0.274
  0.179280	     0.123	    -0.025	    -0.280	     0.307
  0.182600	     0.151	    -0.037	    -0.272	     0.313
  0.185920	     0.124	    -0.018	    -0.268	     0.296
  0.189240	     0.150	    -0.045	    -0.244	     0.290
  0.192560	     0.127	    -0.025	    -0.243	     0.275
