All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:48:3
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.136	    -0.001	     0.342	     0.368
  0.006640	     0.134	     0.014	     0.323	     0.350
  0.009960	     0.126	     0.008	     0.331	     0.354
  0.013280	     0.140	     0.018	     0.321	     0.351
  0.016600	     0.145	     0.034	     0.325	     0.357
  0.019920	     0.159	     0.025	     0.315	     0.354
  0.023240	     0.163	     0.006	     0.332	     0.370
  0.026560	     0.141	     0.021	     0.339	     0.368
  0.029880	     0.134	     0.018	     0.329	     0.356
  0.033200	     0.149	     0.010	     0.323	     0.356
  0.036520	     0.152	     0.014	     0.313	     0.348
  0.039840	     0.124	     0.033	     0.318	     0.343
  0.043160	     0.139	     0.001	     0.306	     0.336
  0.046480	     0.156	     0.006	     0.334	     0.369
  0.049800	     0.144	     0.034	     0.316	     0.349
  0.053120	     0.171	    -0.016	     0.345	     0.385
  0.056440	     0.151	     0.025	     0.350	     0.382
  0.059760	     0.152	    -0.006	     0.314	     0.349
  0.063080	     0.148	     0.011	     0.327	     0.359
  0.066400	     0.138	     0.001	     0.313	     0.342
  0.069720	     0.124	    -0.003	     0.346	     0.368
  0.073040	     0.137	    -0.003	     0.335	     0.362
  0.076360	     0.141	    -0.016	     0.336	     0.365
  0.079680	     0.138	    -0.010	     0.317	     0.346
  0.083000	     0.136	     0.023	     0.330	     0.358
  0.086320	     0.136	     0.021	     0.320	     0.348
  0.089640	     0.147	     0.003	     0.328	     0.359
  0.092960	     0.155	    -0.009	     0.335	     0.369
  0.096280	     0.138	     0.005	     0.319	     0.348
  0.099600	     0.120	    -0.005	     0.331	     0.352
  0.102920	     0.127	     0.039	     0.361	     0.385
  0.106240	     0.126	     0.041	     0.316	     0.343
  0.109560	     0.134	     0.002	     0.335	     0.361
  0.112880	     0.138	     0.008	     0.324	     0.352
  0.116200	     0.159	    -0.004	     0.302	     0.341
  0.119520	     0.139	     0.021	     0.323	     0.352
  0.122840	     0.140	     0.012	     0.292	     0.324
  0.126160	     0.132	    -0.009	     0.307	     0.334
  0.129480	     0.148	    -0.015	     0.301	     0.336
  0.132800	     0.148	    -0.014	     0.313	     0.347
  0.136120	     0.134	     0.021	     0.321	     0.348
  0.139440	     0.157	    -0.017	     0.339	     0.374
  0.142760	     0.142	     0.021	     0.341	     0.370
  0.146080	     0.140	    -0.005	     0.326	     0.355
  0.149400	     0.136	     0.017	     0.328	     0.355
  0.152720	     0.144	     0.039	     0.343	     0.374
  0.156040	     0.151	     0.017	     0.313	     0.348
  0.159360	     0.129	     0.005	     0.305	     0.331
  0.162680	     0.162	    -0.009	     0.322	     0.361
  0.166000	     0.152	     0.018	     0.313	     0.348
  0.169320	     0.159	     0.005	     0.308	     0.347
  0.172640	     0.120	     0.001	     0.331	     0.352
  0.175960	     0.136	     0.003	     0.323	     0.350
  0.179280	     0.113	     0.005	     0.322	     0.341
  0.182600	     0.134	     0.020	     0.336	     0.362
  0.185920	     0.144	    -0.012	     0.304	     0.337
  0.189240	     0.152	     0.017	     0.326	     0.360
  0.192560	     0.139	     0.012	     0.326	     0.355
  0.195880	     0.137	    -0.017	     0.325	     0.353
  0.199200	     0.139	    -0.014	     0.326	     0.355
  0.202520	     0.161	    -0.014	     0.325	     0.363
  0.205840	     0.128	     0.009	     0.327	     0.351
  0.209160	     0.141	    -0.009	     0.340	     0.368
  0.212480	     0.156	     0.009	     0.323	     0.359
  0.215800	     0.156	     0.001	     0.335	     0.370
  0.219120	     0.136	    -0.010	     0.322	     0.350
  0.222440	     0.130	    -0.014	     0.321	     0.347
  0.225760	     0.151	    -0.004	     0.332	     0.365
  0.229080	     0.146	     0.026	     0.334	     0.365
  0.232400	     0.169	     0.023	     0.309	     0.353
  0.235720	     0.157	    -0.018	     0.342	     0.377
  0.239040	     0.137	     0.010	     0.301	     0.331
  0.242360	     0.143	     0.027	     0.308	     0.341
  0.245680	     0.127	     0.012	     0.305	     0.331
  0.249000	     0.141	     0.021	     0.310	     0.341
  0.252320	     0.123	     0.019	     0.328	     0.351
  0.255640	     0.158	     0.023	     0.320	     0.358
  0.258960	     0.148	     0.017	     0.315	     0.348
  0.262280	     0.132	    -0.001	     0.348	     0.372
  0.265600	     0.135	     0.017	     0.331	     0.358
  0.268920	     0.142	     0.009	     0.342	     0.370
  0.272240	     0.131	     0.021	     0.296	     0.324
  0.275560	     0.142	     0.012	     0.313	     0.344
  0.278880	     0.145	     0.041	     0.330	     0.363
  0.282200	     0.131	     0.016	     0.325	     0.351
  0.285520	     0.155	     0.027	     0.331	     0.366
  0.288840	     0.138	     0.012	     0.323	     0.351
  0.292160	     0.137	     0.021	     0.328	     0.356
  0.295480	     0.152	     0.001	     0.316	     0.351
  0.298800	     0.128	     0.008	     0.352	     0.375
  0.302120	     0.122	     0.021	     0.329	     0.352
  0.305440	     0.147	    -0.032	     0.317	     0.351
  0.308760	     0.172	     0.016	     0.331	     0.373
  0.312080	     0.157	     0.010	     0.331	     0.366
  0.315400	     0.182	     0.014	     0.316	     0.365
  0.318720	     0.137	    -0.009	     0.355	     0.381
  0.322040	     0.169	     0.009	     0.337	     0.377
  0.325360	     0.146	     0.001	     0.302	     0.335
  0.328680	     0.153	    -0.013	     0.330	     0.364
  0.332000	     0.172	    -0.010	     0.316	     0.360
  0.335320	     0.133	    -0.004	     0.317	     0.344
  0.338640	     0.155	     0.010	     0.329	     0.364
  0.341960	     0.182	     0.034	     0.352	     0.398
  0.345280	     0.173	     0.025	     0.325	     0.369
  0.348600	     0.161	     0.018	     0.335	     0.372
  0.351920	     0.168	     0.006	     0.329	     0.369
  0.355240	     0.154	     0.003	     0.313	     0.349
  0.358560	     0.176	    -0.027	     0.321	     0.367
  0.361880	     0.173	    -0.006	     0.332	     0.374
  0.365200	     0.148	     0.023	     0.310	     0.344
  0.368520	     0.130	     0.006	     0.335	     0.359
  0.371840	     0.133	     0.003	     0.322	     0.348
  0.375160	     0.155	     0.014	     0.326	     0.361
  0.378480	     0.146	     0.005	     0.342	     0.372
  0.381800	     0.131	    -0.005	     0.314	     0.340
  0.385120	     0.137	     0.006	     0.331	     0.358
  0.388440	     0.143	    -0.002	     0.329	     0.359
  0.391760	     0.156	     0.007	     0.347	     0.381
  0.395080	     0.130	     0.043	     0.306	     0.335
  0.398400	     0.130	    -0.023	     0.304	     0.331
  0.401720	     0.132	     0.015	     0.327	     0.353
  0.405040	     0.117	    -0.017	     0.334	     0.354
  0.408360	     0.116	     0.016	     0.327	     0.347
  0.411680	     0.138	     0.030	     0.331	     0.360
  0.415000	     0.141	     0.001	     0.342	     0.370
  0.418320	     0.146	     0.005	     0.324	     0.355
  0.421640	     0.127	    -0.003	     0.321	     0.345
  0.424960	     0.137	     0.013	     0.333	     0.360
  0.428280	     0.140	     0.015	     0.348	     0.375
  0.431600	     0.146	     0.003	     0.332	     0.363
  0.434920	     0.140	     0.003	     0.315	     0.345
  0.438240	     0.163	    -0.010	     0.332	     0.370
  0.441560	     0.130	    -0.006	     0.322	     0.347
  0.444880	     0.144	     0.019	     0.353	     0.382
  0.448200	     0.127	    -0.014	     0.326	     0.350
  0.451520	     0.143	     0.024	     0.346	     0.375
  0.454840	     0.133	     0.017	     0.328	     0.354
  0.458160	     0.163	     0.009	     0.328	     0.366
  0.461480	     0.117	    -0.032	     0.325	     0.347
  0.464800	     0.138	     0.005	     0.328	     0.356
  0.468120	     0.133	    -0.006	     0.337	     0.362
  0.471440	     0.127	     0.037	     0.329	     0.355
  0.474760	     0.151	    -0.006	     0.322	     0.356
  0.478080	     0.157	     0.001	     0.320	     0.356
  0.481400	     0.130	     0.016	     0.313	     0.339
  0.484720	     0.147	     0.002	     0.342	     0.372
  0.488040	     0.149	     0.011	     0.336	     0.368
  0.491360	     0.163	    -0.021	     0.328	     0.367
  0.494680	     0.124	     0.011	     0.316	     0.340
  0.498000	     0.106	     0.007	     0.339	     0.355
  0.501320	     0.130	    -0.003	     0.317	     0.343
  0.504640	     0.165	    -0.015	     0.342	     0.380
  0.507960	     0.127	     0.008	     0.342	     0.365
  0.511280	     0.165	     0.024	     0.325	     0.365
  0.514600	     0.158	     0.006	     0.345	     0.380
