All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:54:51
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.144	    -0.028	     0.020	     0.148
  0.006640	     0.156	    -0.054	     0.013	     0.166
  0.009960	     0.152	    -0.018	     0.015	     0.154
  0.013280	     0.146	     0.013	     0.018	     0.148
  0.016600	     0.124	    -0.037	     0.015	     0.130
  0.019920	     0.146	    -0.017	     0.029	     0.150
  0.023240	     0.131	    -0.006	     0.019	     0.133
  0.026560	     0.127	     0.007	     0.004	     0.127
  0.029880	     0.143	    -0.028	     0.007	     0.146
  0.033200	     0.130	    -0.022	     0.040	     0.138
  0.036520	     0.126	    -0.017	     0.029	     0.130
  0.039840	     0.144	     0.019	     0.025	     0.147
  0.043160	     0.152	    -0.025	     0.006	     0.154
  0.046480	     0.146	    -0.016	     0.031	     0.150
  0.049800	     0.142	    -0.029	     0.013	     0.146
  0.053120	     0.157	    -0.015	     0.011	     0.158
  0.056440	     0.158	     0.008	     0.042	     0.164
  0.059760	     0.164	    -0.021	     0.037	     0.169
  0.063080	     0.162	    -0.035	     0.023	     0.167
  0.066400	     0.165	    -0.014	     0.021	     0.167
  0.069720	     0.155	     0.005	     0.025	     0.157
  0.073040	     0.148	    -0.018	     0.003	     0.149
  0.076360	     0.145	    -0.030	     0.031	     0.151
  0.079680	     0.139	    -0.004	     0.032	     0.143
  0.083000	     0.146	    -0.009	     0.009	     0.147
  0.086320	     0.162	     0.001	     0.008	     0.162
  0.089640	     0.133	    -0.030	     0.021	     0.138
  0.092960	     0.159	     0.007	     0.013	     0.160
  0.096280	     0.134	     0.014	     0.020	     0.136
  0.099600	     0.159	     0.000	     0.015	     0.160
  0.102920	     0.146	    -0.021	     0.041	     0.153
  0.106240	     0.166	    -0.001	     0.039	     0.171
  0.109560	     0.137	    -0.014	     0.015	     0.139
  0.112880	     0.166	    -0.011	    -0.004	     0.166
  0.116200	     0.115	    -0.001	     0.045	     0.123
  0.119520	     0.147	    -0.005	     0.011	     0.147
  0.122840	     0.117	    -0.009	     0.032	     0.122
  0.126160	     0.176	    -0.002	     0.009	     0.176
  0.129480	     0.149	     0.011	     0.017	     0.150
  0.132800	     0.159	    -0.023	     0.007	     0.161
  0.136120	     0.148	    -0.030	     0.034	     0.155
  0.139440	     0.160	    -0.026	     0.010	     0.162
  0.142760	     0.103	    -0.013	     0.035	     0.110
  0.146080	     0.140	    -0.013	     0.028	     0.143
  0.149400	     0.136	    -0.007	     0.013	     0.137
  0.152720	     0.134	    -0.026	    -0.003	     0.137
  0.156040	     0.153	    -0.026	     0.004	     0.155
  0.159360	     0.135	    -0.033	     0.016	     0.140
  0.162680	     0.174	    -0.029	     0.026	     0.178
  0.166000	     0.142	     0.006	     0.014	     0.143
  0.169320	     0.167	     0.014	     0.010	     0.168
  0.172640	     0.164	    -0.025	     0.010	     0.166
  0.175960	     0.171	    -0.012	     0.025	     0.173
  0.179280	     0.154	    -0.006	     0.029	     0.157
  0.182600	     0.160	    -0.007	     0.035	     0.164
  0.185920	     0.167	    -0.020	     0.005	     0.168
  0.189240	     0.166	     0.012	     0.028	     0.169
  0.192560	     0.163	    -0.007	    -0.012	     0.164
  0.195880	     0.151	    -0.018	    -0.004	     0.152
  0.199200	     0.174	    -0.023	     0.034	     0.179
  0.202520	     0.130	    -0.006	     0.037	     0.135
  0.205840	     0.151	    -0.028	     0.052	     0.162
  0.209160	     0.165	    -0.009	    -0.001	     0.165
  0.212480	     0.138	    -0.017	     0.017	     0.140
  0.215800	     0.174	    -0.023	     0.036	     0.179
  0.219120	     0.098	     0.003	     0.004	     0.098
  0.222440	     0.140	    -0.027	     0.010	     0.143
  0.225760	     0.131	    -0.020	     0.016	     0.133
  0.229080	     0.137	    -0.023	     0.022	     0.141
  0.232400	     0.138	    -0.021	     0.038	     0.145
  0.235720	     0.142	     0.002	     0.031	     0.145
  0.239040	     0.139	    -0.025	     0.018	     0.142
  0.242360	     0.152	     0.002	    -0.003	     0.152
  0.245680	     0.165	    -0.017	     0.031	     0.169
  0.249000	     0.148	    -0.010	     0.024	     0.150
  0.252320	     0.130	    -0.030	     0.013	     0.134
  0.255640	     0.137	    -0.007	     0.021	     0.139
  0.258960	     0.149	    -0.010	     0.031	     0.153
  0.262280	     0.133	    -0.016	     0.019	     0.135
  0.265600	     0.138	    -0.010	     0.031	     0.142
  0.268920	     0.154	    -0.010	     0.032	     0.158
  0.272240	     0.163	    -0.012	     0.049	     0.171
  0.275560	     0.165	    -0.034	     0.004	     0.169
  0.278880	     0.178	     0.001	     0.045	     0.184
  0.282200	     0.129	    -0.010	     0.009	     0.130
  0.285520	     0.138	    -0.018	     0.044	     0.146
  0.288840	     0.169	    -0.006	     0.031	     0.172
  0.292160	     0.154	    -0.027	     0.035	     0.160
