All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:45:5
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.121	    -0.006	     0.230	     0.260
  0.006640	     0.133	    -0.027	     0.200	     0.242
  0.009960	     0.115	     0.009	     0.206	     0.236
  0.013280	     0.142	    -0.005	     0.218	     0.260
  0.016600	     0.129	     0.017	     0.207	     0.244
  0.019920	     0.134	    -0.007	     0.225	     0.262
  0.023240	     0.139	     0.014	     0.212	     0.254
  0.026560	     0.147	    -0.003	     0.199	     0.247
  0.029880	     0.147	    -0.007	     0.211	     0.257
  0.033200	     0.151	     0.030	     0.193	     0.247
  0.036520	     0.133	    -0.001	     0.185	     0.228
  0.039840	     0.133	     0.000	     0.213	     0.251
  0.043160	     0.135	    -0.006	     0.226	     0.263
  0.046480	     0.128	     0.021	     0.217	     0.253
  0.049800	     0.133	    -0.011	     0.200	     0.240
  0.053120	     0.113	     0.033	     0.204	     0.236
  0.056440	     0.111	    -0.031	     0.209	     0.239
  0.059760	     0.141	    -0.018	     0.181	     0.230
  0.063080	     0.112	    -0.020	     0.227	     0.254
  0.066400	     0.095	    -0.011	     0.204	     0.225
  0.069720	     0.117	     0.008	     0.216	     0.246
  0.073040	     0.127	     0.010	     0.199	     0.236
  0.076360	     0.142	     0.005	     0.194	     0.240
  0.079680	     0.114	     0.010	     0.225	     0.252
  0.083000	     0.138	    -0.009	     0.203	     0.246
  0.086320	     0.134	    -0.006	     0.201	     0.242
  0.089640	     0.101	     0.016	     0.222	     0.244
  0.092960	     0.118	    -0.012	     0.209	     0.240
  0.096280	     0.121	    -0.009	     0.195	     0.230
  0.099600	     0.122	    -0.001	     0.205	     0.239
  0.102920	     0.162	    -0.001	     0.233	     0.284
  0.106240	     0.137	    -0.007	     0.208	     0.249
  0.109560	     0.142	    -0.006	     0.208	     0.252
  0.112880	     0.117	    -0.001	     0.219	     0.248
  0.116200	     0.126	    -0.001	     0.225	     0.258
  0.119520	     0.132	    -0.003	     0.207	     0.246
  0.122840	     0.129	    -0.015	     0.219	     0.255
  0.126160	     0.128	     0.014	     0.223	     0.258
  0.129480	     0.116	    -0.005	     0.203	     0.234
  0.132800	     0.125	    -0.007	     0.215	     0.249
  0.136120	     0.119	     0.008	     0.204	     0.236
  0.139440	     0.146	     0.020	     0.197	     0.246
  0.142760	     0.127	     0.010	     0.224	     0.258
  0.146080	     0.115	     0.007	     0.204	     0.234
  0.149400	     0.123	    -0.009	     0.188	     0.225
  0.152720	     0.134	    -0.016	     0.198	     0.240
  0.156040	     0.127	    -0.010	     0.217	     0.252
  0.159360	     0.126	    -0.012	     0.222	     0.256
  0.162680	     0.132	    -0.009	     0.192	     0.233
  0.166000	     0.136	    -0.001	     0.192	     0.235
  0.169320	     0.139	     0.011	     0.190	     0.236
  0.172640	     0.116	    -0.009	     0.204	     0.235
  0.175960	     0.113	    -0.016	     0.217	     0.245
  0.179280	     0.133	    -0.004	     0.211	     0.249
  0.182600	     0.117	    -0.020	     0.190	     0.224
  0.185920	     0.126	    -0.003	     0.230	     0.262
  0.189240	     0.153	    -0.007	     0.210	     0.260
  0.192560	     0.137	    -0.003	     0.215	     0.255
  0.195880	     0.134	     0.011	     0.191	     0.234
  0.199200	     0.116	     0.009	     0.212	     0.242
  0.202520	     0.124	     0.008	     0.184	     0.222
  0.205840	     0.156	    -0.020	     0.212	     0.264
  0.209160	     0.130	    -0.010	     0.170	     0.214
  0.212480	     0.130	     0.011	     0.208	     0.246
  0.215800	     0.140	    -0.025	     0.197	     0.243
  0.219120	     0.141	    -0.014	     0.204	     0.248
  0.222440	     0.132	    -0.003	     0.196	     0.236
  0.225760	     0.133	    -0.012	     0.178	     0.223
  0.229080	     0.124	     0.001	     0.209	     0.243
  0.232400	     0.147	     0.018	     0.215	     0.261
  0.235720	     0.141	    -0.005	     0.214	     0.256
  0.239040	     0.128	    -0.014	     0.201	     0.239
  0.242360	     0.149	    -0.004	     0.199	     0.249
  0.245680	     0.140	    -0.006	     0.201	     0.245
  0.249000	     0.126	    -0.006	     0.209	     0.244
  0.252320	     0.149	     0.025	     0.186	     0.240
  0.255640	     0.170	    -0.002	     0.193	     0.257
  0.258960	     0.147	    -0.004	     0.219	     0.264
  0.262280	     0.140	    -0.003	     0.197	     0.242
  0.265600	     0.162	    -0.026	     0.201	     0.259
  0.268920	     0.131	    -0.009	     0.213	     0.250
  0.272240	     0.151	     0.003	     0.196	     0.247
  0.275560	     0.152	     0.006	     0.200	     0.251
  0.278880	     0.127	     0.012	     0.196	     0.234
  0.282200	     0.147	     0.010	     0.197	     0.246
  0.285520	     0.158	    -0.015	     0.199	     0.255
  0.288840	     0.167	     0.002	     0.179	     0.245
  0.292160	     0.142	    -0.001	     0.190	     0.237
  0.295480	     0.150	    -0.027	     0.203	     0.254
  0.298800	     0.141	    -0.012	     0.217	     0.259
  0.302120	     0.164	     0.012	     0.200	     0.259
  0.305440	     0.158	    -0.009	     0.199	     0.254
  0.308760	     0.145	    -0.012	     0.227	     0.270
  0.312080	     0.123	     0.001	     0.176	     0.215
  0.315400	     0.146	    -0.004	     0.195	     0.244
  0.318720	     0.146	    -0.007	     0.193	     0.242
  0.322040	     0.156	     0.006	     0.193	     0.248
  0.325360	     0.138	    -0.005	     0.203	     0.246
  0.328680	     0.140	    -0.034	     0.174	     0.226
  0.332000	     0.117	    -0.014	     0.197	     0.230
  0.335320	     0.117	    -0.003	     0.184	     0.218
  0.338640	     0.123	     0.010	     0.188	     0.225
  0.341960	     0.149	    -0.014	     0.215	     0.262
  0.345280	     0.135	    -0.002	     0.213	     0.252
  0.348600	     0.141	    -0.018	     0.210	     0.254
  0.351920	     0.146	    -0.004	     0.227	     0.270
  0.355240	     0.110	    -0.016	     0.213	     0.240
  0.358560	     0.111	    -0.004	     0.207	     0.235
  0.361880	     0.129	     0.028	     0.181	     0.224
  0.365200	     0.123	    -0.013	     0.181	     0.219
  0.368520	     0.128	     0.030	     0.210	     0.248
  0.371840	     0.136	     0.006	     0.206	     0.247
  0.375160	     0.135	    -0.018	     0.195	     0.238
  0.378480	     0.160	     0.016	     0.189	     0.248
  0.381800	     0.124	    -0.023	     0.189	     0.227
  0.385120	     0.167	    -0.001	     0.174	     0.241
  0.388440	     0.134	    -0.014	     0.172	     0.218
  0.391760	     0.145	    -0.008	     0.203	     0.250
  0.395080	     0.138	    -0.010	     0.206	     0.248
  0.398400	     0.153	    -0.006	     0.213	     0.262
  0.401720	     0.122	    -0.015	     0.196	     0.231
  0.405040	     0.131	    -0.009	     0.191	     0.232
  0.408360	     0.142	    -0.005	     0.222	     0.264
  0.411680	     0.121	    -0.013	     0.209	     0.242
  0.415000	     0.117	     0.000	     0.199	     0.231
  0.418320	     0.131	    -0.010	     0.212	     0.249
  0.421640	     0.134	    -0.009	     0.185	     0.229
  0.424960	     0.144	     0.015	     0.189	     0.238
  0.428280	     0.149	    -0.004	     0.187	     0.239
  0.431600	     0.112	    -0.022	     0.187	     0.219
  0.434920	     0.144	    -0.019	     0.228	     0.270
  0.438240	     0.128	     0.001	     0.190	     0.229
  0.441560	     0.133	    -0.011	     0.197	     0.238
  0.444880	     0.132	     0.028	     0.211	     0.250
  0.448200	     0.129	    -0.009	     0.209	     0.246
  0.451520	     0.129	     0.004	     0.185	     0.226
  0.454840	     0.130	    -0.006	     0.219	     0.255
  0.458160	     0.159	     0.020	     0.182	     0.242
  0.461480	     0.153	     0.010	     0.213	     0.262
  0.464800	     0.140	    -0.004	     0.204	     0.247
  0.468120	     0.147	    -0.033	     0.221	     0.267
  0.471440	     0.137	     0.003	     0.196	     0.239
  0.474760	     0.133	     0.012	     0.208	     0.247
  0.478080	     0.159	    -0.006	     0.198	     0.254
  0.481400	     0.129	    -0.010	     0.209	     0.246
  0.484720	     0.140	    -0.021	     0.222	     0.263
  0.488040	     0.145	    -0.006	     0.237	     0.278
  0.491360	     0.142	    -0.023	     0.189	     0.238
  0.494680	     0.152	     0.000	     0.222	     0.269
  0.498000	     0.134	     0.003	     0.206	     0.246
  0.501320	     0.123	    -0.004	     0.188	     0.225
  0.504640	     0.136	     0.003	     0.228	     0.265
  0.507960	     0.130	    -0.023	     0.221	     0.257
  0.511280	     0.140	     0.009	     0.215	     0.257
  0.514600	     0.124	    -0.018	     0.203	     0.239
  0.517920	     0.141	    -0.021	     0.225	     0.266
  0.521240	     0.121	    -0.012	     0.185	     0.221
  0.524560	     0.116	    -0.007	     0.212	     0.242
  0.527880	     0.105	    -0.004	     0.191	     0.218
  0.531200	     0.128	     0.010	     0.197	     0.235
  0.534520	     0.150	    -0.021	     0.197	     0.248
  0.537840	     0.127	    -0.010	     0.210	     0.246
  0.541160	     0.142	     0.017	     0.222	     0.264
  0.544480	     0.131	    -0.014	     0.195	     0.235
  0.547800	     0.140	    -0.009	     0.166	     0.217
  0.551120	     0.122	    -0.001	     0.200	     0.234
  0.554440	     0.127	     0.014	     0.215	     0.250
  0.557760	     0.142	     0.010	     0.200	     0.245
  0.561080	     0.137	     0.010	     0.184	     0.230
  0.564400	     0.127	    -0.022	     0.206	     0.243
  0.567720	     0.120	     0.007	     0.190	     0.225
  0.571040	     0.129	    -0.001	     0.200	     0.238
  0.574360	     0.131	    -0.013	     0.199	     0.239
  0.577680	     0.148	     0.000	     0.190	     0.241
  0.581000	     0.131	     0.002	     0.182	     0.224
  0.584320	     0.118	    -0.002	     0.207	     0.238
  0.587640	     0.149	    -0.002	     0.203	     0.252
  0.590960	     0.137	    -0.008	     0.206	     0.248
  0.594280	     0.134	    -0.008	     0.185	     0.229
  0.597600	     0.144	     0.019	     0.207	     0.253
  0.600920	     0.135	     0.002	     0.242	     0.277
  0.604240	     0.151	    -0.003	     0.212	     0.260
  0.607560	     0.152	     0.008	     0.224	     0.271
  0.610880	     0.141	     0.016	     0.184	     0.232
  0.614200	     0.157	     0.005	     0.182	     0.240
  0.617520	     0.152	    -0.010	     0.208	     0.258
  0.620840	     0.130	     0.019	     0.215	     0.252
  0.624160	     0.144	     0.026	     0.187	     0.237
  0.627480	     0.131	     0.004	     0.203	     0.242
  0.630800	     0.134	    -0.023	     0.200	     0.242
  0.634120	     0.130	    -0.024	     0.216	     0.253
  0.637440	     0.112	     0.010	     0.199	     0.229
