All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:2:8
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.159	    -0.043	    -0.311	     0.352
  0.006640	     0.164	    -0.027	    -0.353	     0.390
  0.009960	     0.174	    -0.026	    -0.326	     0.370
  0.013280	     0.180	    -0.043	    -0.363	     0.407
  0.016600	     0.159	    -0.029	    -0.341	     0.377
  0.019920	     0.156	    -0.028	    -0.345	     0.380
  0.023240	     0.160	    -0.027	    -0.337	     0.374
  0.026560	     0.175	    -0.042	    -0.352	     0.395
  0.029880	     0.138	    -0.018	    -0.316	     0.345
  0.033200	     0.138	    -0.050	    -0.348	     0.378
  0.036520	     0.144	    -0.045	    -0.352	     0.383
  0.039840	     0.129	    -0.048	    -0.318	     0.347
  0.043160	     0.144	    -0.024	    -0.348	     0.377
  0.046480	     0.157	    -0.027	    -0.335	     0.371
  0.049800	     0.130	    -0.031	    -0.319	     0.346
  0.053120	     0.121	    -0.027	    -0.324	     0.347
  0.056440	     0.148	    -0.023	    -0.306	     0.341
  0.059760	     0.117	    -0.026	    -0.326	     0.347
  0.063080	     0.170	    -0.048	    -0.326	     0.371
  0.066400	     0.153	    -0.033	    -0.322	     0.358
  0.069720	     0.131	    -0.062	    -0.321	     0.352
  0.073040	     0.148	    -0.014	    -0.355	     0.385
  0.076360	     0.155	    -0.045	    -0.324	     0.362
  0.079680	     0.143	    -0.050	    -0.324	     0.358
  0.083000	     0.130	    -0.021	    -0.345	     0.369
  0.086320	     0.145	    -0.041	    -0.321	     0.355
  0.089640	     0.122	    -0.009	    -0.323	     0.345
  0.092960	     0.144	    -0.031	    -0.345	     0.375
  0.096280	     0.142	    -0.020	    -0.363	     0.390
  0.099600	     0.173	    -0.027	    -0.338	     0.381
  0.102920	     0.145	    -0.023	    -0.355	     0.384
  0.106240	     0.161	    -0.028	    -0.331	     0.369
  0.109560	     0.162	    -0.010	    -0.338	     0.375
  0.112880	     0.143	    -0.035	    -0.325	     0.357
  0.116200	     0.149	    -0.043	    -0.328	     0.363
  0.119520	     0.157	    -0.005	    -0.328	     0.364
  0.122840	     0.156	    -0.052	    -0.346	     0.383
  0.126160	     0.138	    -0.049	    -0.361	     0.390
  0.129480	     0.139	    -0.027	    -0.326	     0.355
  0.132800	     0.148	    -0.035	    -0.343	     0.375
  0.136120	     0.126	    -0.032	    -0.324	     0.349
  0.139440	     0.140	    -0.015	    -0.342	     0.370
  0.142760	     0.114	    -0.007	    -0.353	     0.371
  0.146080	     0.155	    -0.027	    -0.319	     0.356
  0.149400	     0.147	    -0.040	    -0.308	     0.344
  0.152720	     0.122	    -0.027	    -0.321	     0.344
  0.156040	     0.142	    -0.023	    -0.351	     0.379
  0.159360	     0.165	    -0.060	    -0.319	     0.364
  0.162680	     0.144	    -0.033	    -0.324	     0.356
  0.166000	     0.153	    -0.034	    -0.321	     0.357
  0.169320	     0.163	    -0.048	    -0.335	     0.376
  0.172640	     0.144	    -0.032	    -0.335	     0.366
  0.175960	     0.165	    -0.055	    -0.338	     0.380
  0.179280	     0.160	    -0.034	    -0.333	     0.371
  0.182600	     0.155	    -0.057	    -0.329	     0.368
  0.185920	     0.172	    -0.026	    -0.341	     0.383
  0.189240	     0.160	    -0.051	    -0.319	     0.361
  0.192560	     0.159	    -0.039	    -0.355	     0.391
  0.195880	     0.159	    -0.051	    -0.357	     0.394
  0.199200	     0.159	    -0.035	    -0.319	     0.358
  0.202520	     0.171	    -0.030	    -0.339	     0.381
  0.205840	     0.165	    -0.042	    -0.353	     0.392
  0.209160	     0.148	    -0.031	    -0.319	     0.353
  0.212480	     0.169	    -0.049	    -0.342	     0.385
  0.215800	     0.151	    -0.023	    -0.313	     0.348
  0.219120	     0.185	    -0.022	    -0.343	     0.390
  0.222440	     0.170	    -0.034	    -0.331	     0.374
  0.225760	     0.192	    -0.032	    -0.332	     0.385
  0.229080	     0.147	    -0.059	    -0.343	     0.378
  0.232400	     0.169	    -0.030	    -0.335	     0.376
  0.235720	     0.166	    -0.027	    -0.344	     0.383
  0.239040	     0.146	    -0.056	    -0.364	     0.396
  0.242360	     0.157	    -0.035	    -0.332	     0.369
  0.245680	     0.180	    -0.035	    -0.341	     0.387
  0.249000	     0.166	    -0.035	    -0.348	     0.387
  0.252320	     0.131	    -0.031	    -0.328	     0.355
  0.255640	     0.159	    -0.019	    -0.323	     0.361
  0.258960	     0.149	    -0.032	    -0.333	     0.366
  0.262280	     0.130	    -0.037	    -0.336	     0.362
  0.265600	     0.141	    -0.043	    -0.331	     0.362
  0.268920	     0.142	    -0.026	    -0.371	     0.398
  0.272240	     0.138	    -0.038	    -0.343	     0.372
  0.275560	     0.148	    -0.046	    -0.331	     0.365
  0.278880	     0.154	    -0.021	    -0.331	     0.366
  0.282200	     0.145	    -0.050	    -0.319	     0.354
  0.285520	     0.155	    -0.045	    -0.344	     0.380
  0.288840	     0.144	    -0.037	    -0.338	     0.369
  0.292160	     0.162	    -0.023	    -0.324	     0.363
  0.295480	     0.138	    -0.037	    -0.307	     0.339
  0.298800	     0.138	    -0.049	    -0.336	     0.367
  0.302120	     0.161	    -0.017	    -0.330	     0.368
  0.305440	     0.130	    -0.049	    -0.327	     0.355
  0.308760	     0.153	    -0.038	    -0.344	     0.378
  0.312080	     0.146	    -0.021	    -0.353	     0.383
  0.315400	     0.162	    -0.026	    -0.329	     0.368
  0.318720	     0.159	    -0.026	    -0.351	     0.386
  0.322040	     0.157	    -0.024	    -0.338	     0.373
  0.325360	     0.142	    -0.029	    -0.331	     0.361
  0.328680	     0.124	    -0.018	    -0.342	     0.364
  0.332000	     0.153	    -0.038	    -0.328	     0.364
  0.335320	     0.158	    -0.037	    -0.334	     0.371
  0.338640	     0.145	    -0.029	    -0.321	     0.353
  0.341960	     0.149	    -0.014	    -0.343	     0.374
  0.345280	     0.164	    -0.052	    -0.331	     0.373
  0.348600	     0.164	    -0.026	    -0.337	     0.376
  0.351920	     0.141	    -0.040	    -0.339	     0.369
  0.355240	     0.159	    -0.033	    -0.363	     0.398
  0.358560	     0.137	    -0.040	    -0.337	     0.366
  0.361880	     0.160	    -0.020	    -0.353	     0.388
  0.365200	     0.148	    -0.010	    -0.329	     0.361
  0.368520	     0.149	     0.005	    -0.342	     0.373
  0.371840	     0.131	    -0.063	    -0.319	     0.351
  0.375160	     0.132	    -0.021	    -0.324	     0.350
  0.378480	     0.136	    -0.022	    -0.346	     0.372
  0.381800	     0.150	    -0.040	    -0.333	     0.367
  0.385120	     0.149	    -0.030	    -0.333	     0.366
  0.388440	     0.120	    -0.022	    -0.335	     0.357
  0.391760	     0.144	    -0.024	    -0.337	     0.367
  0.395080	     0.123	    -0.037	    -0.334	     0.358
  0.398400	     0.137	    -0.018	    -0.297	     0.328
  0.401720	     0.140	    -0.045	    -0.338	     0.369
  0.405040	     0.140	    -0.031	    -0.338	     0.367
  0.408360	     0.134	    -0.041	    -0.335	     0.363
  0.411680	     0.120	    -0.048	    -0.316	     0.341
  0.415000	     0.137	    -0.048	    -0.326	     0.357
  0.418320	     0.160	    -0.023	    -0.326	     0.364
  0.421640	     0.158	    -0.034	    -0.346	     0.382
  0.424960	     0.135	    -0.025	    -0.314	     0.343
  0.428280	     0.130	    -0.034	    -0.343	     0.368
  0.431600	     0.129	    -0.027	    -0.355	     0.379
  0.434920	     0.137	    -0.042	    -0.318	     0.349
  0.438240	     0.148	    -0.042	    -0.318	     0.353
  0.441560	     0.150	    -0.012	    -0.326	     0.359
  0.444880	     0.140	    -0.033	    -0.327	     0.357
  0.448200	     0.134	    -0.035	    -0.313	     0.342
  0.451520	     0.132	    -0.034	    -0.334	     0.361
  0.454840	     0.144	    -0.024	    -0.370	     0.398
  0.458160	     0.134	    -0.040	    -0.345	     0.372
  0.461480	     0.117	    -0.035	    -0.319	     0.342
  0.464800	     0.160	    -0.045	    -0.346	     0.384
  0.468120	     0.155	    -0.015	    -0.343	     0.377
  0.471440	     0.126	    -0.030	    -0.327	     0.352
  0.474760	     0.159	    -0.038	    -0.319	     0.358
  0.478080	     0.152	    -0.035	    -0.308	     0.345
  0.481400	     0.164	    -0.042	    -0.333	     0.374
  0.484720	     0.120	    -0.052	    -0.356	     0.379
  0.488040	     0.126	    -0.021	    -0.324	     0.348
  0.491360	     0.148	    -0.027	    -0.322	     0.355
  0.494680	     0.141	    -0.031	    -0.305	     0.337
  0.498000	     0.130	    -0.025	    -0.335	     0.360
  0.501320	     0.133	    -0.027	    -0.339	     0.365
  0.504640	     0.142	    -0.046	    -0.356	     0.386
  0.507960	     0.151	    -0.010	    -0.342	     0.374
  0.511280	     0.140	    -0.007	    -0.306	     0.337
  0.514600	     0.141	    -0.038	    -0.338	     0.368
  0.517920	     0.139	    -0.032	    -0.352	     0.380
  0.521240	     0.107	    -0.027	    -0.327	     0.345
  0.524560	     0.157	    -0.036	    -0.319	     0.357
  0.527880	     0.149	    -0.011	    -0.345	     0.376
  0.531200	     0.152	    -0.031	    -0.325	     0.360
  0.534520	     0.131	    -0.023	    -0.370	     0.393
  0.537840	     0.134	    -0.049	    -0.329	     0.359
  0.541160	     0.137	    -0.012	    -0.335	     0.362
  0.544480	     0.135	    -0.043	    -0.366	     0.392
  0.547800	     0.159	    -0.037	    -0.337	     0.374
  0.551120	     0.138	    -0.009	    -0.348	     0.374
  0.554440	     0.130	    -0.046	    -0.338	     0.365
  0.557760	     0.137	    -0.031	    -0.318	     0.348
  0.561080	     0.147	    -0.056	    -0.334	     0.369
  0.564400	     0.134	     0.008	    -0.333	     0.359
  0.567720	     0.150	    -0.023	    -0.335	     0.368
  0.571040	     0.148	    -0.018	    -0.327	     0.359
  0.574360	     0.129	    -0.030	    -0.338	     0.363
  0.577680	     0.144	    -0.051	    -0.361	     0.392
