All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:48:27
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.129	     0.023	     0.337	     0.362
  0.006640	     0.141	    -0.001	     0.331	     0.360
  0.009960	     0.121	     0.008	     0.338	     0.359
  0.013280	     0.104	     0.016	     0.324	     0.341
  0.016600	     0.139	     0.017	     0.313	     0.343
  0.019920	     0.134	    -0.004	     0.342	     0.367
  0.023240	     0.133	     0.004	     0.361	     0.385
  0.026560	     0.132	    -0.001	     0.336	     0.361
  0.029880	     0.138	     0.036	     0.337	     0.366
  0.033200	     0.141	     0.005	     0.332	     0.361
  0.036520	     0.129	     0.010	     0.369	     0.391
  0.039840	     0.132	     0.026	     0.330	     0.356
  0.043160	     0.139	     0.020	     0.350	     0.377
  0.046480	     0.126	    -0.006	     0.309	     0.334
  0.049800	     0.156	     0.028	     0.344	     0.379
  0.053120	     0.130	    -0.009	     0.342	     0.366
  0.056440	     0.138	    -0.014	     0.354	     0.380
  0.059760	     0.135	    -0.010	     0.357	     0.382
  0.063080	     0.119	    -0.001	     0.350	     0.370
  0.066400	     0.148	    -0.012	     0.329	     0.361
  0.069720	     0.134	     0.029	     0.342	     0.368
  0.073040	     0.140	     0.006	     0.329	     0.358
  0.076360	     0.149	     0.022	     0.346	     0.377
  0.079680	     0.157	    -0.005	     0.344	     0.378
  0.083000	     0.134	     0.000	     0.338	     0.364
  0.086320	     0.156	    -0.003	     0.356	     0.389
  0.089640	     0.120	    -0.001	     0.322	     0.344
  0.092960	     0.139	    -0.003	     0.350	     0.377
  0.096280	     0.149	    -0.005	     0.345	     0.376
  0.099600	     0.145	     0.003	     0.376	     0.403
  0.102920	     0.149	     0.003	     0.314	     0.348
  0.106240	     0.141	     0.017	     0.374	     0.400
  0.109560	     0.138	    -0.005	     0.335	     0.362
  0.112880	     0.155	     0.005	     0.341	     0.375
  0.116200	     0.134	     0.010	     0.338	     0.364
  0.119520	     0.163	    -0.021	     0.351	     0.388
  0.122840	     0.166	    -0.012	     0.351	     0.388
  0.126160	     0.127	     0.001	     0.354	     0.376
  0.129480	     0.108	    -0.015	     0.342	     0.359
  0.132800	     0.125	    -0.012	     0.356	     0.377
  0.136120	     0.122	     0.002	     0.372	     0.391
  0.139440	     0.135	    -0.010	     0.374	     0.398
  0.142760	     0.131	    -0.017	     0.338	     0.363
  0.146080	     0.145	    -0.029	     0.353	     0.383
  0.149400	     0.148	    -0.008	     0.386	     0.413
  0.152720	     0.148	     0.013	     0.337	     0.368
  0.156040	     0.144	     0.032	     0.334	     0.365
  0.159360	     0.122	     0.007	     0.354	     0.374
  0.162680	     0.133	    -0.010	     0.332	     0.358
  0.166000	     0.124	     0.017	     0.334	     0.357
  0.169320	     0.165	     0.008	     0.342	     0.380
  0.172640	     0.145	     0.013	     0.359	     0.387
  0.175960	     0.160	    -0.017	     0.319	     0.357
  0.179280	     0.130	     0.006	     0.356	     0.379
  0.182600	     0.164	    -0.007	     0.339	     0.377
  0.185920	     0.151	     0.021	     0.357	     0.388
  0.189240	     0.148	    -0.006	     0.335	     0.366
  0.192560	     0.137	     0.001	     0.361	     0.386
  0.195880	     0.150	     0.012	     0.329	     0.362
  0.199200	     0.144	     0.012	     0.325	     0.356
  0.202520	     0.172	    -0.010	     0.335	     0.377
  0.205840	     0.139	     0.013	     0.351	     0.378
  0.209160	     0.145	    -0.005	     0.356	     0.384
  0.212480	     0.161	     0.023	     0.340	     0.377
  0.215800	     0.163	     0.010	     0.351	     0.387
  0.219120	     0.147	    -0.010	     0.362	     0.391
  0.222440	     0.152	    -0.003	     0.344	     0.376
  0.225760	     0.165	     0.009	     0.353	     0.390
  0.229080	     0.141	     0.019	     0.351	     0.379
  0.232400	     0.172	     0.003	     0.333	     0.375
  0.235720	     0.138	     0.022	     0.342	     0.369
  0.239040	     0.168	    -0.015	     0.368	     0.405
  0.242360	     0.152	     0.005	     0.347	     0.379
  0.245680	     0.129	     0.038	     0.384	     0.407
  0.249000	     0.168	     0.003	     0.344	     0.383
  0.252320	     0.133	    -0.001	     0.339	     0.364
  0.255640	     0.144	    -0.017	     0.346	     0.375
  0.258960	     0.141	     0.012	     0.331	     0.360
  0.262280	     0.164	     0.010	     0.350	     0.387
  0.265600	     0.174	     0.016	     0.345	     0.387
  0.268920	     0.168	    -0.002	     0.328	     0.369
  0.272240	     0.146	     0.016	     0.356	     0.385
  0.275560	     0.149	    -0.012	     0.363	     0.393
  0.278880	     0.151	    -0.004	     0.349	     0.380
  0.282200	     0.153	    -0.009	     0.343	     0.376
  0.285520	     0.134	    -0.014	     0.374	     0.398
  0.288840	     0.171	     0.001	     0.365	     0.403
  0.292160	     0.141	     0.006	     0.344	     0.372
  0.295480	     0.155	     0.011	     0.313	     0.349
  0.298800	     0.145	     0.021	     0.363	     0.391
  0.302120	     0.147	     0.014	     0.341	     0.372
  0.305440	     0.149	     0.045	     0.352	     0.385
  0.308760	     0.159	     0.016	     0.328	     0.365
  0.312080	     0.146	     0.016	     0.345	     0.375
  0.315400	     0.166	    -0.020	     0.348	     0.386
  0.318720	     0.170	     0.014	     0.346	     0.386
  0.322040	     0.163	     0.003	     0.345	     0.382
  0.325360	     0.155	    -0.012	     0.327	     0.362
  0.328680	     0.163	    -0.010	     0.330	     0.368
  0.332000	     0.144	    -0.001	     0.372	     0.399
  0.335320	     0.140	     0.006	     0.338	     0.366
  0.338640	     0.139	     0.002	     0.351	     0.378
  0.341960	     0.144	    -0.009	     0.322	     0.353
  0.345280	     0.155	     0.007	     0.341	     0.375
  0.348600	     0.150	     0.006	     0.340	     0.372
  0.351920	     0.175	    -0.014	     0.353	     0.394
  0.355240	     0.169	     0.018	     0.345	     0.385
  0.358560	     0.153	     0.029	     0.336	     0.370
  0.361880	     0.161	     0.008	     0.350	     0.385
  0.365200	     0.166	     0.009	     0.360	     0.397
  0.368520	     0.144	     0.005	     0.350	     0.378
  0.371840	     0.173	     0.004	     0.370	     0.408
  0.375160	     0.159	    -0.007	     0.364	     0.397
  0.378480	     0.156	    -0.010	     0.354	     0.387
  0.381800	     0.155	     0.010	     0.359	     0.391
  0.385120	     0.181	     0.023	     0.355	     0.399
  0.388440	     0.151	    -0.001	     0.338	     0.370
  0.391760	     0.166	    -0.021	     0.356	     0.393
  0.395080	     0.172	     0.007	     0.367	     0.405
  0.398400	     0.151	     0.010	     0.344	     0.376
  0.401720	     0.172	    -0.005	     0.353	     0.393
  0.405040	     0.164	     0.006	     0.369	     0.404
  0.408360	     0.151	     0.021	     0.351	     0.383
  0.411680	     0.159	     0.007	     0.366	     0.399
  0.415000	     0.170	     0.007	     0.346	     0.386
