All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 15:41:27
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.140	    -0.027	     0.086	     0.167
  0.006640	     0.178	    -0.009	     0.077	     0.194
  0.009960	     0.165	    -0.025	     0.094	     0.192
  0.013280	     0.146	    -0.009	     0.096	     0.175
  0.016600	     0.124	     0.005	     0.093	     0.155
  0.019920	     0.151	    -0.012	     0.092	     0.177
  0.023240	     0.162	    -0.004	     0.086	     0.183
  0.026560	     0.137	    -0.032	     0.067	     0.156
  0.029880	     0.171	     0.004	     0.080	     0.189
  0.033200	     0.174	    -0.026	     0.102	     0.203
  0.036520	     0.141	    -0.016	     0.083	     0.164
  0.039840	     0.169	    -0.014	     0.083	     0.189
  0.043160	     0.147	    -0.001	     0.099	     0.177
  0.046480	     0.189	    -0.009	     0.097	     0.213
  0.049800	     0.175	    -0.031	     0.092	     0.200
  0.053120	     0.164	    -0.021	     0.093	     0.190
  0.056440	     0.146	     0.014	     0.108	     0.182
  0.059760	     0.141	     0.008	     0.080	     0.162
  0.063080	     0.134	    -0.003	     0.072	     0.152
  0.066400	     0.148	    -0.015	     0.107	     0.183
  0.069720	     0.137	    -0.027	     0.084	     0.163
  0.073040	     0.161	    -0.006	     0.089	     0.184
  0.076360	     0.166	    -0.043	     0.089	     0.193
  0.079680	     0.133	    -0.005	     0.096	     0.164
  0.083000	     0.143	    -0.003	     0.083	     0.165
  0.086320	     0.120	    -0.017	     0.088	     0.150
  0.089640	     0.146	     0.005	     0.078	     0.166
  0.092960	     0.127	     0.016	     0.083	     0.153
  0.096280	     0.144	    -0.029	     0.084	     0.169
  0.099600	     0.159	    -0.009	     0.094	     0.185
  0.102920	     0.140	     0.012	     0.092	     0.168
  0.106240	     0.151	    -0.018	     0.090	     0.177
  0.109560	     0.131	     0.005	     0.079	     0.153
  0.112880	     0.149	    -0.023	     0.083	     0.172
  0.116200	     0.152	    -0.004	     0.105	     0.185
  0.119520	     0.149	    -0.031	     0.135	     0.203
  0.122840	     0.138	    -0.021	     0.106	     0.175
  0.126160	     0.127	    -0.009	     0.096	     0.159
  0.129480	     0.126	     0.014	     0.117	     0.173
  0.132800	     0.158	    -0.008	     0.089	     0.182
