,B index,Bmod coil (mT),Bmod coil std (mT),Bmod measured (mT),Bmod measured std (mT),Bx coil (mT),Bx coil std (mT),Bx measured (mT),Bx measured std (mT),By coil (mT),By coil std (mT),By measured (mT),By measured std (mT),Bz coil (mT),Bz coil std (mT),Bz measured (mT),Bz measured std (mT),avg,contrast 2,contrast 4,contrast 6,contrast 8,contrast std 2,contrast std 4,contrast std 6,contrast std 8,dev (MHz),width 2,width 4,width 6,width 8,width std 2,width std 4,width std 6,width std 8
10,0.0,3.614441495697365e-05,0.012804641144116263,0.01698117,0.0004058514969089187,1.0017201766816114e-05,-0.0031361311865470507,-0.0019436099999999995,0.0004042500544599397,-1.5357546495071983e-05,-0.008394968029567814,-0.00814565,0.00039867843078456033,3.1148357372363934e-05,-0.00914592957511134,0.01470084,0.00032185597814343416,64.0,0.010958516738191404,0.005711160821116268,0.00643520638362048,0.016447746178987026,2.294799226167366e-05,2.0057516501311713e-05,2.2131788686861135e-05,3.42571932462911e-05,32.0,11.934593968125915,13.399596859012373,14.811737505986951,12.366733763659628,0.07665988610085409,0.11960978950586991,0.10945565239870786,0.02605312307037474
11,0.0,3.614441495697365e-05,0.012804641144116263,0.020143380000000002,0.0015627943668432638,1.0017201766816114e-05,-0.0031361311865470507,0.010477980000000001,0.0013563347961362182,-1.5357546495071983e-05,-0.008394968029567814,-0.00538744,0.0017776810053661222,3.1148357372363934e-05,-0.00914592957511134,0.014547520000000001,0.002066720264884426,4.0,0.006751328729006132,0.005156865486314718,0.005619213010532158,0.016389539101346266,0.0001249032565447681,0.00013903194639831447,5.603514461365054e-05,0.00010140928383745567,20.0,7.772392184737432,12.74147285746586,13.010178522015508,12.593998281201806,0.23541234231817323,0.5345409647574277,0.8846584795170307,0.14089622383183611
12,1.0,0.1000068160869348,0.012804641144116263,0.11496096999999997,0.0013562216846040038,0.09045004400613262,-0.0031361311865470507,0.09867980999999999,0.001375125902155065,0.029417233319615873,-0.008394968029567814,0.026358359999999997,0.0017548068283966918,0.03089950140299936,-0.00914592957511134,0.052414949999999995,0.001158182779584434,8.0,0.008633811744240752,0.005335343665208466,0.0056993181612636865,0.01636683348821956,7.021057794718065e-05,5.234460323001165e-05,0.00010079073292054996,0.00011844372244145954,20.0,9.752429076630717,12.329069032295713,12.317356453173222,11.953981192058732,0.16303149773699957,0.33252998760776065,0.6199544916868907,0.24661324736727266
13,1.0,0.1000068160869348,0.012804641144116263,0.11301325000000001,0.0011281618372050743,0.09045004400613262,-0.0031361311865470507,0.09607952,0.0008649303342816086,0.029417233319615873,-0.008394968029567814,0.03308937,0.0011204205636806735,0.03089950140299936,-0.00914592957511134,0.04929172000000001,0.0011236359058162506,16.0,0.009741001557072363,0.005271833273480226,0.005893479548950403,0.016378760972617125,5.86493593356701e-05,5.0455322797885505e-05,7.389188435488578e-05,4.855272115039417e-05,20.0,10.396222121270755,12.665944406238637,13.32409708390819,11.806290039639345,0.10407853582850106,0.14144572023860696,0.5833014635157359,0.20321671528147361
14,1.0,0.1000068160869348,0.012804641144116263,0.10980442999999998,0.0005017517097967388,0.09045004400613262,-0.0031361311865470507,0.09431652000000001,0.0004540590669141114,0.029417233319615873,-0.008394968029567814,0.03051258,0.00040232528354277935,0.03089950140299936,-0.00914592957511134,0.04719646,0.0004895937119341218,64.0,0.010490117537954735,0.005413637191273713,0.005894475917736483,0.016182600186133968,3.368638690886682e-05,4.390339053073745e-05,4.540890190234019e-05,4.956647699054098e-05,20.0,10.755590259094003,12.885724818456955,13.192826207792203,11.732815295458451,0.05333113015368302,0.21622155223828196,0.303529261295637,0.23437355957884828
15,1.0,0.1000068160869348,0.012804641144116263,0.79827678,0.12420087251581141,0.09045004400613262,-0.0031361311865470507,0.4990273700000001,0.06386954259894177,0.029417233319615873,-0.008394968029567814,-0.31125852,0.053090846279228235,0.03089950140299936,-0.00914592957511134,-0.5352705999999999,0.09551484254549973,4.0,0.0015218099552890226,0.0047890539733551315,0.0047537594508754045,0.016248409870480186,0.0005322296489024302,0.00022969154617406663,0.0004487387302390017,0.0003782243509164125,16.0,5.9092771691446115,12.170952278307826,11.020807768096356,12.995074008836387,2.7634781220193663,0.9607687734888395,1.115950804425522,0.6270488987320023
16,1.0,0.1000068160869348,0.012804641144116263,0.12479265,0.0016174007147767963,0.09045004400613262,-0.0031361311865470507,0.10939017999999999,0.0016346080100043466,0.029417233319615873,-0.008394968029567814,0.020585740000000005,0.0024318835790441726,0.03089950140299936,-0.00914592957511134,0.05571003999999999,0.0019644096407299043,8.0,0.0060643542351658235,0.004870423968684165,0.0050431003935782395,0.015849181314099924,0.000176343463153234,0.00011748608669864053,0.0003073846962301447,0.000370164866021697,16.0,14.231356977340772,12.073829055513269,12.069730847227632,12.703547300518638,0.6585474337894826,0.36396701311026225,1.4446403618735817,0.6376127010492754
17,1.0,0.1000068160869348,0.012804641144116263,0.12101107,0.0010228834864860839,0.09045004400613262,-0.0031361311865470507,0.10321231,0.0009352797383670826,0.029417233319615873,-0.008394968029567814,0.031315499999999996,0.0007914589898362341,0.03089950140299936,-0.00914592957511134,0.05477683000000001,0.0008644320643286587,16.0,0.008335041104762072,0.004716864944164963,0.005416207738940927,0.015503236803069148,7.686418874361368e-05,5.938639229204685e-05,0.0001540695603631804,0.00038837782453839435,16.0,12.692109989454593,11.480076246497,13.256768737776747,12.334789516071904,0.31832455042210334,0.43376886698528366,0.5487288577019052,0.5568579205802051
18,1.0,0.1000068160869348,0.012804641144116263,0.11879673,0.0009529437108569054,0.09045004400613262,-0.0031361311865470507,0.09637041,0.0006655513653086422,0.029417233319615873,-0.008394968029567814,0.02860981,0.0007749022087963943,0.03089950140299936,-0.00914592957511134,0.06325066,0.0007973188982342528,64.0,0.009877742394005079,0.004772621147345672,0.005450640986126012,0.015186651503718063,5.435784250949778e-05,5.943750996666057e-05,0.00016403665378313315,0.0003842085624624578,16.0,11.632276391542666,12.073322162934334,13.04472663140707,12.276383257038216,0.11433136590208712,0.2622978239871094,0.622188137149457,0.6540487501651614
19,1.0,0.1000068160869348,0.012804641144116263,0.12382230000000001,0.0018917966437969704,0.09045004400613262,-0.0031361311865470507,0.12330562000000003,0.0018913705804371626,0.029417233319615873,-0.008394968029567814,0.00311627,0.0024331200167305393,0.03089950140299936,-0.00914592957511134,0.0006583099999999997,0.0029312343658463276,4.0,0.006712933678927295,0.005442595355784287,0.006217308662843164,0.016513565754090492,0.00024279744999979177,0.00010409047230916517,0.00013486457890632454,9.525187423883795e-05,32.0,10.745292193711748,12.098998978726359,13.49709956950925,12.221136759137721,0.5291929518737867,0.3364397666644695,0.45215618238382466,0.07642676112089454
