3.691424	-0.037886	0.361960	3.709321
3.604395	-0.070487	0.176003	3.609378
3.610946	-0.043380	0.253270	3.620078
3.565857	-0.136126	0.184971	3.573245
3.548939	-0.123395	0.196799	3.556533
3.584395	-0.039428	0.183609	3.589311
3.590534	-0.151011	0.183329	3.598382
3.581558	-0.012553	0.213518	3.587939
3.592151	-0.104672	0.208409	3.599714
3.567726	-0.150986	0.237763	3.578826
