All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:34:40
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.074	     0.041	     0.044	     0.095
  0.006640	    -0.071	     0.048	     0.080	     0.117
  0.009960	    -0.092	     0.049	     0.044	     0.113
  0.013280	    -0.062	     0.041	     0.064	     0.098
  0.016600	    -0.065	     0.052	     0.059	     0.102
  0.019920	    -0.052	     0.030	     0.069	     0.091
  0.023240	    -0.058	     0.039	     0.081	     0.107
  0.026560	    -0.058	     0.038	     0.056	     0.089
  0.029880	    -0.094	     0.040	     0.057	     0.117
  0.033200	    -0.090	     0.032	     0.056	     0.111
  0.036520	    -0.092	     0.007	     0.064	     0.112
  0.039840	    -0.094	     0.016	     0.067	     0.117
  0.043160	    -0.113	     0.005	     0.056	     0.126
  0.046480	    -0.065	     0.019	     0.050	     0.084
  0.049800	    -0.069	     0.025	     0.069	     0.101
  0.053120	    -0.047	     0.041	     0.061	     0.087
  0.056440	    -0.047	     0.032	     0.083	     0.101
  0.059760	    -0.074	     0.037	     0.032	     0.089
  0.063080	    -0.070	     0.041	     0.063	     0.103
  0.066400	    -0.085	     0.025	     0.060	     0.107
  0.069720	    -0.068	     0.024	     0.059	     0.093
  0.073040	    -0.057	     0.025	     0.054	     0.082
  0.076360	    -0.070	     0.032	     0.061	     0.098
  0.079680	    -0.057	     0.062	     0.055	     0.101
  0.083000	    -0.065	     0.019	     0.058	     0.089
  0.086320	    -0.066	     0.029	     0.071	     0.101
  0.089640	    -0.073	     0.041	     0.048	     0.097
  0.092960	    -0.093	     0.040	     0.050	     0.113
  0.096280	    -0.083	     0.041	     0.040	     0.101
  0.099600	    -0.069	     0.018	     0.041	     0.082
  0.102920	    -0.088	     0.017	     0.044	     0.100
  0.106240	    -0.073	     0.025	     0.065	     0.101
  0.109560	    -0.082	     0.012	     0.075	     0.112
  0.112880	    -0.070	     0.023	     0.035	     0.082
  0.116200	    -0.075	     0.023	     0.064	     0.101
  0.119520	    -0.059	     0.022	     0.064	     0.090
  0.122840	    -0.081	     0.031	     0.073	     0.113
  0.126160	    -0.080	     0.024	     0.089	     0.122
  0.129480	    -0.074	     0.044	     0.055	     0.102
  0.132800	    -0.092	     0.025	     0.076	     0.122
  0.136120	    -0.055	     0.041	     0.072	     0.099
  0.139440	    -0.094	     0.041	     0.061	     0.119
  0.142760	    -0.088	     0.063	     0.059	     0.123
  0.146080	    -0.080	     0.005	     0.091	     0.121
  0.149400	    -0.051	     0.012	     0.037	     0.064
  0.152720	    -0.089	     0.030	     0.052	     0.107
  0.156040	    -0.077	     0.019	     0.071	     0.106
  0.159360	    -0.056	     0.040	     0.064	     0.094
  0.162680	    -0.048	     0.052	     0.069	     0.099
  0.166000	    -0.039	     0.046	     0.057	     0.083
  0.169320	    -0.064	     0.032	     0.085	     0.111
  0.172640	    -0.093	     0.049	     0.043	     0.114
  0.175960	    -0.057	     0.043	     0.059	     0.093
  0.179280	    -0.081	     0.016	     0.071	     0.109
  0.182600	    -0.054	     0.034	     0.069	     0.094
  0.185920	    -0.075	     0.070	     0.046	     0.112
  0.189240	    -0.079	     0.042	     0.064	     0.110
  0.192560	    -0.081	     0.061	     0.069	     0.123
  0.195880	    -0.068	     0.053	     0.074	     0.114
  0.199200	    -0.107	     0.022	     0.052	     0.121
  0.202520	    -0.081	     0.050	     0.082	     0.126
  0.205840	    -0.073	     0.025	     0.071	     0.105
  0.209160	    -0.078	     0.046	     0.051	     0.104
  0.212480	    -0.076	     0.033	     0.028	     0.087
  0.215800	    -0.062	     0.035	     0.008	     0.072
  0.219120	    -0.095	     0.050	     0.027	     0.111
  0.222440	    -0.070	     0.030	     0.058	     0.096
  0.225760	    -0.085	     0.014	     0.062	     0.106
  0.229080	    -0.063	     0.037	     0.041	     0.084
  0.232400	    -0.072	     0.045	     0.057	     0.102
  0.235720	    -0.045	     0.012	     0.041	     0.062
  0.239040	    -0.071	     0.012	     0.049	     0.087
  0.242360	    -0.070	     0.028	     0.069	     0.102
  0.245680	    -0.081	     0.041	     0.053	     0.105
  0.249000	    -0.054	     0.014	     0.064	     0.085
  0.252320	    -0.095	     0.014	     0.061	     0.114
  0.255640	    -0.061	     0.048	     0.066	     0.102
  0.258960	    -0.068	     0.014	     0.035	     0.078
  0.262280	    -0.058	     0.034	     0.065	     0.094
  0.265600	    -0.075	     0.046	     0.034	     0.094
  0.268920	    -0.079	     0.051	     0.058	     0.110
  0.272240	    -0.068	     0.015	     0.061	     0.093
  0.275560	    -0.092	     0.030	     0.044	     0.106
  0.278880	    -0.089	     0.044	     0.034	     0.105
  0.282200	    -0.081	     0.065	     0.042	     0.112
  0.285520	    -0.050	     0.021	     0.061	     0.082
  0.288840	    -0.071	     0.023	     0.064	     0.098
  0.292160	    -0.077	     0.034	     0.061	     0.104
  0.295480	    -0.034	     0.042	     0.076	     0.093
  0.298800	    -0.071	     0.039	     0.058	     0.100
  0.302120	    -0.072	     0.045	     0.069	     0.109
  0.305440	    -0.033	     0.021	     0.021	     0.044
  0.308760	    -0.055	     0.034	     0.038	     0.075
  0.312080	    -0.081	     0.016	     0.036	     0.090
  0.315400	    -0.028	     0.025	     0.074	     0.083
  0.318720	    -0.077	     0.024	     0.083	     0.116
  0.322040	    -0.070	     0.056	     0.066	     0.111
  0.325360	    -0.078	     0.026	     0.077	     0.113
  0.328680	    -0.077	     0.050	     0.089	     0.128
  0.332000	    -0.069	     0.059	     0.073	     0.116
  0.335320	    -0.056	     0.025	     0.075	     0.097
