All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:35:30
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.031	     0.021	     0.053	     0.065
  0.006640	     0.014	     0.012	     0.065	     0.068
  0.009960	     0.005	     0.026	     0.061	     0.066
  0.013280	    -0.006	     0.046	     0.060	     0.076
  0.016600	     0.000	     0.006	     0.058	     0.058
  0.019920	    -0.031	     0.043	     0.067	     0.085
  0.023240	    -0.006	     0.023	     0.077	     0.081
  0.026560	    -0.033	     0.021	     0.078	     0.087
  0.029880	    -0.013	     0.020	     0.074	     0.078
  0.033200	    -0.029	     0.027	     0.080	     0.089
  0.036520	     0.007	     0.045	     0.079	     0.091
  0.039840	    -0.004	     0.021	     0.071	     0.074
  0.043160	    -0.008	     0.032	     0.084	     0.090
  0.046480	    -0.020	     0.018	     0.056	     0.062
  0.049800	    -0.004	    -0.001	     0.048	     0.048
  0.053120	    -0.003	    -0.003	     0.065	     0.065
  0.056440	    -0.006	     0.034	     0.052	     0.062
  0.059760	    -0.020	     0.009	     0.043	     0.048
  0.063080	    -0.003	     0.045	     0.051	     0.068
  0.066400	    -0.021	    -0.001	     0.072	     0.075
  0.069720	    -0.021	     0.048	     0.074	     0.091
  0.073040	    -0.007	     0.043	     0.057	     0.072
  0.076360	    -0.011	     0.021	     0.058	     0.063
  0.079680	     0.001	     0.028	     0.067	     0.073
  0.083000	    -0.041	     0.012	     0.047	     0.064
  0.086320	    -0.011	     0.020	     0.065	     0.069
  0.089640	    -0.025	     0.055	     0.088	     0.107
  0.092960	    -0.014	     0.020	     0.068	     0.072
  0.096280	    -0.026	     0.014	     0.057	     0.064
  0.099600	    -0.032	     0.021	     0.080	     0.089
  0.102920	    -0.032	     0.003	     0.075	     0.082
  0.106240	    -0.007	     0.008	     0.031	     0.033
  0.109560	    -0.020	     0.019	     0.065	     0.071
  0.112880	    -0.013	    -0.003	     0.047	     0.049
  0.116200	     0.011	     0.015	     0.038	     0.042
  0.119520	    -0.040	     0.029	     0.080	     0.094
  0.122840	    -0.026	     0.025	     0.084	     0.091
  0.126160	    -0.042	     0.013	     0.053	     0.069
  0.129480	    -0.056	     0.039	     0.063	     0.093
  0.132800	    -0.053	     0.005	     0.074	     0.091
  0.136120	    -0.029	     0.044	     0.087	     0.102
  0.139440	    -0.050	     0.023	     0.036	     0.066
  0.142760	    -0.040	     0.028	     0.088	     0.101
  0.146080	    -0.037	     0.036	     0.084	     0.099
  0.149400	    -0.009	     0.009	     0.059	     0.060
  0.152720	    -0.042	     0.010	     0.028	     0.051
  0.156040	    -0.009	     0.034	     0.056	     0.066
  0.159360	    -0.012	     0.021	     0.041	     0.048
  0.162680	    -0.040	     0.036	     0.068	     0.087
  0.166000	    -0.048	     0.015	     0.044	     0.067
  0.169320	    -0.025	     0.046	     0.052	     0.074
  0.172640	    -0.021	     0.001	     0.084	     0.087
  0.175960	    -0.040	     0.016	     0.067	     0.080
  0.179280	    -0.028	     0.017	     0.055	     0.064
  0.182600	    -0.045	     0.021	     0.087	     0.100
  0.185920	    -0.039	     0.038	     0.039	     0.067
  0.189240	    -0.042	     0.016	     0.041	     0.061
  0.192560	    -0.043	     0.036	     0.061	     0.083
  0.195880	    -0.024	     0.021	     0.042	     0.053
  0.199200	    -0.026	     0.041	     0.090	     0.102
  0.202520	    -0.005	     0.030	     0.052	     0.060
  0.205840	    -0.029	     0.028	     0.049	     0.063
  0.209160	    -0.018	     0.002	     0.055	     0.058
  0.212480	    -0.024	    -0.001	     0.053	     0.058
  0.215800	    -0.025	     0.008	     0.055	     0.061
  0.219120	    -0.037	     0.016	     0.047	     0.062
  0.222440	    -0.038	     0.035	     0.046	     0.069
  0.225760	    -0.015	    -0.012	     0.046	     0.050
  0.229080	    -0.029	     0.030	     0.077	     0.088
  0.232400	    -0.008	     0.024	     0.067	     0.072
  0.235720	    -0.017	     0.010	     0.056	     0.059
  0.239040	    -0.023	     0.000	     0.059	     0.063
  0.242360	    -0.042	    -0.002	     0.067	     0.079
  0.245680	    -0.049	     0.034	     0.069	     0.091
  0.249000	    -0.020	     0.010	     0.062	     0.066
  0.252320	    -0.026	     0.048	     0.088	     0.104
  0.255640	    -0.026	     0.041	     0.049	     0.069
  0.258960	    -0.003	     0.031	     0.018	     0.036
  0.262280	    -0.021	     0.019	     0.060	     0.066
  0.265600	    -0.020	     0.038	     0.055	     0.070
  0.268920	    -0.012	     0.040	     0.038	     0.056
  0.272240	    -0.033	     0.018	     0.043	     0.057
  0.275560	    -0.011	     0.013	     0.064	     0.066
  0.278880	    -0.027	     0.039	     0.058	     0.075
  0.282200	    -0.027	     0.050	     0.046	     0.073
  0.285520	    -0.033	     0.030	     0.062	     0.076
  0.288840	    -0.019	     0.045	     0.069	     0.085
  0.292160	    -0.022	     0.037	     0.083	     0.093
  0.295480	    -0.018	     0.032	     0.042	     0.056
  0.298800	    -0.038	     0.026	     0.062	     0.077
  0.302120	    -0.008	     0.029	     0.061	     0.068
  0.305440	    -0.036	     0.023	     0.067	     0.079
  0.308760	    -0.036	     0.011	     0.068	     0.078
  0.312080	    -0.031	     0.036	     0.081	     0.094
  0.315400	    -0.010	     0.028	     0.067	     0.073
  0.318720	    -0.022	     0.039	     0.051	     0.068
  0.322040	    -0.029	     0.012	     0.052	     0.061
  0.325360	    -0.030	     0.024	     0.072	     0.082
  0.328680	    -0.047	     0.041	     0.077	     0.099
  0.332000	    -0.029	     0.030	     0.057	     0.071
  0.335320	    -0.023	     0.017	     0.057	     0.064
  0.338640	    -0.011	     0.023	     0.060	     0.065
  0.341960	    -0.026	     0.034	     0.072	     0.084
  0.345280	    -0.013	     0.052	     0.055	     0.077
  0.348600	    -0.016	     0.013	     0.038	     0.043
  0.351920	    -0.043	     0.028	     0.076	     0.092
  0.355240	    -0.044	     0.022	     0.061	     0.078
  0.358560	    -0.007	     0.024	     0.043	     0.050
  0.361880	    -0.030	     0.034	     0.046	     0.065
  0.365200	    -0.013	     0.001	     0.047	     0.049
