All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:47:17
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.443	    -0.075	     0.049	     0.452
  0.006640	     0.465	    -0.081	     0.067	     0.477
  0.009960	     0.482	    -0.069	     0.064	     0.491
  0.013280	     0.480	    -0.081	     0.064	     0.491
  0.016600	     0.472	    -0.037	     0.055	     0.477
  0.019920	     0.489	    -0.082	     0.066	     0.500
  0.023240	     0.477	    -0.054	     0.046	     0.482
  0.026560	     0.477	    -0.074	     0.052	     0.485
  0.029880	     0.477	    -0.072	     0.062	     0.486
  0.033200	     0.475	    -0.054	     0.059	     0.482
  0.036520	     0.472	    -0.062	     0.071	     0.481
  0.039840	     0.474	    -0.079	     0.033	     0.482
  0.043160	     0.448	    -0.060	     0.044	     0.454
  0.046480	     0.463	    -0.083	     0.032	     0.471
  0.049800	     0.448	    -0.071	     0.071	     0.459
  0.053120	     0.480	    -0.095	     0.058	     0.493
  0.056440	     0.442	    -0.064	     0.053	     0.450
  0.059760	     0.458	    -0.080	     0.071	     0.470
  0.063080	     0.463	    -0.089	     0.057	     0.475
  0.066400	     0.469	    -0.068	     0.072	     0.479
  0.069720	     0.451	    -0.068	     0.064	     0.461
  0.073040	     0.478	    -0.089	     0.071	     0.491
  0.076360	     0.467	    -0.104	     0.062	     0.482
  0.079680	     0.462	    -0.089	     0.078	     0.477
  0.083000	     0.468	    -0.068	     0.049	     0.475
  0.086320	     0.459	    -0.054	     0.059	     0.466
  0.089640	     0.481	    -0.068	     0.036	     0.487
  0.092960	     0.465	    -0.068	     0.037	     0.471
  0.096280	     0.449	    -0.065	     0.045	     0.456
  0.099600	     0.459	    -0.084	     0.062	     0.471
  0.102920	     0.470	    -0.071	     0.090	     0.484
  0.106240	     0.462	    -0.078	     0.038	     0.470
  0.109560	     0.487	    -0.077	     0.065	     0.497
  0.112880	     0.485	    -0.070	     0.068	     0.495
  0.116200	     0.483	    -0.101	     0.032	     0.494
  0.119520	     0.473	    -0.093	     0.044	     0.484
  0.122840	     0.467	    -0.072	     0.050	     0.475
  0.126160	     0.463	    -0.065	     0.047	     0.470
  0.129480	     0.431	    -0.072	     0.036	     0.438
  0.132800	     0.434	    -0.064	     0.056	     0.442
  0.136120	     0.451	    -0.079	     0.064	     0.462
  0.139440	     0.444	    -0.086	     0.058	     0.456
  0.142760	     0.428	    -0.089	     0.049	     0.440
  0.146080	     0.447	    -0.066	     0.064	     0.456
  0.149400	     0.459	    -0.075	     0.067	     0.470
  0.152720	     0.469	    -0.107	     0.038	     0.483
  0.156040	     0.454	    -0.080	     0.056	     0.464
  0.159360	     0.442	    -0.088	     0.033	     0.452
  0.162680	     0.485	    -0.080	     0.046	     0.494
  0.166000	     0.470	    -0.065	     0.062	     0.479
  0.169320	     0.456	    -0.095	     0.043	     0.468
  0.172640	     0.480	    -0.079	     0.056	     0.490
  0.175960	     0.475	    -0.070	     0.064	     0.484
  0.179280	     0.467	    -0.080	     0.025	     0.474
  0.182600	     0.482	    -0.090	     0.049	     0.493
  0.185920	     0.474	    -0.091	     0.072	     0.488
  0.189240	     0.463	    -0.071	     0.056	     0.472
  0.192560	     0.483	    -0.068	     0.081	     0.494
  0.195880	     0.486	    -0.077	     0.051	     0.495
  0.199200	     0.462	    -0.113	     0.060	     0.479
  0.202520	     0.476	    -0.095	     0.052	     0.488
  0.205840	     0.482	    -0.063	     0.055	     0.489
  0.209160	     0.476	    -0.061	     0.046	     0.482
  0.212480	     0.476	    -0.067	     0.076	     0.487
  0.215800	     0.455	    -0.064	     0.065	     0.464
  0.219120	     0.459	    -0.083	     0.058	     0.470
  0.222440	     0.455	    -0.100	     0.049	     0.468
  0.225760	     0.461	    -0.069	     0.061	     0.470
  0.229080	     0.485	    -0.058	     0.044	     0.490
  0.232400	     0.452	    -0.073	     0.055	     0.461
  0.235720	     0.479	    -0.071	     0.084	     0.491
  0.239040	     0.469	    -0.088	     0.052	     0.480
  0.242360	     0.471	    -0.103	     0.052	     0.485
  0.245680	     0.472	    -0.059	     0.075	     0.482
  0.249000	     0.455	    -0.079	     0.055	     0.465
  0.252320	     0.463	    -0.069	     0.052	     0.471
  0.255640	     0.484	    -0.080	     0.044	     0.493
  0.258960	     0.474	    -0.040	     0.054	     0.479
  0.262280	     0.500	    -0.079	     0.068	     0.511
  0.265600	     0.473	    -0.071	     0.061	     0.482
  0.268920	     0.491	    -0.063	     0.060	     0.499
  0.272240	     0.474	    -0.082	     0.062	     0.485
  0.275560	     0.467	    -0.077	     0.071	     0.479
  0.278880	     0.462	    -0.113	     0.068	     0.480
  0.282200	     0.470	    -0.071	     0.073	     0.481
  0.285520	     0.465	    -0.083	     0.074	     0.478
  0.288840	     0.467	    -0.076	     0.058	     0.477
  0.292160	     0.481	    -0.072	     0.054	     0.489
  0.295480	     0.485	    -0.072	     0.050	     0.493
  0.298800	     0.476	    -0.080	     0.069	     0.488
  0.302120	     0.489	    -0.081	     0.057	     0.499
  0.305440	     0.489	    -0.054	     0.072	     0.497
  0.308760	     0.455	    -0.074	     0.047	     0.463
  0.312080	     0.455	    -0.079	     0.061	     0.466
  0.315400	     0.478	    -0.088	     0.058	     0.489
  0.318720	     0.480	    -0.088	     0.046	     0.490
  0.322040	     0.473	    -0.045	     0.061	     0.479
  0.325360	     0.481	    -0.081	     0.056	     0.491
  0.328680	     0.502	    -0.085	     0.098	     0.518
  0.332000	     0.497	    -0.091	     0.063	     0.509
  0.335320	     0.474	    -0.076	     0.059	     0.484
  0.338640	     0.463	    -0.079	     0.061	     0.474
  0.341960	     0.465	    -0.073	     0.067	     0.475
  0.345280	     0.468	    -0.062	     0.067	     0.477
  0.348600	     0.465	    -0.064	     0.050	     0.472
  0.351920	     0.469	    -0.080	     0.055	     0.479
  0.355240	     0.516	    -0.068	     0.050	     0.523
  0.358560	     0.472	    -0.083	     0.061	     0.483
  0.361880	     0.485	    -0.087	     0.072	     0.498
  0.365200	     0.484	    -0.072	     0.049	     0.492
  0.368520	     0.469	    -0.062	     0.072	     0.479
  0.371840	     0.491	    -0.103	     0.063	     0.506
  0.375160	     0.469	    -0.074	     0.042	     0.477
  0.378480	     0.494	    -0.091	     0.081	     0.509
  0.381800	     0.488	    -0.069	     0.059	     0.496
  0.385120	     0.483	    -0.095	     0.072	     0.497
  0.388440	     0.500	    -0.068	     0.072	     0.510
  0.391760	     0.487	    -0.085	     0.081	     0.501
  0.395080	     0.494	    -0.079	     0.068	     0.505
  0.398400	     0.502	    -0.076	     0.063	     0.512
  0.401720	     0.481	    -0.074	     0.076	     0.493
  0.405040	     0.484	    -0.085	     0.065	     0.496
  0.408360	     0.496	    -0.073	     0.050	     0.504
  0.411680	     0.476	    -0.049	     0.077	     0.485
  0.415000	     0.515	    -0.081	     0.087	     0.529
  0.418320	     0.478	    -0.076	     0.072	     0.489
  0.421640	     0.490	    -0.074	     0.067	     0.500
  0.424960	     0.480	    -0.075	     0.075	     0.492
  0.428280	     0.487	    -0.079	     0.087	     0.501
  0.431600	     0.526	    -0.067	     0.074	     0.535
  0.434920	     0.481	    -0.065	     0.071	     0.491
  0.438240	     0.472	    -0.079	     0.060	     0.482
  0.441560	     0.483	    -0.062	     0.092	     0.496
  0.444880	     0.464	    -0.089	     0.077	     0.479
  0.448200	     0.484	    -0.073	     0.087	     0.497
  0.451520	     0.481	    -0.064	     0.050	     0.488
  0.454840	     0.483	    -0.073	     0.050	     0.491
  0.458160	     0.449	    -0.073	     0.087	     0.463
  0.461480	     0.460	    -0.080	     0.074	     0.473
  0.464800	     0.492	    -0.083	     0.083	     0.506
  0.468120	     0.482	    -0.091	     0.081	     0.497
  0.471440	     0.492	    -0.063	     0.062	     0.500
  0.474760	     0.498	    -0.077	     0.055	     0.507
  0.478080	     0.502	    -0.077	     0.061	     0.512
  0.481400	     0.484	    -0.057	     0.083	     0.494
  0.484720	     0.484	    -0.104	     0.083	     0.502
  0.488040	     0.492	    -0.080	     0.064	     0.503
  0.491360	     0.472	    -0.074	     0.086	     0.485
  0.494680	     0.488	    -0.078	     0.071	     0.499
  0.498000	     0.477	    -0.069	     0.064	     0.486
  0.501320	     0.475	    -0.074	     0.040	     0.482
  0.504640	     0.496	    -0.083	     0.048	     0.505
  0.507960	     0.481	    -0.083	     0.087	     0.496
  0.511280	     0.461	    -0.069	     0.081	     0.473
  0.514600	     0.465	    -0.078	     0.067	     0.476
  0.517920	     0.479	    -0.096	     0.049	     0.491
  0.521240	     0.465	    -0.087	     0.054	     0.476
  0.524560	     0.484	    -0.056	     0.046	     0.489
  0.527880	     0.468	    -0.076	     0.084	     0.482
  0.531200	     0.485	    -0.054	     0.044	     0.490
  0.534520	     0.459	    -0.086	     0.055	     0.470
  0.537840	     0.486	    -0.082	     0.094	     0.502
  0.541160	     0.455	    -0.069	     0.057	     0.464
  0.544480	     0.477	    -0.082	     0.047	     0.486
  0.547800	     0.490	    -0.064	     0.059	     0.498
  0.551120	     0.477	    -0.094	     0.034	     0.487
  0.554440	     0.462	    -0.086	     0.080	     0.477
  0.557760	     0.478	    -0.080	     0.064	     0.489
  0.561080	     0.472	    -0.068	     0.076	     0.483
  0.564400	     0.490	    -0.068	     0.060	     0.498
  0.567720	     0.478	    -0.075	     0.058	     0.487
  0.571040	     0.471	    -0.057	     0.067	     0.479
  0.574360	     0.463	    -0.068	     0.061	     0.472
  0.577680	     0.481	    -0.079	     0.060	     0.491
  0.581000	     0.481	    -0.062	     0.043	     0.487
  0.584320	     0.486	    -0.066	     0.080	     0.497
  0.587640	     0.473	    -0.085	     0.060	     0.484
  0.590960	     0.474	    -0.086	     0.056	     0.485
  0.594280	     0.498	    -0.090	     0.067	     0.510
  0.597600	     0.493	    -0.077	     0.045	     0.501
  0.600920	     0.476	    -0.072	     0.056	     0.485
  0.604240	     0.502	    -0.066	     0.061	     0.510
  0.607560	     0.473	    -0.079	     0.062	     0.484
  0.610880	     0.442	    -0.093	     0.054	     0.455
  0.614200	     0.465	    -0.086	     0.067	     0.478
  0.617520	     0.476	    -0.062	     0.083	     0.487
  0.620840	     0.467	    -0.087	     0.081	     0.482
  0.624160	     0.478	    -0.088	     0.068	     0.491
  0.627480	     0.451	    -0.055	     0.081	     0.462
  0.630800	     0.466	    -0.072	     0.069	     0.477
  0.634120	     0.464	    -0.084	     0.065	     0.476
  0.637440	     0.454	    -0.072	     0.056	     0.463
  0.640760	     0.478	    -0.080	     0.047	     0.487
  0.644080	     0.471	    -0.079	     0.048	     0.480
  0.647400	     0.484	    -0.084	     0.069	     0.496
  0.650720	     0.473	    -0.058	     0.066	     0.481
  0.654040	     0.480	    -0.076	     0.052	     0.489
  0.657360	     0.483	    -0.085	     0.052	     0.493
  0.660680	     0.483	    -0.089	     0.059	     0.495
  0.664000	     0.459	    -0.088	     0.068	     0.472
  0.667320	     0.456	    -0.077	     0.043	     0.464
  0.670640	     0.454	    -0.088	     0.084	     0.470
  0.673960	     0.481	    -0.063	     0.049	     0.488
  0.677280	     0.500	    -0.080	     0.048	     0.509
  0.680600	     0.460	    -0.073	     0.064	     0.470
  0.683920	     0.463	    -0.091	     0.039	     0.473
  0.687240	     0.483	    -0.091	     0.075	     0.497
  0.690560	     0.466	    -0.086	     0.058	     0.477
  0.693880	     0.482	    -0.059	     0.063	     0.490
  0.697200	     0.483	    -0.072	     0.072	     0.494
  0.700520	     0.469	    -0.078	     0.092	     0.484
  0.703840	     0.469	    -0.067	     0.049	     0.476
  0.707160	     0.502	    -0.088	     0.055	     0.513
  0.710480	     0.467	    -0.072	     0.069	     0.478
  0.713800	     0.473	    -0.065	     0.052	     0.480
  0.717120	     0.468	    -0.060	     0.041	     0.474
  0.720440	     0.484	    -0.093	     0.065	     0.497
