All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:29:5
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.354	     0.088	     0.046	     0.368
  0.006640	    -0.370	     0.091	     0.050	     0.384
  0.009960	    -0.340	     0.107	     0.052	     0.360
  0.013280	    -0.331	     0.089	     0.044	     0.346
  0.016600	    -0.335	     0.068	     0.067	     0.348
  0.019920	    -0.374	     0.070	     0.022	     0.381
  0.023240	    -0.339	     0.087	     0.018	     0.350
  0.026560	    -0.353	     0.068	     0.051	     0.363
  0.029880	    -0.355	     0.073	     0.072	     0.370
  0.033200	    -0.329	     0.088	     0.055	     0.345
  0.036520	    -0.371	     0.088	     0.052	     0.385
  0.039840	    -0.371	     0.104	     0.061	     0.390
  0.043160	    -0.366	     0.097	     0.063	     0.384
  0.046480	    -0.347	     0.090	     0.044	     0.361
  0.049800	    -0.374	     0.120	     0.044	     0.395
  0.053120	    -0.352	     0.093	     0.047	     0.367
  0.056440	    -0.354	     0.068	     0.064	     0.366
  0.059760	    -0.367	     0.113	     0.054	     0.388
  0.063080	    -0.357	     0.116	     0.034	     0.377
  0.066400	    -0.367	     0.084	     0.046	     0.379
  0.069720	    -0.352	     0.094	     0.041	     0.367
  0.073040	    -0.352	     0.112	     0.042	     0.372
  0.076360	    -0.353	     0.097	     0.055	     0.370
  0.079680	    -0.334	     0.121	     0.043	     0.358
  0.083000	    -0.345	     0.091	     0.029	     0.358
  0.086320	    -0.322	     0.072	     0.049	     0.334
  0.089640	    -0.344	     0.110	     0.042	     0.364
  0.092960	    -0.365	     0.087	     0.047	     0.378
  0.096280	    -0.352	     0.092	     0.062	     0.369
  0.099600	    -0.354	     0.087	     0.015	     0.365
  0.102920	    -0.335	     0.103	     0.051	     0.354
  0.106240	    -0.350	     0.109	     0.054	     0.371
  0.109560	    -0.350	     0.088	     0.043	     0.363
  0.112880	    -0.340	     0.106	     0.072	     0.363
  0.116200	    -0.341	     0.119	     0.052	     0.365
  0.119520	    -0.312	     0.072	     0.042	     0.323
  0.122840	    -0.346	     0.096	     0.050	     0.363
  0.126160	    -0.337	     0.088	     0.034	     0.350
  0.129480	    -0.329	     0.086	     0.029	     0.341
  0.132800	    -0.340	     0.093	     0.044	     0.355
  0.136120	    -0.330	     0.092	     0.058	     0.347
  0.139440	    -0.368	     0.098	     0.065	     0.386
  0.142760	    -0.349	     0.078	     0.043	     0.360
  0.146080	    -0.345	     0.071	     0.043	     0.355
  0.149400	    -0.300	     0.095	     0.060	     0.320
  0.152720	    -0.357	     0.102	     0.060	     0.376
  0.156040	    -0.345	     0.094	     0.026	     0.359
  0.159360	    -0.367	     0.083	     0.045	     0.379
  0.162680	    -0.368	     0.083	     0.043	     0.380
  0.166000	    -0.333	     0.069	     0.046	     0.343
  0.169320	    -0.347	     0.080	     0.065	     0.362
  0.172640	    -0.337	     0.096	     0.043	     0.353
  0.175960	    -0.352	     0.107	     0.053	     0.372
  0.179280	    -0.334	     0.122	     0.053	     0.360
  0.182600	    -0.351	     0.106	     0.068	     0.373
  0.185920	    -0.357	     0.099	     0.051	     0.374
  0.189240	    -0.358	     0.096	     0.060	     0.375
  0.192560	    -0.362	     0.074	     0.034	     0.371
  0.195880	    -0.345	     0.095	     0.049	     0.361
  0.199200	    -0.352	     0.090	     0.034	     0.365
  0.202520	    -0.360	     0.090	     0.051	     0.375
  0.205840	    -0.357	     0.090	     0.048	     0.371
  0.209160	    -0.354	     0.068	     0.028	     0.362
  0.212480	    -0.340	     0.087	     0.044	     0.354
  0.215800	    -0.351	     0.090	     0.031	     0.364
  0.219120	    -0.342	     0.081	     0.035	     0.353
  0.222440	    -0.344	     0.075	     0.034	     0.354
  0.225760	    -0.340	     0.079	     0.029	     0.350
  0.229080	    -0.340	     0.083	     0.038	     0.352
  0.232400	    -0.332	     0.101	     0.059	     0.352
  0.235720	    -0.340	     0.083	     0.041	     0.352
  0.239040	    -0.334	     0.087	     0.040	     0.347
  0.242360	    -0.344	     0.050	     0.061	     0.353
  0.245680	    -0.361	     0.074	     0.068	     0.375
  0.249000	    -0.360	     0.093	     0.055	     0.376
  0.252320	    -0.322	     0.098	     0.062	     0.342
  0.255640	    -0.338	     0.088	     0.026	     0.350
  0.258960	    -0.348	     0.086	     0.065	     0.364
  0.262280	    -0.327	     0.115	     0.050	     0.350
  0.265600	    -0.345	     0.075	     0.058	     0.358
  0.268920	    -0.372	     0.095	     0.046	     0.387
  0.272240	    -0.352	     0.079	     0.032	     0.362
  0.275560	    -0.352	     0.082	     0.058	     0.366
  0.278880	    -0.328	     0.083	     0.059	     0.343
  0.282200	    -0.330	     0.093	     0.071	     0.350
  0.285520	    -0.349	     0.079	     0.056	     0.362
  0.288840	    -0.332	     0.112	     0.018	     0.351
  0.292160	    -0.342	     0.113	     0.038	     0.362
  0.295480	    -0.366	     0.081	     0.051	     0.378
  0.298800	    -0.350	     0.106	     0.059	     0.370
  0.302120	    -0.369	     0.094	     0.059	     0.385
  0.305440	    -0.372	     0.086	     0.051	     0.385
  0.308760	    -0.345	     0.077	     0.035	     0.355
  0.312080	    -0.368	     0.086	     0.059	     0.382
  0.315400	    -0.359	     0.092	     0.040	     0.373
  0.318720	    -0.349	     0.081	     0.047	     0.361
  0.322040	    -0.344	     0.075	     0.055	     0.356
  0.325360	    -0.325	     0.084	     0.056	     0.340
  0.328680	    -0.342	     0.081	     0.045	     0.354
  0.332000	    -0.352	     0.090	     0.038	     0.365
  0.335320	    -0.340	     0.075	     0.068	     0.355
  0.338640	    -0.387	     0.062	     0.071	     0.398
  0.341960	    -0.354	     0.088	     0.054	     0.369
  0.345280	    -0.362	     0.078	     0.058	     0.375
  0.348600	    -0.344	     0.099	     0.031	     0.359
  0.351920	    -0.353	     0.074	     0.031	     0.362
  0.355240	    -0.359	     0.109	     0.056	     0.379
  0.358560	    -0.363	     0.096	     0.053	     0.379
  0.361880	    -0.327	     0.070	     0.053	     0.339
  0.365200	    -0.356	     0.116	     0.069	     0.381
  0.368520	    -0.382	     0.111	     0.030	     0.399
  0.371840	    -0.367	     0.090	     0.050	     0.381
  0.375160	    -0.335	     0.109	     0.045	     0.355
  0.378480	    -0.327	     0.083	     0.043	     0.340
  0.381800	    -0.344	     0.072	     0.063	     0.357
  0.385120	    -0.366	     0.095	     0.046	     0.381
  0.388440	    -0.325	     0.079	     0.051	     0.338
  0.391760	    -0.345	     0.110	     0.034	     0.364
  0.395080	    -0.360	     0.089	     0.031	     0.372
  0.398400	    -0.346	     0.090	     0.059	     0.362
  0.401720	    -0.376	     0.099	     0.075	     0.396
  0.405040	    -0.339	     0.103	     0.064	     0.360
  0.408360	    -0.346	     0.094	     0.065	     0.364
  0.411680	    -0.328	     0.063	     0.082	     0.344
  0.415000	    -0.334	     0.116	     0.049	     0.357
  0.418320	    -0.352	     0.102	     0.067	     0.373
  0.421640	    -0.354	     0.070	     0.052	     0.365
  0.424960	    -0.355	     0.115	     0.077	     0.381
  0.428280	    -0.357	     0.083	     0.032	     0.368
