All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:37:32
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.078	    -0.003	     0.054	     0.095
  0.006640	     0.083	     0.010	     0.047	     0.096
  0.009960	     0.080	     0.026	     0.071	     0.110
  0.013280	     0.099	     0.001	     0.076	     0.125
  0.016600	     0.059	    -0.005	     0.077	     0.097
  0.019920	     0.081	     0.012	     0.059	     0.101
  0.023240	     0.075	     0.006	     0.082	     0.111
  0.026560	     0.079	     0.001	     0.043	     0.090
  0.029880	     0.080	    -0.035	     0.069	     0.111
  0.033200	     0.094	    -0.018	     0.074	     0.121
  0.036520	     0.072	     0.012	     0.061	     0.095
  0.039840	     0.073	    -0.008	     0.082	     0.110
  0.043160	     0.077	     0.018	     0.055	     0.096
  0.046480	     0.052	     0.009	     0.069	     0.087
  0.049800	     0.077	    -0.003	     0.059	     0.097
  0.053120	     0.097	    -0.003	     0.052	     0.110
  0.056440	     0.095	     0.014	     0.068	     0.118
  0.059760	     0.087	     0.022	     0.068	     0.113
  0.063080	     0.090	    -0.004	     0.063	     0.110
  0.066400	     0.076	    -0.020	     0.064	     0.101
  0.069720	     0.089	     0.026	     0.058	     0.109
  0.073040	     0.088	     0.017	     0.084	     0.123
  0.076360	     0.084	    -0.006	     0.049	     0.097
  0.079680	     0.079	     0.014	     0.076	     0.111
  0.083000	     0.085	     0.023	     0.084	     0.122
  0.086320	     0.083	    -0.015	     0.089	     0.123
  0.089640	     0.088	    -0.017	     0.079	     0.119
  0.092960	     0.093	    -0.012	     0.059	     0.111
  0.096280	     0.076	     0.030	     0.064	     0.104
  0.099600	     0.070	     0.012	     0.071	     0.100
  0.102920	     0.052	     0.012	     0.085	     0.100
  0.106240	     0.061	     0.011	     0.055	     0.083
  0.109560	     0.052	     0.026	     0.046	     0.074
  0.112880	     0.077	     0.009	     0.036	     0.085
  0.116200	     0.086	     0.010	     0.080	     0.118
  0.119520	     0.071	     0.006	     0.075	     0.103
  0.122840	     0.091	     0.034	     0.063	     0.116
  0.126160	     0.072	    -0.012	     0.049	     0.088
  0.129480	     0.078	     0.005	     0.080	     0.112
  0.132800	     0.070	     0.027	     0.060	     0.096
  0.136120	     0.102	    -0.015	     0.050	     0.115
  0.139440	     0.072	     0.006	     0.053	     0.090
  0.142760	     0.052	     0.002	     0.058	     0.078
  0.146080	     0.082	    -0.001	     0.055	     0.099
  0.149400	     0.111	     0.017	     0.080	     0.138
  0.152720	     0.072	    -0.005	     0.053	     0.090
  0.156040	     0.068	     0.021	     0.056	     0.091
  0.159360	     0.055	    -0.024	     0.060	     0.085
  0.162680	     0.055	     0.011	     0.049	     0.074
  0.166000	     0.087	     0.015	     0.059	     0.106
  0.169320	     0.075	     0.035	     0.056	     0.100
  0.172640	     0.059	    -0.003	     0.055	     0.081
  0.175960	     0.086	     0.003	     0.073	     0.113
  0.179280	     0.055	     0.006	     0.064	     0.085
  0.182600	     0.068	     0.001	     0.031	     0.075
  0.185920	     0.047	     0.005	     0.071	     0.085
