All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:35:52
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	    -0.010	     0.007	     0.041	     0.043
  0.006640	     0.004	     0.014	     0.041	     0.044
  0.009960	     0.008	     0.001	     0.058	     0.059
  0.013280	    -0.008	     0.035	     0.061	     0.071
  0.016600	     0.014	     0.019	     0.075	     0.079
  0.019920	     0.014	     0.006	     0.062	     0.064
  0.023240	    -0.004	     0.016	     0.075	     0.077
  0.026560	    -0.008	     0.030	     0.043	     0.053
  0.029880	     0.007	     0.013	     0.072	     0.073
  0.033200	    -0.018	     0.019	     0.061	     0.066
  0.036520	     0.003	     0.014	     0.089	     0.090
  0.039840	     0.002	     0.025	     0.058	     0.063
  0.043160	     0.008	     0.030	     0.080	     0.086
  0.046480	     0.026	     0.012	     0.047	     0.055
  0.049800	    -0.003	     0.050	     0.059	     0.077
  0.053120	     0.014	     0.032	     0.068	     0.076
  0.056440	    -0.008	     0.020	     0.060	     0.064
  0.059760	     0.015	     0.039	     0.068	     0.080
  0.063080	     0.026	    -0.003	     0.092	     0.096
  0.066400	    -0.011	    -0.002	     0.077	     0.078
  0.069720	     0.011	     0.034	     0.078	     0.086
  0.073040	     0.020	     0.031	     0.081	     0.089
  0.076360	     0.018	     0.026	     0.092	     0.097
  0.079680	     0.000	     0.039	     0.061	     0.072
  0.083000	     0.026	     0.041	     0.059	     0.076
  0.086320	     0.014	     0.012	     0.070	     0.072
  0.089640	     0.050	     0.019	     0.057	     0.078
  0.092960	     0.004	     0.004	     0.069	     0.069
  0.096280	     0.031	     0.011	     0.081	     0.087
  0.099600	     0.026	     0.008	     0.071	     0.076
  0.102920	    -0.023	     0.029	     0.071	     0.080
  0.106240	     0.001	     0.024	     0.065	     0.069
  0.109560	     0.017	     0.036	     0.059	     0.071
  0.112880	    -0.011	     0.022	     0.065	     0.069
  0.116200	    -0.002	     0.027	     0.074	     0.079
  0.119520	    -0.005	     0.000	     0.052	     0.052
  0.122840	    -0.013	     0.025	     0.072	     0.077
  0.126160	    -0.001	     0.017	     0.043	     0.046
  0.129480	     0.002	     0.025	     0.064	     0.069
  0.132800	     0.001	     0.019	     0.070	     0.073
  0.136120	     0.047	     0.026	     0.044	     0.069
  0.139440	     0.018	     0.006	     0.061	     0.064
  0.142760	     0.033	     0.012	     0.048	     0.059
  0.146080	     0.016	     0.059	     0.058	     0.084
  0.149400	     0.009	     0.029	     0.068	     0.074
  0.152720	    -0.001	     0.020	     0.070	     0.073
  0.156040	     0.011	     0.033	     0.065	     0.074
  0.159360	    -0.018	     0.030	     0.052	     0.063
  0.162680	    -0.011	     0.021	     0.075	     0.079
  0.166000	    -0.004	     0.026	     0.074	     0.079
  0.169320	     0.014	    -0.003	     0.068	     0.069
  0.172640	     0.004	     0.030	     0.064	     0.071
  0.175960	     0.011	     0.016	     0.055	     0.058
  0.179280	     0.022	     0.037	     0.055	     0.070
  0.182600	     0.002	     0.023	     0.077	     0.080
  0.185920	     0.019	     0.011	     0.065	     0.069
  0.189240	     0.016	    -0.001	     0.063	     0.065
  0.192560	     0.011	     0.012	     0.057	     0.059
  0.195880	     0.029	     0.033	     0.055	     0.070
  0.199200	     0.030	     0.016	     0.035	     0.049
  0.202520	     0.030	     0.016	     0.060	     0.069
  0.205840	     0.028	     0.025	     0.065	     0.075
  0.209160	     0.023	     0.011	     0.020	     0.032
  0.212480	     0.008	     0.020	     0.083	     0.086
  0.215800	     0.018	     0.026	     0.016	     0.035
  0.219120	     0.000	     0.015	     0.067	     0.069
  0.222440	     0.005	     0.018	     0.067	     0.070
  0.225760	     0.015	     0.026	     0.061	     0.068
  0.229080	     0.027	     0.032	     0.090	     0.099
  0.232400	     0.010	     0.038	     0.032	     0.051
  0.235720	     0.026	     0.002	     0.062	     0.067
  0.239040	     0.018	     0.017	     0.072	     0.076
  0.242360	     0.032	     0.010	     0.068	     0.076
  0.245680	     0.007	     0.020	     0.071	     0.074
  0.249000	     0.017	     0.030	     0.076	     0.083
  0.252320	     0.018	     0.030	     0.047	     0.059
  0.255640	     0.023	     0.030	     0.052	     0.064
  0.258960	     0.001	     0.039	     0.057	     0.069
  0.262280	    -0.006	     0.021	     0.072	     0.075
  0.265600	     0.014	     0.015	     0.084	     0.086
  0.268920	     0.030	     0.042	     0.041	     0.066
  0.272240	     0.019	     0.039	     0.068	     0.081
  0.275560	     0.023	     0.003	     0.074	     0.078
  0.278880	     0.007	     0.026	     0.071	     0.076
  0.282200	     0.007	     0.027	     0.061	     0.067
  0.285520	    -0.008	     0.041	     0.066	     0.078
  0.288840	     0.030	     0.034	     0.034	     0.057
  0.292160	     0.008	     0.021	     0.048	     0.053
  0.295480	     0.017	     0.017	     0.057	     0.062
  0.298800	     0.024	     0.034	     0.080	     0.090
  0.302120	     0.016	     0.026	     0.064	     0.071
  0.305440	     0.007	     0.017	     0.058	     0.061
  0.308760	     0.017	     0.028	     0.048	     0.058
  0.312080	     0.029	     0.018	     0.061	     0.070
  0.315400	     0.020	     0.031	     0.056	     0.067
  0.318720	     0.022	     0.021	     0.072	     0.078
  0.322040	    -0.014	     0.030	     0.080	     0.087
  0.325360	    -0.006	     0.041	     0.052	     0.066
  0.328680	     0.000	     0.016	     0.079	     0.081
  0.332000	     0.023	     0.018	     0.060	     0.067
  0.335320	     0.012	     0.006	     0.081	     0.082
  0.338640	     0.026	     0.033	     0.050	     0.065
  0.341960	     0.006	     0.031	     0.064	     0.071
  0.345280	     0.025	    -0.008	     0.064	     0.069
  0.348600	     0.018	     0.017	     0.049	     0.055
  0.351920	     0.008	     0.027	     0.095	     0.099
