All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:43:13
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.261	    -0.057	     0.070	     0.276
  0.006640	     0.272	    -0.028	     0.059	     0.280
  0.009960	     0.266	    -0.031	     0.064	     0.275
  0.013280	     0.279	    -0.020	     0.067	     0.288
  0.016600	     0.278	    -0.031	     0.053	     0.285
  0.019920	     0.249	    -0.034	     0.042	     0.255
  0.023240	     0.266	    -0.001	     0.038	     0.269
  0.026560	     0.269	    -0.031	     0.052	     0.276
  0.029880	     0.259	    -0.052	     0.025	     0.265
  0.033200	     0.298	    -0.058	     0.044	     0.307
  0.036520	     0.306	    -0.029	     0.043	     0.310
  0.039840	     0.279	    -0.054	     0.059	     0.290
  0.043160	     0.292	    -0.025	     0.046	     0.297
  0.046480	     0.297	    -0.037	     0.056	     0.304
  0.049800	     0.292	    -0.041	     0.080	     0.306
  0.053120	     0.282	    -0.025	     0.056	     0.289
  0.056440	     0.267	    -0.042	     0.034	     0.272
  0.059760	     0.271	    -0.043	     0.061	     0.281
  0.063080	     0.279	    -0.049	     0.066	     0.291
  0.066400	     0.288	    -0.021	     0.055	     0.294
  0.069720	     0.276	    -0.053	     0.049	     0.285
  0.073040	     0.294	    -0.051	     0.065	     0.305
  0.076360	     0.277	    -0.021	     0.044	     0.281
  0.079680	     0.284	    -0.033	     0.055	     0.291
  0.083000	     0.293	    -0.034	     0.053	     0.300
  0.086320	     0.300	    -0.020	     0.075	     0.310
  0.089640	     0.284	    -0.025	     0.055	     0.290
  0.092960	     0.263	    -0.040	     0.053	     0.271
  0.096280	     0.253	    -0.047	     0.067	     0.266
  0.099600	     0.264	    -0.047	     0.075	     0.278
  0.102920	     0.286	    -0.051	     0.058	     0.296
  0.106240	     0.306	    -0.065	     0.029	     0.314
  0.109560	     0.279	    -0.035	     0.067	     0.289
  0.112880	     0.292	    -0.036	     0.044	     0.297
  0.116200	     0.276	    -0.045	     0.067	     0.288
  0.119520	     0.272	    -0.050	     0.035	     0.279
  0.122840	     0.309	    -0.013	     0.060	     0.315
  0.126160	     0.279	    -0.014	     0.063	     0.286
  0.129480	     0.274	    -0.036	     0.050	     0.281
  0.132800	     0.283	    -0.013	     0.060	     0.290
  0.136120	     0.289	    -0.031	     0.058	     0.296
  0.139440	     0.294	    -0.045	     0.032	     0.299
  0.142760	     0.293	    -0.032	     0.056	     0.300
  0.146080	     0.282	    -0.024	     0.041	     0.286
  0.149400	     0.265	    -0.032	     0.071	     0.276
  0.152720	     0.275	    -0.012	     0.046	     0.279
  0.156040	     0.292	    -0.051	     0.067	     0.304
  0.159360	     0.285	    -0.031	     0.062	     0.293
  0.162680	     0.309	    -0.034	     0.048	     0.315
