2305.400000000	0.808355930
2305.600000000	0.808294564
2305.800000000	0.808362992
2306.000000000	0.808279181
2306.200000000	0.808320025
2306.400000000	0.808341790
2306.600000000	0.808270564
2306.800000000	0.808342151
2307.000000000	0.808340299
2307.200000000	0.808251692
2307.400000000	0.808321623
2307.600000000	0.808288843
2307.800000000	0.808340533
2308.000000000	0.808297661
2308.200000000	0.808260212
2308.400000000	0.808316460
2308.600000000	0.808307472
2308.800000000	0.808333054
2309.000000000	0.808324740
2309.200000000	0.808314673
2309.400000000	0.808263697
2309.600000000	0.808272663
2309.800000000	0.808330113
2310.000000000	0.808292147
2310.200000000	0.808362482
2310.400000000	0.808361127
2310.600000000	0.808308361
2310.800000000	0.808411015
2311.000000000	0.808357519
2311.200000000	0.808379514
2311.400000000	0.808231077
2311.600000000	0.808328773
2311.800000000	0.808311083
2312.000000000	0.808265020
2312.200000000	0.808334094
2312.400000000	0.808291827
2312.600000000	0.808336560
2312.800000000	0.808296404
2313.000000000	0.808352705
2313.200000000	0.808306351
2313.400000000	0.808265041
2313.600000000	0.808271906
2313.800000000	0.808299003
2314.000000000	0.808337290
2314.200000000	0.808311140
2314.400000000	0.808311238
2314.600000000	0.808289299
2314.800000000	0.808323188
2315.000000000	0.808229040
2315.200000000	0.808302944
2315.400000000	0.808332141
2315.600000000	0.808305087
2315.800000000	0.808308245
2316.000000000	0.808231032
2316.200000000	0.808253259
2316.400000000	0.808258134
2316.600000000	0.808256947
2316.800000000	0.808258084
2317.000000000	0.808257351
2317.200000000	0.808333747
2317.400000000	0.808222546
2317.600000000	0.808278809
2317.800000000	0.808281355
2318.000000000	0.808246843
2318.200000000	0.808292946
2318.400000000	0.808256876
2318.600000000	0.808239278
2318.800000000	0.808285708
2319.000000000	0.808251948
2319.200000000	0.808282385
2319.400000000	0.808174770
2319.600000000	0.808164417
2319.800000000	0.808257859
2320.000000000	0.808273168
2320.200000000	0.808289172
2320.400000000	0.808234285
2320.600000000	0.808180082
2320.800000000	0.808312463
2321.000000000	0.808290667
2321.200000000	0.808220627
2321.400000000	0.808217265
2321.600000000	0.808290499
2321.800000000	0.808273607
2322.000000000	0.808186606
2322.200000000	0.808227650
2322.400000000	0.808147355
2322.600000000	0.808166028
2322.800000000	0.808229338
2323.000000000	0.808317977
2323.200000000	0.808290063
2323.400000000	0.808237251
2323.600000000	0.808250921
2323.800000000	0.808244489
2324.000000000	0.808246007
2324.200000000	0.808316416
2324.400000000	0.808264987
2324.600000000	0.808222557
2324.800000000	0.808319354
2325.000000000	0.808292513
2325.200000000	0.808222415
2325.400000000	0.808298943
2325.600000000	0.808287261
2325.800000000	0.808248037
2326.000000000	0.808278383
2326.200000000	0.808254534
2326.400000000	0.808138501
2326.600000000	0.808315987
2326.800000000	0.808241197
2327.000000000	0.808228977
2327.200000000	0.808235920
2327.400000000	0.808295435
2327.600000000	0.808203483
2327.800000000	0.808263050
2328.000000000	0.808266689
2328.200000000	0.808345828
2328.400000000	0.808215185
2328.600000000	0.808286875
2328.800000000	0.808321518
2329.000000000	0.808235529
2329.200000000	0.808256462
2329.400000000	0.808227360
2329.600000000	0.808256538
2329.800000000	0.808284948
2330.000000000	0.808222435
2330.200000000	0.808279965
2330.400000000	0.808346651
2330.600000000	0.808191589
2330.800000000	0.808169928
2331.000000000	0.808251879
2331.200000000	0.808323377
2331.400000000	0.808338102
2331.600000000	0.808222547
2331.800000000	0.808250523
2332.000000000	0.808263860
2332.200000000	0.808297755
2332.400000000	0.808364152
2332.600000000	0.808246495
2332.800000000	0.808246456
2333.000000000	0.808211784
2333.200000000	0.808301376
2333.400000000	0.808269937
2333.600000000	0.808305790
2333.800000000	0.808250142
2334.000000000	0.808266656
2334.200000000	0.808307413
2334.400000000	0.808340210
2334.600000000	0.808283636
2334.800000000	0.808196283
2335.000000000	0.808291134
2335.200000000	0.808360920
2335.400000000	0.808244397
2335.600000000	0.808265054
2335.800000000	0.808246070
2336.000000000	0.808281941
2336.200000000	0.808237536
2336.400000000	0.808260279
2336.600000000	0.808171517
2336.800000000	0.808323316
2337.000000000	0.808231013
2337.200000000	0.808296651
2337.400000000	0.808311094
2337.600000000	0.808268813
2337.800000000	0.808312860
2338.000000000	0.808275158
2338.200000000	0.808320967
2338.400000000	0.808292148
2338.600000000	0.808270017
2338.800000000	0.808313144
2339.000000000	0.808305664
2339.200000000	0.808247424
2339.400000000	0.808346739
2339.600000000	0.808210430
2339.800000000	0.808261455
2340.000000000	0.808142161
2340.200000000	0.808222476
2340.400000000	0.808285092
2340.600000000	0.808282375
2340.800000000	0.808245700
2341.000000000	0.808239186
2341.200000000	0.808161219
2341.400000000	0.808301009
2341.600000000	0.808271887
2341.800000000	0.808190012
2342.000000000	0.808195026
2342.200000000	0.808152332
2342.400000000	0.808268771
2342.600000000	0.808254921
2342.800000000	0.808287387
2343.000000000	0.808256618
2343.200000000	0.808164021
2343.400000000	0.808169315
2343.600000000	0.808168001
2343.800000000	0.808283968
2344.000000000	0.808266314
2344.200000000	0.808248925
