320.73,9.790000000000001,246.19
296.66,157.96,228.12
228.11,283.57,176.68
125.52,367.5,99.69
4.51,396.98,8.870000000000001
-116.51,367.5,-81.95
-219.1,283.57,-158.94
-287.65000000000003,157.96,-210.38
-311.72,9.790000000000001,-228.45000000000002
-287.65000000000003,-138.38,-210.38
-219.1,-264.,-158.94
-116.51,-347.93,-81.95
4.51,-377.40000000000003,8.870000000000001
125.52,-347.93,99.69
228.11,-264.,176.68
296.66,-138.38,228.12
320.73,9.790000000000001,246.19
