2305.000000000	0.269891597
2305.200000000	0.269887633
2305.400000000	0.269870650
2305.600000000	0.269892979
2305.800000000	0.269870250
2306.000000000	0.269912180
2306.200000000	0.269901198
2306.400000000	0.269912980
2306.600000000	0.269779991
2306.800000000	0.269882396
2307.000000000	0.269819557
2307.200000000	0.269871560
2307.400000000	0.269899488
2307.600000000	0.269943927
2307.800000000	0.270025132
2308.000000000	0.269960437
2308.200000000	0.270079680
2308.400000000	0.270026477
2308.600000000	0.270006767
2308.800000000	0.269946618
2309.000000000	0.269986220
2309.200000000	0.270004985
2309.400000000	0.269915635
2309.600000000	0.269827339
2309.800000000	0.269801447
2310.000000000	0.269950327
2310.200000000	0.270031023
2310.400000000	0.270009603
2310.600000000	0.270015495
2310.800000000	0.270102990
2311.000000000	0.270008294
2311.200000000	0.269890324
2311.400000000	0.269831921
2311.600000000	0.269876505
2311.800000000	0.269974365
2312.000000000	0.269903779
2312.200000000	0.269896506
2312.400000000	0.269833303
2312.600000000	0.270033932
2312.800000000	0.269945236
2313.000000000	0.269968656
2313.200000000	0.269965237
2313.400000000	0.270001748
2313.600000000	0.269961019
2313.800000000	0.269880724
2314.000000000	0.269907089
2314.200000000	0.269848940
2314.400000000	0.269904361
2314.600000000	0.270014076
2314.800000000	0.269958982
2315.000000000	0.270039860
2315.200000000	0.270141756
2315.400000000	0.270084589
2315.600000000	0.269977602
2315.800000000	0.269973201
2316.000000000	0.269990511
2316.200000000	0.269901161
2316.400000000	0.269936254
2316.600000000	0.269833703
2316.800000000	0.269850613
2317.000000000	0.269980329
2317.200000000	0.270110736
2317.400000000	0.269873378
2317.600000000	0.269938181
2317.800000000	0.270077062
2318.000000000	0.269778573
2318.200000000	0.270000330
2318.400000000	0.269872069
2318.600000000	0.269789082
2318.800000000	0.270093717
2319.000000000	0.270034187
2319.200000000	0.269995857
2319.400000000	0.269997239
2319.600000000	0.270002258
2319.800000000	0.270041969
2320.000000000	0.270014004
2320.200000000	0.270111064
2320.400000000	0.269989930
2320.600000000	0.269956328
2320.800000000	0.269891597
2321.000000000	0.269879742
2321.200000000	0.270071025
2321.400000000	0.269924108
2321.600000000	0.269980329
2321.800000000	0.270005094
2322.000000000	0.270153502
2322.200000000	0.269971310
2322.400000000	0.269948509
2322.600000000	0.270024913
2322.800000000	0.269971201
2323.000000000	0.269982729
2323.200000000	0.270025495
2323.400000000	0.269867087
2323.600000000	0.269881051
2323.800000000	0.270023750
2324.000000000	0.270039969
2324.200000000	0.270043678
2324.400000000	0.270087899
2324.600000000	0.270159757
2324.800000000	0.270020950
2325.000000000	0.269905743
2325.200000000	0.269846176
2325.400000000	0.269966656
2325.600000000	0.270003785
2325.800000000	0.269890724
2326.000000000	0.269919308
2326.200000000	0.269999166
2326.400000000	0.270098299
2326.600000000	0.270017349
2326.800000000	0.270042805
2327.000000000	0.269901161
2327.200000000	0.269973201
2327.400000000	0.270034114
2327.600000000	0.270070479
2327.800000000	0.269968510
2328.000000000	0.270003639
2328.200000000	0.270077353
2328.400000000	0.270030914
2328.600000000	0.269931199
2328.800000000	0.269963637
2329.000000000	0.270008331
2329.200000000	0.269907671
2329.400000000	0.270093972
2329.600000000	0.269884324
2329.800000000	0.269903452
2330.000000000	0.270138592
2330.200000000	0.269897888
2330.400000000	0.269891633
2330.600000000	0.269758644
2330.800000000	0.269888288
2331.000000000	0.269940800
2331.200000000	0.269883815
2331.400000000	0.269995930
2331.600000000	0.270213178
2331.800000000	0.269971565
2332.000000000	0.270122373
2332.200000000	0.270019131
2332.400000000	0.270199505
2332.600000000	0.270170194
2332.800000000	0.270005421
2333.000000000	0.269893270
2333.200000000	0.269796901
2333.400000000	0.269902470
2333.600000000	0.270028223
2333.800000000	0.270109391
2334.000000000	0.270094226
2334.200000000	0.270185795
2334.400000000	0.270138447
2334.600000000	0.269971201
2334.800000000	0.269841558
2335.000000000	0.269994403
2335.200000000	0.269942654
2335.400000000	0.269875305
2335.600000000	0.269894652
2335.800000000	0.269954982
2336.000000000	0.270005494
2336.200000000	0.270067861
2336.400000000	0.270071207
2336.600000000	0.270150338
2336.800000000	0.270188922
2337.000000000	0.269956291
2337.200000000	0.270032805
2337.400000000	0.270084553
2337.600000000	0.269830103
2337.800000000	0.269954910
2338.000000000	0.269942691
2338.200000000	0.269945818
2338.400000000	0.270081426
2338.600000000	0.270067643
