All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:16:29
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.130	    -0.009	     0.062	     0.144
  0.006640	     0.131	    -0.012	     0.056	     0.143
  0.009960	     0.151	     0.012	     0.065	     0.165
  0.013280	     0.143	     0.004	     0.065	     0.157
  0.016600	     0.123	    -0.004	     0.062	     0.138
  0.019920	     0.148	     0.021	     0.062	     0.162
  0.023240	     0.142	     0.010	     0.051	     0.151
  0.026560	     0.144	    -0.004	     0.076	     0.163
  0.029880	     0.144	     0.037	     0.047	     0.156
  0.033200	     0.173	    -0.012	     0.059	     0.183
  0.036520	     0.176	     0.009	     0.074	     0.191
  0.039840	     0.129	     0.021	     0.082	     0.154
  0.043160	     0.152	     0.019	     0.090	     0.178
  0.046480	     0.154	     0.023	     0.071	     0.171
  0.049800	     0.169	     0.008	     0.073	     0.184
  0.053120	     0.171	     0.005	     0.077	     0.188
  0.056440	     0.186	     0.004	     0.069	     0.198
  0.059760	     0.152	     0.003	     0.047	     0.159
  0.063080	     0.153	     0.012	     0.073	     0.170
  0.066400	     0.122	     0.040	     0.063	     0.143
  0.069720	     0.162	     0.014	     0.052	     0.171
  0.073040	     0.170	     0.036	     0.091	     0.196
  0.076360	     0.167	     0.001	     0.050	     0.174
  0.079680	     0.177	    -0.004	     0.063	     0.188
  0.083000	     0.146	     0.017	     0.067	     0.162
  0.086320	     0.148	     0.001	     0.064	     0.161
  0.089640	     0.169	     0.019	     0.051	     0.178
  0.092960	     0.123	     0.003	     0.068	     0.141
  0.096280	     0.142	    -0.004	     0.044	     0.149
  0.099600	     0.166	    -0.001	     0.046	     0.172
  0.102920	     0.156	     0.043	     0.044	     0.168
  0.106240	     0.154	     0.021	     0.055	     0.165
  0.109560	     0.160	     0.034	     0.075	     0.180
  0.112880	     0.160	    -0.010	     0.073	     0.176
  0.116200	     0.164	     0.017	     0.044	     0.171
  0.119520	     0.169	     0.009	     0.060	     0.180
  0.122840	     0.144	     0.009	     0.055	     0.154
  0.126160	     0.147	     0.017	     0.050	     0.156
  0.129480	     0.143	     0.003	     0.059	     0.155
  0.132800	     0.138	     0.015	     0.066	     0.154
  0.136120	     0.126	    -0.017	     0.080	     0.150
  0.139440	     0.112	     0.032	     0.072	     0.137
  0.142760	     0.127	     0.010	     0.059	     0.140
  0.146080	     0.137	     0.005	     0.038	     0.142
  0.149400	     0.160	     0.008	     0.059	     0.171
  0.152720	     0.131	     0.007	     0.064	     0.146
  0.156040	     0.113	     0.012	     0.061	     0.129
  0.159360	     0.135	     0.000	     0.057	     0.147
  0.162680	     0.149	    -0.001	     0.024	     0.151
  0.166000	     0.120	     0.016	     0.043	     0.128
  0.169320	     0.142	     0.014	     0.049	     0.151
  0.172640	     0.149	     0.006	     0.066	     0.163
  0.175960	     0.157	    -0.004	     0.045	     0.163
  0.179280	     0.159	     0.010	     0.069	     0.174
  0.182600	     0.133	    -0.005	     0.058	     0.145
  0.185920	     0.137	     0.009	     0.063	     0.151
  0.189240	     0.135	     0.003	     0.047	     0.143
  0.192560	     0.150	     0.002	     0.015	     0.151
  0.195880	     0.133	     0.006	     0.054	     0.144
  0.199200	     0.146	     0.016	     0.062	     0.159
  0.202520	     0.142	     0.003	     0.082	     0.164
  0.205840	     0.146	    -0.012	     0.051	     0.155
  0.209160	     0.146	     0.024	     0.056	     0.158
  0.212480	     0.142	     0.012	     0.057	     0.153
  0.215800	     0.135	     0.020	     0.064	     0.151
  0.219120	     0.133	     0.026	     0.081	     0.158
  0.222440	     0.155	     0.004	     0.045	     0.161
  0.225760	     0.127	     0.010	     0.064	     0.143
  0.229080	     0.146	     0.028	     0.068	     0.163
  0.232400	     0.144	     0.013	     0.050	     0.153
