All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:23:25
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.216	     0.400	     0.024	     0.455
  0.006640	     0.185	     0.400	     0.045	     0.443
  0.009960	     0.204	     0.422	     0.050	     0.471
  0.013280	     0.215	     0.364	     0.079	     0.430
  0.016600	     0.190	     0.406	     0.052	     0.451
  0.019920	     0.192	     0.388	     0.029	     0.434
  0.023240	     0.184	     0.404	     0.041	     0.446
  0.026560	     0.193	     0.375	     0.038	     0.423
  0.029880	     0.175	     0.392	     0.054	     0.433
  0.033200	     0.220	     0.381	     0.058	     0.444
  0.036520	     0.204	     0.371	     0.062	     0.428
  0.039840	     0.206	     0.388	     0.056	     0.443
  0.043160	     0.188	     0.374	     0.065	     0.424
  0.046480	     0.212	     0.381	     0.062	     0.440
  0.049800	     0.195	     0.392	     0.049	     0.441
  0.053120	     0.219	     0.391	     0.074	     0.454
  0.056440	     0.198	     0.386	     0.041	     0.436
  0.059760	     0.219	     0.398	     0.050	     0.457
  0.063080	     0.192	     0.368	     0.043	     0.417
  0.066400	     0.196	     0.374	     0.047	     0.425
  0.069720	     0.222	     0.392	     0.034	     0.452
  0.073040	     0.224	     0.362	     0.074	     0.432
  0.076360	     0.203	     0.392	     0.044	     0.444
  0.079680	     0.208	     0.403	     0.046	     0.456
  0.083000	     0.207	     0.404	     0.044	     0.456
  0.086320	     0.199	     0.379	     0.040	     0.430
  0.089640	     0.164	     0.393	     0.021	     0.426
  0.092960	     0.209	     0.397	     0.043	     0.451
  0.096280	     0.201	     0.405	     0.032	     0.453
  0.099600	     0.196	     0.404	     0.004	     0.449
  0.102920	     0.203	     0.388	     0.046	     0.440
  0.106240	     0.203	     0.423	     0.072	     0.475
  0.109560	     0.198	     0.384	     0.040	     0.434
  0.112880	     0.192	     0.384	     0.038	     0.431
  0.116200	     0.217	     0.391	     0.039	     0.449
  0.119520	     0.192	     0.398	     0.046	     0.444
  0.122840	     0.200	     0.395	     0.065	     0.447
  0.126160	     0.194	     0.386	     0.056	     0.436
  0.129480	     0.189	     0.399	     0.074	     0.448
  0.132800	     0.185	     0.413	     0.049	     0.455
