All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:7:45
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.071	    -0.345	     0.078	     0.361
  0.006640	     0.068	    -0.331	     0.088	     0.349
  0.009960	     0.066	    -0.318	     0.078	     0.334
  0.013280	     0.068	    -0.334	     0.079	     0.350
  0.016600	     0.098	    -0.341	     0.079	     0.363
  0.019920	     0.084	    -0.328	     0.087	     0.350
  0.023240	     0.075	    -0.323	     0.089	     0.343
  0.026560	     0.072	    -0.360	     0.043	     0.370
  0.029880	     0.058	    -0.326	     0.092	     0.344
  0.033200	     0.093	    -0.329	     0.075	     0.350
  0.036520	     0.039	    -0.318	     0.079	     0.330
  0.039840	     0.064	    -0.370	     0.069	     0.382
  0.043160	     0.074	    -0.324	     0.086	     0.343
  0.046480	     0.081	    -0.329	     0.090	     0.351
  0.049800	     0.065	    -0.334	     0.090	     0.352
  0.053120	     0.070	    -0.339	     0.083	     0.356
  0.056440	     0.081	    -0.349	     0.080	     0.367
  0.059760	     0.081	    -0.343	     0.099	     0.366
  0.063080	     0.070	    -0.337	     0.086	     0.355
  0.066400	     0.060	    -0.335	     0.079	     0.349
  0.069720	     0.058	    -0.340	     0.095	     0.358
  0.073040	     0.068	    -0.343	     0.098	     0.363
  0.076360	     0.064	    -0.314	     0.083	     0.331
  0.079680	     0.083	    -0.328	     0.078	     0.347
  0.083000	     0.071	    -0.344	     0.073	     0.359
  0.086320	     0.070	    -0.353	     0.061	     0.365
  0.089640	     0.052	    -0.348	     0.083	     0.362
  0.092960	     0.078	    -0.349	     0.079	     0.366
  0.096280	     0.059	    -0.326	     0.071	     0.339
  0.099600	     0.066	    -0.336	     0.071	     0.350
  0.102920	     0.069	    -0.361	     0.084	     0.377
  0.106240	     0.062	    -0.353	     0.067	     0.365
  0.109560	     0.061	    -0.349	     0.067	     0.361
  0.112880	     0.088	    -0.319	     0.092	     0.343
  0.116200	     0.084	    -0.337	     0.112	     0.365
  0.119520	     0.066	    -0.300	     0.090	     0.320
  0.122840	     0.055	    -0.339	     0.081	     0.353
  0.126160	     0.105	    -0.325	     0.102	     0.356
  0.129480	     0.095	    -0.327	     0.078	     0.349
  0.132800	     0.068	    -0.336	     0.076	     0.351
  0.136120	     0.090	    -0.328	     0.072	     0.348
  0.139440	     0.054	    -0.342	     0.095	     0.359
  0.142760	     0.069	    -0.311	     0.088	     0.330
  0.146080	     0.086	    -0.323	     0.081	     0.344
  0.149400	     0.094	    -0.317	     0.069	     0.338
  0.152720	     0.080	    -0.355	     0.092	     0.375
  0.156040	     0.084	    -0.345	     0.100	     0.369
  0.159360	     0.076	    -0.329	     0.105	     0.354
  0.162680	     0.069	    -0.346	     0.090	     0.364
  0.166000	     0.087	    -0.353	     0.072	     0.371
  0.169320	     0.062	    -0.336	     0.069	     0.349
  0.172640	     0.094	    -0.343	     0.078	     0.364
  0.175960	     0.084	    -0.356	     0.067	     0.372
  0.179280	     0.087	    -0.348	     0.065	     0.365
  0.182600	     0.076	    -0.321	     0.081	     0.340
  0.185920	     0.068	    -0.331	     0.060	     0.343
  0.189240	     0.079	    -0.317	     0.099	     0.341
  0.192560	     0.085	    -0.337	     0.080	     0.357
  0.195880	     0.075	    -0.351	     0.075	     0.367
  0.199200	     0.095	    -0.320	     0.057	     0.339
  0.202520	     0.077	    -0.321	     0.077	     0.339
  0.205840	     0.106	    -0.346	     0.070	     0.369
  0.209160	     0.082	    -0.322	     0.083	     0.342
  0.212480	     0.084	    -0.349	     0.063	     0.364
  0.215800	     0.079	    -0.364	     0.074	     0.380
  0.219120	     0.087	    -0.325	     0.080	     0.346
  0.222440	     0.101	    -0.332	     0.078	     0.356
  0.225760	     0.064	    -0.328	     0.089	     0.346
  0.229080	     0.083	    -0.328	     0.069	     0.345
  0.232400	     0.085	    -0.320	     0.044	     0.334
  0.235720	     0.111	    -0.345	     0.110	     0.379
  0.239040	     0.105	    -0.328	     0.071	     0.352
  0.242360	     0.083	    -0.343	     0.062	     0.358
  0.245680	     0.113	    -0.343	     0.087	     0.371
  0.249000	     0.079	    -0.338	     0.067	     0.354
  0.252320	     0.090	    -0.322	     0.079	     0.344
  0.255640	     0.098	    -0.333	     0.086	     0.358
  0.258960	     0.097	    -0.339	     0.099	     0.366
  0.262280	     0.090	    -0.346	     0.080	     0.366
  0.265600	     0.095	    -0.342	     0.085	     0.365
  0.268920	     0.075	    -0.313	     0.072	     0.330
  0.272240	     0.083	    -0.342	     0.055	     0.356
  0.275560	     0.091	    -0.343	     0.063	     0.360
  0.278880	     0.086	    -0.323	     0.089	     0.346
  0.282200	     0.076	    -0.330	     0.080	     0.348
  0.285520	     0.101	    -0.342	     0.067	     0.363
  0.288840	     0.075	    -0.332	     0.040	     0.343
  0.292160	     0.076	    -0.334	     0.081	     0.352
  0.295480	     0.087	    -0.342	     0.069	     0.360
  0.298800	     0.066	    -0.320	     0.066	     0.333
  0.302120	     0.069	    -0.331	     0.065	     0.344
  0.305440	     0.066	    -0.340	     0.090	     0.358
  0.308760	     0.078	    -0.337	     0.078	     0.355
  0.312080	     0.111	    -0.340	     0.069	     0.364
  0.315400	     0.084	    -0.331	     0.079	     0.351
  0.318720	     0.072	    -0.330	     0.064	     0.344
  0.322040	     0.089	    -0.345	     0.076	     0.364
  0.325360	     0.080	    -0.339	     0.083	     0.358
  0.328680	     0.068	    -0.326	     0.086	     0.344
  0.332000	     0.081	    -0.332	     0.079	     0.351
  0.335320	     0.064	    -0.335	     0.054	     0.345
  0.338640	     0.086	    -0.335	     0.087	     0.357
  0.341960	     0.074	    -0.337	     0.076	     0.353
  0.345280	     0.072	    -0.334	     0.074	     0.350
  0.348600	     0.076	    -0.306	     0.077	     0.325
  0.351920	     0.087	    -0.344	     0.052	     0.359
  0.355240	     0.076	    -0.340	     0.048	     0.352
  0.358560	     0.090	    -0.346	     0.054	     0.362
  0.361880	     0.084	    -0.326	     0.081	     0.346
  0.365200	     0.068	    -0.337	     0.054	     0.348
  0.368520	     0.097	    -0.348	     0.081	     0.370
  0.371840	     0.086	    -0.321	     0.075	     0.341
  0.375160	     0.084	    -0.331	     0.067	     0.348
  0.378480	     0.067	    -0.341	     0.066	     0.354
  0.381800	     0.087	    -0.318	     0.062	     0.335
  0.385120	     0.051	    -0.311	     0.072	     0.323
  0.388440	     0.079	    -0.313	     0.092	     0.336
  0.391760	     0.072	    -0.336	     0.069	     0.350
  0.395080	     0.077	    -0.344	     0.036	     0.354
  0.398400	     0.065	    -0.334	     0.061	     0.346
  0.401720	     0.076	    -0.325	     0.079	     0.343
  0.405040	     0.088	    -0.334	     0.058	     0.350
  0.408360	     0.083	    -0.326	     0.075	     0.345
  0.411680	     0.092	    -0.334	     0.068	     0.353
  0.415000	     0.072	    -0.345	     0.074	     0.360
  0.418320	     0.079	    -0.321	     0.066	     0.337
  0.421640	     0.085	    -0.337	     0.051	     0.351
  0.424960	     0.076	    -0.349	     0.081	     0.366
  0.428280	     0.087	    -0.344	     0.089	     0.366
  0.431600	     0.078	    -0.360	     0.067	     0.374
  0.434920	     0.072	    -0.358	     0.075	     0.373
  0.438240	     0.065	    -0.326	     0.050	     0.336
  0.441560	     0.069	    -0.332	     0.041	     0.342
  0.444880	     0.080	    -0.356	     0.074	     0.372
  0.448200	     0.098	    -0.333	     0.077	     0.356
  0.451520	     0.087	    -0.338	     0.102	     0.364
  0.454840	     0.049	    -0.342	     0.052	     0.349
  0.458160	     0.058	    -0.359	     0.081	     0.373
  0.461480	     0.070	    -0.340	     0.073	     0.355
  0.464800	     0.083	    -0.360	     0.077	     0.377
  0.468120	     0.087	    -0.326	     0.046	     0.341
  0.471440	     0.079	    -0.326	     0.075	     0.344
  0.474760	     0.060	    -0.323	     0.074	     0.337
  0.478080	     0.054	    -0.332	     0.077	     0.345
  0.481400	     0.075	    -0.381	     0.028	     0.389
  0.484720	     0.093	    -0.363	     0.080	     0.383
  0.488040	     0.072	    -0.317	     0.054	     0.330
  0.491360	     0.058	    -0.327	     0.070	     0.339
  0.494680	     0.091	    -0.317	     0.062	     0.336
  0.498000	     0.065	    -0.355	     0.074	     0.368
  0.501320	     0.050	    -0.315	     0.054	     0.323
  0.504640	     0.063	    -0.328	     0.053	     0.338
  0.507960	     0.065	    -0.365	     0.073	     0.378
  0.511280	     0.085	    -0.332	     0.096	     0.356
  0.514600	     0.086	    -0.309	     0.068	     0.328
  0.517920	     0.075	    -0.347	     0.058	     0.360
  0.521240	     0.058	    -0.321	     0.074	     0.334
  0.524560	     0.071	    -0.339	     0.064	     0.352
  0.527880	     0.071	    -0.325	     0.094	     0.346
  0.531200	     0.120	    -0.332	     0.053	     0.357
  0.534520	     0.083	    -0.343	     0.087	     0.363
  0.537840	     0.105	    -0.349	     0.104	     0.379
  0.541160	     0.078	    -0.335	     0.058	     0.349
  0.544480	     0.081	    -0.342	     0.063	     0.357
  0.547800	     0.091	    -0.340	     0.063	     0.358
  0.551120	     0.076	    -0.331	     0.064	     0.346
  0.554440	     0.077	    -0.322	     0.078	     0.340
  0.557760	     0.078	    -0.342	     0.083	     0.360
  0.561080	     0.051	    -0.330	     0.078	     0.343
  0.564400	     0.065	    -0.319	     0.080	     0.335
  0.567720	     0.084	    -0.332	     0.090	     0.354
  0.571040	     0.061	    -0.354	     0.071	     0.366
  0.574360	     0.069	    -0.342	     0.062	     0.354
  0.577680	     0.065	    -0.320	     0.064	     0.333
  0.581000	     0.084	    -0.331	     0.076	     0.350
  0.584320	     0.069	    -0.322	     0.074	     0.338
  0.587640	     0.063	    -0.348	     0.062	     0.359
  0.590960	     0.079	    -0.343	     0.068	     0.358
  0.594280	     0.054	    -0.352	     0.093	     0.368
  0.597600	     0.072	    -0.363	     0.050	     0.373
  0.600920	     0.034	    -0.317	     0.077	     0.328
  0.604240	     0.090	    -0.354	     0.077	     0.373
  0.607560	     0.085	    -0.343	     0.072	     0.361
  0.610880	     0.082	    -0.329	     0.072	     0.347
  0.614200	     0.062	    -0.346	     0.072	     0.359
  0.617520	     0.093	    -0.340	     0.054	     0.357
  0.620840	     0.064	    -0.327	     0.080	     0.343
  0.624160	     0.092	    -0.323	     0.061	     0.341
  0.627480	     0.079	    -0.315	     0.078	     0.334
  0.630800	     0.072	    -0.348	     0.088	     0.366
  0.634120	     0.090	    -0.348	     0.084	     0.369
  0.637440	     0.089	    -0.345	     0.101	     0.370
  0.640760	     0.077	    -0.339	     0.098	     0.361
  0.644080	     0.073	    -0.333	     0.090	     0.353
  0.647400	     0.068	    -0.352	     0.090	     0.370
  0.650720	     0.083	    -0.340	     0.089	     0.361
  0.654040	     0.069	    -0.323	     0.075	     0.339
  0.657360	     0.060	    -0.365	     0.096	     0.382
  0.660680	     0.084	    -0.342	     0.090	     0.363
  0.664000	     0.069	    -0.320	     0.080	     0.337
  0.667320	     0.066	    -0.346	     0.063	     0.358
  0.670640	     0.092	    -0.348	     0.075	     0.368
  0.673960	     0.086	    -0.332	     0.075	     0.351
  0.677280	     0.081	    -0.320	     0.108	     0.347
  0.680600	     0.086	    -0.317	     0.059	     0.334
