All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:6:40
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.016	    -0.410	     0.089	     0.420
  0.006640	     0.050	    -0.405	     0.058	     0.412
  0.009960	     0.044	    -0.377	     0.093	     0.391
  0.013280	     0.065	    -0.411	     0.062	     0.421
  0.016600	     0.052	    -0.382	     0.093	     0.397
  0.019920	     0.065	    -0.394	     0.078	     0.407
  0.023240	     0.075	    -0.372	     0.068	     0.386
  0.026560	     0.062	    -0.393	     0.080	     0.406
  0.029880	     0.060	    -0.379	     0.099	     0.396
  0.033200	     0.070	    -0.399	     0.059	     0.409
  0.036520	     0.050	    -0.404	     0.074	     0.414
  0.039840	     0.021	    -0.402	     0.089	     0.412
  0.043160	     0.051	    -0.372	     0.078	     0.383
  0.046480	     0.034	    -0.396	     0.077	     0.405
  0.049800	     0.071	    -0.385	     0.084	     0.400
  0.053120	     0.043	    -0.385	     0.069	     0.393
  0.056440	     0.046	    -0.403	     0.045	     0.408
  0.059760	     0.053	    -0.390	     0.064	     0.399
  0.063080	     0.062	    -0.401	     0.075	     0.413
  0.066400	     0.070	    -0.365	     0.057	     0.376
  0.069720	     0.062	    -0.390	     0.083	     0.404
  0.073040	     0.055	    -0.385	     0.069	     0.395
  0.076360	     0.053	    -0.389	     0.081	     0.401
  0.079680	     0.075	    -0.396	     0.071	     0.409
  0.083000	     0.055	    -0.411	     0.071	     0.421
  0.086320	     0.073	    -0.409	     0.056	     0.419
  0.089640	     0.041	    -0.375	     0.072	     0.384
  0.092960	     0.051	    -0.401	     0.075	     0.411
  0.096280	     0.047	    -0.379	     0.073	     0.389
  0.099600	     0.051	    -0.402	     0.061	     0.410
  0.102920	     0.068	    -0.392	     0.053	     0.401
  0.106240	     0.058	    -0.388	     0.072	     0.399
  0.109560	     0.058	    -0.398	     0.059	     0.407
  0.112880	     0.071	    -0.396	     0.076	     0.409
  0.116200	     0.065	    -0.360	     0.084	     0.375
  0.119520	     0.034	    -0.364	     0.062	     0.371
  0.122840	     0.058	    -0.388	     0.074	     0.399
  0.126160	     0.048	    -0.389	     0.078	     0.400
  0.129480	     0.059	    -0.387	     0.065	     0.397
  0.132800	     0.080	    -0.386	     0.096	     0.406
  0.136120	     0.055	    -0.390	     0.084	     0.403
  0.139440	     0.063	    -0.396	     0.043	     0.403
  0.142760	     0.093	    -0.379	     0.074	     0.397
  0.146080	     0.074	    -0.394	     0.052	     0.404
