All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:6:1
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.081	    -0.425	     0.089	     0.442
  0.006640	     0.036	    -0.408	     0.098	     0.421
  0.009960	     0.038	    -0.416	     0.095	     0.428
  0.013280	     0.074	    -0.428	     0.083	     0.442
  0.016600	     0.040	    -0.417	     0.081	     0.427
  0.019920	     0.058	    -0.422	     0.074	     0.432
  0.023240	     0.028	    -0.436	     0.095	     0.447
  0.026560	     0.058	    -0.399	     0.085	     0.412
  0.029880	     0.044	    -0.436	     0.101	     0.450
  0.033200	     0.033	    -0.418	     0.079	     0.427
  0.036520	     0.070	    -0.424	     0.098	     0.441
  0.039840	     0.084	    -0.440	     0.074	     0.454
  0.043160	     0.055	    -0.411	     0.099	     0.426
  0.046480	     0.080	    -0.429	     0.080	     0.444
  0.049800	     0.061	    -0.431	     0.096	     0.446
  0.053120	     0.063	    -0.418	     0.095	     0.433
  0.056440	     0.036	    -0.428	     0.095	     0.440
  0.059760	     0.059	    -0.422	     0.093	     0.436
  0.063080	     0.033	    -0.425	     0.102	     0.438
  0.066400	     0.065	    -0.421	     0.068	     0.431
  0.069720	     0.044	    -0.416	     0.080	     0.426
  0.073040	     0.062	    -0.435	     0.083	     0.447
  0.076360	     0.046	    -0.427	     0.087	     0.438
  0.079680	     0.086	    -0.403	     0.076	     0.419
  0.083000	     0.052	    -0.433	     0.099	     0.447
  0.086320	     0.067	    -0.427	     0.084	     0.440
  0.089640	     0.034	    -0.425	     0.083	     0.434
  0.092960	     0.053	    -0.428	     0.112	     0.446
  0.096280	     0.080	    -0.410	     0.107	     0.431
  0.099600	     0.066	    -0.423	     0.089	     0.437
  0.102920	     0.061	    -0.435	     0.081	     0.447
  0.106240	     0.077	    -0.428	     0.108	     0.448
  0.109560	     0.055	    -0.399	     0.065	     0.408
  0.112880	     0.040	    -0.435	     0.085	     0.445
  0.116200	     0.036	    -0.439	     0.085	     0.449
  0.119520	     0.051	    -0.428	     0.076	     0.438
  0.122840	     0.058	    -0.433	     0.041	     0.439
  0.126160	     0.052	    -0.430	     0.093	     0.443
  0.129480	     0.057	    -0.393	     0.096	     0.409
  0.132800	     0.044	    -0.397	     0.083	     0.408
  0.136120	     0.036	    -0.427	     0.075	     0.435
  0.139440	     0.086	    -0.412	     0.080	     0.428
  0.142760	     0.081	    -0.421	     0.076	     0.435
  0.146080	     0.046	    -0.405	     0.098	     0.419
  0.149400	     0.043	    -0.447	     0.110	     0.462
  0.152720	     0.065	    -0.412	     0.075	     0.424
  0.156040	     0.037	    -0.410	     0.075	     0.418
  0.159360	     0.059	    -0.425	     0.081	     0.437
  0.162680	     0.068	    -0.413	     0.098	     0.430
  0.166000	     0.072	    -0.416	     0.081	     0.430
  0.169320	     0.073	    -0.416	     0.081	     0.430
  0.172640	     0.041	    -0.422	     0.055	     0.428
  0.175960	     0.054	    -0.431	     0.077	     0.441
  0.179280	     0.071	    -0.431	     0.079	     0.444
  0.182600	     0.046	    -0.419	     0.086	     0.430
  0.185920	     0.045	    -0.423	     0.083	     0.433
  0.189240	     0.046	    -0.428	     0.083	     0.438
  0.192560	     0.065	    -0.422	     0.110	     0.441
  0.195880	     0.065	    -0.427	     0.078	     0.439
  0.199200	     0.032	    -0.420	     0.081	     0.429
  0.202520	     0.057	    -0.418	     0.071	     0.428
  0.205840	     0.058	    -0.430	     0.093	     0.444
  0.209160	     0.071	    -0.413	     0.079	     0.426
  0.212480	     0.069	    -0.438	     0.052	     0.446
  0.215800	     0.034	    -0.429	     0.107	     0.443
  0.219120	     0.050	    -0.444	     0.067	     0.452
  0.222440	     0.070	    -0.416	     0.062	     0.426
  0.225760	     0.058	    -0.435	     0.070	     0.444
  0.229080	     0.075	    -0.433	     0.098	     0.450
  0.232400	     0.055	    -0.435	     0.110	     0.452
  0.235720	     0.043	    -0.439	     0.092	     0.451
  0.239040	     0.075	    -0.415	     0.080	     0.429
  0.242360	     0.055	    -0.423	     0.095	     0.437
  0.245680	     0.072	    -0.442	     0.090	     0.457
  0.249000	     0.061	    -0.415	     0.076	     0.426
  0.252320	     0.045	    -0.397	     0.049	     0.403
  0.255640	     0.066	    -0.425	     0.065	     0.435
  0.258960	     0.074	    -0.397	     0.074	     0.411
  0.262280	     0.057	    -0.433	     0.065	     0.442
  0.265600	     0.056	    -0.422	     0.070	     0.431
  0.268920	     0.062	    -0.437	     0.078	     0.448
  0.272240	     0.057	    -0.425	     0.078	     0.436
  0.275560	     0.055	    -0.426	     0.083	     0.437
  0.278880	     0.057	    -0.440	     0.067	     0.449
  0.282200	     0.047	    -0.414	     0.079	     0.424
  0.285520	     0.043	    -0.412	     0.071	     0.420
  0.288840	     0.064	    -0.418	     0.063	     0.428
  0.292160	     0.051	    -0.422	     0.098	     0.436
  0.295480	     0.032	    -0.438	     0.099	     0.450
  0.298800	     0.066	    -0.433	     0.083	     0.446
  0.302120	     0.058	    -0.411	     0.111	     0.430
  0.305440	     0.038	    -0.423	     0.064	     0.429
  0.308760	     0.049	    -0.414	     0.084	     0.425
  0.312080	     0.049	    -0.422	     0.082	     0.433
  0.315400	     0.039	    -0.399	     0.086	     0.410
  0.318720	     0.066	    -0.415	     0.081	     0.428
  0.322040	     0.055	    -0.434	     0.064	     0.442
  0.325360	     0.070	    -0.427	     0.104	     0.445
  0.328680	     0.054	    -0.426	     0.063	     0.434
  0.332000	     0.063	    -0.416	     0.043	     0.423
  0.335320	     0.067	    -0.405	     0.058	     0.415
  0.338640	     0.037	    -0.435	     0.071	     0.442
  0.341960	     0.062	    -0.422	     0.075	     0.433
  0.345280	     0.057	    -0.423	     0.085	     0.435
  0.348600	     0.035	    -0.448	     0.086	     0.458
  0.351920	     0.050	    -0.414	     0.088	     0.426
  0.355240	     0.054	    -0.416	     0.084	     0.428
  0.358560	     0.054	    -0.461	     0.094	     0.474
  0.361880	     0.032	    -0.410	     0.097	     0.423
  0.365200	     0.050	    -0.431	     0.058	     0.438
  0.368520	     0.057	    -0.440	     0.064	     0.448
  0.371840	     0.070	    -0.434	     0.080	     0.447
  0.375160	     0.046	    -0.404	     0.077	     0.414
  0.378480	     0.069	    -0.404	     0.097	     0.421
  0.381800	     0.063	    -0.422	     0.086	     0.435
  0.385120	     0.059	    -0.436	     0.062	     0.444
  0.388440	     0.030	    -0.417	     0.068	     0.424
  0.391760	     0.062	    -0.436	     0.093	     0.450
  0.395080	     0.059	    -0.403	     0.058	     0.411
  0.398400	     0.069	    -0.401	     0.081	     0.415
  0.401720	     0.072	    -0.436	     0.074	     0.448
  0.405040	     0.073	    -0.399	     0.048	     0.408
  0.408360	     0.036	    -0.428	     0.059	     0.434
